START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.19.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: TF3W
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 3675525
OPERATORS: TF3DC TF3EO TF3KX TF3SA TF3UA TF3Y
NAME: Icelandic Radio Amateurs IRA
CERTIFICATE: NO
SOAPBOX: We had a lot of fun despite having some technical difficulties during
SOAPBOX: the operation. Looking forward to see you all in coming contests.
QSO: 21048 CW 2015-11-28 1453 TF3W          599 40     K3ND          599 05     0
QSO: 21048 CW 2015-11-28 1453 TF3W          599 40     K9ZO          599 04     0
QSO: 21048 CW 2015-11-28 1454 TF3W          599 40     N9GUN         599 04     0
QSO: 21048 CW 2015-11-28 1454 TF3W          599 40     F5PRH         599 14     0
QSO: 21048 CW 2015-11-28 1455 TF3W          599 40     W1ZK          599 05     0
QSO: 21048 CW 2015-11-28 1455 TF3W          599 40     DJ5AN         599 14     0
QSO: 21048 CW 2015-11-28 1455 TF3W          599 40     DD5KG         599 14     0
QSO: 21048 CW 2015-11-28 1456 TF3W          599 40     N1LN          599 05     0
QSO: 21048 CW 2015-11-28 1456 TF3W          599 40     SP3A          599 15     0
QSO: 21048 CW 2015-11-28 1456 TF3W          599 40     DD9WG         599 14     0
QSO: 21048 CW 2015-11-28 1457 TF3W          599 40     IK2WSO        599 15     0
QSO: 21048 CW 2015-11-28 1457 TF3W          599 40     K6LL          599 03     0
QSO: 21048 CW 2015-11-28 1458 TF3W          599 40     ED5O          599 14     0
QSO: 21048 CW 2015-11-28 1458 TF3W          599 40     W8MJ          599 04     0
QSO: 21048 CW 2015-11-28 1458 TF3W          599 40     OH6RE         599 15     0
QSO: 21048 CW 2015-11-28 1459 TF3W          599 40     W7ZR          599 03     0
QSO: 21048 CW 2015-11-28 1500 TF3W          599 40     W9OA/9        599 04     0
QSO: 21048 CW 2015-11-28 1500 TF3W          599 40     NW3Y          599 05     0
QSO: 21048 CW 2015-11-28 1501 TF3W          599 40     WC3W          599 05     0
QSO: 21048 CW 2015-11-28 1501 TF3W          599 40     DJ5IW         599 14     0
QSO: 21048 CW 2015-11-28 1501 TF3W          599 40     W2YE          599 05     0
QSO: 21048 CW 2015-11-28 1501 TF3W          599 40     DK2CX         599 14     0
QSO: 21048 CW 2015-11-28 1502 TF3W          599 40     N5FO          599 04     0
QSO: 21048 CW 2015-11-28 1502 TF3W          599 40     N8UM          599 04     0
QSO: 21048 CW 2015-11-28 1503 TF3W          599 40     EV1R          599 16     0
QSO: 21048 CW 2015-11-28 1503 TF3W          599 40     KR4F          599 04     0
QSO: 21048 CW 2015-11-28 1504 TF3W          599 40     K7UA          599 03     0
QSO: 21048 CW 2015-11-28 1504 TF3W          599 40     DF7ZS         599 14     0
QSO: 21048 CW 2015-11-28 1505 TF3W          599 40     K0BJ          599 04     0
QSO: 21048 CW 2015-11-28 1505 TF3W          599 40     YT0Z          599 15     0
QSO: 21048 CW 2015-11-28 1505 TF3W          599 40     DK2CX         599 14     0
QSO: 14099 CW 2015-11-28 1506 TF3W          599 40     SV9RNG        599 20     1
QSO: 21048 CW 2015-11-28 1506 TF3W          599 40     HA3OK         599 15     0
QSO: 21048 CW 2015-11-28 1506 TF3W          599 40     OH8NW         599 15     0
QSO: 21048 CW 2015-11-28 1507 TF3W          599 40     K3FMQ         599 05     0
QSO: 21048 CW 2015-11-28 1507 TF3W          599 40     ES4MM         599 15     0
QSO: 21048 CW 2015-11-28 1508 TF3W          599 40     OK2EA         599 15     0
QSO: 21048 CW 2015-11-28 1508 TF3W          599 40     DJ1KJ         599 14     0
QSO: 21048 CW 2015-11-28 1508 TF3W          599 40     K5MV          599 04     0
QSO: 21048 CW 2015-11-28 1509 TF3W          599 40     AC4D          599 05     0
QSO: 21048 CW 2015-11-28 1509 TF3W          599 40     DF5RF         599 14     0
QSO: 21048 CW 2015-11-28 1509 TF3W          599 40     OE2S          599 15     0
QSO: 21048 CW 2015-11-28 1510 TF3W          599 40     K1JB          599 05     0
QSO: 21048 CW 2015-11-28 1510 TF3W          599 40     TM5A          599 14     0
QSO: 21048 CW 2015-11-28 1510 TF3W          599 40     VE2FU         599 05     0
QSO: 21048 CW 2015-11-28 1511 TF3W          599 40     OK5ZZ         599 15     0
QSO: 21048 CW 2015-11-28 1511 TF3W          599 40     N2MM          599 05     0
QSO: 21048 CW 2015-11-28 1512 TF3W          599 40     DL3OH         599 14     0
QSO: 21048 CW 2015-11-28 1512 TF3W          599 40     W1AO          599 05     0
QSO: 21048 CW 2015-11-28 1513 TF3W          599 40     W0ERP         599 04     0
QSO: 21048 CW 2015-11-28 1513 TF3W          599 40     OM0M          599 15     0
QSO: 21048 CW 2015-11-28 1513 TF3W          599 40     W8LIG         599 04     0
QSO: 21048 CW 2015-11-28 1514 TF3W          599 40     KV3A          599 05     0
QSO: 21048 CW 2015-11-28 1514 TF3W          599 40     OH7R          599 15     0
QSO: 21049 CW 2015-11-28 1515 TF3W          599 40     NF9V          599 04     0
QSO: 14037 CW 2015-11-28 1516 TF3W          599 40     CN8KD         599 33     1
QSO: 21051 CW 2015-11-28 1517 TF3W          599 40     SP6MLX        599 15     0
QSO: 21051 CW 2015-11-28 1517 TF3W          599 40     OL5Y          599 15     0
QSO: 21051 CW 2015-11-28 1517 TF3W          599 40     K3SW          599 05     0
QSO: 21051 CW 2015-11-28 1518 TF3W          599 40     NY3A          599 05     0
QSO: 21051 CW 2015-11-28 1518 TF3W          599 40     W3KB          599 05     0
QSO: 21051 CW 2015-11-28 1519 TF3W          599 40     SO4R          599 15     0
QSO: 21051 CW 2015-11-28 1519 TF3W          599 40     SM3C          599 14     0
QSO: 14083 CW 2015-11-28 1519 TF3W          599 40     MZ5B          599 14     1
QSO: 21051 CW 2015-11-28 1519 TF3W          599 40     SM5CIL        599 14     0
QSO: 21051 CW 2015-11-28 1520 TF3W          599 40     HA8VV         599 15     0
QSO: 14010 CW 2015-11-28 1520 TF3W          599 40     GW7O          599 14     1
QSO: 21051 CW 2015-11-28 1520 TF3W          599 40     N8BJQ         599 04     0
QSO: 14036 CW 2015-11-28 1521 TF3W          599 40     YR5N          599 20     1
QSO: 21051 CW 2015-11-28 1521 TF3W          599 40     SM5DXR        599 14     0
QSO: 21051 CW 2015-11-28 1521 TF3W          599 40     K3MD          599 05     0
QSO: 21051 CW 2015-11-28 1522 TF3W          599 40     SE5L          599 14     0
QSO: 21057 CW 2015-11-28 1525 TF3W          599 40     OH4TY         599 15     0
QSO: 21057 CW 2015-11-28 1525 TF3W          599 40     K8AZ          599 04     0
QSO: 21057 CW 2015-11-28 1525 TF3W          599 40     SA6G          599 14     0
QSO: 21057 CW 2015-11-28 1526 TF3W          599 40     OL6P          599 15     0
QSO: 21057 CW 2015-11-28 1526 TF3W          599 40     OK1AOZ        599 15     0
QSO: 21057 CW 2015-11-28 1526 TF3W          599 40     LY2X          599 15     0
QSO: 21057 CW 2015-11-28 1527 TF3W          599 40     DK9IP         599 14     0
QSO: 21057 CW 2015-11-28 1527 TF3W          599 40     SC6W          599 14     0
QSO: 21057 CW 2015-11-28 1527 TF3W          599 40     SM3OMO        599 14     0
QSO: 21057 CW 2015-11-28 1528 TF3W          599 40     YT5A          599 15     0
QSO: 21057 CW 2015-11-28 1528 TF3W          599 40     SP3GXH        599 15     0
QSO: 21057 CW 2015-11-28 1529 TF3W          599 40     K9GYI         599 04     0
QSO: 21057 CW 2015-11-28 1529 TF3W          599 40     DL1JFM        599 14     0
QSO: 21057 CW 2015-11-28 1530 TF3W          599 40     KE3X          599 05     0
QSO: 21057 CW 2015-11-28 1530 TF3W          599 40     EA3NR         599 14     0
QSO: 21057 CW 2015-11-28 1530 TF3W          599 40     W2FU          599 05     0
QSO: 21057 CW 2015-11-28 1530 TF3W          599 40     OK1TD         599 15     0
QSO: 21057 CW 2015-11-28 1531 TF3W          599 40     W3SFG         599 05     0
QSO: 21057 CW 2015-11-28 1531 TF3W          599 40     K9IMM         599 04     0
QSO: 21057 CW 2015-11-28 1531 TF3W          599 40     EW4R          599 16     0
QSO: 21057 CW 2015-11-28 1532 TF3W          599 40     DL0PCK        599 14     0
QSO: 21057 CW 2015-11-28 1532 TF3W          599 40     W39V          599 05     0
QSO: 21057 CW 2015-11-28 1532 TF3W          599 40     OK1AXB        599 15     0
QSO: 21057 CW 2015-11-28 1533 TF3W          599 40     AA7A          599 03     0
QSO: 21057 CW 2015-11-28 1533 TF3W          599 40     K0ZR          599 05     0
QSO: 21057 CW 2015-11-28 1534 TF3W          599 40     W4YE          599 05     0
QSO: 21057 CW 2015-11-28 1534 TF3W          599 40     N9LYE         599 04     0
QSO: 21057 CW 2015-11-28 1534 TF3W          599 40     DL1LQL        599 14     0
QSO: 21057 CW 2015-11-28 1535 TF3W          599 40     VA2WA         599 05     0
QSO: 21057 CW 2015-11-28 1535 TF3W          599 40     N3AM          599 05     0
QSO: 21057 CW 2015-11-28 1535 TF3W          599 40     W5WZ          599 04     0
QSO: 21057 CW 2015-11-28 1536 TF3W          599 40     OK1IE         599 15     0
QSO: 21057 CW 2015-11-28 1536 TF3W          599 40     K2TQC         599 05     0
QSO: 21057 CW 2015-11-28 1536 TF3W          599 40     XE2AU         599 06     0
QSO: 14024 CW 2015-11-28 1536 TF3W          599 40     GD6IA         599 14     1
QSO: 21057 CW 2015-11-28 1537 TF3W          599 40     N1JD          599 05     0
QSO: 21057 CW 2015-11-28 1537 TF3W          599 40     N1EU          599 05     0
QSO: 21057 CW 2015-11-28 1537 TF3W          599 40     N0BK          599 04     0
QSO: 21057 CW 2015-11-28 1538 TF3W          599 40     VE1RSM        599 05     0
QSO: 21057 CW 2015-11-28 1538 TF3W          599 40     W2YR          599 05     0
QSO: 21057 CW 2015-11-28 1539 TF3W          599 40     K1AR          599 05     0
QSO: 21057 CW 2015-11-28 1539 TF3W          599 40     OK5W          599 15     0
QSO: 21057 CW 2015-11-28 1539 TF3W          599 40     K9OM          599 05     0
QSO: 21057 CW 2015-11-28 1539 TF3W          599 40     EB1TR         599 14     0
QSO: 14089 CW 2015-11-28 1540 TF3W          599 40     IT9CLN        599 15     1
QSO: 21057 CW 2015-11-28 1540 TF3W          599 40     DL0PCK        599 14     0
QSO: 14009 CW 2015-11-28 1541 TF3W          599 40     ZA1WW         599 15     1
QSO: 21057 CW 2015-11-28 1542 TF3W          599 40     DL5QS         599 14     0
QSO: 21057 CW 2015-11-28 1542 TF3W          599 40     N8FF          599 04     0
QSO: 21057 CW 2015-11-28 1543 TF3W          599 40     DK8ZB         599 14     0
QSO: 21057 CW 2015-11-28 1543 TF3W          599 40     KO7SS         599 03     0
QSO: 21057 CW 2015-11-28 1543 TF3W          599 40     W1GD          599 05     0
QSO: 21057 CW 2015-11-28 1543 TF3W          599 40     N4NA          599 04     0
QSO: 21057 CW 2015-11-28 1544 TF3W          599 40     DL1AVF        599 14     0
QSO: 21057 CW 2015-11-28 1544 TF3W          599 40     DF1LON        599 14     0
QSO: 21057 CW 2015-11-28 1544 TF3W          599 40     KG8P          599 04     0
QSO: 21057 CW 2015-11-28 1544 TF3W          599 40     W8AN          599 04     0
QSO: 21057 CW 2015-11-28 1545 TF3W          599 40     N3QE          599 05     0
QSO: 21057 CW 2015-11-28 1545 TF3W          599 40     K1ZZ          599 05     0
QSO: 21057 CW 2015-11-28 1545 TF3W          599 40     K8QKY         599 04     0
QSO: 14013 CW 2015-11-28 1545 TF3W          599 40     YL2SM         599 15     1
QSO: 21057 CW 2015-11-28 1546 TF3W          599 40     SM6VJA        599 14     0
QSO: 21057 CW 2015-11-28 1547 TF3W          599 40     W8KTQ         599 04     0
QSO: 21056 CW 2015-11-28 1548 TF3W          599 40     DL8ZAW        599 14     0
QSO: 21056 CW 2015-11-28 1548 TF3W          599 40     K8AJS         599 04     0
QSO: 21056 CW 2015-11-28 1549 TF3W          599 40     W8KTQ         599 04     0
QSO: 21051 CW 2015-11-28 1550 TF3W          599 40     DK0L          599 14     0
QSO: 21051 CW 2015-11-28 1551 TF3W          599 40     NK6A          599 03     0
QSO: 21051 CW 2015-11-28 1551 TF3W          599 40     DL8RDL        599 14     0
QSO: 21051 CW 2015-11-28 1552 TF3W          599 40     PX2V          599 11     0
QSO: 21051 CW 2015-11-28 1553 TF3W          599 40     DJ6HBR        599 14     0
QSO: 21056 CW 2015-11-28 1556 TF3W          599 40     HB9EHJ        599 14     0
QSO: 21056 CW 2015-11-28 1556 TF3W          599 40     K6XX          599 03     0
QSO: 21056 CW 2015-11-28 1556 TF3W          599 40     HB9Q          599 14     0
QSO: 21056 CW 2015-11-28 1556 TF3W          599 40     IZ4DLR        599 15     0
QSO: 21056 CW 2015-11-28 1557 TF3W          599 40     W2UP          599 04     0
QSO: 21056 CW 2015-11-28 1557 TF3W          599 40     W9FFA         599 04     0
QSO: 14034 CW 2015-11-28 1557 TF3W          599 40     ON5JT         599 14     1
QSO: 21056 CW 2015-11-28 1557 TF3W          599 40     W6IYS         599 03     0
QSO: 21056 CW 2015-11-28 1558 TF3W          599 40     NS3L          599 05     0
QSO: 21056 CW 2015-11-28 1558 TF3W          599 40     WB3ESR        599 05     0
QSO: 21056 CW 2015-11-28 1558 TF3W          599 40     DK6YM         599 14     0
QSO: 14067 CW 2015-11-28 1558 TF3W          599 40     Z33F          599 15     1
QSO: 21056 CW 2015-11-28 1558 TF3W          599 40     K0NM          599 04     0
QSO: 21056 CW 2015-11-28 1559 TF3W          599 40     K4LTA         599 04     0
QSO: 21056 CW 2015-11-28 1559 TF3W          599 40     EA1WH         599 14     0
QSO: 21056 CW 2015-11-28 1600 TF3W          599 40     DL5WS         599 14     0
QSO: 21056 CW 2015-11-28 1600 TF3W          599 40     K1ZE          599 05     0
QSO: 21056 CW 2015-11-28 1600 TF3W          599 40     K0BAK         599 04     0
QSO: 21056 CW 2015-11-28 1601 TF3W          599 40     S53V          599 15     0
QSO: 21056 CW 2015-11-28 1601 TF3W          599 40     IQ3RK         599 15     0
QSO: 21056 CW 2015-11-28 1601 TF3W          599 40     DL1GBQ        599 14     0
QSO: 21056 CW 2015-11-28 1601 TF3W          599 40     EU1A          599 16     0
QSO: 21056 CW 2015-11-28 1602 TF3W          599 40     F5POJ         599 14     0
QSO: 21056 CW 2015-11-28 1602 TF3W          599 40     F5VV          599 14     0
QSO: 21056 CW 2015-11-28 1602 TF3W          599 40     N2SQW         599 05     0
QSO: 21056 CW 2015-11-28 1603 TF3W          599 40     ES9C          599 15     0
QSO: 21056 CW 2015-11-28 1603 TF3W          599 40     3Z9DX         599 15     0
QSO: 21056 CW 2015-11-28 1603 TF3W          599 40     DF2IY         599 14     0
QSO: 21056 CW 2015-11-28 1604 TF3W          599 40     W1WEF         599 05     0
QSO: 21056 CW 2015-11-28 1604 TF3W          599 40     KY7M          599 03     0
QSO: 14055 CW 2015-11-28 1604 TF3W          599 40     7Z1SJ         599 21     1
QSO: 21056 CW 2015-11-28 1604 TF3W          599 40     KY7M          599 03     0
QSO: 21056 CW 2015-11-28 1605 TF3W          599 40     VE3OM         599 04     0
QSO: 21056 CW 2015-11-28 1605 TF3W          599 40     WB0N          599 04     0
QSO: 21056 CW 2015-11-28 1605 TF3W          599 40     K3NF          599 05     0
QSO: 21056 CW 2015-11-28 1606 TF3W          599 40     DK7IK         599 14     0
QSO: 21056 CW 2015-11-28 1607 TF3W          599 40     SQ3R          599 15     0
QSO: 21056 CW 2015-11-28 1607 TF3W          599 40     PA3EEG        599 14     0
QSO: 21056 CW 2015-11-28 1608 TF3W          599 40     DF5WW         599 14     0
QSO: 21056 CW 2015-11-28 1608 TF3W          599 40     K4MF          599 05     0
QSO: 21056 CW 2015-11-28 1608 TF3W          599 40     N5PHT         599 04     0
QSO: 21056 CW 2015-11-28 1609 TF3W          599 40     F5UQE         599 14     0
QSO: 21056 CW 2015-11-28 1609 TF3W          599 40     KA1API        599 05     0
QSO: 21056 CW 2015-11-28 1609 TF3W          599 40     N2FF          599 05     0
QSO: 21056 CW 2015-11-28 1609 TF3W          599 40     W3DQN         599 04     0
QSO: 21056 CW 2015-11-28 1610 TF3W          599 40     ON4AUT        599 14     0
QSO: 21056 CW 2015-11-28 1611 TF3W          599 40     K6WSC         599 03     0
QSO: 21056 CW 2015-11-28 1611 TF3W          599 40     DL0LBS        599 14     0
QSO: 21057 CW 2015-11-28 1613 TF3W          599 40     W6YA          599 03     0
QSO: 21057 CW 2015-11-28 1613 TF3W          599 40     DF1LX         599 14     0
QSO: 21057 CW 2015-11-28 1613 TF3W          599 40     W8VS          599 04     0
QSO: 21057 CW 2015-11-28 1614 TF3W          599 40     K1KU          599 05     0
QSO: 21057 CW 2015-11-28 1614 TF3W          599 40     KX4TT         599 05     0
QSO: 21057 CW 2015-11-28 1615 TF3W          599 40     OK7AW         599 15     0
QSO: 21057 CW 2015-11-28 1615 TF3W          599 40     K3LR          599 05     0
QSO: 21057 CW 2015-11-28 1615 TF3W          599 40     DM3AZ         599 14     0
QSO: 21060 CW 2015-11-28 1617 TF3W          599 40     AB9H          599 04     0
QSO: 21060 CW 2015-11-28 1617 TF3W          599 40     OK3M          599 15     0
QSO: 21063 CW 2015-11-28 1620 TF3W          599 40     K5BG          599 04     0
QSO: 21063 CW 2015-11-28 1621 TF3W          599 40     K2SD          599 05     0
QSO: 21063 CW 2015-11-28 1621 TF3W          599 40     W9JA          599 04     0
QSO: 21063 CW 2015-11-28 1621 TF3W          599 40     W0OSW         599 04     0
QSO: 14012 CW 2015-11-28 1622 TF3W          599 40     F8DGY         599 14     1
QSO: 21063 CW 2015-11-28 1622 TF3W          599 40     DK8FD         599 14     0
QSO: 21063 CW 2015-11-28 1622 TF3W          599 40     K6ND          599 05     0
QSO: 21063 CW 2015-11-28 1623 TF3W          599 40     KV2K          599 05     0
QSO: 21063 CW 2015-11-28 1623 TF3W          599 40     N5XZ          599 04     0
QSO: 21063 CW 2015-11-28 1624 TF3W          599 40     W8ZF          599 04     0
QSO: 21063 CW 2015-11-28 1624 TF3W          599 40     N9RD          599 04     0
QSO: 21063 CW 2015-11-28 1625 TF3W          599 40     W1FM          599 05     0
QSO: 21063 CW 2015-11-28 1625 TF3W          599 40     W8PI          599 04     0
QSO: 21063 CW 2015-11-28 1625 TF3W          599 40     W1CU          599 05     0
QSO: 21063 CW 2015-11-28 1626 TF3W          599 40     W0GG          599 04     0
QSO: 21063 CW 2015-11-28 1626 TF3W          599 40     W9XT          599 04     0
QSO: 21063 CW 2015-11-28 1626 TF3W          599 40     K3IPK         599 05     0
QSO: 21063 CW 2015-11-28 1627 TF3W          599 40     S51F          599 15     0
QSO: 21063 CW 2015-11-28 1627 TF3W          599 40     VE5SDH        599 04     0
QSO: 21063 CW 2015-11-28 1628 TF3W          599 40     WF5E          599 04     0
QSO: 21063 CW 2015-11-28 1628 TF3W          599 40     N7WY          599 04     0
QSO: 14093 CW 2015-11-28 1629 TF3W          599 40     OH0Z          599 15     1
QSO: 21063 CW 2015-11-28 1629 TF3W          599 40     LP1H          599 13     0
QSO: 21063 CW 2015-11-28 1629 TF3W          599 40     N3FJP         599 05     0
QSO: 21063 CW 2015-11-28 1630 TF3W          599 40     KB1EFS        599 05     0
QSO: 21063 CW 2015-11-28 1630 TF3W          599 40     VA3ATT        599 04     0
QSO: 21063 CW 2015-11-28 1630 TF3W          599 40     IR2C          599 15     0
QSO: 21063 CW 2015-11-28 1631 TF3W          599 40     OK3C          599 15     0
QSO: 21063 CW 2015-11-28 1631 TF3W          599 40     W3TA          599 05     0
QSO: 21063 CW 2015-11-28 1631 TF3W          599 40     KN0V          599 04     0
QSO: 21063 CW 2015-11-28 1632 TF3W          599 40     W2NJ          599 05     0
QSO: 21063 CW 2015-11-28 1632 TF3W          599 40     EA8AKN        599 33     0
QSO: 21063 CW 2015-11-28 1633 TF3W          599 40     K8MEG         599 05     0
QSO: 21063 CW 2015-11-28 1634 TF3W          599 40     F5VKT         599 14     0
QSO: 21063 CW 2015-11-28 1634 TF3W          599 40     K3OQ          599 05     0
QSO: 21063 CW 2015-11-28 1634 TF3W          599 40     W2AW          599 05     0
QSO: 21063 CW 2015-11-28 1635 TF3W          599 40     W4EF          599 03     0
QSO: 21063 CW 2015-11-28 1635 TF3W          599 40     AB9PN         599 04     0
QSO: 21063 CW 2015-11-28 1635 TF3W          599 40     NE3F          599 05     0
QSO: 21063 CW 2015-11-28 1636 TF3W          599 40     9A3NC         599 15     0
QSO: 21063 CW 2015-11-28 1636 TF3W          599 40     WB8AKW        599 04     0
QSO: 21063 CW 2015-11-28 1637 TF3W          599 40     NS9X          599 04     0
QSO: 21063 CW 2015-11-28 1637 TF3W          599 40     VP9/N3AD      599 05     0
QSO: 21063 CW 2015-11-28 1638 TF3W          599 40     K7ABV         599 04     0
QSO: 21063 CW 2015-11-28 1638 TF3W          599 40     K1USA         599 05     0
QSO: 21063 CW 2015-11-28 1639 TF3W          599 40     KA9OKH        599 04     0
QSO: 21063 CW 2015-11-28 1639 TF3W          599 40     AB9CD         599 04     0
QSO: 21063 CW 2015-11-28 1639 TF3W          599 40     N4PD          599 05     0
QSO: 21063 CW 2015-11-28 1640 TF3W          599 40     W0SEI         599 04     0
QSO: 21063 CW 2015-11-28 1640 TF3W          599 40     KX4TT         599 05     0
QSO: 21063 CW 2015-11-28 1640 TF3W          599 40     K2PO          599 03     0
QSO: 21063 CW 2015-11-28 1640 TF3W          599 40     WA3OFR        599 05     0
QSO: 21063 CW 2015-11-28 1641 TF3W          599 40     K0FX          599 04     0
QSO: 21063 CW 2015-11-28 1641 TF3W          599 40     YT8A          599 15     0
QSO: 21063 CW 2015-11-28 1641 TF3W          599 40     NQ6L          599 03     0
QSO: 21063 CW 2015-11-28 1642 TF3W          599 40     KC2IGE        599 05     0
QSO: 21063 CW 2015-11-28 1642 TF3W          599 40     WA5VGI        599 03     0
QSO: 21063 CW 2015-11-28 1643 TF3W          599 40     W3FIZ         599 05     0
QSO: 21063 CW 2015-11-28 1643 TF3W          599 40     WR4F          599 05     0
QSO: 21063 CW 2015-11-28 1644 TF3W          599 40     N8EW          599 04     0
QSO: 21063 CW 2015-11-28 1644 TF3W          599 40     S58J          599 15     0
QSO: 21063 CW 2015-11-28 1645 TF3W          599 40     KR2Q          599 05     0
QSO: 21063 CW 2015-11-28 1645 TF3W          599 40     W6XB          599 03     0
QSO: 21063 CW 2015-11-28 1646 TF3W          599 40     W0VX          599 04     0
QSO: 21063 CW 2015-11-28 1646 TF3W          599 40     W8HFY         599 04     0
QSO: 21063 CW 2015-11-28 1646 TF3W          599 40     K9MA          599 04     0
QSO: 21063 CW 2015-11-28 1646 TF3W          599 40     K6GFJ         599 03     0
QSO: 21063 CW 2015-11-28 1647 TF3W          599 40     N9SE          599 04     0
QSO: 21063 CW 2015-11-28 1647 TF3W          599 40     K3JJJ         599 05     0
QSO: 21063 CW 2015-11-28 1647 TF3W          599 40     W3II          599 05     0
QSO: 21063 CW 2015-11-28 1647 TF3W          599 40     AF4RK         599 05     0
QSO: 21063 CW 2015-11-28 1648 TF3W          599 40     W1UK          599 05     0
QSO: 21063 CW 2015-11-28 1649 TF3W          599 40     K0RC          599 04     0
QSO: 21063 CW 2015-11-28 1650 TF3W          599 40     K9JF          599 03     0
QSO: 21063 CW 2015-11-28 1650 TF3W          599 40     N6JV          599 03     0
QSO: 21063 CW 2015-11-28 1651 TF3W          599 40     AE1T          599 05     0
QSO:  3500 CW 2015-11-28 1651 TF3W          599 40     SM0W          599 14     1
QSO: 21063 CW 2015-11-28 1652 TF3W          599 40     VA7RR         599 03     0
QSO: 21063 CW 2015-11-28 1652 TF3W          599 40     AD7TN         599 03     0
QSO: 21063 CW 2015-11-28 1652 TF3W          599 40     K6RIM         599 03     0
QSO: 21063 CW 2015-11-28 1653 TF3W          599 40     AA6VB         599 03     0
QSO: 21063 CW 2015-11-28 1653 TF3W          599 40     NG0T          599 04     0
QSO: 21063 CW 2015-11-28 1654 TF3W          599 40     N4XL          599 05     0
QSO: 21063 CW 2015-11-28 1655 TF3W          599 40     WA8MCD        599 04     0
QSO: 21063 CW 2015-11-28 1655 TF3W          599 40     K0FLY         599 04     0
QSO: 21063 CW 2015-11-28 1655 TF3W          599 40     W2CO          599 05     0
QSO:  3505 CW 2015-11-28 1656 TF3W          599 40     RU5A          599 16     1
QSO: 21063 CW 2015-11-28 1656 TF3W          599 40     AA7UN         599 03     0
QSO: 21063 CW 2015-11-28 1656 TF3W          599 40     W9EAU         599 04     0
QSO: 21063 CW 2015-11-28 1656 TF3W          599 40     K4LQ          599 05     0
QSO: 21063 CW 2015-11-28 1657 TF3W          599 40     K4KAY         599 05     0
QSO:  3506 CW 2015-11-28 1657 TF3W          599 40     RD8D          599 17     1
QSO: 21063 CW 2015-11-28 1657 TF3W          599 40     KG7YUV        599 03     0
QSO: 21063 CW 2015-11-28 1657 TF3W          599 40     KI7Y          599 03     0
QSO: 21063 CW 2015-11-28 1658 TF3W          599 40     W9MU          599 04     0
QSO: 21063 CW 2015-11-28 1658 TF3W          599 40     W7MTL         599 03     0
QSO: 21063 CW 2015-11-28 1659 TF3W          599 40     WE9R          599 04     0
QSO: 21063 CW 2015-11-28 1659 TF3W          599 40     W6PH          599 03     0
QSO: 21063 CW 2015-11-28 1700 TF3W          599 40     K7GK          599 03     0
QSO: 21063 CW 2015-11-28 1700 TF3W          599 40     K9OR          599 04     0
QSO: 21063 CW 2015-11-28 1701 TF3W          599 40     WE3C          599 05     0
QSO: 21063 CW 2015-11-28 1701 TF3W          599 40     K4DJ          599 05     0
QSO: 21063 CW 2015-11-28 1702 TF3W          599 40     W6JTI         599 03     0
QSO:  3504 CW 2015-11-28 1702 TF3W          599 40     IH9R          599 33     1
QSO: 21063 CW 2015-11-28 1702 TF3W          599 40     K0OU          599 04     0
QSO: 21063 CW 2015-11-28 1703 TF3W          599 40     N7BV          599 03     0
QSO: 21063 CW 2015-11-28 1703 TF3W          599 40     W9HM          599 04     0
QSO: 21063 CW 2015-11-28 1703 TF3W          599 40     K0QMU         599 04     0
QSO: 21063 CW 2015-11-28 1704 TF3W          599 40     W9KHH         599 04     0
QSO: 21063 CW 2015-11-28 1704 TF3W          599 40     W2VJN         599 03     0
QSO: 21063 CW 2015-11-28 1705 TF3W          599 40     K6RC          599 03     0
QSO: 21063 CW 2015-11-28 1705 TF3W          599 40     K5KU          599 04     0
QSO: 21063 CW 2015-11-28 1705 TF3W          599 40     W0ETT         599 04     0
QSO: 21063 CW 2015-11-28 1706 TF3W          599 40     N6ML          599 03     0
QSO: 21063 CW 2015-11-28 1706 TF3W          599 40     K3UW          599 05     0
QSO: 21063 CW 2015-11-28 1706 TF3W          599 40     N4AF          599 05     0
QSO: 21063 CW 2015-11-28 1706 TF3W          599 40     N8SBE         599 04     0
QSO: 21063 CW 2015-11-28 1707 TF3W          599 40     W5JR          599 05     0
QSO: 21063 CW 2015-11-28 1707 TF3W          599 40     N0KV          599 04     0
QSO:  3508 CW 2015-11-28 1707 TF3W          599 40     OK1HGM        599 15     1
QSO: 21063 CW 2015-11-28 1707 TF3W          599 40     KK7JS         599 04     0
QSO: 21063 CW 2015-11-28 1708 TF3W          599 40     KJ6MBW        599 03     0
QSO: 21063 CW 2015-11-28 1708 TF3W          599 40     N6TU          599 03     0
QSO: 21063 CW 2015-11-28 1709 TF3W          599 40     WX0V          599 04     0
QSO: 21063 CW 2015-11-28 1709 TF3W          599 40     W0TY          599 04     0
QSO: 21063 CW 2015-11-28 1711 TF3W          599 40     K7ACZ         599 03     0
