START-OF-LOG: 3.0
HQ-CATEGORY: Single Operator, CW Only, Low Power
CALLSIGN: UR6QS
CONTEST: IARU-HF
CATEGORY-ASSISTED: NON-ASSISTED
OPERATORS: ur6qs
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 21000 CW 2018-07-14 1206 UR6QS         599 29     4Z5LA         599 39
QSO:  7000 CW 2018-07-14 1827 UR6QS         599 29     RK4W          599 30
QSO:  7000 CW 2018-07-14 1828 UR6QS         599 29     EW8DX         599 29
QSO:  7000 CW 2018-07-14 1828 UR6QS         599 29     RM9A          599 30
QSO:  7000 CW 2018-07-14 1830 UR6QS         599 29     YP5A          599 28
QSO:  7000 CW 2018-07-14 1831 UR6QS         599 29     DD2ML         599 28
QSO:  7000 CW 2018-07-14 1833 UR6QS         599 29     LX8HQ         599 RL
QSO:  7000 CW 2018-07-14 1833 UR6QS         599 29     RA9DZ         599 30
QSO:  7000 CW 2018-07-14 1834 UR6QS         599 29     LZ4AA         599 28
QSO:  7000 CW 2018-07-14 1835 UR6QS         599 29     RX9CC         599 30
QSO:  7000 CW 2018-07-14 1838 UR6QS         599 29     OH2HQ         599 SRAL
QSO:  7000 CW 2018-07-14 1839 UR6QS         599 29     HB9HQ         599 USKA
QSO:  7000 CW 2018-07-14 1846 UR6QS         599 29     UT1WW         599 29
QSO:  7000 CW 2018-07-14 1848 UR6QS         599 29     YU3A          599 28
QSO:  7000 CW 2018-07-14 1849 UR6QS         599 29     Y84W          599 28
QSO:  7000 CW 2018-07-14 1850 UR6QS         599 29     DL0SLG        599 28
QSO:  7000 CW 2018-07-14 1852 UR6QS         599 29     R8IZ          599 31
QSO:  7000 CW 2018-07-14 1853 UR6QS         599 29     RT9S          599 30
QSO:  7000 CW 2018-07-14 1854 UR6QS         599 29     LZ2FL         599 28
QSO:  7000 CW 2018-07-14 1855 UR6QS         599 29     IO4HQ         599 ARI
QSO:  7000 CW 2018-07-14 1855 UR6QS         599 29     SX0HQ         599 RAAG
QSO:  7000 CW 2018-07-14 1856 UR6QS         599 29     R8TT          599 30
QSO:  7000 CW 2018-07-14 1858 UR6QS         599 29     R7KX          599 29
QSO:  7000 CW 2018-07-14 1859 UR6QS         599 29     RW9OW         599 31
QSO:  7000 CW 2018-07-14 1906 UR6QS         599 29     DL1DAW        599 28
QSO:  7000 CW 2018-07-14 1907 UR6QS         599 29     PA6HQ         599 VERON
QSO:  7000 CW 2018-07-14 1908 UR6QS         599 29     UA5F          599 29
QSO:  7000 CW 2018-07-14 1912 UR6QS         599 29     OG2P          599 18
QSO:  7000 CW 2018-07-14 1914 UR6QS         599 29     EM5HQ         599 UARL
QSO:  7000 CW 2018-07-14 1915 UR6QS         599 29     DL1QW         599 28
QSO:  7000 CW 2018-07-14 1917 UR6QS         599 29     OL8HQ         599 CRC
QSO:  7000 CW 2018-07-14 1917 UR6QS         599 29     UR4RWW        599 29
QSO:  7000 CW 2018-07-14 1920 UR6QS         599 29     RV9CX         599 30
QSO:  7000 CW 2018-07-14 1923 UR6QS         599 29     Z30HQ         599 RSM
QSO:  7000 CW 2018-07-14 1925 UR6QS         599 29     UA4S          599 29
QSO:  7000 CW 2018-07-14 1926 UR6QS         599 29     LY5W          599 29
QSO:  7000 CW 2018-07-14 1927 UR6QS         599 29     Y87O          599 28
QSO:  7000 CW 2018-07-14 1932 UR6QS         599 29     LA2AB         599 18
QSO:  7000 CW 2018-07-14 1934 UR6QS         599 29     YL4HQ         599 LRAL
QSO:  7000 CW 2018-07-14 1935 UR6QS         599 29     SP5AUY        599 28
QSO:  7000 CW 2018-07-14 1938 UR6QS         599 29     Y87L          599 28
QSO:  7000 CW 2018-07-14 1940 UR6QS         599 29     OG6N          599 18
QSO:  7000 CW 2018-07-14 1941 UR6QS         599 29     S53BB         599 28
QSO:  7000 CW 2018-07-14 1945 UR6QS         599 29     Y86P          599 28
QSO:  7000 CW 2018-07-14 1946 UR6QS         599 29     C4W           599 39
QSO:  7000 CW 2018-07-14 1948 UR6QS         599 29     Y82W          599 28
QSO:  7000 CW 2018-07-14 1949 UR6QS         599 29     SP5DIR        599 28
QSO:  7000 CW 2018-07-14 1953 UR6QS         599 29     Y86W          599 28
QSO:  7000 CW 2018-07-14 1954 UR6QS         599 29     YT3EE         599 28
QSO:  7000 CW 2018-07-14 1955 UR6QS         599 29     OK1AXB        599 28
QSO:  7000 CW 2018-07-14 1958 UR6QS         599 29     E77EA         599 28
QSO:  7000 CW 2018-07-14 2000 UR6QS         599 29     Y83U          599 28
QSO:  7000 CW 2018-07-14 2001 UR6QS         599 29     Y83Z          599 28
QSO:  7000 CW 2018-07-14 2002 UR6QS         599 29     Y89U          599 28
QSO:  7000 CW 2018-07-14 2003 UR6QS         599 29     9A3SMS        599 28
QSO:  7000 CW 2018-07-14 2004 UR6QS         599 29     Y82L          599 28
QSO:  7000 CW 2018-07-14 2004 UR6QS         599 29     UX1UX         599 29
QSO:  7000 CW 2018-07-14 2005 UR6QS         599 29     IO3A          599 28
QSO:  7000 CW 2018-07-14 2005 UR6QS         599 29     4O4A          599 28
QSO:  7000 CW 2018-07-14 2008 UR6QS         599 29     Y82M          599 28
QSO:  7000 CW 2018-07-14 2016 UR6QS         599 29     Y82F          599 28
QSO:  7000 CW 2018-07-14 2019 UR6QS         599 29     LY9Y          599 29
QSO:  7000 CW 2018-07-14 2020 UR6QS         599 29     UW0K          599 29
QSO:  7000 CW 2018-07-14 2021 UR6QS         599 29     DL3DTH        599 28
QSO:  7000 CW 2018-07-14 2023 UR6QS         599 29     RW9DX         599 30
QSO:  7000 CW 2018-07-14 2025 UR6QS         599 29     HG7T          599 28
QSO:  7000 CW 2018-07-14 2026 UR6QS         599 29     F5IN          599 27
QSO:  7000 CW 2018-07-14 2029 UR6QS         599 29     Y87W          599 28
QSO:  7000 CW 2018-07-14 2030 UR6QS         599 29     Y87U          599 28
QSO:  7000 CW 2018-07-14 2031 UR6QS         599 29     S51DX         599 28
QSO:  7000 CW 2018-07-14 2033 UR6QS         599 29     Y82A          599 28
QSO:  7000 CW 2018-07-14 2035 UR6QS         599 29     TM0HQ         599 REF
QSO:  7000 CW 2018-07-14 2039 UR6QS         599 29     R2AA          599 29
QSO:  7000 CW 2018-07-14 2040 UR6QS         599 29     JA6GCE        599 45
QSO:  7000 CW 2018-07-14 2041 UR6QS         599 29     HB9ARF        599 28
QSO:  7000 CW 2018-07-14 2041 UR6QS         599 29     UA9BA         599 30
QSO:  7000 CW 2018-07-14 2043 UR6QS         599 29     Y86O          599 28
QSO:  7000 CW 2018-07-14 2044 UR6QS         599 29     LU0HQ         599 RCA
QSO:  7000 CW 2018-07-14 2048 UR6QS         599 29     Y87M          599 28
QSO:  3500 CW 2018-07-14 2051 UR6QS         599 29     UA5F          599 29
QSO:  3500 CW 2018-07-14 2052 UR6QS         599 29     DA0HQ         599 DARC
QSO:  3500 CW 2018-07-14 2053 UR6QS         599 29     S50HQ         599 ZRS
QSO:  3500 CW 2018-07-14 2056 UR6QS         599 29     LY6A          599 29
QSO:  3500 CW 2018-07-14 2059 UR6QS         599 29     HG0HQ         599 MRASZ
QSO:  3500 CW 2018-07-14 2101 UR6QS         599 29     OK7GU         599 28
QSO:  3500 CW 2018-07-14 2102 UR6QS         599 29     LY0HQ         599 LRMD
QSO:  3500 CW 2018-07-14 2103 UR6QS         599 29     OE0HQ         599 OVSV
QSO:  3500 CW 2018-07-14 2105 UR6QS         599 29     RM1T          599 29
QSO:  3500 CW 2018-07-14 2105 UR6QS         599 29     LZ7HQ         599 BFRA
QSO:  3500 CW 2018-07-14 2108 UR6QS         599 29     SN0HQ         599 PZK
QSO:  3500 CW 2018-07-14 2109 UR6QS         599 29     OG2P          599 18
QSO:  3500 CW 2018-07-14 2111 UR6QS         599 29     IO1HQ         599 ARI
QSO:  3500 CW 2018-07-14 2112 UR6QS         599 29     R3HQ          599 SRR
QSO:  3500 CW 2018-07-14 2113 UR6QS         599 29     EU1AI         599 29
QSO:  3500 CW 2018-07-14 2116 UR6QS         599 29     UR5R          599 29
QSO:  3500 CW 2018-07-14 2117 UR6QS         599 29     RV3ZN         599 29
QSO:  3500 CW 2018-07-14 2119 UR6QS         599 29     EM5HQ         599 UARL
QSO:  3500 CW 2018-07-14 2123 UR6QS         599 29     9A0HQ         599 HRS
QSO:  3500 CW 2018-07-14 2124 UR6QS         599 29     UZ3A          599 29
QSO:  3500 CW 2018-07-14 2126 UR6QS         599 29     TM0HQ         599 REF
QSO:  3500 CW 2018-07-14 2136 UR6QS         599 29     UX1UA         599 29
QSO:  3500 CW 2018-07-14 2137 UR6QS         599 29     UW3U          599 29
QSO:  3500 CW 2018-07-14 2139 UR6QS         599 29     8S0DX         599 18
QSO:  3500 CW 2018-07-14 2146 UR6QS         599 29     UA2FL         599 29
QSO:  3500 CW 2018-07-14 2146 UR6QS         599 29     RT9A          599 30
QSO:  3500 CW 2018-07-14 2147 UR6QS         599 29     RK3ER         599 29
QSO:  3500 CW 2018-07-14 2150 UR6QS         599 29     R8IZ          599 31
QSO:  3500 CW 2018-07-14 2151 UR6QS         599 29     YT6W          599 28
QSO:  3500 CW 2018-07-14 2156 UR6QS         599 29     LM90HQ        599 NRRL
QSO:  3500 CW 2018-07-14 2200 UR6QS         599 29     DL0SLG        599 28
QSO:  3500 CW 2018-07-14 2202 UR6QS         599 29     OH2HQ         599 SRAL
QSO:  3500 CW 2018-07-14 2204 UR6QS         599 29     YO4NF         599 28
QSO:  3500 CW 2018-07-14 2206 UR6QS         599 29     SP4BEU        599 28
QSO:  3500 CW 2018-07-14 2207 UR6QS         599 29     R2AA          599 29
QSO:  3500 CW 2018-07-14 2211 UR6QS         599 29     R8TT          599 30
QSO:  3500 CW 2018-07-14 2216 UR6QS         599 29     HA1AG         599 28
QSO:  3500 CW 2018-07-14 2218 UR6QS         599 29     UR4RWW        599 29
QSO:  3500 CW 2018-07-14 2220 UR6QS         599 29     YR0HQ         599 FRR
QSO:  3500 CW 2018-07-14 2225 UR6QS         599 29     G4IIY         599 27
QSO:  3500 CW 2018-07-14 2226 UR6QS         599 29     RT9S          599 30
QSO:  3500 CW 2018-07-14 2226 UR6QS         599 29     EV1R          599 29
QSO:  3500 CW 2018-07-14 2227 UR6QS         599 29     LZ7Y          599 28
QSO:  3500 CW 2018-07-14 2229 UR6QS         599 29     EU4E          599 29
QSO:  3500 CW 2018-07-14 2230 UR6QS         599 29     YU0U          599 28
QSO:  3500 CW 2018-07-14 2234 UR6QS         599 29     OL8HQ         599 CRC
QSO:  3500 CW 2018-07-14 2240 UR6QS         599 29     RU6K          599 29
QSO:  3500 CW 2018-07-14 2242 UR6QS         599 29     RC1W          599 29
QSO:  3500 CW 2018-07-14 2245 UR6QS         599 29     YL4HQ         599 LRAL
QSO:  3500 CW 2018-07-14 2255 UR6QS         599 29     Y83C          599 28
QSO:  3500 CW 2018-07-14 2257 UR6QS         599 29     Z30HQ         599 RSM
QSO:  3500 CW 2018-07-14 2257 UR6QS         599 29     RU4AA         599 29
QSO:  3500 CW 2018-07-14 2305 UR6QS         599 29     R3XA          599 29
QSO:  3500 CW 2018-07-14 2307 UR6QS         599 29     OG7A          599 18
QSO:  3500 CW 2018-07-14 2312 UR6QS         599 29     LY5E          599 UN
QSO:  3500 CW 2018-07-14 2313 UR6QS         599 29     LA2AB         599 18
QSO:  3500 CW 2018-07-14 2316 UR6QS         599 29     LY9Y          599 29
QSO:  3500 CW 2018-07-14 2319 UR6QS         599 29     GR2HQ         599 RSGB
QSO:  3500 CW 2018-07-14 2321 UR6QS         599 29     LA8OM         599 18
QSO:  3500 CW 2018-07-14 2322 UR6QS         599 29     4U1A          599 28
QSO:  3500 CW 2018-07-14 2328 UR6QS         599 29     PA6X          599 27
QSO:  3500 CW 2018-07-14 2328 UR6QS         599 29     OH1X          599 18
QSO:  3500 CW 2018-07-14 2330 UR6QS         599 29     Y87K          599 28
QSO:  3500 CW 2018-07-14 2335 UR6QS         599 29     OZ1HQ         599 EDR
QSO:  3500 CW 2018-07-14 2337 UR6QS         599 29     LZ4AE         599 28
QSO:  3500 CW 2018-07-14 2340 UR6QS         599 29     UZ5P          599 29
QSO:  3500 CW 2018-07-14 2341 UR6QS         599 29     UW6M          599 29
QSO:  7000 CW 2018-07-14 2343 UR6QS         599 29     Y87V          599 28
QSO:  7000 CW 2018-07-14 2345 UR6QS         599 29     Y84Y          599 28
QSO:  7000 CW 2018-07-14 2345 UR6QS         599 29     Y81D          599 28
