START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: YO2IS
CATEGORY: SINGLE-OP ALL LOW CW
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 50240
CLUB: CSM TIMISOARA
CONTEST: EUHFC
OPERATORS: 
NAME: SULI I. IULIUS
ADDRESS: STR. IASI 1
ADDRESS: TIMIS
E-MAIL: SZIGY@UPCMAIL.RO
SOAPBOX: Icom IC-7000 100W, Diamond CP6, sloping 41m wire.73 Szigy.
QSO: 21009 CW 2015-08-01 1435 YO2IS         599 59     OP4K          599 82
QSO: 21009 CW 2015-08-01 1436 YO2IS         599 59     HB9DHG        599 85
QSO: 21019 CW 2015-08-01 1437 YO2IS         599 59     RG7G          599 89
QSO: 14011 CW 2015-08-01 1444 YO2IS         599 59     F8DBF         599 99
QSO: 14012 CW 2015-08-01 1444 YO2IS         599 59     UD3D          599 15
QSO: 14014 CW 2015-08-01 1445 YO2IS         599 59     UA6CC         599 81
QSO: 14015 CW 2015-08-01 1447 YO2IS         599 59     RM2D          599 80
QSO: 14018 CW 2015-08-01 1448 YO2IS         599 59     IK2SND        599 92
QSO: 14019 CW 2015-08-01 1448 YO2IS         599 59     UB3A          599 82
QSO: 14021 CW 2015-08-01 1449 YO2IS         599 59     R7AB          599 82
QSO: 28021 CW 2015-08-01 1451 YO2IS         599 59     IK1SPR        599 92
QSO: 28021 CW 2015-08-01 1451 YO2IS         599 59     IQ1RY         599 07
QSO: 28016 CW 2015-08-01 1453 YO2IS         599 59     HB9DHG        599 85
QSO: 28027 CW 2015-08-01 1455 YO2IS         599 59     DK5PD         599 70
QSO: 21031 CW 2015-08-01 1458 YO2IS         599 59     DL1CW         599 79
QSO: 14022 CW 2015-08-01 1459 YO2IS         599 59     DJ5MW         599 87
QSO: 14022 CW 2015-08-01 1501 YO2IS         599 59     M7Q           599 82
QSO: 14023 CW 2015-08-01 1502 YO2IS         599 59     SM2T          599 71
QSO: 14024 CW 2015-08-01 1503 YO2IS         599 59     RW1A          599 84
QSO: 14024 CW 2015-08-01 1503 YO2IS         599 59     ES5RR         599 82
QSO: 14026 CW 2015-08-01 1504 YO2IS         599 59     PA0VAJ        599 73
QSO: 14028 CW 2015-08-01 1505 YO2IS         599 59     DL3KWF        599 58
QSO: 14030 CW 2015-08-01 1505 YO2IS         599 59     R7AW          599 80
QSO: 14039 CW 2015-08-01 1507 YO2IS         599 59     M7O           599 06
QSO:  7004 CW 2015-08-01 1600 YO2IS         599 59     YL2KO         599 81
QSO:  7005 CW 2015-08-01 1601 YO2IS         599 59     UR7GO         599 71
QSO:  7006 CW 2015-08-01 1602 YO2IS         599 59     S59N          599 97
QSO:  7008 CW 2015-08-01 1603 YO2IS         599 59     OK1NG         599 68
QSO:  7009 CW 2015-08-01 1604 YO2IS         599 59     OH10A         599 73
QSO:  7010 CW 2015-08-01 1605 YO2IS         599 59     SN5N          599 69
QSO:  7011 CW 2015-08-01 1605 YO2IS         599 59     OL1M          599 73
QSO:  7011 CW 2015-08-01 1606 YO2IS         599 59     SC0N          599 81
QSO:  7013 CW 2015-08-01 1606 YO2IS         599 59     DL6KVA        599 84
QSO:  7014 CW 2015-08-01 1607 YO2IS         599 59     DQ7Y          599 10
QSO:  7014 CW 2015-08-01 1607 YO2IS         599 59     OZ2TF         599 84
QSO:  7015 CW 2015-08-01 1608 YO2IS         599 59     HG8R          599 87
QSO:  7016 CW 2015-08-01 1609 YO2IS         599 59     OK7T          599 83
QSO:  7017 CW 2015-08-01 1609 YO2IS         599 59     I2CZQ         599 63
QSO:  7018 CW 2015-08-01 1610 YO2IS         599 59     LY4A          599 84
QSO:  7022 CW 2015-08-01 1632 YO2IS         599 59     IK2SND        599 92
QSO:  7023 CW 2015-08-01 1633 YO2IS         599 59     UT0RM         599 99
QSO:  7024 CW 2015-08-01 1633 YO2IS         599 59     DK6SP         599 11
QSO:  7025 CW 2015-08-01 1634 YO2IS         599 59     SP9H          599 65
QSO:  7026 CW 2015-08-01 1634 YO2IS         599 59     DL4CF         599 83
QSO:  7026 CW 2015-08-01 1636 YO2IS         599 59     F5VLY         599 82
QSO:  7027 CW 2015-08-01 1637 YO2IS         599 59     EU6AF         599 82
QSO:  7028 CW 2015-08-01 1638 YO2IS         599 59     OQ5M          599 99
QSO:  7029 CW 2015-08-01 1639 YO2IS         599 59     SP4Z          599 80
QSO:  7030 CW 2015-08-01 1640 YO2IS         599 59     DF8AE         599 80
QSO:  7030 CW 2015-08-01 1641 YO2IS         599 59     UT2UB         599 73
QSO:  7031 CW 2015-08-01 1641 YO2IS         599 59     EW8W          599 80
QSO:  7032 CW 2015-08-01 1642 YO2IS         599 59     ES5RR         599 82
QSO:  7032 CW 2015-08-01 1642 YO2IS         599 59     LY2NK         599 59
QSO:  7033 CW 2015-08-01 1643 YO2IS         599 59     LY7Z          599 88
QSO:  7033 CW 2015-08-01 1643 YO2IS         599 59     R7KW          599 04
QSO:  7034 CW 2015-08-01 1644 YO2IS         599 59     DL1CW         599 79
QSO:  7035 CW 2015-08-01 1644 YO2IS         599 59     EW7M          599 78
QSO:  7035 CW 2015-08-01 1645 YO2IS         599 59     RK4FM         599 83
QSO:  7036 CW 2015-08-01 1645 YO2IS         599 59     IK2NCJ        599 90
QSO:  7037 CW 2015-08-01 1647 YO2IS         599 59     UB3A          599 82
QSO:  7040 CW 2015-08-01 1648 YO2IS         599 59     UT1V          599 85
QSO: 14033 CW 2015-08-01 1651 YO2IS         599 59     I3VJW         599 75
QSO: 14026 CW 2015-08-01 1652 YO2IS         599 59     DK5PD         599 70
QSO: 14020 CW 2015-08-01 1652 YO2IS         599 59     EA5KA         599 00
QSO: 14016 CW 2015-08-01 1653 YO2IS         599 59     OT1A          599 95
QSO: 14032 CW 2015-08-01 1656 YO2IS         599 59     RW3XM         599 80
QSO: 14034 CW 2015-08-01 1657 YO2IS         599 59     HB9ARF        599 71
QSO: 14041 CW 2015-08-01 1658 YO2IS         599 59     R8XF          599 80
QSO: 14042 CW 2015-08-01 1700 YO2IS         599 59     F5VKT         599 69
QSO: 14044 CW 2015-08-01 1703 YO2IS         599 59     RT3N          599 86
QSO:  7003 CW 2015-08-01 1704 YO2IS         599 59     PA0VAJ        599 73
QSO:  7004 CW 2015-08-01 1705 YO2IS         599 59     LZ7H          599 63
QSO:  7006 CW 2015-08-01 1706 YO2IS         599 59     SO2O          599 97
QSO:  7006 CW 2015-08-01 1707 YO2IS         599 59     UX4U          599 09
QSO:  7007 CW 2015-08-01 1708 YO2IS         599 59     LY2XW         599 02
QSO:  7009 CW 2015-08-01 1709 YO2IS         599 59     OH2PM         599 59
QSO:  7010 CW 2015-08-01 1709 YO2IS         599 59     UX1AA         599 82
QSO:  7010 CW 2015-08-01 1710 YO2IS         599 59     UT5EO         599 73
QSO:  7012 CW 2015-08-01 1711 YO2IS         599 59     YL5T          599 04
QSO:  7012 CW 2015-08-01 1711 YO2IS         599 59     UW2M          599 84
QSO:  7013 CW 2015-08-01 1711 YO2IS         599 59     UI5F          599 80
QSO:  7014 CW 2015-08-01 1712 YO2IS         599 59     OL3Z          599 83
QSO:  7016 CW 2015-08-01 1714 YO2IS         599 59     R7KX          599 68
QSO:  7018 CW 2015-08-01 1715 YO2IS         599 59     HB9CA         599 77
QSO:  7021 CW 2015-08-01 1717 YO2IS         599 59     UA2FL         599 64
QSO:  7022 CW 2015-08-01 1718 YO2IS         599 59     UU7V          599 77
QSO:  7023 CW 2015-08-01 1719 YO2IS         599 59     EW1EO         599 81
QSO:  7028 CW 2015-08-01 1720 YO2IS         599 59     LX4A          599 90
QSO:  7030 CW 2015-08-01 1721 YO2IS         599 59     IQ2CJ         599 87
QSO:  7031 CW 2015-08-01 1833 YO2IS         599 59     IT9RBW        599 03
QSO:  7031 CW 2015-08-01 1835 YO2IS         599 59     OH3FM         599 73
QSO:  7031 CW 2015-08-01 1835 YO2IS         599 59     S53EO         599 63
QSO:  7032 CW 2015-08-01 1836 YO2IS         599 59     RA1AL         599 79
QSO:  7033 CW 2015-08-01 1837 YO2IS         599 59     EA5KA         599 00
QSO:  7033 CW 2015-08-01 1838 YO2IS         599 59     UD4F          599 13
QSO:  7034 CW 2015-08-01 1839 YO2IS         599 59     RJ4P          599 89
QSO:  7034 CW 2015-08-01 1840 YO2IS         599 59     GM3F          599 84
QSO:  7035 CW 2015-08-01 1840 YO2IS         599 59     YO8SS         599 73
QSO:  7036 CW 2015-08-01 1841 YO2IS         599 59     RW3XM         599 80
QSO:  7036 CW 2015-08-01 1842 YO2IS         599 59     RT3A/3        599 60
QSO:  7037 CW 2015-08-01 1844 YO2IS         599 59     UV5U          599 70
QSO:  7038 CW 2015-08-01 1845 YO2IS         599 59     EI5KF         599 11
QSO:  7039 CW 2015-08-01 1845 YO2IS         599 59     LY5A          599 70
QSO:  7040 CW 2015-08-01 1846 YO2IS         599 59     SC6M          599 72
QSO: 14005 CW 2015-08-01 1847 YO2IS         599 59     LY5R          599 75
QSO: 14014 CW 2015-08-01 1849 YO2IS         599 59     IT9RBW        599 03
QSO: 14014 CW 2015-08-01 1849 YO2IS         599 59     UW4E          599 94
QSO: 14022 CW 2015-08-01 1851 YO2IS         599 59     UR4RXJ        599 84
QSO: 14026 CW 2015-08-01 1852 YO2IS         599 59     UD4F          599 13
QSO: 14035 CW 2015-08-01 1853 YO2IS         599 59     PA7JWC        599 99
QSO: 14046 CW 2015-08-01 1855 YO2IS         599 59     EI6GM         599 98
QSO: 14047 CW 2015-08-01 1856 YO2IS         599 59     IK2AVH        599 82
QSO: 14057 CW 2015-08-01 1858 YO2IS         599 59     EC4TA         599 06
QSO:  7000 CW 2015-08-01 1859 YO2IS         599 59     UT4PZ         599 88
QSO:  7001 CW 2015-08-01 1900 YO2IS         599 59     HG4W          599 87
QSO:  7001 CW 2015-08-01 1901 YO2IS         599 59     UA2F          599 82
QSO:  7002 CW 2015-08-01 1902 YO2IS         599 59     RD4A          599 88
QSO:  7002 CW 2015-08-01 1903 YO2IS         599 59     YU1KT         599 70
QSO:  7003 CW 2015-08-01 1904 YO2IS         599 59     HA3MQ         599 79
QSO:  7004 CW 2015-08-01 1904 YO2IS         599 59     LY5E          599 81
QSO:  7004 CW 2015-08-01 1905 YO2IS         599 59     YQ6A          599 74
QSO:  7004 CW 2015-08-01 1905 YO2IS         599 59     LY2J          599 84
QSO:  7005 CW 2015-08-01 1906 YO2IS         599 59     S59AA         599 50
QSO:  7007 CW 2015-08-01 1907 YO2IS         599 59     UA7K          599 79
QSO:  7009 CW 2015-08-01 1909 YO2IS         599 59     YR8D          599 06
QSO:  7010 CW 2015-08-01 1911 YO2IS         599 59     DJ8EW         599 62
QSO:  7010 CW 2015-08-01 1911 YO2IS         599 59     LZ5R          599 83
QSO:  7011 CW 2015-08-01 1912 YO2IS         599 59     PA4O          599 99
QSO:  7011 CW 2015-08-01 1913 YO2IS         599 59     SP3A          599 75
QSO:  7012 CW 2015-08-01 1914 YO2IS         599 59     IK0YVV        599 96
QSO:  7012 CW 2015-08-01 1915 YO2IS         599 59     OL6P          599 80
QSO:  7013 CW 2015-08-01 1916 YO2IS         599 59     OH2XX         599 79
QSO:  7013 CW 2015-08-01 1916 YO2IS         599 59     S53F          599 83
QSO:  7014 CW 2015-08-01 1917 YO2IS         599 59     S57K          599 81
QSO:  7014 CW 2015-08-01 1918 YO2IS         599 59     EA2OT         599 03
QSO:  7015 CW 2015-08-01 1919 YO2IS         599 59     SP1C          599 80
QSO:  7016 CW 2015-08-01 1919 YO2IS         599 59     PA2GRU        599 73
QSO:  7016 CW 2015-08-01 1920 YO2IS         599 59     IY3A          599 02
QSO:  7017 CW 2015-08-01 1921 YO2IS         599 59     LY2RJ         599 84
QSO:  7017 CW 2015-08-01 1921 YO2IS         599 59     UA3RF         599 78
QSO:  7018 CW 2015-08-01 1922 YO2IS         599 59     IV3AZV        599 86
QSO:  7018 CW 2015-08-01 1923 YO2IS         599 59     E74A          599 77
QSO:  7018 CW 2015-08-01 1924 YO2IS         599 59     HB9DHG        599 85
QSO:  7020 CW 2015-08-01 1925 YO2IS         599 59     S51DX         599 81
QSO:  7021 CW 2015-08-01 1926 YO2IS         599 59     LY2CO         599 75
QSO:  7022 CW 2015-08-01 1927 YO2IS         599 59     DL3KWF        599 58
QSO:  7022 CW 2015-08-01 1928 YO2IS         599 59     UV7V          599 77
QSO:  7023 CW 2015-08-01 1929 YO2IS         599 59     RA3NC         599 73
QSO:  7023 CW 2015-08-01 1929 YO2IS         599 59     R7AW          599 80
QSO:  7024 CW 2015-08-01 1930 YO2IS         599 59     9A1AA         599 77
QSO:  7025 CW 2015-08-01 1931 YO2IS         599 59     I2WIJ         599 73
QSO:  7027 CW 2015-08-01 1933 YO2IS         599 59     YT0Z          599 75
QSO:  7029 CW 2015-08-01 1934 YO2IS         599 59     SP4W          599 77
QSO:  7030 CW 2015-08-01 1935 YO2IS         599 59     E77W          599 82
QSO:  7030 CW 2015-08-01 1935 YO2IS         599 59     RM5A          599 85
QSO:  3524 CW 2015-08-01 1946 YO2IS         599 59     S53F          599 83
QSO:  3524 CW 2015-08-01 1946 YO2IS         599 59     OM5WW         599 89
QSO:  3523 CW 2015-08-01 1947 YO2IS         599 59     HG8FK         599 87
QSO:  3522 CW 2015-08-01 1948 YO2IS         599 59     DD2ML         599 99
QSO:  3522 CW 2015-08-01 1948 YO2IS         599 59     EU1DX         599 86
QSO:  3521 CW 2015-08-01 1949 YO2IS         599 59     DL4ME         599 58
QSO:  3521 CW 2015-08-01 1950 YO2IS         599 59     UA2FL         599 64
QSO:  3521 CW 2015-08-01 1951 YO2IS         599 59     HB9CA         599 77
QSO:  3519 CW 2015-08-01 1952 YO2IS         599 59     UA6CC         599 81
QSO:  3518 CW 2015-08-01 1952 YO2IS         599 59     SP6GCU        599 63
QSO:  3517 CW 2015-08-01 1953 YO2IS         599 59     EU6AF         599 82
QSO:  3516 CW 2015-08-01 1954 YO2IS         599 59     LZ4AE         599 95
QSO:  3516 CW 2015-08-01 1955 YO2IS         599 59     YT8A          599 70
QSO:  3506 CW 2015-08-01 1955 YO2IS         599 59     YR8D          599 06
QSO:  3503 CW 2015-08-01 1958 YO2IS         599 59     I2WIJ         599 73
QSO:  3504 CW 2015-08-01 1959 YO2IS         599 59     YL5X          599 88
QSO:  3505 CW 2015-08-01 1959 YO2IS         599 59     RM5A          599 85
QSO:  3505 CW 2015-08-01 2000 YO2IS         599 59     HB9DHG        599 85
QSO:  3506 CW 2015-08-01 2000 YO2IS         599 59     S59AA         599 50
QSO:  3507 CW 2015-08-01 2002 YO2IS         599 59     OP4K          599 82
QSO:  3508 CW 2015-08-01 2002 YO2IS         599 59     EW8W          599 80
QSO:  3508 CW 2015-08-01 2003 YO2IS         599 59     RT3K          599 99
QSO:  3510 CW 2015-08-01 2004 YO2IS         599 59     OH2XX         599 79
QSO:  3510 CW 2015-08-01 2004 YO2IS         599 59     LY5R          599 75
QSO:  3511 CW 2015-08-01 2005 YO2IS         599 59     UV4U          599 70
QSO:  3511 CW 2015-08-01 2006 YO2IS         599 59     OH10A         599 73
QSO:  3512 CW 2015-08-01 2007 YO2IS         599 59     SO2O          599 97
QSO:  3513 CW 2015-08-01 2016 YO2IS         599 59     RW1A          599 84
QSO:  7029 CW 2015-08-01 2018 YO2IS         599 59     RW1A          599 84
QSO:  3514 CW 2015-08-01 2019 YO2IS         599 59     LY4A          599 84
QSO:  3515 CW 2015-08-01 2019 YO2IS         599 59     S53MM         599 92
QSO:  3515 CW 2015-08-01 2020 YO2IS         599 59     S50A          599 63
QSO:  3516 CW 2015-08-01 2020 YO2IS         599 59     EU1AI         599 77
QSO:  3518 CW 2015-08-01 2021 YO2IS         599 59     RA7R          599 93
QSO:  3518 CW 2015-08-01 2022 YO2IS         599 59     DJ5MW         599 87
QSO:  3519 CW 2015-08-01 2022 YO2IS         599 59     UY5VA         599 68
QSO:  3520 CW 2015-08-01 2023 YO2IS         599 59     HG7T          599 73
QSO:  3521 CW 2015-08-01 2023 YO2IS         599 59     OM3RM         599 73
QSO:  3521 CW 2015-08-01 2024 YO2IS         599 59     YT0Z          599 75
QSO:  3522 CW 2015-08-01 2025 YO2IS         599 59     SM5CKV        599 60
QSO:  3524 CW 2015-08-01 2026 YO2IS         599 59     OK2CKR        599 98
QSO:  3525 CW 2015-08-01 2028 YO2IS         599 59     UX3HA         599 72
QSO:  3526 CW 2015-08-01 2028 YO2IS         599 59     YT9A          599 81
QSO:  3528 CW 2015-08-01 2030 YO2IS         599 59     F5IN          599 75
QSO:  3529 CW 2015-08-01 2031 YO2IS         599 59     OZ2TF         599 84
QSO:  3533 CW 2015-08-01 2032 YO2IS         599 59     YU1KT         599 70
QSO:  3534 CW 2015-08-01 2033 YO2IS         599 59     Z37Y          599 11
QSO:  3535 CW 2015-08-01 2034 YO2IS         599 59     US2IZ         599 73
QSO:  3536 CW 2015-08-01 2035 YO2IS         599 59     LY4T          599 77
QSO:  3536 CW 2015-08-01 2036 YO2IS         599 59     UW7M          599 78
QSO:  3541 CW 2015-08-01 2036 YO2IS         599 59     LY2K          599 79
QSO:  3543 CW 2015-08-01 2037 YO2IS         599 59     SP4W          599 77
QSO:  1826 CW 2015-08-01 2039 YO2IS         599 59     HA5OV         599 78
QSO:  1824 CW 2015-08-01 2039 YO2IS         599 59     YT5A          599 86
QSO:  1822 CW 2015-08-01 2040 YO2IS         599 59     4O3A          599 69
QSO:  1821 CW 2015-08-01 2041 YO2IS         599 59     HA6OA         599 73
QSO:  1820 CW 2015-08-01 2042 YO2IS         599 59     DK3GI         599 68
QSO:  1820 CW 2015-08-01 2042 YO2IS         599 59     S52W          599 80
QSO:  1817 CW 2015-08-01 2043 YO2IS         599 59     UR7GO         599 71
QSO:  1821 CW 2015-08-01 2044 YO2IS         599 59     LY5W          599 81
QSO:  1827 CW 2015-08-01 2046 YO2IS         599 59     LY4T          599 77
QSO:  1831 CW 2015-08-01 2047 YO2IS         599 59     RC5A          599 94
QSO:  1834 CW 2015-08-01 2048 YO2IS         599 59     HG1G          599 72
QSO:  1836 CW 2015-08-01 2048 YO2IS         599 59     DH0GHU        599 91
QSO:  1829 CW 2015-08-01 2050 YO2IS         599 59     R7AB          599 82
QSO:  1828 CW 2015-08-01 2052 YO2IS         599 59     SO2O          599 97
QSO:  1827 CW 2015-08-01 2053 YO2IS         599 59     F8DBF         599 99
QSO:  1826 CW 2015-08-01 2054 YO2IS         599 59     9A3VM         599 69
QSO:  1825 CW 2015-08-01 2056 YO2IS         599 59     EU5C          599 90
QSO:  1821 CW 2015-08-01 2057 YO2IS         599 59     HB9DHG        599 85
QSO:  1820 CW 2015-08-01 2058 YO2IS         599 59     SP4JCP        599 75
QSO:  1819 CW 2015-08-01 2059 YO2IS         599 59     OM3GI         599 75
QSO:  1817 CW 2015-08-01 2059 YO2IS         599 59     HB9CA         599 77
QSO:  1822 CW 2015-08-01 2100 YO2IS         599 59     SN7O          599 75
QSO:  1831 CW 2015-08-01 2101 YO2IS         599 59     IQ2CJ         599 87
QSO:  1831 CW 2015-08-01 2103 YO2IS         599 59     RW1A          599 84
QSO:  1832 CW 2015-08-01 2104 YO2IS         599 59     US2YW         599 88
QSO:  1834 CW 2015-08-01 2105 YO2IS         599 59     UT3SO         599 81
QSO:  1838 CW 2015-08-01 2106 YO2IS         599 59     YL2KO         599 81
QSO: 14026 CW 2015-08-01 2109 YO2IS         599 59     F6IRA         599 86
QSO: 14025 CW 2015-08-01 2111 YO2IS         599 59     RO4F          599 90
QSO: 14015 CW 2015-08-01 2112 YO2IS         599 59     IK8TEO        599 92
QSO: 14016 CW 2015-08-01 2113 YO2IS         599 59     F/G4BJM       599 72
QSO:  7031 CW 2015-08-01 2115 YO2IS         599 59     OK2EC         599 61
END-OF-LOG:
