START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: R3EA
CATEGORY: SINGLE-OP ALL LOW CW
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 94848
CLUB: 
CONTEST: EUHFC
OPERATORS: R3EA 
NAME: Valery Chikin
ADDRESS: 
ADDRESS: 
E-MAIL: rz3ec@yandex.ru
SOAPBOX: 
QSO: 28015 CW 2016-08-06 1202 R3EA          599 75     UA6CC         599 81
QSO: 21021 CW 2016-08-06 1325 R3EA          599 75     S57AW         599 87
QSO: 21022 CW 2016-08-06 1325 R3EA          599 75     DD2ML         599 99
QSO: 21023 CW 2016-08-06 1326 R3EA          599 75     HA8FK         599 87
QSO: 21024 CW 2016-08-06 1326 R3EA          599 75     9A3VM         599 69
QSO: 21031 CW 2016-08-06 1327 R3EA          599 75     ES5TV         599 92
QSO: 21034 CW 2016-08-06 1328 R3EA          599 75     S53F          599 83
QSO: 21036 CW 2016-08-06 1329 R3EA          599 75     YT7KM         599 97
QSO: 21040 CW 2016-08-06 1329 R3EA          599 75     YQ6A          599 74
QSO: 21047 CW 2016-08-06 1330 R3EA          599 75     S52QM         599 81
QSO: 21034 CW 2016-08-06 1334 R3EA          599 75     IQ1RY         599 07
QSO: 21025 CW 2016-08-06 1335 R3EA          599 75     S53MM         599 92
QSO: 14012 CW 2016-08-06 1336 R3EA          599 75     RK3ER         599 66
QSO: 14018 CW 2016-08-06 1339 R3EA          599 75     LZ6C          599 91
QSO: 14023 CW 2016-08-06 1341 R3EA          599 75     OK2CQR        599 98
QSO: 14023 CW 2016-08-06 1342 R3EA          599 75     SQ9C          599 99
QSO: 14025 CW 2016-08-06 1345 R3EA          599 75     IT9RBW        599 03
QSO: 14026 CW 2016-08-06 1345 R3EA          599 75     OH6BA         599 81
QSO: 14042 CW 2016-08-06 1348 R3EA          599 75     DL6KVA        599 84
QSO: 14043 CW 2016-08-06 1348 R3EA          599 75     G4RFR         599 87
QSO: 14047 CW 2016-08-06 1349 R3EA          599 75     DQ6Q          599 79
QSO: 14049 CW 2016-08-06 1349 R3EA          599 75     S52AW         599 71
QSO: 14018 CW 2016-08-06 1352 R3EA          599 75     DJ2QV         599 87
QSO: 14022 CW 2016-08-06 1353 R3EA          599 75     GI4SJQ        599 79
QSO: 14023 CW 2016-08-06 1354 R3EA          599 75     OM8LA         599 84
QSO: 14025 CW 2016-08-06 1355 R3EA          599 75     M0VKY         599 06
QSO: 14030 CW 2016-08-06 1357 R3EA          599 75     LA7GIA        599 92
QSO: 21020 CW 2016-08-06 1401 R3EA          599 75     S570ABC       599 74
QSO: 21021 CW 2016-08-06 1401 R3EA          599 75     HB9CA         599 77
QSO: 21025 CW 2016-08-06 1402 R3EA          599 75     HA3OU         599 83
QSO: 21024 CW 2016-08-06 1810 R3EA          599 75     SN5N          599 69
QSO: 21023 CW 2016-08-06 1811 R3EA          599 75     UR7GO         599 71
QSO: 21024 CW 2016-08-06 1811 R3EA          599 75     LZ6C          599 91
QSO: 21026 CW 2016-08-06 1812 R3EA          599 75     SF3A          599 60
QSO: 21034 CW 2016-08-06 1813 R3EA          599 75     OU2V          599 79
QSO: 21029 CW 2016-08-06 1814 R3EA          599 75     IK0YUT        599 95
QSO: 21015 CW 2016-08-06 1817 R3EA          599 75     OL3Z          599 83
QSO: 21020 CW 2016-08-06 1817 R3EA          599 75     DL4YR         599 96
QSO: 28038 CW 2016-08-06 1819 R3EA          599 75     DK3T          599 90
QSO: 28037 CW 2016-08-06 1820 R3EA          599 75     YT4W          599 68
QSO: 28028 CW 2016-08-06 1821 R3EA          599 75     S53R          599 75
QSO: 28023 CW 2016-08-06 1822 R3EA          599 75     RK3ER         599 66
QSO: 28019 CW 2016-08-06 1823 R3EA          599 75     HA6P          599 85
QSO: 28017 CW 2016-08-06 1824 R3EA          599 75     HA8RT         599 74
QSO: 28016 CW 2016-08-06 1824 R3EA          599 75     HA8FK         599 87
QSO: 28014 CW 2016-08-06 1825 R3EA          599 75     DK0WRTC       599 78
QSO: 28009 CW 2016-08-06 1826 R3EA          599 75     SD1A          599 89
QSO: 28018 CW 2016-08-06 1829 R3EA          599 75     OK7Y          599 82
QSO: 28024 CW 2016-08-06 1829 R3EA          599 75     HG6Y          599 79
QSO: 28027 CW 2016-08-06 1831 R3EA          599 75     OK7U          599 78
QSO: 28031 CW 2016-08-06 1832 R3EA          599 75     SP9BNM        599 65
QSO: 28019 CW 2016-08-06 1837 R3EA          599 75     SP6IHE        599 76
QSO: 21005 CW 2016-08-06 1839 R3EA          599 75     SP3CW         599 91
QSO: 21005 CW 2016-08-06 1839 R3EA          599 75     G4MKP         599 80
QSO: 21014 CW 2016-08-06 1839 R3EA          599 75     R7CD          599 80
QSO: 21017 CW 2016-08-06 1840 R3EA          599 75     DK3T          599 90
QSO: 21036 CW 2016-08-06 1842 R3EA          599 75     G3GLL         599 49
QSO: 21023 CW 2016-08-06 1843 R3EA          599 75     YT4W          599 68
QSO: 21014 CW 2016-08-06 1845 R3EA          599 75     DQ7Y          599 10
QSO: 21001 CW 2016-08-06 1848 R3EA          599 75     UA2F          599 82
QSO: 21016 CW 2016-08-06 1850 R3EA          599 75     SP9LJD        599 79
QSO: 21019 CW 2016-08-06 1851 R3EA          599 75     OK7Y          599 82
QSO: 21039 CW 2016-08-06 1853 R3EA          599 75     DF1LX         599 75
QSO: 14000 CW 2016-08-06 1855 R3EA          599 75     OG7A          599 81
QSO: 14001 CW 2016-08-06 1855 R3EA          599 75     IZ3NVR        599 08
QSO: 14004 CW 2016-08-06 1911 R3EA          599 75     YL2PP         599 68
QSO: 14002 CW 2016-08-06 1912 R3EA          599 75     YL2GD         599 73
QSO: 14003 CW 2016-08-06 1913 R3EA          599 75     DQ7Y          599 10
QSO: 14005 CW 2016-08-06 1913 R3EA          599 75     YL2KO         599 81
QSO: 14008 CW 2016-08-06 1914 R3EA          599 75     LY5G          599 77
QSO: 14009 CW 2016-08-06 1915 R3EA          599 75     F8DGY         599 01
QSO: 14010 CW 2016-08-06 1916 R3EA          599 75     EI7KD         599 82
QSO: 14011 CW 2016-08-06 1916 R3EA          599 75     HG7T          599 86
QSO: 14014 CW 2016-08-06 1917 R3EA          599 75     YO3IRM        599 12
QSO: 14014 CW 2016-08-06 1917 R3EA          599 75     IK0YVV        599 95
QSO: 14018 CW 2016-08-06 1918 R3EA          599 75     EC2DX         599 93
QSO: 14020 CW 2016-08-06 1918 R3EA          599 75     YT0Z          599 75
QSO: 14020 CW 2016-08-06 1920 R3EA          599 75     9A3VM         599 69
QSO: 14021 CW 2016-08-06 1920 R3EA          599 75     OH5TS         599 61
QSO: 14026 CW 2016-08-06 1922 R3EA          599 75     YT7KM         599 97
QSO: 14028 CW 2016-08-06 1923 R3EA          599 75     DK5PD         599 70
QSO: 14034 CW 2016-08-06 1924 R3EA          599 75     HA3OU         599 83
QSO: 14034 CW 2016-08-06 1925 R3EA          599 75     G4DBW         599 74
QSO: 14038 CW 2016-08-06 1925 R3EA          599 75     S58A          599 68
QSO: 14040 CW 2016-08-06 1926 R3EA          599 75     OK7Y          599 82
QSO: 14042 CW 2016-08-06 1927 R3EA          599 75     EW2A          599 78
QSO: 14044 CW 2016-08-06 1928 R3EA          599 75     LY5A          599 70
QSO: 14047 CW 2016-08-06 1928 R3EA          599 75     ES6Q          599 79
QSO: 14048 CW 2016-08-06 1929 R3EA          599 75     IZ2GRG        599 94
QSO: 14057 CW 2016-08-06 1932 R3EA          599 75     RQ4D          599 77
QSO: 14051 CW 2016-08-06 1933 R3EA          599 75     EI5KF         599 11
QSO: 14038 CW 2016-08-06 1935 R3EA          599 75     UT5C          599 72
QSO: 14037 CW 2016-08-06 1936 R3EA          599 75     EU1U          599 87
QSO: 14032 CW 2016-08-06 1937 R3EA          599 75     HA8FK         599 87
QSO: 14025 CW 2016-08-06 1940 R3EA          599 75     SP9LJD        599 79
QSO: 14024 CW 2016-08-06 1940 R3EA          599 75     RT4F          599 75
QSO: 14023 CW 2016-08-06 1940 R3EA          599 75     OH5CZ         599 13
QSO: 14018 CW 2016-08-06 1941 R3EA          599 75     DL4YR         599 96
QSO: 14009 CW 2016-08-06 1942 R3EA          599 75     RZ4AG         599 97
QSO: 14010 CW 2016-08-06 1943 R3EA          599 75     IK8TEO        599 92
QSO: 14011 CW 2016-08-06 1944 R3EA          599 75     LY4T          599 77
QSO: 14015 CW 2016-08-06 1944 R3EA          599 75     UT4NY         599 91
QSO: 14017 CW 2016-08-06 1945 R3EA          599 75     YU1ED         599 65
QSO: 14021 CW 2016-08-06 1947 R3EA          599 75     UY5ZZ         599 67
QSO: 14033 CW 2016-08-06 1948 R3EA          599 75     YL2PJ         599 69
QSO: 14033 CW 2016-08-06 1949 R3EA          599 75     IT9CLN        599 11
QSO: 14036 CW 2016-08-06 1950 R3EA          599 75     DL5AOJ        599 88
QSO: 14043 CW 2016-08-06 1951 R3EA          599 75     F5OZC         599 87
QSO: 14054 CW 2016-08-06 1952 R3EA          599 75     UW3E          599 07
QSO: 14056 CW 2016-08-06 1953 R3EA          599 75     SQ1EUG        599 97
QSO: 14037 CW 2016-08-06 2038 R3EA          599 75     YO9AGI        599 64
QSO: 14034 CW 2016-08-06 2038 R3EA          599 75     R7CD          599 80
QSO: 14014 CW 2016-08-06 2039 R3EA          599 75     F5NBX         599 86
QSO: 14012 CW 2016-08-06 2040 R3EA          599 75     LY2NK         599 59
QSO: 14006 CW 2016-08-06 2041 R3EA          599 75     SP3CW         599 91
QSO: 14039 CW 2016-08-06 2042 R3EA          599 75     E74X          599 75
QSO: 14038 CW 2016-08-06 2043 R3EA          599 75     HG6Y          599 79
QSO: 14036 CW 2016-08-06 2043 R3EA          599 75     SQ3MVC        599 08
QSO: 14031 CW 2016-08-06 2044 R3EA          599 75     EV1R          599 87
QSO: 14020 CW 2016-08-06 2045 R3EA          599 75     S55N          599 81
QSO: 14017 CW 2016-08-06 2045 R3EA          599 75     EA2TT         599 93
QSO: 14023 CW 2016-08-06 2048 R3EA          599 75     OK1TN         599 68
QSO: 14009 CW 2016-08-06 2049 R3EA          599 75     SP4AWE        599 64
QSO: 14043 CW 2016-08-06 2050 R3EA          599 75     IK4AUY        599 82
QSO:  7000 CW 2016-08-06 2051 R3EA          599 75     RA1A          599 98
QSO:  7002 CW 2016-08-06 2052 R3EA          599 75     EC2DX         599 93
QSO:  7003 CW 2016-08-06 2053 R3EA          599 75     YT2AAA        599 07
QSO:  7003 CW 2016-08-06 2054 R3EA          599 75     IZ1YPF        599 14
QSO:  7005 CW 2016-08-06 2055 R3EA          599 75     OK1VK         599 99
QSO:  7005 CW 2016-08-06 2055 R3EA          599 75     YT2T          599 98
QSO:  7005 CW 2016-08-06 2056 R3EA          599 75     RN3AC         599 79
QSO:  7006 CW 2016-08-06 2057 R3EA          599 75     S570ABC       599 74
QSO:  7007 CW 2016-08-06 2057 R3EA          599 75     OK2HBR        599 69
QSO:  7008 CW 2016-08-06 2059 R3EA          599 75     RL4A          599 81
QSO:  7008 CW 2016-08-06 2100 R3EA          599 75     OK7T          599 83
QSO:  7012 CW 2016-08-06 2102 R3EA          599 75     S53R          599 75
QSO:  7013 CW 2016-08-06 2102 R3EA          599 75     EW/R1AT       599 79
QSO:  7014 CW 2016-08-06 2103 R3EA          599 75     SP4W          599 77
QSO:  7014 CW 2016-08-06 2104 R3EA          599 75     DQ6Q          599 79
QSO:  7014 CW 2016-08-06 2104 R3EA          599 75     LZ8U          599 16
QSO:  7016 CW 2016-08-06 2105 R3EA          599 75     SP9LJD        599 79
QSO:  7017 CW 2016-08-06 2105 R3EA          599 75     EU8U          599 79
QSO:  7018 CW 2016-08-06 2106 R3EA          599 75     DK5PD         599 70
QSO:  7018 CW 2016-08-06 2106 R3EA          599 75     S51DX         599 81
QSO:  7019 CW 2016-08-06 2107 R3EA          599 75     US2YW         599 88
QSO:  7020 CW 2016-08-06 2107 R3EA          599 75     UY5ZZ         599 67
QSO:  7022 CW 2016-08-06 2108 R3EA          599 75     ES6Q          599 79
QSO:  7023 CW 2016-08-06 2109 R3EA          599 75     OK7U          599 78
QSO:  7024 CW 2016-08-06 2109 R3EA          599 75     YL2GD         599 73
QSO:  7026 CW 2016-08-06 2111 R3EA          599 75     IK0YVV        599 95
QSO:  7026 CW 2016-08-06 2112 R3EA          599 75     S51Z          599 77
QSO:  7027 CW 2016-08-06 2113 R3EA          599 75     SQ1EUG        599 97
QSO:  7027 CW 2016-08-06 2114 R3EA          599 75     TM3M          599 02
QSO:  7029 CW 2016-08-06 2114 R3EA          599 75     R7AB          599 82
QSO:  7029 CW 2016-08-06 2115 R3EA          599 75     DL0UM         599 93
QSO:  7030 CW 2016-08-06 2115 R3EA          599 75     YO8AXP        599 71
QSO:  7031 CW 2016-08-06 2116 R3EA          599 75     EU1U          599 87
QSO:  7031 CW 2016-08-06 2116 R3EA          599 75     UW3E          599 07
QSO:  7032 CW 2016-08-06 2117 R3EA          599 75     F4EGZ         599 03
QSO:  7032 CW 2016-08-06 2118 R3EA          599 75     RD1T          599 71
QSO:  7034 CW 2016-08-06 2118 R3EA          599 75     UT5CW         599 68
QSO:  7035 CW 2016-08-06 2119 R3EA          599 75     YO9HP         599 76
QSO:  7035 CW 2016-08-06 2119 R3EA          599 75     LA8OM         599 69
QSO:  7036 CW 2016-08-06 2120 R3EA          599 75     EW2A          599 78
QSO:  7037 CW 2016-08-06 2121 R3EA          599 75     IT9CLN        599 11
QSO:  7038 CW 2016-08-06 2121 R3EA          599 75     HA8GZ         599 86
QSO:  7038 CW 2016-08-06 2122 R3EA          599 75     YL2PJ         599 69
QSO:  7039 CW 2016-08-06 2122 R3EA          599 75     LY5A          599 70
QSO:  7002 CW 2016-08-06 2123 R3EA          599 75     HA3LN         599 92
QSO:  7002 CW 2016-08-06 2124 R3EA          599 75     SP4AWE        599 64
QSO:  7003 CW 2016-08-06 2124 R3EA          599 75     S51F          599 72
QSO:  7004 CW 2016-08-06 2124 R3EA          599 75     RT4F          599 75
QSO:  7007 CW 2016-08-06 2125 R3EA          599 75     EA5FID        599 92
QSO:  7008 CW 2016-08-06 2126 R3EA          599 75     RA1AL         599 79
QSO:  7008 CW 2016-08-06 2127 R3EA          599 75     UT0U          599 93
QSO:  7009 CW 2016-08-06 2128 R3EA          599 75     YL2SM         599 88
QSO:  7010 CW 2016-08-06 2128 R3EA          599 75     LZ6C          599 91
QSO:  7010 CW 2016-08-06 2129 R3EA          599 75     EI7KD         599 82
QSO:  7010 CW 2016-08-06 2129 R3EA          599 75     SP2MHD        599 80
QSO:  7011 CW 2016-08-06 2129 R3EA          599 75     UF4M          599 84
QSO:  7011 CW 2016-08-06 2130 R3EA          599 75     DL0POLIO      599 87
QSO:  7013 CW 2016-08-06 2131 R3EA          599 75     LY5E          599 81
QSO:  7014 CW 2016-08-06 2132 R3EA          599 75     YU1ED         599 65
QSO:  7015 CW 2016-08-06 2133 R3EA          599 75     OG7A          599 81
QSO:  7016 CW 2016-08-06 2133 R3EA          599 75     R3KM          599 84
QSO:  7016 CW 2016-08-06 2133 R3EA          599 75     OG3G          599 71
QSO:  7018 CW 2016-08-06 2134 R3EA          599 75     RM2D          599 80
QSO:  7022 CW 2016-08-06 2136 R3EA          599 75     UT8AS         599 73
QSO:  7022 CW 2016-08-06 2136 R3EA          599 75     SN8T          599 78
QSO:  7023 CW 2016-08-06 2137 R3EA          599 75     DJ0IF         599 73
QSO:  7023 CW 2016-08-06 2137 R3EA          599 75     DF8AE         599 80
QSO:  7024 CW 2016-08-06 2138 R3EA          599 75     RN6LG         599 79
QSO:  7025 CW 2016-08-06 2138 R3EA          599 75     SM6V          599 93
QSO:  7027 CW 2016-08-06 2138 R3EA          599 75     RU6K          599 86
QSO:  7029 CW 2016-08-06 2140 R3EA          599 75     UR5IHQ        599 72
QSO:  7030 CW 2016-08-06 2141 R3EA          599 75     LY2GV         599 79
QSO:  7032 CW 2016-08-06 2141 R3EA          599 75     SF3A          599 60
QSO:  7037 CW 2016-08-06 2142 R3EA          599 75     MD2C          599 61
QSO:  7037 CW 2016-08-06 2143 R3EA          599 75     OM8LA         599 84
QSO:  7036 CW 2016-08-06 2144 R3EA          599 75     IK4AUY        599 82
QSO:  7035 CW 2016-08-06 2144 R3EA          599 75     UT3EK         599 73
QSO:  7034 CW 2016-08-06 2145 R3EA          599 75     MU0FAL        599 97
QSO:  7033 CW 2016-08-06 2146 R3EA          599 75     YT4W          599 68
QSO:  7028 CW 2016-08-06 2147 R3EA          599 75     IQ9UI         599 06
QSO:  7026 CW 2016-08-06 2149 R3EA          599 75     GI4SJQ        599 79
QSO:  7025 CW 2016-08-06 2150 R3EA          599 75     DF1LX         599 75
QSO:  7025 CW 2016-08-06 2150 R3EA          599 75     LY2DX         599 83
QSO:  7035 CW 2016-08-06 2151 R3EA          599 75     EW1TO         599 13
QSO:  7036 CW 2016-08-06 2152 R3EA          599 75     EW1AFM        599 03
QSO:  7032 CW 2016-08-06 2153 R3EA          599 75     4U1GSC        599 74
QSO:  7031 CW 2016-08-06 2154 R3EA          599 75     PG2AA         599 85
QSO:  7029 CW 2016-08-06 2154 R3EA          599 75     DQ5M          599 11
QSO:  7027 CW 2016-08-06 2155 R3EA          599 75     UT1V          599 85
QSO:  7027 CW 2016-08-06 2156 R3EA          599 75     IK0YUT        599 95
QSO:  7024 CW 2016-08-06 2156 R3EA          599 75     UR3CMA        599 99
QSO:  7024 CW 2016-08-06 2156 R3EA          599 75     US5EFU        599 84
QSO:  7022 CW 2016-08-06 2157 R3EA          599 75     LY4T          599 77
QSO:  7021 CW 2016-08-06 2158 R3EA          599 75     HG6Y          599 79
QSO:  7020 CW 2016-08-06 2158 R3EA          599 75     YO6FGZ        599 86
QSO:  7020 CW 2016-08-06 2159 R3EA          599 75     RQ4D          599 77
QSO:  7019 CW 2016-08-06 2159 R3EA          599 75     SP3HLM        599 74
QSO:  7018 CW 2016-08-06 2200 R3EA          599 75     DM4EE         599 78
QSO:  7014 CW 2016-08-06 2201 R3EA          599 75     UX1UF         599 01
QSO:  7014 CW 2016-08-06 2201 R3EA          599 75     EA1XT         599 04
QSO:  7013 CW 2016-08-06 2202 R3EA          599 75     UT5IZ         599 72
QSO:  7012 CW 2016-08-06 2204 R3EA          599 75     IK3QAR        599 90
QSO:  7010 CW 2016-08-06 2205 R3EA          599 75     HA9RT         599 74
QSO:  7006 CW 2016-08-06 2206 R3EA          599 75     EA2OT         599 03
QSO:  7003 CW 2016-08-06 2207 R3EA          599 75     SP3CW         599 91
QSO:  7007 CW 2016-08-06 2208 R3EA          599 75     YL3FT         599 05
QSO:  7012 CW 2016-08-06 2208 R3EA          599 75     UX0KR         599 84
QSO:  7012 CW 2016-08-06 2209 R3EA          599 75     DL2SAX        599 81
QSO:  7013 CW 2016-08-06 2210 R3EA          599 75     OH2PM         599 59
QSO:  7014 CW 2016-08-06 2211 R3EA          599 75     DL6KVA        599 84
QSO:  7019 CW 2016-08-06 2212 R3EA          599 75     EU6AF         599 82
QSO:  7026 CW 2016-08-06 2215 R3EA          599 75     SP6AXW        599 74
QSO:  7026 CW 2016-08-06 2216 R3EA          599 75     DK2FG         599 67
QSO:  3511 CW 2016-08-06 2217 R3EA          599 75     UT4EK         599 83
QSO:  3511 CW 2016-08-06 2217 R3EA          599 75     RT3N          599 86
QSO:  3511 CW 2016-08-06 2218 R3EA          599 75     UT0RM         599 99
QSO:  3511 CW 2016-08-06 2218 R3EA          599 75     YP8T          599 84
QSO:  3511 CW 2016-08-06 2219 R3EA          599 75     RU4SO         599 91
QSO:  3511 CW 2016-08-06 2219 R3EA          599 75     RL5A          599 82
QSO:  3511 CW 2016-08-06 2220 R3EA          599 75     R2DEM         599 85
QSO:  3511 CW 2016-08-06 2220 R3EA          599 75     YT1FZ         599 86
QSO:  3511 CW 2016-08-06 2220 R3EA          599 75     LY1CT         599 77
QSO:  3511 CW 2016-08-06 2221 R3EA          599 75     EW7A          599 66
QSO:  3511 CW 2016-08-06 2221 R3EA          599 75     UR4IZ         599 76
QSO:  3511 CW 2016-08-06 2221 R3EA          599 75     S52AW         599 71
QSO:  3511 CW 2016-08-06 2221 R3EA          599 75     EW8DX         599 65
QSO:  3511 CW 2016-08-06 2222 R3EA          599 75     YO8AXP        599 71
QSO:  3511 CW 2016-08-06 2222 R3EA          599 75     RU4A          599 79
QSO:  3511 CW 2016-08-06 2222 R3EA          599 75     R7MM          599 68
QSO:  3511 CW 2016-08-06 2223 R3EA          599 75     UT4LW         599 98
QSO:  3511 CW 2016-08-06 2223 R3EA          599 75     DJ1YF         599 58
QSO:  3511 CW 2016-08-06 2223 R3EA          599 75     OK2BFN        599 63
QSO:  3511 CW 2016-08-06 2224 R3EA          599 75     UA2F          599 82
QSO:  3511 CW 2016-08-06 2224 R3EA          599 75     EV6M          599 96
QSO:  3511 CW 2016-08-06 2224 R3EA          599 75     UT5CW         599 68
QSO:  3511 CW 2016-08-06 2225 R3EA          599 75     SE6N          599 07
QSO:  3511 CW 2016-08-06 2225 R3EA          599 75     HG6N          599 72
QSO:  3511 CW 2016-08-06 2225 R3EA          599 75     LZ9R          599 90
QSO:  3511 CW 2016-08-06 2225 R3EA          599 75     OK2HBR        599 69
QSO:  3511 CW 2016-08-06 2226 R3EA          599 75     R3VL          599 87
QSO:  3511 CW 2016-08-06 2226 R3EA          599 75     HG8C          599 76
QSO:  3511 CW 2016-08-06 2227 R3EA          599 75     PC5Q          599 81
QSO:  3511 CW 2016-08-06 2227 R3EA          599 75     SM6EWB        599 68
QSO:  3511 CW 2016-08-06 2228 R3EA          599 75     LZ1RF         599 75
QSO:  3511 CW 2016-08-06 2228 R3EA          599 75     S57AW         599 87
QSO:  3511 CW 2016-08-06 2228 R3EA          599 75     YR8D          599 06
QSO:  3511 CW 2016-08-06 2228 R3EA          599 75     EU4AX         599 97
QSO:  3511 CW 2016-08-06 2228 R3EA          599 75     UV7V          599 77
QSO:  3511 CW 2016-08-06 2229 R3EA          599 75     LZ6C          599 91
QSO:  3511 CW 2016-08-06 2229 R3EA          599 75     EW6EN         599 90
