START-OF-LOG: 3.0
CATEGORY: Single operator, CW, low power
CONTEST: WAG
LOCATION: DX
CALLSIGN: R7MM
GRID-LOCATOR: KN97LG
CLAIMED-SCORE: 269448
OPERATORS: R7MM
OFFTIME:
CLUB:
ADDRESS-CITY: Taganrog
ADDRESS-STATE-PROVINCE: Rostovskay obl.
ADDRESS-POSTALCODE: 347942
ADDRESS-COUNTRY: Russia
CREATED-BY: 5MContest ver. 8.0.13, modified by DXHF upload.
QSO: 14036 CW 2025-10-18 1500 R7MM          599 001    DF1DT         599 G38
QSO: 21035 CW 2025-10-18 1536 R7MM          599 054    DL2LRT        599 S36
QSO: 14001 CW 2025-10-18 1539 R7MM          599 055    DF7A          599 X28
QSO: 14005 CW 2025-10-18 1540 R7MM          599 056    DL2VK         599 U14
QSO: 14007 CW 2025-10-18 1541 R7MM          599 057    DL6ED         599 R15
QSO: 14005 CW 2025-10-18 1541 R7MM          599 058    DK7HA         599 E02
QSO: 21037 CW 2025-10-18 1544 R7MM          599 059    DM7W          599 T19
QSO: 21042 CW 2025-10-18 1544 R7MM          599 060    DK1WI         599 O16
QSO: 21045 CW 2025-10-18 1545 R7MM          599 061    DR7T          599 O47
QSO: 21038 CW 2025-10-18 1545 R7MM          599 062    DL2DXA        599 S01
QSO: 21029 CW 2025-10-18 1546 R7MM          599 063    DL5YL         599 Y21
QSO: 21021 CW 2025-10-18 1547 R7MM          599 064    DA2DX         599 O47
QSO: 21016 CW 2025-10-18 1548 R7MM          599 065    DJ4MX         599 C26
QSO: 21007 CW 2025-10-18 1549 R7MM          599 066    DL0XM         599 S41
QSO: 21015 CW 2025-10-18 1549 R7MM          599 067    DJ0YI         599 P42
QSO: 21018 CW 2025-10-18 1550 R7MM          599 068    DA0BCC        599 BCC
QSO: 21019 CW 2025-10-18 1550 R7MM          599 069    DM5M          599 X08
QSO: 21020 CW 2025-10-18 1550 R7MM          599 070    DL6UD         599 Y28
QSO: 21022 CW 2025-10-18 1551 R7MM          599 071    DM7M          599 S48
QSO: 21027 CW 2025-10-18 1552 R7MM          599 072    DL6KVA        599 V01
QSO: 21036 CW 2025-10-18 1552 R7MM          599 073    DF4UM         599 P07
QSO: 21040 CW 2025-10-18 1553 R7MM          599 074    DA0R          599 R34
QSO: 21033 CW 2025-10-18 1553 R7MM          599 075    DL5NO         599 C01
QSO: 21031 CW 2025-10-18 1554 R7MM          599 076    DQ9L          599 K06
QSO: 21023 CW 2025-10-18 1554 R7MM          599 077    DF7CP         599 V19
QSO: 21010 CW 2025-10-18 1555 R7MM          599 078    DK0JRS        599 JR
QSO: 21017 CW 2025-10-18 1556 R7MM          599 079    DD5M          599 C01
QSO: 21035 CW 2025-10-18 1557 R7MM          599 080    DM3K          599 B14
QSO: 21038 CW 2025-10-18 1557 R7MM          599 081    DF6PB         599 K14
QSO: 21042 CW 2025-10-18 1558 R7MM          599 082    DJ9AO         599 X22
QSO: 14012 CW 2025-10-18 1559 R7MM          599 083    DM2RN         599 NM
QSO: 14010 CW 2025-10-18 1600 R7MM          599 084    DF4ZL         599 F16
QSO: 21046 CW 2025-10-18 1601 R7MM          599 085    DF7TS         599 Z46
QSO: 14027 CW 2025-10-18 1601 R7MM          599 086    DA3D          599 H13
QSO: 14052 CW 2025-10-18 1602 R7MM          599 087    DL7NX         599 D08
QSO: 14038 CW 2025-10-18 1603 R7MM          599 088    DK1BT         599 D26
QSO: 14035 CW 2025-10-18 1603 R7MM          599 089    DK5XG         599 E22
QSO: 14028 CW 2025-10-18 1604 R7MM          599 090    DK9PY         599 K04
QSO: 14020 CW 2025-10-18 1605 R7MM          599 091    DR7T          599 O47
QSO: 14016 CW 2025-10-18 1606 R7MM          599 092    DL3KWF        599 V11
QSO: 14002 CW 2025-10-18 1607 R7MM          599 093    DM3ZM         599 Y28
QSO: 14026 CW 2025-10-18 1608 R7MM          599 094    DA0LH         599 25ILLW
QSO: 14047 CW 2025-10-18 1609 R7MM          599 095    DL3AZ         599 NM
QSO: 14032 CW 2025-10-18 1610 R7MM          599 096    DM7W          599 T19
QSO: 21029 CW 2025-10-18 1611 R7MM          599 097    DL5RMH        599 U08
QSO: 21018 CW 2025-10-18 1613 R7MM          599 098    DL2YDS        599 N16
QSO: 21012 CW 2025-10-18 1614 R7MM          599 099    DL8KAC        599 NM
QSO: 21003 CW 2025-10-18 1615 R7MM          599 100    DL1ASA        599 F02
QSO: 21001 CW 2025-10-18 1616 R7MM          599 101    DL6HCC        599 E14
QSO: 21002 CW 2025-10-18 1616 R7MM          599 102    DA0AA         599 B06
QSO: 21013 CW 2025-10-18 1616 R7MM          599 103    DL2NBY        599 B26
QSO: 21018 CW 2025-10-18 1617 R7MM          599 104    DD1LD         599 C12
QSO: 21023 CW 2025-10-18 1617 R7MM          599 105    DL6FA         599 F38
QSO: 14029 CW 2025-10-18 1618 R7MM          599 106    DK9OY         599 H32
QSO: 14027 CW 2025-10-18 1619 R7MM          599 107    DJ9DZ         599 N06
QSO: 14025 CW 2025-10-18 1620 R7MM          599 108    DF0US         599 60H34
QSO: 14024 CW 2025-10-18 1620 R7MM          599 109    DL2MDU        599 C06
QSO: 14015 CW 2025-10-18 1621 R7MM          599 110    DM3M          599 Q07
QSO: 14013 CW 2025-10-18 1621 R7MM          599 111    DP6T          599 F49
QSO: 14002 CW 2025-10-18 1622 R7MM          599 112    DL5KAT        599 Z31
QSO: 14010 CW 2025-10-18 1623 R7MM          599 113    DM5EA         599 D27
QSO: 14017 CW 2025-10-18 1624 R7MM          599 114    DD5M          599 C01
QSO: 14021 CW 2025-10-18 1625 R7MM          599 115    DL8ULF        599 Y37
QSO: 14026 CW 2025-10-18 1625 R7MM          599 116    DQ9L          599 K06
QSO: 14031 CW 2025-10-18 1625 R7MM          599 117    DL8KAC        599 NM
QSO: 14039 CW 2025-10-18 1626 R7MM          599 118    DJ8EW         599 C25
QSO: 14040 CW 2025-10-18 1627 R7MM          599 119    DK9HE         599 E33
QSO: 14045 CW 2025-10-18 1627 R7MM          599 120    DM7CW         599 NM
QSO: 14037 CW 2025-10-18 1628 R7MM          599 121    DL5YL         599 Y21
QSO: 14034 CW 2025-10-18 1628 R7MM          599 122    DL5CL         599 NM
QSO: 14009 CW 2025-10-18 1629 R7MM          599 123    DK0JRS        599 JR
QSO: 14011 CW 2025-10-18 1630 R7MM          599 124    DK6OR         599 F38
QSO: 14047 CW 2025-10-18 1631 R7MM          599 125    DK2OY         599 M15
QSO: 14055 CW 2025-10-18 1632 R7MM          599 126    DK0FR         599 A05
QSO: 14056 CW 2025-10-18 1633 R7MM          599 127    DF2DR         599 P14
QSO: 14060 CW 2025-10-18 1634 R7MM          599 128    DL0VG         599 V11
QSO: 14030 CW 2025-10-18 1634 R7MM          599 129    DJ9MH         599 B10
QSO: 14014 CW 2025-10-18 1635 R7MM          599 130    DL0MCM        599 MCM
QSO: 14010 CW 2025-10-18 1636 R7MM          599 131    DL3IAE        599 K14
QSO: 14007 CW 2025-10-18 1636 R7MM          599 132    DL1EKO        599 V22
QSO: 14003 CW 2025-10-18 1638 R7MM          599 133    DA3M          599 V22
QSO: 14005 CW 2025-10-18 1638 R7MM          599 134    DM5EE         599 H73
QSO: 14035 CW 2025-10-18 1640 R7MM          599 135    DA2DX         599 O47
QSO:  7007 CW 2025-10-18 1642 R7MM          599 136    DL2VK         599 U14
QSO:  7013 CW 2025-10-18 1642 R7MM          599 137    DF8AE         599 N01
QSO:  7020 CW 2025-10-18 1644 R7MM          599 138    DD2D          599 F39
QSO:  7036 CW 2025-10-18 1646 R7MM          599 139    DK9PY         599 K04
QSO:  7007 CW 2025-10-18 1648 R7MM          599 140    DL7QU         599 D04
QSO:  7007 CW 2025-10-18 1648 R7MM          599 141    DL3RHN        599 V22
QSO:  7007 CW 2025-10-18 1649 R7MM          599 142    DP5X          599 R25
QSO:  7007 CW 2025-10-18 1650 R7MM          599 143    DP7D          599 Z95
QSO:  7022 CW 2025-10-18 1652 R7MM          599 144    DL2DXA        599 S01
QSO:  7018 CW 2025-10-18 1653 R7MM          599 145    DK4DS         599 O10
QSO:  7019 CW 2025-10-18 1654 R7MM          599 146    DL3TC         599 X22
QSO:  7007 CW 2025-10-18 1656 R7MM          599 147    DH8WE         599 X23
QSO:  7032 CW 2025-10-18 1657 R7MM          599 148    DM3W          599 Y24
QSO:  7011 CW 2025-10-18 1659 R7MM          599 149    DA0LH         599 25ILLW
QSO:  7035 CW 2025-10-18 1702 R7MM          599 150    DM7CW         599 NM
QSO:  7027 CW 2025-10-18 1704 R7MM          599 151    DL8WEM        599 P24
QSO:  7012 CW 2025-10-18 1708 R7MM          599 152    DL6OCH        599 H57
QSO:  7016 CW 2025-10-18 1710 R7MM          599 153    DL2LRT        599 S36
QSO: 21020 CW 2025-10-18 1711 R7MM          599 154    DL1QW         599 O22
QSO: 21007 CW 2025-10-18 1711 R7MM          599 155    DM4L          599 B41
QSO: 21026 CW 2025-10-18 1712 R7MM          599 156    DL1NKS        599 B24
QSO: 21031 CW 2025-10-18 1712 R7MM          599 157    DR1D          599 G20
QSO: 21052 CW 2025-10-18 1713 R7MM          599 158    DP6T          599 F49
QSO: 21034 CW 2025-10-18 1714 R7MM          599 159    DL2RPS        599 H02
QSO: 21027 CW 2025-10-18 1716 R7MM          599 160    DL3A          599 S45
QSO: 21044 CW 2025-10-18 1716 R7MM          599 161    DL3AZ         599 NM
QSO: 21048 CW 2025-10-18 1717 R7MM          599 162    DL7AT         599 E38
QSO: 21014 CW 2025-10-18 1719 R7MM          599 163    DM50DMS       599 50DMS
QSO: 21006 CW 2025-10-18 1720 R7MM          599 164    DL7ON         599 D04
QSO: 21030 CW 2025-10-18 1721 R7MM          599 165    DL3YM         599 A24
QSO: 21015 CW 2025-10-18 1723 R7MM          599 166    DK0PO         599 F01
QSO: 14022 CW 2025-10-18 1724 R7MM          599 167    DD7NT         599 S06
QSO: 14019 CW 2025-10-18 1724 R7MM          599 168    DL9ABM        599 H07
QSO: 14011 CW 2025-10-18 1725 R7MM          599 169    DL4ME         599 X30
QSO: 14004 CW 2025-10-18 1726 R7MM          599 170    DL6FA         599 F38
QSO: 14008 CW 2025-10-18 1726 R7MM          599 171    DL6GCE        599 C12
QSO: 14013 CW 2025-10-18 1727 R7MM          599 172    DP4E          599 N62
QSO: 14017 CW 2025-10-18 1727 R7MM          599 173    DL2NBY        599 B26
QSO: 14028 CW 2025-10-18 1728 R7MM          599 174    DL1DAW        599 O47
QSO: 14029 CW 2025-10-18 1728 R7MM          599 175    DL1VDL        599 S06
QSO: 14029 CW 2025-10-18 1729 R7MM          599 176    DQ7Y          599 B19
QSO: 14033 CW 2025-10-18 1730 R7MM          599 177    DF6PB         599 K14
QSO: 14034 CW 2025-10-18 1730 R7MM          599 178    DL5SE         599 S54
QSO: 14041 CW 2025-10-18 1731 R7MM          599 179    DD5KG         599 C18
QSO: 14046 CW 2025-10-18 1731 R7MM          599 180    DL8MBS        599 X19
QSO: 14048 CW 2025-10-18 1732 R7MM          599 181    DL2DXA        599 S01
QSO: 14049 CW 2025-10-18 1732 R7MM          599 182    DF7DJ         599 O47
QSO: 14052 CW 2025-10-18 1733 R7MM          599 183    DF5EN         599 P51
QSO: 14056 CW 2025-10-18 1733 R7MM          599 184    DK2CX         599 C26
QSO: 14042 CW 2025-10-18 1734 R7MM          599 185    DM6EE         599 H24
QSO: 14039 CW 2025-10-18 1734 R7MM          599 186    DJ2QV         599 C30
QSO: 14033 CW 2025-10-18 1735 R7MM          599 187    DL4HG         599 E38
QSO: 14027 CW 2025-10-18 1735 R7MM          599 188    DL7ON         599 D04
QSO: 14025 CW 2025-10-18 1736 R7MM          599 189    DJ0YI         599 P42
QSO: 14021 CW 2025-10-18 1736 R7MM          599 190    DF7CP         599 V19
QSO: 14014 CW 2025-10-18 1737 R7MM          599 191    DJ3CS         599 X04
QSO: 14014 CW 2025-10-18 1737 R7MM          599 192    DL5XJ         599 M30
QSO: 14012 CW 2025-10-18 1738 R7MM          599 193    DM3F          599 S07
QSO: 14002 CW 2025-10-18 1738 R7MM          599 194    DM5GG         599 S07
QSO: 14010 CW 2025-10-18 1739 R7MM          599 195    DK2ZO         599 P05
QSO: 14017 CW 2025-10-18 1739 R7MM          599 196    DL1BUG        599 Y15
QSO: 14051 CW 2025-10-18 1742 R7MM          599 197    DD6CW         599 NM
QSO: 14058 CW 2025-10-18 1743 R7MM          599 198    DF1PY         599 K01
QSO: 14036 CW 2025-10-18 1743 R7MM          599 199    DL6UD         599 Y28
QSO: 14033 CW 2025-10-18 1744 R7MM          599 200    DK1WI         599 O16
QSO: 14009 CW 2025-10-18 1744 R7MM          599 201    DM4L          599 B41
QSO:  7013 CW 2025-10-18 1748 R7MM          599 202    DF1DT         599 G38
QSO:  7019 CW 2025-10-18 1749 R7MM          599 203    DA0BCC        599 BCC
QSO:  7022 CW 2025-10-18 1750 R7MM          599 204    DL3KWF        599 V11
QSO:  7014 CW 2025-10-18 1751 R7MM          599 205    DD5M          599 C01
QSO:  7008 CW 2025-10-18 1752 R7MM          599 206    DJ2XY         599 E33
QSO:  7020 CW 2025-10-18 1753 R7MM          599 207    DL4ME         599 X30
QSO:  7018 CW 2025-10-18 1755 R7MM          599 208    DQ9L          599 K06
QSO:  7021 CW 2025-10-18 1756 R7MM          599 209    DL5RMH        599 U08
QSO:  7007 CW 2025-10-18 1758 R7MM          599 210    DL8TG         599 W36
QSO:  7007 CW 2025-10-18 1759 R7MM          599 211    DM3F          599 S07
QSO:  7003 CW 2025-10-18 1800 R7MM          599 212    DA2DX         599 O47
QSO:  7009 CW 2025-10-18 1802 R7MM          599 213    DL2025C       599 2025C
QSO:  7011 CW 2025-10-18 1804 R7MM          599 214    DF4UM         599 P07
QSO:  7038 CW 2025-10-18 1808 R7MM          599 215    DF7DJ         599 O47
QSO:  7027 CW 2025-10-18 1810 R7MM          599 216    DL0RD         599 L16
QSO:  7022 CW 2025-10-18 1811 R7MM          599 217    DJ9DZ         599 N06
QSO:  7016 CW 2025-10-18 1812 R7MM          599 218    DL1DQW        599 S04
QSO:  7015 CW 2025-10-18 1813 R7MM          599 219    DL1NEO        599 B36
QSO:  7004 CW 2025-10-18 1815 R7MM          599 220    DM2RN         599 NM
QSO:  7010 CW 2025-10-18 1818 R7MM          599 221    DK0JRS        599 JR
QSO:  7017 CW 2025-10-18 1820 R7MM          599 222    DR7T          599 O47
QSO:  7019 CW 2025-10-18 1821 R7MM          599 223    DL6UD         599 Y28
QSO:  7020 CW 2025-10-18 1822 R7MM          599 224    DL4HG         599 E38
QSO:  7021 CW 2025-10-18 1822 R7MM          599 225    DR4A          599 F27
QSO:  7023 CW 2025-10-18 1823 R7MM          599 226    DL1NKS        599 B24
QSO:  7032 CW 2025-10-18 1824 R7MM          599 227    DJ8EW         599 C25
QSO:  7036 CW 2025-10-18 1826 R7MM          599 228    DL7VEE        599 D26
QSO:  7031 CW 2025-10-18 1827 R7MM          599 229    DK1WI         599 O16
QSO:  7020 CW 2025-10-18 1829 R7MM          599 230    DL1BUG        599 Y15
QSO:  7014 CW 2025-10-18 1832 R7MM          599 231    DL2025B       599 2025B
QSO:  7016 CW 2025-10-18 1836 R7MM          599 232    DL6AG         599 S44
QSO:  7017 CW 2025-10-18 1837 R7MM          599 233    DL9ABM        599 H07
QSO:  7030 CW 2025-10-18 1839 R7MM          599 234    DR5W          599 Y34
QSO:  7037 CW 2025-10-18 1839 R7MM          599 235    DK7HA         599 E02
QSO:  7003 CW 2025-10-18 1842 R7MM          599 236    DK1WB         599 H24
QSO:  7000 CW 2025-10-18 1843 R7MM          599 237    DJ4MX         599 C26
QSO:  7008 CW 2025-10-18 1847 R7MM          599 238    DM3M          599 Q07
QSO:  7001 CW 2025-10-18 1850 R7MM          599 239    DF7A          599 X28
QSO:  7004 CW 2025-10-18 1850 R7MM          599 240    DM5GG         599 S07
QSO:  7013 CW 2025-10-18 1851 R7MM          599 241    DL5XJ         599 M30
QSO:  7027 CW 2025-10-18 1857 R7MM          599 242    DL5YL         599 Y21
QSO:  7027 CW 2025-10-18 1857 R7MM          599 243    DL8ULF        599 Y37
QSO:  7018 CW 2025-10-18 1858 R7MM          599 244    DL1QW         599 O22
QSO:  7002 CW 2025-10-18 1902 R7MM          599 245    DL1ASA        599 F02
QSO:  7001 CW 2025-10-18 1903 R7MM          599 246    DL5KUD        599 NM
QSO:  7004 CW 2025-10-18 1903 R7MM          599 247    DL2IKE        599 Y28
QSO:  7008 CW 2025-10-18 1905 R7MM          599 248    DL7JV         599 D08
QSO:  7026 CW 2025-10-18 1907 R7MM          599 249    DL3YM         599 A24
QSO:  7034 CW 2025-10-18 1908 R7MM          599 250    DL6KVA        599 V01
QSO:  7039 CW 2025-10-18 1909 R7MM          599 251    DL6JZ         599 DVS
QSO:  7038 CW 2025-10-18 1910 R7MM          599 252    DL5JS         599 R01
QSO:  7035 CW 2025-10-18 1910 R7MM          599 253    DA3T          599 S22
QSO:  7030 CW 2025-10-18 1912 R7MM          599 254    DK0EL         599 O39
QSO:  7014 CW 2025-10-18 1914 R7MM          599 255    DK2ZO         599 P05
QSO:  7012 CW 2025-10-18 1915 R7MM          599 256    DJ9AO         599 X22
QSO:  7010 CW 2025-10-18 1915 R7MM          599 257    DL2COM        599 D15
QSO:  7010 CW 2025-10-18 1916 R7MM          599 258    DL5ARM        599 X33
QSO:  7003 CW 2025-10-18 1917 R7MM          599 259    DL0GEO        599 Z31
QSO:  7000 CW 2025-10-18 1918 R7MM          599 260    DM5EE         599 H73
QSO:  7013 CW 2025-10-18 1920 R7MM          599 261    DL1VDL        599 S06
QSO:  7024 CW 2025-10-18 1921 R7MM          599 262    DD5KG         599 C18
QSO:  7032 CW 2025-10-18 1923 R7MM          599 263    DM4MN         599 R03
QSO:  7033 CW 2025-10-18 1924 R7MM          599 264    DM3ZF         599 DVY
QSO:  7033 CW 2025-10-18 1925 R7MM          599 265    DL2RPS        599 H02
QSO:  7021 CW 2025-10-18 1926 R7MM          599 266    DF7CP         599 V19
QSO:  7020 CW 2025-10-18 1927 R7MM          599 267    DL4JU         599 R09
QSO:  7016 CW 2025-10-18 1928 R7MM          599 268    DL1DAW        599 O47
QSO:  7015 CW 2025-10-18 1928 R7MM          599 269    DL3AZ         599 NM
QSO:  7013 CW 2025-10-18 1930 R7MM          599 270    DR5K          599 X42
QSO:  7011 CW 2025-10-18 1931 R7MM          599 271    DM4L          599 B41
QSO:  7010 CW 2025-10-18 1932 R7MM          599 272    DF7TS         599 Z46
QSO:  7006 CW 2025-10-18 1933 R7MM          599 273    DL0CK         599 R04
QSO:  7003 CW 2025-10-18 1934 R7MM          599 274    DL2YDS        599 N16
QSO:  7012 CW 2025-10-18 1935 R7MM          599 275    DF0US         599 60H34
QSO:  7017 CW 2025-10-18 1936 R7MM          599 276    DL6UAA        599 Y43
QSO:  7018 CW 2025-10-18 1937 R7MM          599 277    DL7AT         599 E38
QSO:  7022 CW 2025-10-18 1938 R7MM          599 278    DK0PO         599 F01
QSO:  7029 CW 2025-10-18 1938 R7MM          599 279    DL4A          599 P55
QSO:  7034 CW 2025-10-18 1940 R7MM          599 280    DL6HCC        599 E14
QSO:  7027 CW 2025-10-18 1941 R7MM          599 281    DK4YJ         599 C12
QSO:  7026 CW 2025-10-18 1941 R7MM          599 282    DL8KAC        599 NM
QSO:  7026 CW 2025-10-18 1942 R7MM          599 283    DL5YM         599 Y21
QSO:  7023 CW 2025-10-18 1942 R7MM          599 284    DK5GB         599 P24
QSO:  7013 CW 2025-10-18 1944 R7MM          599 285    DL1HBT        599 G16
QSO:  7016 CW 2025-10-18 1946 R7MM          599 286    DR5X          599 M11
QSO:  7017 CW 2025-10-18 1947 R7MM          599 287    DL2NBY        599 B26
QSO:  7030 CW 2025-10-18 1948 R7MM          599 288    DK9OY         599 H32
QSO:  7036 CW 2025-10-18 1957 R7MM          599 289    DF6PB         599 K14
QSO:  7025 CW 2025-10-18 1958 R7MM          599 290    DA2X          599 S01
QSO:  7016 CW 2025-10-18 1959 R7MM          599 291    DA3M          599 V22
QSO:  7006 CW 2025-10-18 2001 R7MM          599 292    DL0MBG        599 X16
QSO:  7039 CW 2025-10-18 2003 R7MM          599 293    DK0FNF        599 B37
QSO:  7027 CW 2025-10-18 2005 R7MM          599 294    DK7EO         599 H32
QSO:  7024 CW 2025-10-18 2006 R7MM          599 295    DK3UW         599 E06
QSO:  7018 CW 2025-10-18 2007 R7MM          599 296    DL1OJ         599 N01
QSO:  7024 CW 2025-10-18 2009 R7MM          599 297    DL1YCF        599 K16
QSO:  7031 CW 2025-10-18 2010 R7MM          599 298    DK0WK         599 X36
QSO:  7033 CW 2025-10-18 2011 R7MM          599 299    DR1D          599 G20
QSO:  7028 CW 2025-10-18 2012 R7MM          599 300    DP6K          599 B07
QSO:  7025 CW 2025-10-18 2013 R7MM          599 301    DJ1MM         599 NM
QSO:  3543 CW 2025-10-18 2015 R7MM          599 302    DF4XG         599 E33
QSO:  3536 CW 2025-10-18 2016 R7MM          599 303    DL7VEE        599 D26
QSO:  3535 CW 2025-10-18 2017 R7MM          599 304    DR4A          599 F27
QSO:  3529 CW 2025-10-18 2019 R7MM          599 305    DF1DT         599 G38
QSO:  3524 CW 2025-10-18 2020 R7MM          599 306    DL3KWF        599 V11
QSO:  3521 CW 2025-10-18 2021 R7MM          599 307    DL3A          599 S45
QSO:  3521 CW 2025-10-18 2022 R7MM          599 308    DL7ON         599 D04
QSO:  3514 CW 2025-10-18 2023 R7MM          599 309    DM5GG         599 S07
QSO:  3508 CW 2025-10-18 2024 R7MM          599 310    DL2VK         599 U14
QSO:  3507 CW 2025-10-18 2025 R7MM          599 311    DL6FA         599 F38
QSO:  3502 CW 2025-10-18 2026 R7MM          599 312    DM5EE         599 H73
QSO:  3515 CW 2025-10-18 2028 R7MM          599 313    DL6UAA        599 Y43
QSO:  3518 CW 2025-10-18 2029 R7MM          599 314    DL8ULF        599 Y37
QSO:  3520 CW 2025-10-18 2030 R7MM          599 315    DF7CP         599 V19
QSO:  3522 CW 2025-10-18 2031 R7MM          599 316    DL4SL         599 Y13
QSO:  3525 CW 2025-10-18 2032 R7MM          599 317    DM3W          599 Y24
QSO:  3526 CW 2025-10-18 2032 R7MM          599 318    DL4ME         599 X30
QSO:  3528 CW 2025-10-18 2033 R7MM          599 319    DM4L          599 B41
QSO:  3529 CW 2025-10-18 2034 R7MM          599 320    DP4E          599 N62
QSO:  3531 CW 2025-10-18 2035 R7MM          599 321    DK5GB         599 P24
QSO:  3538 CW 2025-10-18 2037 R7MM          599 322    DL5JS         599 R01
QSO:  3549 CW 2025-10-18 2039 R7MM          599 323    DL4JU         599 R09
QSO:  3551 CW 2025-10-18 2040 R7MM          599 324    DL1SAN        599 P14
QSO:  3554 CW 2025-10-18 2041 R7MM          599 325    DJ8EW         599 C25
