START-OF-LOG: 3.0
CONTEST: WW-DIGI
CALLSIGN: AD7J
LOCATION: NV
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
GRID-LOCATOR: 
CLAIMED-SCORE: 
NAME: Robert Bencsko
OPERATORS: AD7J
CREATED-BY: N3FJP's World Wide Digi DX Contest Log 1.2.3
QSO: 14082 DG 2022-08-27 2205 AD7J   DM26   NY1V   EM69
QSO: 14082 DG 2022-08-27 2205 AD7J   DM26   JA5SUD PM74
QSO: 14082 DG 2022-08-27 2207 AD7J   DM26   WY3A   FM29
QSO: 14082 DG 2022-08-27 2207 AD7J   DM26   N1EK   FM19
QSO: 14082 DG 2022-08-27 2208 AD7J   DM26   W5MT   EM13
QSO: 14082 DG 2022-08-27 2212 AD7J   DM26   W4UWC  EM77
QSO: 14082 DG 2022-08-27 2214 AD7J   DM26   WA3EKL FM19
QSO: 14082 DG 2022-08-27 2225 AD7J   DM26   ND2K   FN20
QSO: 14082 DG 2022-08-27 2226 AD7J   DM26   KD9HQT EM69
QSO: 14082 DG 2022-08-27 2227 AD7J   DM26   N4SVC  EM80
QSO: 14082 DG 2022-08-27 2229 AD7J   DM26   NS9I   EN64
QSO: 14082 DG 2022-08-27 2232 AD7J   DM26   VE1BZI FN74
QSO: 14081 DG 2022-08-27 2234 AD7J   DM26   KC0LQL EN35
QSO: 14082 DG 2022-08-27 2258 AD7J   DM26   WD6BNY EN52
QSO: 14082 DG 2022-08-27 2307 AD7J   DM26   K9EEH  EN51
QSO: 14081 DG 2022-08-27 2310 AD7J   DM26   N8XHF  FM16
QSO: 14081 DG 2022-08-27 2310 AD7J   DM26   K3MM   FM19
QSO: 14081 DG 2022-08-27 2311 AD7J   DM26   NN5SS  EM55
QSO: 14081 DG 2022-08-27 2311 AD7J   DM26   K5TXM  EM12
QSO: 14081 DG 2022-08-27 2313 AD7J   DM26   KK4JS  EM93
QSO: 14081 DG 2022-08-27 2313 AD7J   DM26   K2DD   FM29
QSO: 14081 DG 2022-08-27 2315 AD7J   DM26   KZ9DX  EN61
QSO: 14081 DG 2022-08-27 2315 AD7J   DM26   KI5KAT EM10
QSO: 14081 DG 2022-08-27 2333 AD7J   DM26   KD2JOE FM29
QSO: 14081 DG 2022-08-27 2333 AD7J   DM26   AC4MG  EM73
QSO: 14081 DG 2022-08-27 2335 AD7J   DM26   N9AJD  EN71
QSO: 14081 DG 2022-08-27 2341 AD7J   DM26   K9OM   EN65
QSO: 14081 DG 2022-08-27 2344 AD7J   DM26   K2WJ   EM20
QSO: 14081 DG 2022-08-27 2345 AD7J   DM26   KD4WLE EL98
QSO: 14083 DG 2022-08-27 2345 AD7J   DM26   VE2NMB FN36
QSO: 14081 DG 2022-08-27 2346 AD7J   DM26   N5JGE  EM21
QSO: 14081 DG 2022-08-27 2348 AD7J   DM26   N3HND  FM29
QSO: 14082 DG 2022-08-28 0008 AD7J   DM26   K5ZD   FN42
QSO: 14082 DG 2022-08-28 0010 AD7J   DM26   NG4C   FM16
QSO: 14082 DG 2022-08-28 0010 AD7J   DM26   N0UJT  EN11
QSO: 14082 DG 2022-08-28 0013 AD7J   DM26   KV2J   FN31
QSO: 14082 DG 2022-08-28 0015 AD7J   DM26   N4THC  EM15
QSO: 14082 DG 2022-08-28 0015 AD7J   DM26   CT2FEY IN50
QSO: 14081 DG 2022-08-28 0024 AD7J   DM26   WA0LJM EM73
QSO: 14081 DG 2022-08-28 0026 AD7J   DM26   AC8Y   FM18
QSO: 14081 DG 2022-08-28 0029 AD7J   DM26   N4FUR  EL99
QSO: 14081 DG 2022-08-28 0033 AD7J   DM26   N4EL   EM79
QSO: 14081 DG 2022-08-28 0055 AD7J   DM26   VE2NMB FN36
QSO: 14081 DG 2022-08-28 0055 AD7J   DM26   N4IJ   EM95
QSO: 14081 DG 2022-08-28 0057 AD7J   DM26   KM4HI  EL89
QSO: 14081 DG 2022-08-28 0058 AD7J   DM26   WA4HEI EN65
QSO: 14081 DG 2022-08-28 0058 AD7J   DM26   N5SLY  EM13
QSO: 14081 DG 2022-08-28 0059 AD7J   DM26   W4RKU  FM08
QSO: 14081 DG 2022-08-28 0101 AD7J   DM26   AI4FR  EL88
QSO: 14081 DG 2022-08-28 0102 AD7J   DM26   CO6XE  FL01
QSO: 14081 DG 2022-08-28 0104 AD7J   DM26   W5CSM  EM10
QSO: 14075 DG 2022-08-28 0111 AD7J   DM26   N3XL   FM18
QSO: 14082 DG 2022-08-28 0115 AD7J   DM26   N7ZZ   EN64
QSO: 14082 DG 2022-08-28 0115 AD7J   DM26   KT5V   EM12
QSO: 14082 DG 2022-08-28 0116 AD7J   DM26   N8RGA  EN72
QSO: 14081 DG 2022-08-28 0124 AD7J   DM26   AB2E   FM29
QSO: 14081 DG 2022-08-28 0125 AD7J   DM26   K9PLS  EN50
QSO: 14081 DG 2022-08-28 0127 AD7J   DM26   LU6ETB GF05
QSO: 14081 DG 2022-08-28 0139 AD7J   DM26   NY6DX  FN30
QSO: 14081 DG 2022-08-28 0139 AD7J   DM26   NF3R   FN20
QSO: 14081 DG 2022-08-28 0139 AD7J   DM26   KB5WBH EM45
QSO:  7000 DG 2022-08-28 0139 AD7J   DM26   N3FR   FN20
QSO: 14081 DG 2022-08-28 0140 AD7J   DM26   N8VW   EN80
QSO: 14081 DG 2022-08-28 0141 AD7J   DM26   KC5TT  EL29
QSO: 14081 DG 2022-08-28 0142 AD7J   DM26   K0AD   EN35
QSO: 14081 DG 2022-08-28 0146 AD7J   DM26   KC1PNK FN32
QSO:  7000 DG 2022-08-28 0146 AD7J   DM26   N2CEP  FN20
QSO: 14081 DG 2022-08-28 0207 AD7J   DM26   WB5N   EL29
QSO: 14081 DG 2022-08-28 0207 AD7J   DM26   KB0GT  EN33
QSO: 14082 DG 2022-08-28 0210 AD7J   DM26   AF5XZ  EM12
QSO: 14081 DG 2022-08-28 0217 AD7J   DM26   N5PT   EM15
QSO: 14082 DG 2022-08-28 0219 AD7J   DM26   KS0AA  EM28
QSO: 14082 DG 2022-08-28 0222 AD7J   DM26   W4VIC  FM16
QSO: 14082 DG 2022-08-28 0223 AD7J   DM26   AE5FM  EM13
QSO: 14082 DG 2022-08-28 0225 AD7J   DM26   KE2D   FN20
QSO: 14082 DG 2022-08-28 0230 AD7J   DM26   N2CEP  FN20
QSO: 14082 DG 2022-08-28 0234 AD7J   DM26   AA3S   FM19
QSO: 14082 DG 2022-08-28 0311 AD7J   DM26   K9RS   FM29
QSO: 14082 DG 2022-08-28 0312 AD7J   DM26   VE3BR  FN03
QSO: 14082 DG 2022-08-28 0313 AD7J   DM26   K4SHA  EM72
QSO: 14082 DG 2022-08-28 0348 AD7J   DM26   UC5C   KO85
QSO:  7075 DG 2022-08-28 0355 AD7J   DM26   AA4NP  EL98
QSO:  7075 DG 2022-08-28 0401 AD7J   DM26   KC0LQL EN35
QSO:  7075 DG 2022-08-28 0435 AD7J   DM26   WA7PVE CN87
QSO:  7075 DG 2022-08-28 0437 AD7J   DM26   NP4JN  FK68
QSO:  7000 DG 2022-08-28 0448 AD7J   DM26   KJ7RGW CN92
QSO:  7075 DG 2022-08-28 0538 AD7J   DM26   VE3BR  FN03
QSO:  7075 DG 2022-08-28 0542 AD7J   DM26   K5TXM  EM12
QSO:  7076 DG 2022-08-28 0544 AD7J   DM26   NY6DX  FN30
QSO:  7076 DG 2022-08-28 1114 AD7J   DM26   N3XL   FM18
QSO:  7076 DG 2022-08-28 1115 AD7J   DM26   JA7RIH QM09
QSO:  7076 DG 2022-08-28 1117 AD7J   DM26   WA8ZNC CN85
QSO:  7076 DG 2022-08-28 1118 AD7J   DM26   VE3MGY EN92
QSO:  7076 DG 2022-08-28 1118 AD7J   DM26   K0VFO  DM79
QSO:  7076 DG 2022-08-28 1131 AD7J   DM26   NF3R   FN20
QSO:  7049 DG 2022-08-28 1136 AD7J   DM26   W5AP   DM78
QSO:  7082 DG 2022-08-28 1140 AD7J   DM26   JA1IE  PM95
QSO:  7082 DG 2022-08-28 1141 AD7J   DM26   AA1SU  FN34
QSO:  7082 DG 2022-08-28 1142 AD7J   DM26   JR3GPP PM74
QSO:  7082 DG 2022-08-28 1144 AD7J   DM26   W6RQ   CM87
QSO:  7082 DG 2022-08-28 1145 AD7J   DM26   YD9MBM PH19
QSO:  7082 DG 2022-08-28 1146 AD7J   DM26   VK3C   QF21
QSO:  7082 DG 2022-08-28 1147 AD7J   DM26   W4UWC  EM77
QSO:  7082 DG 2022-08-28 1148 AD7J   DM26   K0AD   EN35
QSO:  7082 DG 2022-08-28 1149 AD7J   DM26   K6MM   CM87
QSO:  7082 DG 2022-08-28 1150 AD7J   DM26   R0DX   PN78
QSO:  7082 DG 2022-08-28 1150 AD7J   DM26   N4SVC  EM80
QSO:  7082 DG 2022-08-28 1151 AD7J   DM26   DS3EXT PM36
QSO:  7082 DG 2022-08-28 1151 AD7J   DM26   YC1RYX OI33
QSO:  7082 DG 2022-08-28 1154 AD7J   DM26   YC0VM  OI33
QSO:  7082 DG 2022-08-28 1154 AD7J   DM26   JK3HFN PM75
QSO:  7082 DG 2022-08-28 1156 AD7J   DM26   W5CIA  EM40
QSO:  7082 DG 2022-08-28 1157 AD7J   DM26   AC4PQ  EM74
QSO:  7082 DG 2022-08-28 1158 AD7J   DM26   WB5N   EL29
QSO:  7082 DG 2022-08-28 1159 AD7J   DM26   N9BD   CM99
END-OF-LOG:
