START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: SN250A
CATEGORY: SINGLE-OP ALL LOW SSB
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 0
CLUB: 
CONTEST: EUHFC
OPERATORS: SQ9PUW 
NAME: Andrychowski Klub Łączności "Delta"
ADDRESS: Andrychowski Klub Łączności "Delta" ul. Starowiejska 22b/417 34-120 Andrychów, Poland
QSO:  7000 PH 2017-08-05 2014 SN250A        59  15     UX7QV         59  91
QSO:  7000 PH 2017-08-05 2014 SN250A        59  15     S500R         59  77
QSO:  7000 PH 2017-08-05 2015 SN250A        59  15     S58Y          59  87
QSO:  7000 PH 2017-08-05 2015 SN250A        59  15     OF4UI         59  77
QSO:  7000 PH 2017-08-05 2016 SN250A        59  15     OZ6AGX        59  04
QSO:  7000 PH 2017-08-05 2016 SN250A        59  15     PA2DKW        59  09
QSO:  7000 PH 2017-08-05 2017 SN250A        59  15     LZ2YO         59  91
QSO:  7000 PH 2017-08-05 2018 SN250A        59  15     PA9LUC        59  88
QSO:  7000 PH 2017-08-05 2018 SN250A        59  15     YP7P          59  91
QSO:  7000 PH 2017-08-05 2019 SN250A        59  15     ON6LR         59  01
QSO:  7000 PH 2017-08-05 2019 SN250A        59  15     YO6LA         59  85
QSO:  7000 PH 2017-08-05 2020 SN250A        59  15     DD3DZ         59  80
QSO:  7000 PH 2017-08-05 2020 SN250A        59  15     LZ5MO         59  06
QSO:  7000 PH 2017-08-05 2021 SN250A        59  15     RZ3Z          59  77
QSO:  7000 PH 2017-08-05 2022 SN250A        59  15     EI5HZB        59  15
QSO:  7000 PH 2017-08-05 2022 SN250A        59  15     IV3MPI        59  84
QSO:  7000 PH 2017-08-05 2022 SN250A        59  15     9A3B          59  77
QSO:  7000 PH 2017-08-05 2023 SN250A        59  15     PG1R          59  68
QSO:  7000 PH 2017-08-05 2024 SN250A        59  15     UR5UKW        59  16
QSO:  7000 PH 2017-08-05 2024 SN250A        59  15     YL3AD         59  71
QSO:  7000 PH 2017-08-05 2025 SN250A        59  15     LZ7AA         59  13
QSO:  7000 PH 2017-08-05 2025 SN250A        59  15     US6IKF        59  02
QSO:  7000 PH 2017-08-05 2025 SN250A        59  15     UR2Y          59  82
QSO:  7000 PH 2017-08-05 2026 SN250A        59  15     LY2DX         59  83
QSO:  7000 PH 2017-08-05 2027 SN250A        59  15     OE1TKS/P      59  13
QSO:  7000 PH 2017-08-05 2027 SN250A        59  15     LY3BRA        59  10
QSO:  7000 PH 2017-08-05 2028 SN250A        59  15     DC2AN         59  92
QSO:  7000 PH 2017-08-05 2028 SN250A        59  15     DG5E          59  89
QSO:  7000 PH 2017-08-05 2028 SN250A        59  15     F4FUB         59  08
QSO:  7000 PH 2017-08-05 2029 SN250A        59  15     EW1TZ         59  77
QSO:  7000 PH 2017-08-05 2030 SN250A        59  15     IU8FUN        59  15
QSO:  7000 PH 2017-08-05 2031 SN250A        59  15     9A8DV         59  85
QSO:  7000 PH 2017-08-05 2031 SN250A        59  15     IZ4TOA        59  10
QSO:  7000 PH 2017-08-05 2032 SN250A        59  15     F1AKK         59  95
QSO:  7000 PH 2017-08-05 2033 SN250A        59  15     MM0KFX        59  11
QSO:  7000 PH 2017-08-05 2034 SN250A        59  15     OZ1DYI        59  78
QSO:  7000 PH 2017-08-05 2035 SN250A        59  15     M0GMS         59  66
QSO:  7000 PH 2017-08-05 2036 SN250A        59  15     US5IND        59  80
QSO:  7000 PH 2017-08-05 2037 SN250A        59  15     LY5XX         59  17
QSO:  7000 PH 2017-08-05 2037 SN250A        59  15     S57M          59  67
QSO:  7000 PH 2017-08-05 2040 SN250A        59  15     RW1F          59  91
QSO:  7000 PH 2017-08-05 2041 SN250A        59  15     SE5N          59  77
QSO:  7000 PH 2017-08-05 2041 SN250A        59  15     PA3GDG        59  86
QSO:  7000 PH 2017-08-05 2047 SN250A        59  15     R2GB          59  72
QSO:  7000 PH 2017-08-05 2048 SN250A        59  15     LY5OO         59  16
QSO:  7000 PH 2017-08-05 2048 SN250A        59  15     ON4FN         59  81
QSO:  7000 PH 2017-08-05 2049 SN250A        59  15     SM5NQB        59  60
QSO:  7000 PH 2017-08-05 2050 SN250A        59  15     LY1CO         59  59
QSO:  7000 PH 2017-08-05 2050 SN250A        59  15     OE1RFU        59  11
QSO:  7000 PH 2017-08-05 2052 SN250A        59  15     YL2KN         59  85
QSO:  7000 PH 2017-08-05 2053 SN250A        59  15     PE5JW         59  03
QSO:  7000 PH 2017-08-05 2054 SN250A        59  15     YL3AWA        59  15
QSO:  7000 PH 2017-08-05 2054 SN250A        59  15     IZ6DWH        59  99
QSO:  7000 PH 2017-08-05 2055 SN250A        59  15     LY5YY         59  17
QSO:  7000 PH 2017-08-05 2056 SN250A        59  15     YO7LPZ        59  98
QSO:  7000 PH 2017-08-05 2056 SN250A        59  15     9A5HZ         59  81
QSO:  7000 PH 2017-08-05 2057 SN250A        59  15     DM2BR         59  04
QSO:  7000 PH 2017-08-05 2058 SN250A        59  15     YO7FEY        59  83
QSO:  7000 PH 2017-08-05 2058 SN250A        59  15     UR6EA         59  88
QSO:  7000 PH 2017-08-05 2059 SN250A        59  15     LY2BAW        59  71
QSO:  7000 PH 2017-08-05 2112 SN250A        59  15     LY9Y          59  65
QSO:  7000 PH 2017-08-05 2114 SN250A        59  15     RN4HKH        59  81
QSO:  7000 PH 2017-08-05 2115 SN250A        59  15     LZ5K          59  67
QSO:  7000 PH 2017-08-05 2117 SN250A        59  15     IV3KKW        59  98
QSO:  7000 PH 2017-08-05 2118 SN250A        59  15     ON7HLU        59  10
QSO:  7000 PH 2017-08-05 2120 SN250A        59  15     UA3VFS        59  76
QSO:  7000 PH 2017-08-05 2122 SN250A        59  15     ES7GM         59  98
QSO:  7000 PH 2017-08-05 2124 SN250A        59  15     R7AW          59  80
QSO:  1800 PH 2017-08-05 2136 SN250A        59  15     8S0C          59  81
QSO:  1800 PH 2017-08-05 2140 SN250A        59  15     S56P          59  99
QSO:  1800 PH 2017-08-05 2141 SN250A        59  15     YP9W          59  87
QSO:  1800 PH 2017-08-05 2141 SN250A        59  15     HA3NU         59  72
QSO:  3500 PH 2017-08-05 2151 SN250A        59  15     OU3U          59  13
QSO:  3500 PH 2017-08-05 2152 SN250A        59  15     RW1F          59  91
QSO:  3500 PH 2017-08-05 2152 SN250A        59  15     DL1MHJ        59  84
QSO:  3500 PH 2017-08-05 2153 SN250A        59  15     YP9W          59  87
QSO:  3500 PH 2017-08-05 2153 SN250A        59  15     IV3MPI        59  84
QSO:  3500 PH 2017-08-05 2154 SN250A        59  15     9A7GX         59  98
QSO:  3500 PH 2017-08-05 2154 SN250A        59  15     DK4BY         59  72
QSO:  3500 PH 2017-08-05 2155 SN250A        59  15     OH6ECM        59  12
QSO:  3500 PH 2017-08-05 2155 SN250A        59  15     PA9LUC        59  88
QSO:  3500 PH 2017-08-05 2156 SN250A        59  15     RW3XZ         59  93
QSO:  3500 PH 2017-08-05 2157 SN250A        59  15     LY3CY         59  74
QSO:  3500 PH 2017-08-05 2157 SN250A        59  15     US0HZ         59  73
QSO:  3500 PH 2017-08-05 2158 SN250A        59  15     LY5OO         59  16
QSO:  3500 PH 2017-08-05 2158 SN250A        59  15     S500R         59  77
QSO:  3500 PH 2017-08-05 2159 SN250A        59  15     EW2W          59  77
QSO:  3500 PH 2017-08-05 2200 SN250A        59  15     LY9Y          59  65
QSO:  3500 PH 2017-08-05 2200 SN250A        59  15     S58Y          59  87
QSO:  3500 PH 2017-08-05 2201 SN250A        59  15     DO9SR         59  01
QSO:  3500 PH 2017-08-05 2201 SN250A        59  15     UA3VFS        59  76
QSO:  3500 PH 2017-08-05 2202 SN250A        59  15     S52K          59  98
QSO:  3500 PH 2017-08-05 2203 SN250A        59  15     DO1RWM        59  12
QSO:  3500 PH 2017-08-05 2203 SN250A        59  15     SQ9BDB        59  94
QSO:  3500 PH 2017-08-05 2204 SN250A        59  15     LZ9Z          59  69
QSO:  3500 PH 2017-08-05 2205 SN250A        59  15     RZ3Z          59  77
QSO:  3500 PH 2017-08-05 2206 SN250A        59  15     LY2W          59  84
QSO:  3500 PH 2017-08-05 2207 SN250A        59  15     OZ1D          59  56
QSO:  3500 PH 2017-08-05 2208 SN250A        59  15     SK6AW         59  12
QSO:  3500 PH 2017-08-05 2209 SN250A        59  15     OK2JIQ        59  01
QSO:  3500 PH 2017-08-05 2209 SN250A        59  15     EW1TZ         59  77
QSO:  3500 PH 2017-08-05 2211 SN250A        59  15     PG1R          59  68
QSO:  3500 PH 2017-08-05 2211 SN250A        59  15     EW8NB         59  14
QSO:  3500 PH 2017-08-05 2212 SN250A        59  15     DL0KA         59  76
QSO:  3500 PH 2017-08-05 2213 SN250A        59  15     DG9SEH        59  92
QSO:  3500 PH 2017-08-05 2213 SN250A        59  15     S52WW         59  00
QSO:  3500 PH 2017-08-05 2214 SN250A        59  15     YT0T          59  14
QSO:  3500 PH 2017-08-05 2214 SN250A        59  15     PE2AE         59  96
QSO:  3500 PH 2017-08-05 2214 SN250A        59  15     OO7P          59  81
QSO:  3500 PH 2017-08-05 2215 SN250A        59  15     8S0C          59  81
QSO:  3500 PH 2017-08-05 2215 SN250A        59  15     S51A          59  00
QSO:  3500 PH 2017-08-05 2216 SN250A        59  15     SP1GA         59  16
QSO:  3500 PH 2017-08-05 2216 SN250A        59  15     UT5RB         59  78
QSO:  3500 PH 2017-08-05 2217 SN250A        59  15     S56WYB        59  99
QSO:  3500 PH 2017-08-05 2217 SN250A        59  15     DL0ESA        59  08
QSO:  3500 PH 2017-08-05 2218 SN250A        59  15     HA3NU         59  72
QSO:  3500 PH 2017-08-05 2218 SN250A        59  15     LY3DA         59  93
QSO:  3500 PH 2017-08-05 2219 SN250A        59  15     OK6AB         59  06
QSO:  3500 PH 2017-08-05 2219 SN250A        59  15     LY5I          59  84
QSO:  3500 PH 2017-08-05 2219 SN250A        59  15     HG8K          59  76
QSO:  3500 PH 2017-08-05 2221 SN250A        59  15     YU3AWA        59  15
QSO:  3500 PH 2017-08-05 2222 SN250A        59  15     SE4E          59  62
QSO:  3500 PH 2017-08-05 2222 SN250A        59  15     DM2BR         59  04
QSO:  3500 PH 2017-08-05 2223 SN250A        59  15     LY4G          59  05
QSO:  3500 PH 2017-08-05 2223 SN250A        59  15     IQ2LS         59  13
QSO:  3500 PH 2017-08-05 2224 SN250A        59  15     2E0LYF        59  15
QSO:  3500 PH 2017-08-05 2225 SN250A        59  15     F5LIW         59  86
QSO:  3500 PH 2017-08-05 2226 SN250A        59  15     RL4A          59  81
QSO:  3500 PH 2017-08-05 2227 SN250A        59  15     DO4OD         59  05
QSO:  3500 PH 2017-08-05 2227 SN250A        59  15     DM2XM         59  93
QSO:  3500 PH 2017-08-05 2228 SN250A        59  15     SM7DQV        59  66
QSO:  3500 PH 2017-08-05 2228 SN250A        59  15     LY2GN         59  13
QSO:  3500 PH 2017-08-05 2229 SN250A        59  15     DH5BS         59  99
QSO:  3500 PH 2017-08-05 2229 SN250A        59  15     S51CK         59  72
QSO:  3500 PH 2017-08-05 2230 SN250A        59  15     LY5YY         59  17
QSO:  3500 PH 2017-08-05 2231 SN250A        59  15     LY1GW         59  02
QSO:  3500 PH 2017-08-05 2231 SN250A        59  15     LY1FK         59  02
QSO:  3500 PH 2017-08-05 2232 SN250A        59  15     YT1A          59  64
QSO:  3500 PH 2017-08-05 2234 SN250A        59  15     RW4WA         59  78
QSO:  3500 PH 2017-08-05 2236 SN250A        59  15     E71AGA        59  11
QSO:  3500 PH 2017-08-05 2237 SN250A        59  15     RN3OG         59  92
QSO:  3500 PH 2017-08-05 2238 SN250A        59  15     DF2F          59  09
QSO:  3500 PH 2017-08-05 2239 SN250A        59  15     IU3FCR        59  14
QSO:  3500 PH 2017-08-05 2240 SN250A        59  15     ON8YDC        59  09
QSO:  3500 PH 2017-08-05 2241 SN250A        59  15     OK1QA         59  15
QSO:  3500 PH 2017-08-05 2241 SN250A        59  15     LZ7AA         59  13
QSO:  3500 PH 2017-08-05 2243 SN250A        59  15     9A8DV         59  85
QSO:  3500 PH 2017-08-05 2243 SN250A        59  15     YP7P          59  91
QSO:  3500 PH 2017-08-05 2244 SN250A        59  15     DF0DX         59  77
QSO:  3500 PH 2017-08-05 2245 SN250A        59  15     IS0/IZ2DLV    59  00
QSO:  3500 PH 2017-08-05 2246 SN250A        59  15     DJ4MH         59  97
QSO:  3500 PH 2017-08-05 2247 SN250A        59  15     DL1DF         59  05
END-OF-LOG:
