START-OF-LOG: 3.0
CALLSIGN: NC4CS
CLUB: Carolina Shine
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 1725210
OPERATORS: WB4ROA N4LV KJ4DHB K2ONN N6XWF AI4WL
SOAPBOX: Many new folks obviously trying RTTY for perhaps the first time.  I
SOAPBOX: saw many of the same inconsiderate actions noted in DX pileups and
SOAPBOX: that is a shame.  A run frequency is always in contetion, and that is
SOAPBOX: understood.  However, vast majority of operators were always curtious,
SOAPBOX: called a station twice and waited their turn to work the station.
SOAPBOX: During this contest many sent their calls 5-6 times on multiple
SOAPBOX: occasions overriding the CQing station creating chaos.  I like to
SOAPBOX: believe this is not malicious, just new folks that do not know any
QSO:  7046 RY 2010-09-25 0115 NC4CS         599 05 NC  SV9AHZ        599 20 DX  0
QSO:  7046 RY 2010-09-25 0116 NC4CS         599 05 NC  K5ZD          599 05 MA  0
QSO:  3573 RY 2010-09-25 0117 NC4CS         599 05 NC  VA2WDQ        599 05 QC  1
QSO:  7046 RY 2010-09-25 0118 NC4CS         599 05 NC  SP7IJB        599 15 DX  0
QSO:  3575 RY 2010-09-25 0120 NC4CS         599 05 NC  GI6K          599 14 DX  1
QSO:  7046 RY 2010-09-25 0121 NC4CS         599 05 NC  HB9TOC        599 14 DX  0
QSO:  7046 RY 2010-09-25 0123 NC4CS         599 05 NC  W8HW          599 05 FL  0
QSO:  3577 RY 2010-09-25 0124 NC4CS         599 05 NC  OZ8ABE        599 14 DX  1
QSO:  3581 RY 2010-09-25 0125 NC4CS         599 05 NC  9A2DQ         599 15 DX  1
QSO:  7046 RY 2010-09-25 0125 NC4CS         599 05 NC  VE3EK         599 04 ON  0
QSO:  7046 RY 2010-09-25 0126 NC4CS         599 05 NC  OM3KWZ        599 15 DX  0
QSO:  7046 RY 2010-09-25 0127 NC4CS         599 05 NC  K8AJS         599 04 OH  0
QSO:  3585 RY 2010-09-25 0134 NC4CS         599 05 NC  K0IR          599 04 MN  1
QSO:  3585 RY 2010-09-25 0136 NC4CS         599 05 NC  S51A          599 15 DX  1
QSO:  7054 RY 2010-09-25 0140 NC4CS         599 05 NC  K7WP          599 03 AZ  0
QSO:  7054 RY 2010-09-25 0141 NC4CS         599 05 NC  NX2X          599 05 NY  0
QSO:  7054 RY 2010-09-25 0142 NC4CS         599 05 NC  VE3FH         599 04 ON  0
QSO:  7054 RY 2010-09-25 0144 NC4CS         599 05 NC  IW9BCW        599 15 DX  0
QSO:  7054 RY 2010-09-25 0145 NC4CS         599 05 NC  VE1AOE        599 05 NS  0
QSO:  7054 RY 2010-09-25 0148 NC4CS         599 05 NC  SP1KRF        599 15 DX  0
QSO:  3593 RY 2010-09-25 0148 NC4CS         599 05 NC  VA3XH         599 04 ON  1
QSO:  7054 RY 2010-09-25 0149 NC4CS         599 05 NC  S57U          599 15 DX  0
QSO:  7054 RY 2010-09-25 0151 NC4CS         599 05 NC  RK3AWL        599 16 DX  0
QSO:  7054 RY 2010-09-25 0152 NC4CS         599 05 NC  J39BS         599 08 DX  0
QSO:  7054 RY 2010-09-25 0153 NC4CS         599 05 NC  DC9ZP         599 14 DX  0
QSO:  7054 RY 2010-09-25 0154 NC4CS         599 05 NC  HA7TNX        599 15 DX  0
QSO:  3586 RY 2010-09-25 0155 NC4CS         599 05 NC  UX2X          599 16 DX  1
QSO:  7054 RY 2010-09-25 0156 NC4CS         599 05 NC  YU2A          599 15 DX  0
QSO:  7054 RY 2010-09-25 0158 NC4CS         599 05 NC  UX1UX         599 16 DX  0
QSO:  7054 RY 2010-09-25 0158 NC4CS         599 05 NC  F8CRS         599 14 DX  0
QSO:  7054 RY 2010-09-25 0201 NC4CS         599 05 NC  VA3PC         599 04 ON  0
QSO:  7054 RY 2010-09-25 0202 NC4CS         599 05 NC  VE3KI         599 04 ON  0
QSO:  7054 RY 2010-09-25 0205 NC4CS         599 05 NC  S51D          599 15 DX  0
QSO:  7054 RY 2010-09-25 0207 NC4CS         599 05 NC  K4HAL         599 04 AL  0
QSO: 14090 RY 2010-09-25 0207 NC4CS         599 05 NC  PJ2S          599 09 DX  1
QSO:  7054 RY 2010-09-25 0208 NC4CS         599 05 NC  DL5JS         599 14 DX  0
QSO:  7054 RY 2010-09-25 0212 NC4CS         599 05 NC  NZ8J          599 04 OH  0
QSO:  7054 RY 2010-09-25 0215 NC4CS         599 05 NC  OK4RQ         599 15 DX  0
QSO: 14074 RY 2010-09-25 0219 NC4CS         599 05 NC  JH4UYB        599 25 DX  1
QSO:  7054 RY 2010-09-25 0219 NC4CS         599 05 NC  N2CU          599 05 NY  0
QSO:  7054 RY 2010-09-25 0222 NC4CS         599 05 NC  N0TOP         599 04 MO  0
QSO: 14082 RY 2010-09-25 0223 NC4CS         599 05 NC  EA8CNB        599 33 DX  1
QSO:  7054 RY 2010-09-25 0223 NC4CS         599 05 NC  KE1F          599 05 FL  0
QSO: 14099 RY 2010-09-25 0227 NC4CS         599 05 NC  VE7SV         599 03 BC  1
QSO:  7053 RY 2010-09-25 0232 NC4CS         599 05 NC  K5DHY         599 04 TX  0
QSO: 14078 RY 2010-09-25 0232 NC4CS         599 05 NC  P49X          599 09 DX  1
QSO:  7053 RY 2010-09-25 0233 NC4CS         599 05 NC  HB9BJJ        599 14 DX  0
QSO:  7053 RY 2010-09-25 0234 NC4CS         599 05 NC  K1SEZ         599 05 CT  0
QSO:  7053 RY 2010-09-25 0235 NC4CS         599 05 NC  IZ0KBR        599 15 DX  0
QSO:  7053 RY 2010-09-25 0236 NC4CS         599 05 NC  W6AEA         599 03 WA  0
QSO:  7053 RY 2010-09-25 0237 NC4CS         599 05 NC  UT8AL         599 16 DX  0
QSO:  7053 RY 2010-09-25 0240 NC4CS         599 05 NC  N4KG          599 04 AL  0
QSO:  7053 RY 2010-09-25 0241 NC4CS         599 05 NC  K4PBY         599 05 FL  0
QSO: 14121 RY 2010-09-25 0244 NC4CS         599 05 NC  VE5RI         599 04 SK  1
QSO:  7053 RY 2010-09-25 0245 NC4CS         599 05 NC  KC0ZNI        599 04 KS  0
QSO:  7053 RY 2010-09-25 0248 NC4CS         599 05 NC  DF5WW         599 14 DX  0
QSO:  7053 RY 2010-09-25 0248 NC4CS         599 05 NC  SV8RX         599 20 DX  0
QSO:  7053 RY 2010-09-25 0249 NC4CS         599 05 NC  VE2AXO        599 05 QC  0
QSO:  7053 RY 2010-09-25 0251 NC4CS         599 05 NC  K7WLF         599 03 AZ  0
QSO:  7053 RY 2010-09-25 0252 NC4CS         599 05 NC  HA1DAE        599 15 DX  0
QSO: 14073 RY 2010-09-25 0253 NC4CS         599 05 NC  HC8/K6AW      599 10 DX  1
QSO:  7053 RY 2010-09-25 0253 NC4CS         599 05 NC  KJ4DDM        599 05 FL  0
QSO:  7053 RY 2010-09-25 0254 NC4CS         599 05 NC  IZ5DIY        599 15 DX  0
QSO:  7053 RY 2010-09-25 0255 NC4CS         599 05 NC  IK8AWH        599 15 DX  0
QSO:  7053 RY 2010-09-25 0256 NC4CS         599 05 NC  SV9FBK        599 20 DX  0
QSO:  7053 RY 2010-09-25 0257 NC4CS         599 05 NC  UT5EO         599 16 DX  0
QSO:  7053 RY 2010-09-25 0258 NC4CS         599 05 NC  KI4SP         599 04 AL  0
QSO:  7053 RY 2010-09-25 0259 NC4CS         599 05 NC  R3PW          599 16 DX  0
QSO:  7053 RY 2010-09-25 0301 NC4CS         599 05 NC  YO6HSU        599 20 DX  0
QSO:  7053 RY 2010-09-25 0302 NC4CS         599 05 NC  AA4YL         599 04 AL  0
QSO:  3566 RY 2010-09-25 0302 NC4CS         599 05 NC  DL4MCF        599 14 DX  1
QSO:  7053 RY 2010-09-25 0303 NC4CS         599 05 NC  DL5NA         599 14 DX  0
QSO:  7053 RY 2010-09-25 0303 NC4CS         599 05 NC  YT8A          599 15 DX  0
QSO:  7053 RY 2010-09-25 0304 NC4CS         599 05 NC  RW6CW         599 16 DX  0
QSO:  7053 RY 2010-09-25 0305 NC4CS         599 05 NC  N6MA          599 03 AZ  0
QSO:  7053 RY 2010-09-25 0305 NC4CS         599 05 NC  KT9L          599 04 IN  0
QSO:  3569 RY 2010-09-25 0305 NC4CS         599 05 NC  PI4CC         599 14 DX  1
QSO:  7053 RY 2010-09-25 0306 NC4CS         599 05 NC  KM4JA         599 04 AL  0
QSO:  7053 RY 2010-09-25 0306 NC4CS         599 05 NC  DL1ZBO        599 14 DX  0
QSO:  7053 RY 2010-09-25 0308 NC4CS         599 05 NC  PA7TWO        599 14 DX  0
QSO:  7053 RY 2010-09-25 0308 NC4CS         599 05 NC  HA6NL         599 15 DX  0
QSO:  7053 RY 2010-09-25 0309 NC4CS         599 05 NC  DK5OS         599 14 DX  0
QSO:  7053 RY 2010-09-25 0309 NC4CS         599 05 NC  OK1EP         599 15 DX  0
QSO:  7053 RY 2010-09-25 0310 NC4CS         599 05 NC  G3V           599 14 DX  0
QSO:  7053 RY 2010-09-25 0311 NC4CS         599 05 NC  K1IMI         599 05 ME  0
QSO:  7053 RY 2010-09-25 0311 NC4CS         599 05 NC  AB9TA         599 04 IL  0
QSO:  7053 RY 2010-09-25 0312 NC4CS         599 05 NC  UR0HQ         599 16 DX  0
QSO:  7053 RY 2010-09-25 0314 NC4CS         599 05 NC  GM0FGI        599 14 DX  0
QSO:  3593 RY 2010-09-25 0315 NC4CS         599 05 NC  EB1LA         599 14 DX  1
QSO:  7053 RY 2010-09-25 0315 NC4CS         599 05 NC  US5I          599 16 DX  0
QSO:  7053 RY 2010-09-25 0317 NC4CS         599 05 NC  KU8E          599 05 GA  0
QSO:  7053 RY 2010-09-25 0318 NC4CS         599 05 NC  CO2VE         599 08 DX  0
QSO:  7053 RY 2010-09-25 0320 NC4CS         599 05 NC  K4CC          599 05 FL  0
QSO: 14082 RY 2010-09-25 0322 NC4CS         599 05 NC  LW9ETQ        599 13 DX  1
QSO:  7053 RY 2010-09-25 0323 NC4CS         599 05 NC  IW3GXW        599 15 DX  0
QSO: 14082 RY 2010-09-25 0324 NC4CS         599 05 NC  CV5D          599 13 DX  1
QSO:  7053 RY 2010-09-25 0324 NC4CS         599 05 NC  OK2JNB        599 15 DX  0
QSO:  7053 RY 2010-09-25 0325 NC4CS         599 05 NC  DK1AX         599 14 DX  0
QSO:  7053 RY 2010-09-25 0325 NC4CS         599 05 NC  AI9T          599 04 IL  0
QSO:  7053 RY 2010-09-25 0326 NC4CS         599 05 NC  DL0CS         599 14 DX  0
QSO:  7053 RY 2010-09-25 0326 NC4CS         599 05 NC  EB5AL         599 14 DX  0
QSO: 14091 RY 2010-09-25 0327 NC4CS         599 05 NC  KP2D          599 08 DX  1
QSO:  7053 RY 2010-09-25 0329 NC4CS         599 05 NC  G1N           599 14 DX  0
QSO:  7053 RY 2010-09-25 0332 NC4CS         599 05 NC  K0AD          599 04 MN  0
QSO:  7053 RY 2010-09-25 0333 NC4CS         599 05 NC  DL2HX         599 14 DX  0
QSO: 14115 RY 2010-09-25 0334 NC4CS         599 05 NC  4B1GZU        599 06 DX  1
QSO:  7053 RY 2010-09-25 0335 NC4CS         599 05 NC  DD7AN         599 14 DX  0
QSO:  7053 RY 2010-09-25 0336 NC4CS         599 05 NC  RJ3AR         599 16 DX  0
QSO:  7053 RY 2010-09-25 0337 NC4CS         599 05 NC  DL7FCQ        599 14 DX  0
QSO:  7053 RY 2010-09-25 0338 NC4CS         599 05 NC  WB8MKH        599 04 MI  0
QSO:  7053 RY 2010-09-25 0340 NC4CS         599 05 NC  N8BB          599 04 MI  0
QSO:  7053 RY 2010-09-25 0341 NC4CS         599 05 NC  W4PHS         599 04 TN  0
QSO:  7053 RY 2010-09-25 0342 NC4CS         599 05 NC  W4BCG         599 04 KY  0
QSO:  7053 RY 2010-09-25 0345 NC4CS         599 05 NC  ZW5B          599 11 DX  0
QSO:  7053 RY 2010-09-25 0346 NC4CS         599 05 NC  SP4TXI        599 15 DX  0
QSO:  7053 RY 2010-09-25 0346 NC4CS         599 05 NC  GM3W          599 14 DX  0
QSO:  7053 RY 2010-09-25 0348 NC4CS         599 05 NC  AB0S          599 04 KS  0
QSO:  7053 RY 2010-09-25 0351 NC4CS         599 05 NC  CM3RPN        599 08 DX  0
QSO:  7053 RY 2010-09-25 0352 NC4CS         599 05 NC  W9AKS         599 04 WI  0
QSO:  7053 RY 2010-09-25 0355 NC4CS         599 05 NC  KE7YF         599 03 AZ  0
QSO:  7053 RY 2010-09-25 0357 NC4CS         599 05 NC  KA0EIC        599 04 KS  0
QSO:  7053 RY 2010-09-25 0358 NC4CS         599 05 NC  N4UOZ         599 05 FL  0
QSO:  7053 RY 2010-09-25 0359 NC4CS         599 05 NC  CO2NO         599 08 DX  0
QSO:  7053 RY 2010-09-25 0359 NC4CS         599 05 NC  N6AJR         599 06 CA  0
QSO:  7053 RY 2010-09-25 0401 NC4CS         599 05 NC  CO2OT         599 08 DX  0
QSO:  7053 RY 2010-09-25 0401 NC4CS         599 05 NC  AD5XD         599 04 TX  0
QSO:  7053 RY 2010-09-25 0402 NC4CS         599 05 NC  NS0M          599 04 MO  0
QSO:  7053 RY 2010-09-25 0407 NC4CS         599 05 NC  WA1FCN        599 04 AL  0
QSO:  7053 RY 2010-09-25 0409 NC4CS         599 05 NC  N0OK          599 04 MN  0
QSO:  7053 RY 2010-09-25 0410 NC4CS         599 05 NC  K7AR          599 03 WA  0
QSO:  7053 RY 2010-09-25 0411 NC4CS         599 05 NC  N5VEI         599 04 MS  0
QSO:  7053 RY 2010-09-25 0412 NC4CS         599 05 NC  G4KIU         599 14 DX  0
QSO:  7053 RY 2010-09-25 0413 NC4CS         599 05 NC  SO4R          599 15 DX  0
QSO:  7053 RY 2010-09-25 0414 NC4CS         599 05 NC  DL6JZ         599 14 DX  0
QSO:  7053 RY 2010-09-25 0415 NC4CS         599 05 NC  CO3CJ         599 08 DX  0
QSO:  7053 RY 2010-09-25 0415 NC4CS         599 05 NC  NN5T          599 04 TX  0
QSO:  7053 RY 2010-09-25 0416 NC4CS         599 05 NC  OK1KSL        599 15 DX  0
QSO:  7053 RY 2010-09-25 0417 NC4CS         599 05 NC  N9LYE         599 04 IL  0
QSO:  7053 RY 2010-09-25 0418 NC4CS         599 05 NC  K8KI          599 04 AL  0
QSO:  3600 RY 2010-09-25 0418 NC4CS         599 05 NC  SN2K          599 15 DX  1
QSO:  7053 RY 2010-09-25 0420 NC4CS         599 05 NC  OE9ADW        599 15 DX  0
QSO:  7053 RY 2010-09-25 0420 NC4CS         599 05 NC  AB9QH         599 04 IL  0
QSO:  7053 RY 2010-09-25 0421 NC4CS         599 05 NC  DL4ZA         599 14 DX  0
QSO:  7053 RY 2010-09-25 0422 NC4CS         599 05 NC  PA1CC         599 14 DX  0
QSO:  3584 RY 2010-09-25 0423 NC4CS         599 05 NC  IV3RAV        599 15 DX  1
QSO:  7053 RY 2010-09-25 0423 NC4CS         599 05 NC  W7MRC         599 03 WA  0
QSO:  7053 RY 2010-09-25 0424 NC4CS         599 05 NC  K7IA          599 04 NM  0
QSO:  3573 RY 2010-09-25 0428 NC4CS         599 05 NC  OK2ZAW        599 15 DX  1
QSO:  7053 RY 2010-09-25 0431 NC4CS         599 05 NC  YO5OEF        599 20 DX  0
QSO:  7053 RY 2010-09-25 0432 NC4CS         599 05 NC  DJ2IA         599 14 DX  0
QSO:  7053 RY 2010-09-25 0434 NC4CS         599 05 NC  VA2UP         599 05 QC  0
QSO:  7053 RY 2010-09-25 0438 NC4CS         599 05 NC  DM6T          599 14 DX  0
QSO:  7053 RY 2010-09-25 0439 NC4CS         599 05 NC  DH2PL         599 14 DX  0
QSO:  7053 RY 2010-09-25 0441 NC4CS         599 05 NC  UT0RM         599 16 DX  0
QSO:  7053 RY 2010-09-25 0441 NC4CS         599 05 NC  WA0WWW        599 03 WA  0
QSO:  7053 RY 2010-09-25 0444 NC4CS         599 05 NC  NQ7R          599 03 AZ  0
QSO:  7053 RY 2010-09-25 0446 NC4CS         599 05 NC  UR7TZ         599 16 DX  0
QSO:  7053 RY 2010-09-25 0448 NC4CS         599 05 NC  WA0GUD        599 04 IA  0
QSO:  3588 RY 2010-09-25 0449 NC4CS         599 05 NC  W7NNN         599 03 WA  1
QSO:  7053 RY 2010-09-25 0451 NC4CS         599 05 NC  HA2EOA        599 15 DX  0
QSO:  7053 RY 2010-09-25 0452 NC4CS         599 05 NC  OK1DO         599 15 DX  0
QSO:  7053 RY 2010-09-25 0454 NC4CS         599 05 NC  ZL3PAH        599 32 DX  0
QSO:  7053 RY 2010-09-25 0456 NC4CS         599 05 NC  SP8EEX        599 15 DX  0
QSO: 14090 RY 2010-09-25 0457 NC4CS         599 05 NC  YV5KG         599 09 DX  1
QSO:  7053 RY 2010-09-25 0458 NC4CS         599 05 NC  DL3OH         599 14 DX  0
QSO:  7053 RY 2010-09-25 0459 NC4CS         599 05 NC  N1MGO         599 05 MA  0
QSO:  7053 RY 2010-09-25 0500 NC4CS         599 05 NC  WP3GW         599 08 DX  0
QSO:  7053 RY 2010-09-25 0501 NC4CS         599 05 NC  XE1MM         599 06 DX  0
QSO:  7053 RY 2010-09-25 0502 NC4CS         599 05 NC  F6FDR         599 14 DX  0
QSO:  7053 RY 2010-09-25 0503 NC4CS         599 05 NC  OH2ET         599 15 DX  0
QSO:  7053 RY 2010-09-25 0504 NC4CS         599 05 NC  WI7N          599 03 OR  0
QSO:  7053 RY 2010-09-25 0504 NC4CS         599 05 NC  E79D          599 15 DX  0
QSO:  7053 RY 2010-09-25 0505 NC4CS         599 05 NC  IZ1DXS        599 15 DX  0
QSO:  7053 RY 2010-09-25 0507 NC4CS         599 05 NC  YL9T          599 15 DX  0
QSO:  7053 RY 2010-09-25 0508 NC4CS         599 05 NC  S52X          599 15 DX  0
QSO:  7053 RY 2010-09-25 0511 NC4CS         599 05 NC  W4UAL         599 04 AL  0
QSO:  7053 RY 2010-09-25 0513 NC4CS         599 05 NC  YV4BCD        599 09 DX  0
QSO:  7053 RY 2010-09-25 0516 NC4CS         599 05 NC  W7JDE         599 03 OR  0
QSO:  7053 RY 2010-09-25 0517 NC4CS         599 05 NC  NN6XX         599 03 CA  0
QSO:  7053 RY 2010-09-25 0518 NC4CS         599 05 NC  AC4CA         599 04 TX  0
QSO:  7053 RY 2010-09-25 0521 NC4CS         599 05 NC  I2XLF         599 15 DX  0
QSO:  7053 RY 2010-09-25 0521 NC4CS         599 05 NC  VA7CPC        599 03 BC  0
QSO:  7053 RY 2010-09-25 0522 NC4CS         599 05 NC  SP3GXH        599 15 DX  0
QSO:  7053 RY 2010-09-25 0523 NC4CS         599 05 NC  KR4U          599 05 FL  0
QSO:  7053 RY 2010-09-25 0523 NC4CS         599 05 NC  NI7R          599 03 AZ  0
QSO:  7053 RY 2010-09-25 0525 NC4CS         599 05 NC  N7NSO         599 04 MT  0
QSO:  7053 RY 2010-09-25 0525 NC4CS         599 05 NC  KA1C          599 05 ME  0
QSO:  7053 RY 2010-09-25 0526 NC4CS         599 05 NC  IV3XPP        599 15 DX  0
QSO:  7053 RY 2010-09-25 0528 NC4CS         599 05 NC  AD7XZ         599 03 OR  0
QSO:  7053 RY 2010-09-25 0528 NC4CS         599 05 NC  K2PO/7        599 03 OR  0
QSO:  7053 RY 2010-09-25 0530 NC4CS         599 05 NC  KF6T          599 03 CA  0
QSO:  7053 RY 2010-09-25 0530 NC4CS         599 05 NC  UT4ZG         599 16 DX  0
QSO:  7053 RY 2010-09-25 0531 NC4CS         599 05 NC  ES1LS         599 15 DX  0
QSO:  7053 RY 2010-09-25 0532 NC4CS         599 05 NC  DK3GI         599 14 DX  0
QSO:  7053 RY 2010-09-25 0532 NC4CS         599 05 NC  K6NV          599 03 CA  0
QSO:  7053 RY 2010-09-25 0534 NC4CS         599 05 NC  S57A          599 15 DX  0
QSO:  7053 RY 2010-09-25 0536 NC4CS         599 05 NC  YO9HP         599 20 DX  0
QSO:  7053 RY 2010-09-25 0536 NC4CS         599 05 NC  W0SM          599 04 CO  0
QSO:  7053 RY 2010-09-25 0537 NC4CS         599 05 NC  XE1MM         599 06 DX  0
QSO:  7053 RY 2010-09-25 0538 NC4CS         599 05 NC  SP5GMM        599 15 DX  0
QSO:  7053 RY 2010-09-25 0540 NC4CS         599 05 NC  KD0AKI        599 04 KS  0
QSO:  7053 RY 2010-09-25 0541 NC4CS         599 05 NC  UV5U          599 16 DX  0
QSO:  7053 RY 2010-09-25 0543 NC4CS         599 05 NC  PG7V          599 14 DX  0
QSO:  7053 RY 2010-09-25 0545 NC4CS         599 05 NC  K9DJ          599 04 WI  0
QSO:  7053 RY 2010-09-25 0547 NC4CS         599 05 NC  NJ1H          599 05 NH  0
QSO:  7053 RY 2010-09-25 0549 NC4CS         599 05 NC  LT0H          599 13 DX  0
QSO:  7053 RY 2010-09-25 0551 NC4CS         599 05 NC  KJ8O          599 04 MI  0
QSO:  7053 RY 2010-09-25 0552 NC4CS         599 05 NC  KI7AO         599 03 WA  0
QSO:  7053 RY 2010-09-25 0555 NC4CS         599 05 NC  VA7ST         599 03 BC  0
QSO:  7053 RY 2010-09-25 0555 NC4CS         599 05 NC  WA1Z          599 05 NH  0
QSO:  7053 RY 2010-09-25 0556 NC4CS         599 05 NC  AB7R          599 03 WA  0
QSO:  7053 RY 2010-09-25 0557 NC4CS         599 05 NC  KG0KP         599 04 MO  0
QSO:  7053 RY 2010-09-25 0558 NC4CS         599 05 NC  K0YR          599 04 MN  0
QSO:  7053 RY 2010-09-25 0559 NC4CS         599 05 NC  W1CCE         599 05 MA  0
QSO:  7053 RY 2010-09-25 0600 NC4CS         599 05 NC  W4IBI         599 04 KY  0
QSO:  7053 RY 2010-09-25 0608 NC4CS         599 05 NC  DL1DXF        599 14 DX  0
QSO:  7053 RY 2010-09-25 0610 NC4CS         599 05 NC  NY6I          599 03 CA  0
QSO:  7053 RY 2010-09-25 0611 NC4CS         599 05 NC  NK5O          599 04 TX  0
QSO:  7053 RY 2010-09-25 0613 NC4CS         599 05 NC  ON4CAS        599 14 DX  0
QSO:  7053 RY 2010-09-25 0614 NC4CS         599 05 NC  XE2WK         599 06 DX  0
QSO:  7053 RY 2010-09-25 0615 NC4CS         599 05 NC  W0DET         599 04 CO  0
QSO:  7053 RY 2010-09-25 0616 NC4CS         599 05 NC  YY5AEA        599 09 DX  0
QSO:  7053 RY 2010-09-25 0617 NC4CS         599 05 NC  CO8ZZ         599 08 DX  0
QSO:  7053 RY 2010-09-25 0617 NC4CS         599 05 NC  K0KX          599 04 MN  0
QSO:  7053 RY 2010-09-25 0619 NC4CS         599 05 NC  G0HVQ         599 14 DX  0
QSO:  7053 RY 2010-09-25 0621 NC4CS         599 05 NC  KB9OWD        599 04 WI  0
QSO:  7053 RY 2010-09-25 0622 NC4CS         599 05 NC  KB1IKD        599 05 MA  0
QSO:  7053 RY 2010-09-25 0622 NC4CS         599 05 NC  AE5BR         599 04 MS  0
QSO:  7053 RY 2010-09-25 0624 NC4CS         599 05 NC  CO3JN         599 08 DX  0
QSO: 14092 RY 2010-09-25 0624 NC4CS         599 05 NC  IT9BLB        599 15 DX  1
QSO:  7053 RY 2010-09-25 0627 NC4CS         599 05 NC  NM6X          599 03 CA  0
QSO:  7053 RY 2010-09-25 0632 NC4CS         599 05 NC  K7BBR         599 03 UT  0
QSO:  7053 RY 2010-09-25 0633 NC4CS         599 05 NC  XE2K          599 06 DX  0
QSO:  7053 RY 2010-09-25 0634 NC4CS         599 05 NC  DL9YAJ        599 14 DX  0
QSO:  7053 RY 2010-09-25 0636 NC4CS         599 05 NC  G4SGI         599 14 DX  0
QSO:  7053 RY 2010-09-25 0637 NC4CS         599 05 NC  DF7JC         599 14 DX  0
QSO:  7053 RY 2010-09-25 0639 NC4CS         599 05 NC  VA1CHP        599 05 NS  0
QSO:  7053 RY 2010-09-25 0640 NC4CS         599 05 NC  GM4XMD        599 14 DX  0
