START-OF-LOG: 3.0
CONTEST: EU-DX
CALLSIGN: HG6C
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: QRP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1578784
CREATED-BY: UcxLog 8.26
OPERATORS: HA6IAM
NAME: GULYAS IMRE
CLUB: VAROSI RADIOS KLUB EGER
QSO: 14000 CW 2023-02-04 1206 HG6C          599 HU01   SF6W          599 SE12
QSO: 14000 CW 2023-02-04 1336 HG6C          599 HU01   OG2P          599 FI18
QSO: 14000 CW 2023-02-04 1337 HG6C          599 HU01   DL5JQ         599 DE10
QSO: 14000 CW 2023-02-04 1338 HG6C          599 HU01   SD0N          599 SE01
QSO: 14000 CW 2023-02-04 1339 HG6C          599 HU01   I5MXX         599 IT19
QSO: 14000 CW 2023-02-04 1340 HG6C          599 HU01   DM6EE         599 DE08
QSO: 14000 CW 2023-02-04 1340 HG6C          599 HU01   SM6TOL        599 SE12
QSO: 14000 CW 2023-02-04 1341 HG6C          599 HU01   SP2R          599 PL11
QSO: 14000 CW 2023-02-04 1342 HG6C          599 HU01   PA3AAV        599 NL08
QSO: 14000 CW 2023-02-04 1343 HG6C          599 HU01   YO4FHU        599 RO02
QSO: 14000 CW 2023-02-04 1345 HG6C          599 HU01   YL2PJ         599 LV03
QSO: 14000 CW 2023-02-04 1349 HG6C          599 HU01   RT5C          599 29
QSO: 14000 CW 2023-02-04 1352 HG6C          599 HU01   DK1YH         599 DE10
QSO: 14000 CW 2023-02-04 1356 HG6C          599 HU01   LY2J          599 LT05
QSO: 28000 CW 2023-02-04 1400 HG6C          599 HU01   NA1NA         599 8
QSO: 28000 CW 2023-02-04 1401 HG6C          599 HU01   OM3GI         599 SK07
QSO: 28000 CW 2023-02-04 1406 HG6C          599 HU01   CT3KN         599 CT06
QSO: 28000 CW 2023-02-04 1406 HG6C          599 HU01   K8GL          599 8
QSO: 28000 CW 2023-02-04 1418 HG6C          599 HU01   EA1X          599 ES05
QSO: 28000 CW 2023-02-04 1418 HG6C          599 HU01   K9NW          599 8
QSO: 21000 CW 2023-02-04 1421 HG6C          599 HU01   RC3U          599 29
QSO: 21000 CW 2023-02-04 1423 HG6C          599 HU01   OG3B          599 FI18
QSO: 21000 CW 2023-02-04 1426 HG6C          599 HU01   SE5E          599 SE02
QSO: 21000 CW 2023-02-04 1426 HG6C          599 HU01   OM3GI         599 SK07
QSO: 21000 CW 2023-02-04 1433 HG6C          599 HU01   N3UA          599 8
QSO: 21000 CW 2023-02-04 1434 HG6C          599 HU01   G3SVK         599 27
QSO: 21000 CW 2023-02-04 1435 HG6C          599 HU01   SV1BJW        599 GR01
QSO: 14000 CW 2023-02-04 1438 HG6C          599 HU01   IT9WDC        599 IT16
QSO: 14000 CW 2023-02-04 1439 HG6C          599 HU01   MM9I          599 27
QSO: 14000 CW 2023-02-04 1440 HG6C          599 HU01   P3AA          599 CY05
QSO: 14000 CW 2023-02-04 1442 HG6C          599 HU01   DL9ZP         599 DE09
QSO: 14000 CW 2023-02-04 1442 HG6C          599 HU01   SP1D          599 PL16
QSO: 14000 CW 2023-02-04 1446 HG6C          599 HU01   4L8A          599 29
QSO: 14000 CW 2023-02-04 1448 HG6C          599 HU01   ES7A          599 EE05
QSO: 14000 CW 2023-02-04 1449 HG6C          599 HU01   F8DGY         599 FR08
QSO: 14000 CW 2023-02-04 1450 HG6C          599 HU01   HB9ARF        599 28
QSO: 14000 CW 2023-02-04 1451 HG6C          599 HU01   RC9J          599 21
QSO: 14000 CW 2023-02-04 1453 HG6C          599 HU01   IQ3ME         599 IT21
QSO: 14000 CW 2023-02-04 1455 HG6C          599 HU01   EI8JX         599 IE04
QSO: 14000 CW 2023-02-04 1456 HG6C          599 HU01   OR5T          599 BE11
QSO: 14000 CW 2023-02-04 1500 HG6C          599 HU01   EW8DX         599 29
QSO: 14000 CW 2023-02-04 1501 HG6C          599 HU01   OZ3SM         599 DK01
QSO: 14000 CW 2023-02-04 1503 HG6C          599 HU01   IT9SSI        599 IT16
QSO: 14000 CW 2023-02-04 1504 HG6C          599 HU01   HA2NA         599 HU05
QSO: 14000 CW 2023-02-04 1505 HG6C          599 HU01   SM5GRD        599 SE02
QSO: 14000 CW 2023-02-04 1506 HG6C          599 HU01   DL0RD         599 DE10
QSO: 14000 CW 2023-02-04 1544 HG6C          599 HU01   EB7KA         599 ES01
QSO: 14000 CW 2023-02-04 1549 HG6C          599 HU01   SD6F          599 SE12
QSO: 14000 CW 2023-02-04 1549 HG6C          599 HU01   PA3EYC        599 NL04
QSO: 14000 CW 2023-02-04 1553 HG6C          599 HU01   PA6X          599 NL09
QSO: 14000 CW 2023-02-04 1554 HG6C          599 HU01   SM2M          599 SE20
QSO: 14000 CW 2023-02-04 1556 HG6C          599 HU01   IZ8EYP        599 IT05
QSO: 14000 CW 2023-02-04 1558 HG6C          599 HU01   YL5W          599 LV03
QSO: 14000 CW 2023-02-04 1600 HG6C          599 HU01   OP5T          599 BE04
QSO: 14000 CW 2023-02-04 1601 HG6C          599 HU01   IT9RZU        599 IT16
QSO: 14000 CW 2023-02-04 1602 HG6C          599 HU01   PA4M          599 NL11
QSO: 14000 CW 2023-02-04 1605 HG6C          599 HU01   F5PHY         599 FR10
QSO: 14000 CW 2023-02-04 1607 HG6C          599 HU01   PA0RBA        599 NL04
QSO: 28000 CW 2023-02-04 1612 HG6C          599 HU01   WA8Y          599 8
QSO: 28000 CW 2023-02-04 1614 HG6C          599 HU01   VE3CT         599 04
QSO: 28000 CW 2023-02-04 1615 HG6C          599 HU01   K8MP          599 8
QSO: 28000 CW 2023-02-04 1616 HG6C          599 HU01   AB2E          599 8
QSO: 21000 CW 2023-02-04 1619 HG6C          599 HU01   NN3W          599 8
QSO: 21000 CW 2023-02-04 1621 HG6C          599 HU01   KM5G          599 7
QSO: 21000 CW 2023-02-04 1622 HG6C          599 HU01   OK8AW         599 CZ11
QSO: 21000 CW 2023-02-04 1624 HG6C          599 HU01   EA4AOC        599 ES06
QSO: 21000 CW 2023-02-04 1625 HG6C          599 HU01   IT9ATF        599 IT16
QSO: 21000 CW 2023-02-04 1627 HG6C          599 HU01   P3AA          599 CY05
QSO: 21000 CW 2023-02-04 1631 HG6C          599 HU01   MM4D          599 27
QSO: 21000 CW 2023-02-04 1653 HG6C          599 HU01   EI0W          599 IE01
QSO: 21000 CW 2023-02-04 1654 HG6C          599 HU01   OM3CW         599 SK02
QSO: 21000 CW 2023-02-04 1658 HG6C          599 HU01   9A3VM         599 HR02
QSO: 21000 CW 2023-02-04 1700 HG6C          599 HU01   9A7T          599 HR01
QSO: 21000 CW 2023-02-04 1725 HG6C          599 HU01   K9OM          599 8
QSO: 21000 CW 2023-02-04 1726 HG6C          599 HU01   VE1RSM        599 09
QSO: 14000 CW 2023-02-04 1731 HG6C          599 HU01   2E0CVN        599 27
QSO: 14000 CW 2023-02-04 1732 HG6C          599 HU01   K1LZ          599 8
QSO: 14000 CW 2023-02-04 1733 HG6C          599 HU01   OU2I          599 DK05
QSO: 14000 CW 2023-02-04 1734 HG6C          599 HU01   OM3CW         599 SK02
QSO: 14000 CW 2023-02-04 1735 HG6C          599 HU01   HA8IB         599 HU03
QSO: 14000 CW 2023-02-04 1736 HG6C          599 HU01   SM5IMO        599 SE03
QSO: 14000 CW 2023-02-04 1737 HG6C          599 HU01   F6IIT         599 FR10
QSO: 14000 CW 2023-02-04 1738 HG6C          599 HU01   OM3GI         599 SK07
QSO: 14000 CW 2023-02-04 1739 HG6C          599 HU01   EA2AZ         599 ES15
QSO: 14000 CW 2023-02-04 1740 HG6C          599 HU01   EA7Q          599 ES01
QSO: 14000 CW 2023-02-04 1742 HG6C          599 HU01   M7DX          599 27
QSO: 14000 CW 2023-02-04 1745 HG6C          599 HU01   PA3EVY        599 NL12
QSO: 14000 CW 2023-02-04 1746 HG6C          599 HU01   TA3RT         599 39
QSO: 14000 CW 2023-02-04 1747 HG6C          599 HU01   SV8OVJ        599 GR10
QSO: 14000 CW 2023-02-04 1748 HG6C          599 HU01   OH2BA         599 FI12
QSO: 14000 CW 2023-02-04 1749 HG6C          599 HU01   F5SGI         599 FR03
QSO: 21000 CW 2023-02-04 1752 HG6C          599 HU01   HA3NU         599 HU07
QSO: 21000 CW 2023-02-04 1753 HG6C          599 HU01   KI6RRN        599 6
QSO: 21000 CW 2023-02-04 1757 HG6C          599 HU01   E7CW          599 28
QSO: 14000 CW 2023-02-04 1800 HG6C          599 HU01   CT3KN         599 PT06
QSO:  7000 CW 2023-02-04 1808 HG6C          599 HU01   P3AA          599 CY05
QSO:  7000 CW 2023-02-04 1809 HG6C          599 HU01   OG3B          599 FI18
QSO:  7000 CW 2023-02-04 1811 HG6C          599 HU01   IQ3ME         599 IT21
QSO:  7000 CW 2023-02-04 1812 HG6C          599 HU01   SP1NY         599 PL16
QSO:  7000 CW 2023-02-04 1813 HG6C          599 HU01   ES7A          599 EE05
QSO:  7000 CW 2023-02-04 1814 HG6C          599 HU01   DL3UB         599 DE09
QSO:  7000 CW 2023-02-04 1815 HG6C          599 HU01   4L8A          599 29
QSO:  7000 CW 2023-02-04 1816 HG6C          599 HU01   SE5E          599 SE02
QSO:  7000 CW 2023-02-04 1817 HG6C          599 HU01   YO4DG         599 RO02
QSO:  7000 CW 2023-02-04 1818 HG6C          599 HU01   PA1LEX        599 NL04
QSO:  7000 CW 2023-02-04 1822 HG6C          599 HU01   IU8HEP        599 IT06
QSO:  7000 CW 2023-02-04 1825 HG6C          599 HU01   SP1AEN        599 PL11
QSO:  7000 CW 2023-02-04 1826 HG6C          599 HU01   Z32TO         599 28
QSO:  7000 CW 2023-02-04 1827 HG6C          599 HU01   RU9LA         599 30
QSO:  7000 CW 2023-02-04 1834 HG6C          599 HU01   PA4VHF        599 NL09
QSO:  7000 CW 2023-02-04 1834 HG6C          599 HU01   RC6U          599 29
QSO:  7000 CW 2023-02-04 1835 HG6C          599 HU01   I2VXJ         599 IT11
QSO:  7000 CW 2023-02-04 1838 HG6C          599 HU01   IQ1RF         599 IT14
QSO:  7000 CW 2023-02-04 1838 HG6C          599 HU01   EA1X          599 ES05
QSO:  7000 CW 2023-02-04 1840 HG6C          599 HU01   I5MXX         599 IT19
QSO:  7000 CW 2023-02-04 1842 HG6C          599 HU01   DL2OM         599 DE11
QSO:  7000 CW 2023-02-04 1843 HG6C          599 HU01   DK5XG         599 DE06
QSO:  7000 CW 2023-02-04 1844 HG6C          599 HU01   IK2PFL        599 IT11
QSO:  7000 CW 2023-02-04 1845 HG6C          599 HU01   YL5W          599 LV03
QSO:  7000 CW 2023-02-04 1845 HG6C          599 HU01   DK5PD         599 DE11
QSO:  7000 CW 2023-02-04 1847 HG6C          599 HU01   IK2SND        599 IT11
QSO:  7000 CW 2023-02-04 1848 HG6C          599 HU01   IK2GZU        599 IT11
QSO:  7000 CW 2023-02-04 1848 HG6C          599 HU01   PA4O          599 NL05
QSO:  7000 CW 2023-02-04 1849 HG6C          599 HU01   SP4TKR        599 PL15
QSO:  7000 CW 2023-02-04 1849 HG6C          599 HU01   F5OIH         599 FR10
QSO:  7000 CW 2023-02-04 1850 HG6C          599 HU01   PA4M          599 NL11
QSO:  7000 CW 2023-02-04 1852 HG6C          599 HU01   LY2SA         599 LT05
QSO:  7000 CW 2023-02-04 1854 HG6C          599 HU01   LZ5R          599 BG06
QSO:  7000 CW 2023-02-04 1900 HG6C          599 HU01   LY2J          599 LT05
QSO:  7000 CW 2023-02-04 1902 HG6C          599 HU01   SV1BJW        599 GR01
QSO:  7000 CW 2023-02-04 1903 HG6C          599 HU01   DC9RI         599 DE07
QSO:  7000 CW 2023-02-04 1904 HG6C          599 HU01   LY2MM         599 LT03
QSO:  7000 CW 2023-02-04 1904 HG6C          599 HU01   EW1TZ         599 29
QSO:  7000 CW 2023-02-04 1905 HG6C          599 HU01   DK9IP         599 DE01
QSO:  7000 CW 2023-02-04 1908 HG6C          599 HU01   F6AGM         599 FR11
QSO:  7000 CW 2023-02-04 1909 HG6C          599 HU01   RD4A          599 29
QSO:  7000 CW 2023-02-04 1911 HG6C          599 HU01   HA9A          599 HU01
QSO:  7000 CW 2023-02-04 1912 HG6C          599 HU01   SM2M          599 SE20
QSO:  7000 CW 2023-02-04 1913 HG6C          599 HU01   I2VXJ         599 IT11
QSO:  7000 CW 2023-02-04 1916 HG6C          599 HU01   OK8AU         599 CZ11
QSO:  7000 CW 2023-02-04 1918 HG6C          599 HU01   SD6M          599 SE12
QSO:  7000 CW 2023-02-04 1919 HG6C          599 HU01   IK2PLF        599 IT11
QSO:  7000 CW 2023-02-04 1921 HG6C          599 HU01   PF5X          599 NL07
QSO:  7000 CW 2023-02-04 1922 HG6C          599 HU01   IK1HGE        599 IT14
QSO:  7000 CW 2023-02-04 1924 HG6C          599 HU01   LY2TS         599 LT04
QSO:  7000 CW 2023-02-04 1925 HG6C          599 HU01   IZ8JFL        599 IT16
QSO:  7000 CW 2023-02-04 1930 HG6C          599 HU01   SP2GMA        599 PL02
QSO:  3500 CW 2023-02-04 1938 HG6C          599 HU01   IT9LKX        599 IT16
QSO:  3500 CW 2023-02-04 1938 HG6C          599 HU01   P3AA          599 CY05
QSO:  3500 CW 2023-02-04 1939 HG6C          599 HU01   YO4DG         599 RO02
QSO:  3500 CW 2023-02-04 1940 HG6C          599 HU01   E77EA         599 28
QSO:  3500 CW 2023-02-04 1944 HG6C          599 HU01   HG1G          599 HU06
QSO:  3500 CW 2023-02-04 1945 HG6C          599 HU01   OK1AY         599 CZ10
QSO:  3500 CW 2023-02-04 1947 HG6C          599 HU01   OK2EA         599 CZ13
QSO:  3500 CW 2023-02-04 1948 HG6C          599 HU01   SP1D          599 PL16
QSO:  3500 CW 2023-02-04 1949 HG6C          599 HU01   SN5N          599 PL06
QSO:  3500 CW 2023-02-04 1950 HG6C          599 HU01   OK2BFN        599 CZ13
QSO:  3500 CW 2023-02-04 1953 HG6C          599 HU01   OM3GI         599 SK07
QSO:  3500 CW 2023-02-04 1953 HG6C          599 HU01   SN8T          599 PL06
QSO:  3500 CW 2023-02-04 1955 HG6C          599 HU01   TA3RT         599 39
QSO:  3500 CW 2023-02-04 1955 HG6C          599 HU01   HA2M          599 HU05
QSO:  3500 CW 2023-02-04 1956 HG6C          599 HU01   HG4I          599 HU05
QSO:  3500 CW 2023-02-04 1959 HG6C          599 HU01   DK2CX         599 DE02
QSO:  3500 CW 2023-02-04 2000 HG6C          599 HU01   LZ1VKD        599 BG05
QSO:  3500 CW 2023-02-04 2003 HG6C          599 HU01   OK4RQ         599 CZ10
QSO:  3500 CW 2023-02-04 2003 HG6C          599 HU01   YT5DM         599 28
QSO:  3500 CW 2023-02-04 2004 HG6C          599 HU01   9A5X          599 HR05
QSO:  3500 CW 2023-02-04 2005 HG6C          599 HU01   S59A          599 SI04
QSO:  3500 CW 2023-02-04 2007 HG6C          599 HU01   OZ0B          599 DK05
QSO:  3500 CW 2023-02-04 2009 HG6C          599 HU01   SV8OVJ        599 GR10
QSO:  3500 CW 2023-02-04 2010 HG6C          599 HU01   DL3DRN        599 DE13
QSO:  3500 CW 2023-02-04 2010 HG6C          599 HU01   DK9IP         599 DE01
QSO:  3500 CW 2023-02-04 2013 HG6C          599 HU01   EW1M          599 29
QSO:  3500 CW 2023-02-04 2013 HG6C          599 HU01   HA8BT         599 HU03
QSO:  3500 CW 2023-02-04 2014 HG6C          599 HU01   OM3CMK        599 SK04
QSO:  3500 CW 2023-02-04 2014 HG6C          599 HU01   SP9DLY        599 PL12
QSO:  3500 CW 2023-02-04 2036 HG6C          599 HU01   RW1A          599 29
QSO:  3500 CW 2023-02-04 2041 HG6C          599 HU01   S53BB         599 SI02
QSO:  3500 CW 2023-02-04 2042 HG6C          599 HU01   9A6M          599 HR01
QSO:  3500 CW 2023-02-04 2043 HG6C          599 HU01   YU8A          599 28
QSO:  3500 CW 2023-02-04 2044 HG6C          599 HU01   DL2OM         599 DE11
QSO:  3500 CW 2023-02-04 2045 HG6C          599 HU01   LZ3TL         599 BG05
QSO:  3500 CW 2023-02-04 2046 HG6C          599 HU01   YT6M          599 28
QSO:  3500 CW 2023-02-04 2046 HG6C          599 HU01   YL5W          599 LV03
QSO:  3500 CW 2023-02-04 2050 HG6C          599 HU01   OL8R          599 CZ11
QSO:  3500 CW 2023-02-04 2052 HG6C          599 HU01   S54O          599 SI02
QSO:  3500 CW 2023-02-04 2058 HG6C          599 HU01   HA5OV         599 HU04
QSO:  3500 CW 2023-02-04 2100 HG6C          599 HU01   I1HJT         599 IT10
QSO:  3500 CW 2023-02-04 2102 HG6C          599 HU01   LY5W          599 LT03
QSO:  3500 CW 2023-02-04 2104 HG6C          599 HU01   IQ3ME         599 IT21
QSO:  3500 CW 2023-02-04 2105 HG6C          599 HU01   OK1MAW        599 CZ09
QSO:  3500 CW 2023-02-04 2106 HG6C          599 HU01   DM2DZM        599 DE13
QSO:  3500 CW 2023-02-04 2107 HG6C          599 HU01   HA7RY         599 HU04
QSO:  3500 CW 2023-02-04 2109 HG6C          599 HU01   HA9A          599 HU01
QSO:  3500 CW 2023-02-04 2110 HG6C          599 HU01   SN7O          599 PL04
QSO:  3500 CW 2023-02-04 2111 HG6C          599 HU01   9A7T          599 HR01
QSO:  3500 CW 2023-02-04 2113 HG6C          599 HU01   PA5KT         599 NL12
QSO:  3500 CW 2023-02-04 2115 HG6C          599 HU01   EW2ES         599 29
QSO:  3500 CW 2023-02-04 2117 HG6C          599 HU01   YU5R          599 2288
QSO:  3500 CW 2023-02-04 2118 HG6C          599 HU01   SN5J          599 PL08
QSO:  3500 CW 2023-02-04 2122 HG6C          599 HU01   IK2AVH        599 IT11
QSO:  3500 CW 2023-02-04 2124 HG6C          599 HU01   OL5Y          599 CZ11
QSO:  3500 CW 2023-02-04 2126 HG6C          599 HU01   YT5A          599 28
QSO:  3500 CW 2023-02-04 2127 HG6C          599 HU01   LZ5XQ         599 BG04
QSO:  3500 CW 2023-02-04 2131 HG6C          599 HU01   SM2M          599 SE20
QSO:  3500 CW 2023-02-04 2133 HG6C          599 HU01   HB9BXE        599 28
QSO:  1800 CW 2023-02-04 2144 HG6C          599 HU01   ES7A          599 EE05
QSO:  1800 CW 2023-02-04 2148 HG6C          599 HU01   Z35F          599 28
QSO:  1800 CW 2023-02-04 2151 HG6C          599 HU01   OM3GI         599 SK07
QSO:  1800 CW 2023-02-04 2154 HG6C          599 HU01   DR5X          599 DE15
QSO:  1800 CW 2023-02-04 2157 HG6C          599 HU01   YL2KO         599 LV05
QSO:  1800 CW 2023-02-04 2158 HG6C          599 HU01   OK1OA         599 CZ06
QSO:  1800 CW 2023-02-04 2200 HG6C          599 HU01   F5IN          599 FR04
QSO:  1800 CW 2023-02-04 2204 HG6C          599 HU01   OK4YL         599 CZ07
QSO:  1800 CW 2023-02-04 2207 HG6C          599 HU01   9A5X          599 HR05
QSO:  1800 CW 2023-02-04 2215 HG6C          599 HU01   YQ6A          599 RO07
QSO:  1800 CW 2023-02-04 2217 HG6C          599 HU01   HA9A          599 HU01
QSO:  1800 CW 2023-02-04 2220 HG6C          599 HU01   SM2M          599 SE20
QSO:  1800 CW 2023-02-04 2223 HG6C          599 HU01   HA8BT         599 HU03
QSO:  7000 CW 2023-02-04 2233 HG6C          599 HU01   NN3W          599 8
QSO:  7000 CW 2023-02-04 2235 HG6C          599 HU01   F6FYA         599 FR04
QSO:  7000 CW 2023-02-04 2236 HG6C          599 HU01   M4T           599 27
QSO:  7000 CW 2023-02-04 2237 HG6C          599 HU01   PE5Q          599 NL01
QSO:  7000 CW 2023-02-04 2239 HG6C          599 HU01   9A5X          599 HR05
QSO:  7000 CW 2023-02-04 2240 HG6C          599 HU01   MM4D          599 27
QSO:  7000 CW 2023-02-04 2242 HG6C          599 HU01   HA8MD         599 HU03
QSO:  7000 CW 2023-02-04 2244 HG6C          599 HU01   HA6PJ         599 HU01
QSO:  7000 CW 2023-02-04 2249 HG6C          599 HU01   K1LZ          599 8
QSO:  7000 CW 2023-02-04 2251 HG6C          599 HU01   IQ2CJ         599 IT11
QSO:  7000 CW 2023-02-04 2255 HG6C          599 HU01   OZ3SM         599 DK01
QSO:  7000 CW 2023-02-04 2258 HG6C          599 HU01   PA0O          599 NL05
QSO:  7000 CW 2023-02-04 2300 HG6C          599 HU01   DL3RHN        599 DE09
QSO:  7000 CW 2023-02-05 0300 HG6C          599 HU01   NT2DR         599 8
QSO:  7000 CW 2023-02-05 0302 HG6C          599 HU01   EA2CW         599 ES07
QSO:  7000 CW 2023-02-05 0303 HG6C          599 HU01   K3RA          599 8
QSO:  7000 CW 2023-02-05 0304 HG6C          599 HU01   R5QQ          599 29
QSO:  7000 CW 2023-02-05 0310 HG6C          599 HU01   R3ZZ          599 29
QSO:  7000 CW 2023-02-05 0310 HG6C          599 HU01   R7MM          599 29
QSO:  7000 CW 2023-02-05 0312 HG6C          599 HU01   UA6AK         599 29
QSO:  7000 CW 2023-02-05 0314 HG6C          599 HU01   UA3GDU        599 29
QSO:  7000 CW 2023-02-05 0317 HG6C          599 HU01   EW2ES         599 29
QSO:  7000 CW 2023-02-05 0320 HG6C          599 HU01   OM2XW         599 SK03
QSO:  7000 CW 2023-02-05 0321 HG6C          599 HU01   RW7F          599 29
QSO:  7000 CW 2023-02-05 0324 HG6C          599 HU01   LZ2PS         599 BG02
QSO:  7000 CW 2023-02-05 0325 HG6C          599 HU01   RC7A          599 29
QSO:  7000 CW 2023-02-05 0326 HG6C          599 HU01   RN9U          599 31
QSO:  7000 CW 2023-02-05 0330 HG6C          599 HU01   OM3GI         599 SK07
QSO:  7000 CW 2023-02-05 0331 HG6C          599 HU01   HG5D          599 HU03
QSO:  7000 CW 2023-02-05 0334 HG6C          599 HU01   HA5JI         599 HU03
QSO:  7000 CW 2023-02-05 0335 HG6C          599 HU01   IC8FBU        599 IT06
QSO:  7000 CW 2023-02-05 0337 HG6C          599 HU01   K3IE          599 8
QSO:  7000 CW 2023-02-05 0337 HG6C          599 HU01   RK3ER         599 29
QSO:  3500 CW 2023-02-05 0402 HG6C          599 HU01   DL6KWN        599 DE09
QSO:  3500 CW 2023-02-05 0403 HG6C          599 HU01   OL4W          599 CZ06
QSO:  3500 CW 2023-02-05 0404 HG6C          599 HU01   S52ZD         599 SI04
QSO:  3500 CW 2023-02-05 0406 HG6C          599 HU01   R3ZZ          599 29
QSO:  3500 CW 2023-02-05 0407 HG6C          599 HU01   ZA1EM         599 28
QSO:  3500 CW 2023-02-05 0408 HG6C          599 HU01   SP1NY         599 PL16
QSO:  3500 CW 2023-02-05 0408 HG6C          599 HU01   EW8OM         599 29
QSO:  3500 CW 2023-02-05 0411 HG6C          599 HU01   SP4AWE        599 PL10
QSO:  3500 CW 2023-02-05 0413 HG6C          599 HU01   HA5OM         599 HU04
QSO:  3500 CW 2023-02-05 0415 HG6C          599 HU01   YO8WW         599 RO01
QSO:  3500 CW 2023-02-05 0416 HG6C          599 HU01   HG5D          599 HU03
QSO:  3500 CW 2023-02-05 0418 HG6C          599 HU01   LZ5R          599 BG06
