START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: WI
CALLSIGN: KC0UDO
CATEGORY-MODE: MIXED
CATEGORY-BAND: VHF-3-BAND
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CREATED-BY: CABCONVERTER 2.05, CONTEST RECIPE VERSION 1.01, BY NE1RD
QSO: 50 DG 2020-06-14 1640 KC0UDO EN36 AA4ZZ EM96
QSO: 50 DG 2020-06-14 1635 KC0UDO EN36 WA4USA EM75
QSO: 50 DG 2020-06-14 1625 KC0UDO EN36 NU4Y EM90
QSO: 50 DG 2020-06-14 1620 KC0UDO EN36 ND4Y EM86
QSO: 50 PH 2020-06-14 1609 KC0UDO EN36 W4KXY EM74
QSO: 50 DG 2020-06-14 1605 KC0UDO EN36 N1ADM EM83
QSO: 50 DG 2020-06-14 1604 KC0UDO EN36 KN4KWA EM85
QSO: 50 DG 2020-06-14 1551 KC0UDO EN36 W0XR DM57
QSO: 50 DG 2020-06-14 1547 KC0UDO EN36 KU4XO EM84
QSO: 50 DG 2020-06-14 1544 KC0UDO EN36 K5EK FM03
QSO: 50 DG 2020-06-14 1540 KC0UDO EN36 KJ4WMO EM84
QSO: 50 DG 2020-06-14 1535 KC0UDO EN36 KC4AAW EM85
QSO: 50 DG 2020-06-14 1519 KC0UDO EN36 K0SIX EN35
QSO: 50 DG 2020-06-14 1517 KC0UDO EN36 N0AT EN34
QSO: 50 DG 2020-06-14 1457 KC0UDO EN36 N3CKI FM03
QSO: 50 DG 2020-06-14 1440 KC0UDO EN36 N1IA FM05
QSO: 50 DG 2020-06-14 1437 KC0UDO EN36 K4JJW FM15
QSO: 50 DG 2020-06-14 1434 KC0UDO EN36 K7BV FM04
QSO: 50 DG 2020-06-14 1433 KC0UDO EN36 NT4F FM14
QSO: 50 DG 2020-06-14 1426 KC0UDO EN36 K5VIP FM16
QSO: 50 DG 2020-06-14 1421 KC0UDO EN36 WD4GBW FM17
QSO: 50 DG 2020-06-14 1411 KC0UDO EN36 KN4SM FM16
QSO: 50 DG 2020-06-14 1405 KC0UDO EN36 W4MHA FM17
QSO: 50 DG 2020-06-14 1401 KC0UDO EN36 W0LWU EN36
QSO: 50 DG 2020-06-14 1357 KC0UDO EN36 K5LLL EM10
QSO: 50 DG 2020-06-14 1349 KC0UDO EN36 WJ4VA FM18
QSO: 50 DG 2020-06-14 1346 KC0UDO EN36 KF2T FM18
QSO: 50 DG 2020-06-14 1341 KC0UDO EN36 W3OU FM18
QSO: 50 DG 2020-06-14 1339 KC0UDO EN36 N3ALN FM19
QSO: 50 DG 2020-06-14 1334 KC0UDO EN36 AA3S FM19
QSO: 50 DG 2020-06-14 1331 KC0UDO EN36 N2NWK FM19
QSO: 50 DG 2020-06-14 1242 KC0UDO EN36 K0EOU EN26
QSO: 144 FM 2020-06-14 1225 KC0UDO EN36 KA9JLN EN46
QSO: 50 DG 2020-06-14 0452 KC0UDO EN36 W4IMD EM84
QSO: 50 DG 2020-06-14 0439 KC0UDO EN36 AA4DD EM86
QSO: 50 DG 2020-06-14 0436 KC0UDO EN36 WD9EXD EM57
QSO: 50 DG 2020-06-14 0422 KC0UDO EN36 N7KDT EM64
QSO: 50 DG 2020-06-14 0414 KC0UDO EN36 N4QWZ EM66
QSO: 50 DG 2020-06-14 0411 KC0UDO EN36 KJ4LPI EM74
QSO: 50 DG 2020-06-14 0401 KC0UDO EN36 NS4T EM73
QSO: 50 DG 2020-06-14 0352 KC0UDO EN36 N4SVC EM80
QSO: 50 DG 2020-06-14 0347 KC0UDO EN36 KT9L EM69
QSO: 50 DG 2020-06-14 0340 KC0UDO EN36 W4PH EM85
QSO: 50 DG 2020-06-14 0336 KC0UDO EN36 KK4MA EM92
QSO: 50 DG 2020-06-14 0333 KC0UDO EN36 N4YDU FM06
QSO: 50 DG 2020-06-14 0332 KC0UDO EN36 W3GQ EM95
QSO: 50 DG 2020-06-14 0330 KC0UDO EN36 W4IY FM08
QSO: 50 DG 2020-06-14 0328 KC0UDO EN36 W4ATL EM73
QSO: 50 DG 2020-06-14 0322 KC0UDO EN36 K3DNE EM94
QSO: 50 DG 2020-06-14 0319 KC0UDO EN36 W5MX EM77
QSO: 50 DG 2020-06-14 0318 KC0UDO EN36 AA4LS EM85
QSO: 50 DG 2020-06-14 0312 KC0UDO EN36 N4DW EM86
QSO: 50 DG 2020-06-14 0311 KC0UDO EN36 W4VIC FM16
QSO: 50 DG 2020-06-14 0306 KC0UDO EN36 K3UA EN90
QSO: 50 DG 2020-06-14 0304 KC0UDO EN36 K4CAE EM94
QSO: 50 DG 2020-06-14 0303 KC0UDO EN36 W3LPL FM19
QSO: 50 DG 2020-06-14 0259 KC0UDO EN36 N4UFP EM94
QSO: 50 DG 2020-06-14 0258 KC0UDO EN36 K4YT FM19
QSO: 50 DG 2020-06-14 0238 KC0UDO EN36 W4SNA EM96
QSO: 50 DG 2020-06-14 0237 KC0UDO EN36 K8ROK EN80
QSO: 50 DG 2020-06-14 0232 KC0UDO EN36 N3KN EM97
QSO: 50 DG 2020-06-14 0229 KC0UDO EN36 K3LA EN91
QSO: 50 DG 2020-06-14 0225 KC0UDO EN36 N4WY FM05
QSO: 50 DG 2020-06-14 0223 KC0UDO EN36 NR4C FM17
QSO: 50 DG 2020-06-14 0219 KC0UDO EN36 W3LL FM19
QSO: 50 DG 2020-06-14 0218 KC0UDO EN36 KE8FD EN80
QSO: 50 DG 2020-06-14 0213 KC0UDO EN36 K3TC FM19
QSO: 50 DG 2020-06-14 0209 KC0UDO EN36 W4WWQ FM07
QSO: 50 DG 2020-06-14 0208 KC0UDO EN36 N3AIU FM08
QSO: 50 DG 2020-06-14 0206 KC0UDO EN36 KI2L FN32
QSO: 50 DG 2020-06-14 0200 KC0UDO EN36 W1NG FN31
QSO: 50 DG 2020-06-14 0156 KC0UDO EN36 K3JT EM99
QSO: 50 DG 2020-06-14 0155 KC0UDO EN36 WA2VNV FN30
QSO: 50 PH 2020-06-14 0122 KC0UDO EN36 K1TEO FN31
QSO: 50 DG 2020-06-14 0116 KC0UDO EN36 K1HTV FM18
QSO: 50 DG 2020-06-14 0110 KC0UDO EN36 K8GP FM09
QSO: 144 PH 2020-06-14 0100 KC0UDO EN36 N0DFP EN36
QSO: 50 DG 2020-06-14 0056 KC0UDO EN36 KA4RRU FM18
QSO: 50 DG 2020-06-14 0054 KC0UDO EN36 W3CJK FM18
QSO: 50 DG 2020-06-14 0051 KC0UDO EN36 W3FAY FM18
QSO: 50 DG 2020-06-14 0050 KC0UDO EN36 K2YWE FM19
QSO: 50 DG 2020-06-14 0048 KC0UDO EN36 WT3K FM19
QSO: 50 DG 2020-06-14 0047 KC0UDO EN36 NO2EL FN20
QSO: 50 DG 2020-06-14 0036 KC0UDO EN36 K9RS FM28
QSO: 50 DG 2020-06-14 0034 KC0UDO EN36 K1NPT FN41
QSO: 50 DG 2020-06-14 0016 KC0UDO EN36 KE1LI FN41
QSO: 144 DG 2020-06-14 0016 KC0UDO EN36 KR0B EN36
QSO: 50 DG 2020-06-14 0009 KC0UDO EN36 WA1MTI FN41
QSO: 50 DG 2020-06-14 0005 KC0UDO EN36 KB1EFS FN42
QSO: 50 DG 2020-06-14 0004 KC0UDO EN36 N1JFU FN42
QSO: 50 DG 2020-06-14 0001 KC0UDO EN36 N2JJ FN33
QSO: 144 DG 2020-06-14 0003 KC0UDO EN36 VE3KRP EN58
QSO: 50 DG 2020-06-13 2352 KC0UDO EN36 KR0B EN36
QSO: 50 DG 2020-06-13 2339 KC0UDO EN36 KC0IYT FN42
QSO: 50 DG 2020-06-13 2335 KC0UDO EN36 KB1MGI FN42
QSO: 50 DG 2020-06-13 2330 KC0UDO EN36 N1RR FN41
QSO: 50 DG 2020-06-13 2327 KC0UDO EN36 W1TE FN42
QSO: 50 DG 2020-06-13 2325 KC0UDO EN36 KM3T FN42
QSO: 50 DG 2020-06-13 2320 KC0UDO EN36 K1MIZ FN42
QSO: 50 DG 2020-06-13 2316 KC0UDO EN36 N1KWG FN43
QSO: 50 DG 2020-06-13 2212 KC0UDO EN36 N0OK EN35
QSO: 50 DG 2020-06-13 2200 KC0UDO EN36 W0SEI EN35
QSO: 50 DG 2020-06-13 2155 KC0UDO EN36 K0AWU EN37
QSO: 144 PH 2020-06-13 2115 KC0UDO EN36 W0KRH EN36
QSO: 144 DG 2020-06-13 2033 KC0UDO EN36 W0VC EN34
QSO: 50 DG 2020-06-13 2025 KC0UDO EN36 KZ9O EN46
QSO: 144 DG 2020-06-13 2019 KC0UDO EN36 K0AWU EN37
QSO: 144 DG 2020-06-13 2014 KC0UDO EN36 N0AKC EN44
QSO: 144 PH 2020-06-13 2006 KC0UDO EN36 W0LWU EN36
QSO: 50 DG 2020-06-13 1939 KC0UDO EN36 WI9WI EN45
QSO: 50 DG 2020-06-13 1932 KC0UDO EN36 WB0DBQ EN46
QSO: 144 DG 2020-06-13 1926 KC0UDO EN36 W0VTT EN33
QSO: 144 FM 2020-06-13 1911 KC0UDO EN36 KT9TT EN46
QSO: 144 FM 2020-06-13 1911 KC0UDO EN36 KC9LBE EN46
QSO: 144 DG 2020-06-13 1908 KC0UDO EN36 K9MU EN44
QSO: 50 DG 2020-06-13 1903 KC0UDO EN36 N9ISN EN44
QSO: 50 DG 2020-06-13 1855 KC0UDO EN36 K5TRA EM10
QSO: 50 DG 2020-06-13 1854 KC0UDO EN36 WB5TUF EL29
QSO: 50 DG 2020-06-13 1852 KC0UDO EN36 KM5RG EL09
QSO: 50 PH 2020-06-13 1851 KC0UDO EN36 WB0DBQ EN46
QSO: 432 PH 2020-06-13 1849 KC0UDO EN36 N0EO EN36
QSO: 432 PH 2020-06-13 1848 KC0UDO EN36 WB0DBQ/R EN36
QSO: 144 PH 2020-06-13 1846 KC0UDO EN36 WB0DBQ/R EN36
QSO: 50 DG 2020-06-13 1842 KC0UDO EN36 KM5PO EM12
QSO: 50 DG 2020-06-13 1841 KC0UDO EN36 KC5WX EM13
QSO: 50 DG 2020-06-13 1837 KC0UDO EN36 N5TJD EM10
QSO: 144 DG 2020-06-13 1839 KC0UDO EN36 KZ9O EN46
QSO: 50 DG 2020-06-13 1835 KC0UDO EN36 N5HHS EL29
QSO: 144 DG 2020-06-13 1833 KC0UDO EN36 WB0DBQ EN46
QSO: 50 DG 2020-06-13 1833 KC0UDO EN36 N5QV EM12
QSO: 50 DG 2020-06-13 1831 KC0UDO EN36 W5PF EM20
QSO: 50 DG 2020-06-13 1830 KC0UDO EN36 W5PR EL29
QSO: 50 DG 2020-06-13 1828 KC0UDO EN36 K0YY EM21
QSO: 50 DG 2020-06-13 1827 KC0UDO EN36 K9JN EM12
QSO: 144 DG 2020-06-13 1826 KC0UDO EN36 KA0RYT EN35
QSO: 50 DG 2020-06-13 1825 KC0UDO EN36 N9MM EM20
QSO: 50 DG 2020-06-13 1822 KC0UDO EN36 KG5EIU EM13
QSO: 144 PH 2020-06-13 1813 KC0UDO EN36 N0VRM EN36
QSO: 50 DG 2020-06-13 1815 KC0UDO EN36 N0EO EN36
QSO: 50 DG 2020-06-13 1812 KC0UDO EN36 W5PUF DL99
QSO: 50 DG 2020-06-13 1810 KC0UDO EN36 W5TRL EM10
QSO: 50 DG 2020-06-13 1808 KC0UDO EN36 N5JS EM12
QSO: 50 DG 2020-06-13 1805 KC0UDO EN36 K5ND/R EM03
QSO: 144 PH 2020-06-13 1803 KC0UDO EN36 K9KDK EN36
QSO: 144 PH 2020-06-13 1803 KC0UDO EN36 N0EO EN36
QSO: 50 DG 2020-06-13 1801 KC0UDO EN36 K5KRK EM21
END-OF-LOG:
