START-OF-LOG: 3.0
LOCATION: EB
CALLSIGN: AG6RB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-OVERLAY: ROOKIE
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 12-HOURS
CLAIMED-SCORE: 46068
CLUB: Northern California Contest Club
CONTEST: CQ-WPX-CW
CREATED-BY: WriteLog V11.15A
NAME: Bill Mitchell
OPERATORS: AG6RB
SOAPBOX: First Licensed December 18, 2012.
SOAPBOX: Search and pounce during the first three and last nine hours.
SOAPBOX: My CW listening improved quite a bit over the contest.
QSO: 21045 CW 2014-05-25 1618 AG6RB         599   42 F2CW          599 2740
QSO: 21048 CW 2014-05-25 1622 AG6RB         599   43 DK3WW         599 1573
QSO: 21052 CW 2014-05-25 1637 AG6RB         599   44 DM6V          599 1329
QSO: 21041 CW 2014-05-25 1645 AG6RB         599   45 NT5V          599 1251
QSO: 21038 CW 2014-05-25 1647 AG6RB         599   46 AA5B          599 722
QSO: 21035 CW 2014-05-25 1652 AG6RB         599   47 DL2DX         599 608
QSO: 21030 CW 2014-05-25 1656 AG6RB         599   48 LX7I          599 1721
QSO: 21029 CW 2014-05-25 1701 AG6RB         599   49 OL3Z          599 3126
QSO: 21028 CW 2014-05-25 1703 AG6RB         599   50 AC9IJ         599 210
QSO: 21022 CW 2014-05-25 1713 AG6RB         599   51 DR5N          599 1140
QSO: 21017 CW 2014-05-25 1722 AG6RB         599   52 KG0F          599 3126
QSO: 21015 CW 2014-05-25 1725 AG6RB         599   53 OP4K          599 1275
QSO: 21013 CW 2014-05-25 1730 AG6RB         599   54 OM3GI         599 2808
QSO: 21010 CW 2014-05-25 1731 AG6RB         599   55 KC3R          599 3100
QSO: 21008 CW 2014-05-25 1739 AG6RB         599   56 9A3IH         599 1407
QSO: 21008 CW 2014-05-25 1741 AG6RB         599   57 K1DQV         599 560
QSO: 21007 CW 2014-05-25 1742 AG6RB         599   58 KD4D          599 1755
QSO: 21005 CW 2014-05-25 1744 AG6RB         599   59 HG3R          599 1986
QSO: 28032 CW 2014-05-25 1749 AG6RB         599   60 K5TQ          599 34
QSO: 28030 CW 2014-05-25 1751 AG6RB         599   61 NQ4I          599 551
QSO: 28011 CW 2014-05-25 1754 AG6RB         599   62 NP3A          599 891
QSO: 28015 CW 2014-05-25 1800 AG6RB         599   63 NA2U          599 110
QSO: 28034 CW 2014-05-25 1805 AG6RB         599   64 WA8ZBT        599 713
QSO: 28027 CW 2014-05-25 1806 AG6RB         599   65 CW5W          599 1819
QSO: 28004 CW 2014-05-25 1810 AG6RB         599   66 PW2D          599 3296
QSO: 28042 CW 2014-05-25 1815 AG6RB         599   67 PY2EX         599 1666
QSO: 14013 CW 2014-05-25 1830 AG6RB         599   68 KN7T          599 991
QSO: 14059 CW 2014-05-25 1850 AG6RB         599   69 AD4Z          599 1893
QSO: 14054 CW 2014-05-25 1854 AG6RB         599   70 GM5X          599 1078
QSO: 14044 CW 2014-05-25 1858 AG6RB         599   71 AD4TR         599 1712
QSO: 14034 CW 2014-05-25 1901 AG6RB         599   72 P40A          599 2276
QSO: 14005 CW 2014-05-25 1906 AG6RB         599   73 NQ4I          599 2172
QSO: 14036 CW 2014-05-25 1912 AG6RB         599   74 NR3X          599 1928
QSO: 14041 CW 2014-05-25 1917 AG6RB         599   75 NA2U          599 1336
QSO: 14060 CW 2014-05-25 1924 AG6RB         599   76 CF3A          599 3150
QSO: 21005 CW 2014-05-25 1930 AG6RB         599   77 9A8WW         599 2951
QSO: 21010 CW 2014-05-25 1932 AG6RB         599   78 K3LR          599 2095
QSO: 21014 CW 2014-05-25 1935 AG6RB         599   79 9A8M          599 2146
QSO: 21014 CW 2014-05-25 1939 AG6RB         599   80 DR4A          599 1650
QSO: 21017 CW 2014-05-25 1942 AG6RB         599   81 II5COTA       599 828
QSO: 21020 CW 2014-05-25 1946 AG6RB         599   82 EF2A          599 2770
QSO: 21021 CW 2014-05-25 1947 AG6RB         599   83 KQ7W          599 927
QSO: 21024 CW 2014-05-25 1950 AG6RB         599   84 IY1GMS        599 1824
QSO: 21027 CW 2014-05-25 1954 AG6RB         599   85 K2RD          599 244
QSO: 21029 CW 2014-05-25 1957 AG6RB         599   86 ZL1GO         599 1188
QSO: 21030 CW 2014-05-25 1959 AG6RB         599   87 G6PZ          599 2635
QSO: 21034 CW 2014-05-25 2003 AG6RB         599   88 S53A          599 2437
QSO: 21038 CW 2014-05-25 2008 AG6RB         599   89 IR2C          599 2702
QSO: 21039 CW 2014-05-25 2009 AG6RB         599   90 G5W           599 1392
QSO: 21039 CW 2014-05-25 2011 AG6RB         599   91 9A1A          599 2167
QSO: 21041 CW 2014-05-25 2012 AG6RB         599   92 KH7Y          599 1544
QSO: 21043 CW 2014-05-25 2014 AG6RB         599   93 TM1A          599 1231
QSO: 21050 CW 2014-05-25 2025 AG6RB         599   94 S52ZW         599 1309
QSO: 21052 CW 2014-05-25 2026 AG6RB         599   95 JE1ZWT        599 1236
QSO: 21066 CW 2014-05-25 2031 AG6RB         599   96 WK1Q          599 1787
QSO: 28021 CW 2014-05-25 2039 AG6RB         599   97 KH7XX         599 2757
QSO: 28028 CW 2014-05-25 2041 AG6RB         599   98 5W1SA         599 1149
QSO: 28026 CW 2014-05-25 2043 AG6RB         599   99 KH7M          599 335
QSO: 28008 CW 2014-05-25 2047 AG6RB         599  100 LT1F          599 1270
QSO: 28038 CW 2014-05-25 2053 AG6RB         599  101 LO5D          599 1020
QSO: 28042 CW 2014-05-25 2057 AG6RB         599  102 KH6CJJ        599 623
QSO: 21063 CW 2014-05-25 2101 AG6RB         599  103 NP2P          599 2462
QSO: 21056 CW 2014-05-25 2104 AG6RB         599  104 K1ZZ          599 2455
QSO: 21053 CW 2014-05-25 2109 AG6RB         599  105 WX4G          599 944
QSO: 21047 CW 2014-05-25 2111 AG6RB         599  106 NE5LL         599 1140
QSO: 21042 CW 2014-05-25 2112 AG6RB         599  107 NM5M          599 1927
QSO: 21038 CW 2014-05-25 2115 AG6RB         599  108 W5RYA         599 906
QSO: 21027 CW 2014-05-25 2119 AG6RB         599  109 WK7S          599 879
QSO: 21019 CW 2014-05-25 2122 AG6RB         599  110 PX2X          599 2112
QSO: 21004 CW 2014-05-25 2123 AG6RB         599  111 ZF1A          599 2289
QSO: 21009 CW 2014-05-25 2125 AG6RB         599  112 KY7M          599 1284
QSO: 21013 CW 2014-05-25 2128 AG6RB         599  113 N5RZ          599 1484
QSO: 21029 CW 2014-05-25 2130 AG6RB         599  114 PW2D          599 3594
QSO: 14003 CW 2014-05-25 2134 AG6RB         599  115 KW7Y          599 1225
QSO: 14014 CW 2014-05-25 2137 AG6RB         599  116 T42R          599 1874
QSO: 14020 CW 2014-05-25 2139 AG6RB         599  117 VE6JY         599 1974
QSO: 14045 CW 2014-05-25 2143 AG6RB         599  118 NQ2F          599 1038
QSO: 14051 CW 2014-05-25 2147 AG6RB         599  119 AB0S          599 222
QSO: 14034 CW 2014-05-25 2151 AG6RB         599  120 WK5T          599 464
QSO: 14032 CW 2014-05-25 2155 AG6RB         599  121 VE7XF         599 731
QSO: 21045 CW 2014-05-25 2210 AG6RB         599  122 RT0C          599 1801
QSO: 21042 CW 2014-05-25 2212 AG6RB         599  123 PS2T          599 2273
QSO: 21039 CW 2014-05-25 2214 AG6RB         599  124 WW4LL         599 1639
QSO: 21037 CW 2014-05-25 2215 AG6RB         599  125 JA7IC         599 277
QSO: 21031 CW 2014-05-25 2217 AG6RB         599  126 JF2IWL        599 833
QSO: 21026 CW 2014-05-25 2219 AG6RB         599  127 BY2AA         599 2442
QSO: 21009 CW 2014-05-25 2225 AG6RB         599  128 BA4TB         599 1936
QSO: 21003 CW 2014-05-25 2228 AG6RB         599  129 JR4OZR        599 1933
QSO: 21019 CW 2014-05-25 2229 AG6RB         599  130 WH7W          599 988
QSO: 21047 CW 2014-05-25 2236 AG6RB         599  131 JF9JTS        599 659
QSO: 21052 CW 2014-05-25 2237 AG6RB         599  132 WX9U          599 1564
QSO: 14022 CW 2014-05-25 2252 AG6RB         599  133 NR7DX         599 1753
QSO: 21008 CW 2014-05-25 2259 AG6RB         599  134 YW4D          599 2432
QSO: 21033 CW 2014-05-25 2300 AG6RB         599  135 7N3ULM        599 1358
QSO: 21035 CW 2014-05-25 2302 AG6RB         599  136 JR1MQT        599 77
QSO: 21040 CW 2014-05-25 2304 AG6RB         599  137 JA7NVF        599 1072
QSO: 21043 CW 2014-05-25 2305 AG6RB         599  138 JS3CTQ        599 2411
QSO: 21067 CW 2014-05-25 2308 AG6RB         599  139 JH7XGN        599 1205
QSO: 21064 CW 2014-05-25 2310 AG6RB         599  140 KG6DX         599 991
QSO: 21050 CW 2014-05-25 2312 AG6RB         599  141 KH6CJJ        599 709
QSO: 14003 CW 2014-05-25 2320 AG6RB         599  142 ED3T          599 2849
QSO: 14061 CW 2014-05-25 2327 AG6RB         599  143 3Z2X          599 3206
QSO: 14063 CW 2014-05-25 2329 AG6RB         599  144 SN7Q          599 3375
QSO: 14048 CW 2014-05-25 2334 AG6RB         599  145 OL1C          599 2705
QSO: 14047 CW 2014-05-25 2337 AG6RB         599  146 S58MU         599 3057
QSO: 14046 CW 2014-05-25 2339 AG6RB         599  147 ES9C          599 3258
QSO: 14040 CW 2014-05-25 2342 AG6RB         599  148 OG2P          599 2253
QSO: 14031 CW 2014-05-25 2345 AG6RB         599  149 9A5D          599 3195
QSO: 14026 CW 2014-05-25 2347 AG6RB         599  150 P49Y          599 3845
QSO: 14018 CW 2014-05-25 2348 AG6RB         599  151 YU5R          599 2191
QSO: 14003 CW 2014-05-25 2351 AG6RB         599  152 CS2C          599 2667
QSO: 14015 CW 2014-05-25 2354 AG6RB         599  153 S57AW         599 2465
QSO: 14031 CW 2014-05-25 2357 AG6RB         599  154 LY4A          599 1424
END-OF-LOG:
