START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-SSB
CALLSIGN: EI6DX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: EI6DX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-SSB CQWPX/ph/2014.
QSO:  7063 PH 2014-03-29 0001 EI6DX         59 S53MM         59 5
QSO: 21168 PH 2014-03-29 1049 EI6DX         59 093 IZ1PKV        59 094
QSO: 21173 PH 2014-03-29 1050 EI6DX         59 0094 IC8POF        59 0168
QSO: 21178 PH 2014-03-29 1050 EI6DX         59 095 CR3A          59 0374
QSO: 21180 PH 2014-03-29 1051 EI6DX         59 0096 EA7IQM        59 0241
QSO: 21190 PH 2014-03-29 1052 EI6DX         59 097 RL3A          59 0551
QSO: 21197 PH 2014-03-29 1053 EI6DX         59 0098 YP3A          59 0211
QSO: 21000 PH 2014-03-29 1054 EI6DX         59 100 PW5G          59 0833
QSO: 21201 PH 2014-03-29 1054 EI6DX         59 99 S57C          59 261
QSO: 21210 PH 2014-03-29 1055 EI6DX         59 0101 RG6G          59 1058
QSO: 21215 PH 2014-03-29 1056 EI6DX         59 0102 KD4D          59 0076
QSO: 21217 PH 2014-03-29 1056 EI6DX         59 0103 RK80KEDR      59 0672
QSO: 21225 PH 2014-03-29 1057 EI6DX         59 0104 SP9MRN        59 0242
QSO: 21227 PH 2014-03-29 1058 EI6DX         59 0105 S51AF         59 0010
QSO: 21233 PH 2014-03-29 1059 EI6DX         59 0106 LY2W          59 0226
QSO: 21242 PH 2014-03-29 1101 EI6DX         59 0107 UZ2M          59 1844
QSO: 21248 PH 2014-03-29 1103 EI6DX         59 0109 OE1WWL        59 0165
QSO: 21248 PH 2014-03-29 1103 EI6DX         59 110 OL4A          59 0469
QSO: 21000 PH 2014-03-29 1107 EI6DX         59 0112 YT1T          59 0347
QSO: 21266 PH 2014-03-29 1107 EI6DX         59 113 9A1A          59 0454
QSO: 21269 PH 2014-03-29 1107 EI6DX         59 0114 RW1CW         59 0241
QSO: 21279 PH 2014-03-29 1109 EI6DX         59 0115 EA7OT         59 0728
QSO: 21291 PH 2014-03-29 1110 EI6DX         59 0116 PX2F          59 0588
QSO: 21287 PH 2014-03-29 1141 EI6DX         59 0117 RW4WA         59 0460
QSO: 21300 PH 2014-03-29 1146 EI6DX         59 119 LZ9W          59 0573
QSO: 21297 PH 2014-03-29 1147 EI6DX         59 118 R22ALS        59 0734
QSO: 21305 PH 2014-03-29 1147 EI6DX         59 120 IB9T          59 442
QSO: 21311 PH 2014-03-29 1148 EI6DX         59 121 YU5R          59 0350
QSO: 21332 PH 2014-03-29 1150 EI6DX         59 0123 SQ9V          59 0102
QSO: 21356 PH 2014-03-29 1152 EI6DX         59 0124 E7A           59 1665
QSO: 21358 PH 2014-03-29 1153 EI6DX         59 0125 OI3V          59 0269
QSO: 21360 PH 2014-03-29 1153 EI6DX         59 126 SO9Q          59 0391
QSO: 21363 PH 2014-03-29 1154 EI6DX         59 0127 S51F          59 0371
QSO: 21394 PH 2014-03-29 1154 EI6DX         59 129 UU7J          59 0676
QSO: 21397 PH 2014-03-29 1155 EI6DX         59 0130 OM4C          59 0594
QSO: 21408 PH 2014-03-29 1156 EI6DX         59 131 UA5B          59 896
QSO: 21418 PH 2014-03-29 1157 EI6DX         59 132 OM5XX         59 0423
QSO: 21432 PH 2014-03-29 1158 EI6DX         59 133 OH2PM         59 0477
QSO: 21435 PH 2014-03-29 1158 EI6DX         59 134 HG1S          59 0325
QSO: 21442 PH 2014-03-29 1159 EI6DX         59 135 IO4W          59 0286
QSO: 21000 PH 2014-03-29 1200 EI6DX         59 136 IO7K          59 102
QSO: 21431 PH 2014-03-29 1200 EI6DX         59 137 IB3C          59 443
QSO: 21000 PH 2014-03-29 1204 EI6DX         59 135 IB3V          59 154
QSO: 21405 PH 2014-03-29 1204 EI6DX         59 139 EE8E          59 0516
QSO: 21000 PH 2014-03-29 1205 EI6DX         59 140 EE7Y          59 0563
QSO: 21374 PH 2014-03-29 1206 EI6DX         59 143 SO2O          59 0603
QSO: 21385 PH 2014-03-29 1206 EI6DX         59 142 RU5A          59 0755
QSO: 21396 PH 2014-03-29 1206 EI6DX         59 141 HG7T          59 0329
QSO: 21366 PH 2014-03-29 1207 EI6DX         59 0144 SP8R          59 1105
QSO: 21000 PH 2014-03-29 1209 EI6DX         59 147 SK5WB         59 441
QSO: 21330 PH 2014-03-29 1209 EI6DX         59 146 9A3DU         59 0517
QSO: 21354 PH 2014-03-29 1209 EI6DX         59 0145 YP9W          59 1004
QSO: 21269 PH 2014-03-29 1214 EI6DX         59 0148 SE0X          59 0449
QSO: 21000 PH 2014-03-29 1215 EI6DX         59 149 IT9SPB        59 468
QSO: 21243 PH 2014-03-29 1216 EI6DX         59 150 SO4R          59 0804
QSO: 21000 PH 2014-03-29 1224 EI6DX         59 151 RC9W          59 495
QSO:  7000 PH 2014-03-29 2012 EI6DX         59 152 EU1WW         59 769
QSO: 21175 PH 2014-03-29 2013 EI6DX         59 153 CQ3L          59 2277
QSO: 21189 PH 2014-03-29 2014 EI6DX         59 154 PS2T          59 0487
QSO: 21218 PH 2014-03-29 2017 EI6DX         59 0155 LZ73TRC       59 0014
QSO: 21000 PH 2014-03-29 2020 EI6DX         59 156 US5ZE         59 123
QSO: 21280 PH 2014-03-29 2034 EI6DX         59 158 5E5E          59 3390
QSO: 21302 PH 2014-03-29 2035 EI6DX         59 159 II9P          59 1547
QSO: 21232 PH 2014-03-29 2039 EI6DX         59 161 EA9LZ         59 1853
QSO:  7053 PH 2014-03-29 2054 EI6DX         59 0162 PA9M          59 0671
QSO:  7000 PH 2014-03-29 2056 EI6DX         59 0163 TM7F          59 1589
QSO:  7000 PH 2014-03-29 2058 EI6DX         59 165 IK3UNA/1      59 695
QSO:  7106 PH 2014-03-29 2058 EI6DX         59 166 RW1A          59 2342
QSO:  7000 PH 2014-03-29 2059 EI6DX         59 167 M0MCV         59 0659
QSO:  7187 PH 2014-03-29 2101 EI6DX         59 168 RW3DU         59 639
QSO:  7000 PH 2014-03-29 2102 EI6DX         59 0170 DL/SP3LPG     59 0457
QSO:  7187 PH 2014-03-29 2102 EI6DX         59 169 OE6V          59 640
QSO:  7156 PH 2014-03-29 2103 EI6DX         59 171 HB2T          59 0472
QSO:  7114 PH 2014-03-29 2107 EI6DX         59 172 UP0L          59 1967
QSO:  7067 PH 2014-03-29 2351 EI6DX         59 176 G5O           59 0290
QSO:  7000 PH 2014-03-29 2355 EI6DX         59 174 RA1ANY        59 0850
QSO:  7000 PH 2014-03-29 2355 EI6DX         59 175 S51CK         59 819
QSO:  7116 PH 2014-03-29 2356 EI6DX         59 0176 YT1ET         59 0611
QSO:  7138 PH 2014-03-30 0006 EI6DX         59 178 A73A          59 0266
QSO:  7115 PH 2014-03-30 0010 EI6DX         59 0179 TC3P          59 1530
QSO:  7091 PH 2014-03-30 0014 EI6DX         59 0180 DM4DX         59 0158
QSO:  7000 PH 2014-03-30 0016 EI6DX         59 181 LY2AE         59 094
QSO:  7000 PH 2014-03-30 0018 EI6DX         59 182 IZ1TNA        59 043
QSO:  7092 PH 2014-03-30 0019 EI6DX         59 0184 OM4C          59 1184
QSO:  7100 PH 2014-03-30 0020 EI6DX         59 0186 UR5FNF        59 008
QSO:  7000 PH 2014-03-30 0031 EI6DX         59 186 DJ60DXMB      59 0347
QSO:  7000 PH 2014-03-30 0031 EI6DX         59 187 EE7R          59 649
QSO:  7000 PH 2014-03-30 0034 EI6DX         59 191 DL5RU         59 203
QSO:  7092 PH 2014-03-30 0034 EI6DX         59 0189 IO5O          59 2556
QSO:  7092 PH 2014-03-30 0034 EI6DX         59 188 R9UA          59 123
QSO:  7000 PH 2014-03-30 0035 EI6DX         59 192 E73M          59 1392
QSO:  7092 PH 2014-03-30 0035 EI6DX         59 0190 YR5N          59 0603
QSO:  7000 PH 2014-03-30 0036 EI6DX         59 0194 YY5DOG        59 0299
QSO:  7092 PH 2014-03-30 0036 EI6DX         59 0196 PD5AX         59 0031
QSO:  7092 PH 2014-03-30 0036 EI6DX         59 195 RV9UP         59 768
QSO:  7092 PH 2014-03-30 0036 EI6DX         59 0193 SP4SHD        59 0562
QSO:  7092 PH 2014-03-30 0037 EI6DX         59 0197 PA6V          59 0835
QSO:  7092 PH 2014-03-30 0037 EI6DX         59 0198 RA9AN         59 0370
QSO:  7092 PH 2014-03-30 0038 EI6DX         59 0200 OH4AB         59 0379
QSO:  7092 PH 2014-03-30 0039 EI6DX         59 201 P33W          59 5086
QSO:  7046 PH 2014-03-30 0041 EI6DX         59 0202 LY5I          59 0336
QSO:  7064 PH 2014-03-30 0042 EI6DX         59 203 DQ8N          59 0430
QSO:  7155 PH 2014-03-30 0047 EI6DX         59 0205 II2E          59 2066
QSO:  7162 PH 2014-03-30 0047 EI6DX         59 206 EC2DX         59 2028
QSO:  7088 PH 2014-03-30 0048 EI6DX         59 204 ED5K          59 0275
QSO:  7186 PH 2014-03-30 0049 EI6DX         59 0207 E7A           59 3259
QSO:  7196 PH 2014-03-30 0050 EI6DX         59 0208 J42T          59 0698
QSO:  7198 PH 2014-03-30 0050 EI6DX         59 209 ED1R          59 2975
QSO:  7086 PH 2014-03-30 0054 EI6DX         59 210 DM9K          59 0774
QSO:  7092 PH 2014-03-30 0054 EI6DX         59 0211 RY6Y          59 0859
QSO:  7000 PH 2014-03-30 0101 EI6DX         59 212 SK6AW         59 050
QSO:  7100 PH 2014-03-30 0120 EI6DX         59 0185 UT0FC         59 008
END-OF-LOG:
