START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: IARU-HF
CALLSIGN: S53RA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: S53RA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for IARU-HF ARRL/iaru_hf_world_championship/2024.
QSO: 21044 CW 2024-07-13 1354 S53RA         599 28 ER7HQ         599 ARM
QSO: 14037 CW 2024-07-13 1546 S53RA         599 28 YR0HQ         599 FRR
QSO: 14039 CW 2024-07-13 1546 S53RA         599 28 A71WW         599 39
QSO: 14024 CW 2024-07-13 1551 S53RA         599 28 LZ0HQ         599 BFRA
QSO: 14020 CW 2024-07-13 1552 S53RA         599 28 BI6LFJ        599 44
QSO: 14015 CW 2024-07-13 1556 S53RA         599 28 LN2HQ         599 NRRL
QSO: 14005 CW 2024-07-13 1559 S53RA         599 28 EF3T          599 37
QSO: 14008 CW 2024-07-13 1601 S53RA         599 28 E2A           599 49
QSO: 14009 CW 2024-07-13 1602 S53RA         599 28 R4BZ          599 29
QSO: 14012 CW 2024-07-13 1607 S53RA         599 28 SK9HQ         599 SSA
QSO: 14000 CW 2024-07-13 1609 S53RA         599 28 Z30HQ         599 RSM
QSO: 14022 CW 2024-07-13 1613 S53RA         599 28 B4HQ          599 CRAC
QSO: 14028 CW 2024-07-13 1614 S53RA         599 28 MI5I          599 27
QSO: 14030 CW 2024-07-13 1615 S53RA         599 28 ED1R          599 37
QSO: 14033 CW 2024-07-13 1616 S53RA         599 28 ZM1A          599 60
QSO: 14045 CW 2024-07-13 1620 S53RA         599 28 PA6HQ         599 VERON
QSO: 14045 CW 2024-07-13 1621 S53RA         599 28 LA8HGA        599 18
QSO: 14052 CW 2024-07-13 1622 S53RA         599 28 EA1X          599 37
QSO: 14061 CW 2024-07-13 1623 S53RA         599 28 R4HQ          599 SRR
QSO: 14063 CW 2024-07-13 1623 S53RA         599 28 JF2QNM        599 45
QSO: 14055 CW 2024-07-13 1625 S53RA         599 28 G0MTN         599 27
QSO: 14042 CW 2024-07-13 1626 S53RA         599 28 SX0HQ         599 RAAG
QSO: 14039 CW 2024-07-13 1628 S53RA         599 28 YQ6A          599 28
QSO: 28399 PH 2024-07-13 1735 S53RA         59 28 YO9HP         59 28
QSO: 28422 PH 2024-07-13 1736 S53RA         59 28 IU8RIA        59 28
QSO: 28504 PH 2024-07-13 1737 S53RA         59 28 YO7WC         59 28
QSO: 28516 PH 2024-07-13 1737 S53RA         59 28 UW5Y          59 29
QSO: 28529 PH 2024-07-13 1737 S53RA         59 28 YO7SR         59 28
QSO: 28000 PH 2024-07-13 1742 S53RA         59 28 YM0KAD        59 39
QSO: 28417 PH 2024-07-13 1744 S53RA         59 28 PX8Z          59 13
QSO: 28029 CW 2024-07-13 1746 S53RA         599 28 YO9HP         599 28
QSO: 28023 CW 2024-07-13 1747 S53RA         599 28 LZ0HQ         599 BFRA
QSO: 28015 CW 2024-07-13 1748 S53RA         599 28 LZ3QE         599 28
QSO: 28018 CW 2024-07-13 1748 S53RA         599 28 CE2DX         599 14
QSO: 28009 CW 2024-07-13 1749 S53RA         599 28 LZ8E          599 28
QSO: 28019 CW 2024-07-13 1750 S53RA         599 28 YQ6A          599 28
QSO: 28027 CW 2024-07-13 1752 S53RA         599 28 LT4RCA        599 RCA
QSO: 28040 CW 2024-07-13 1752 S53RA         599 28 II9HQ         599 ARI
QSO: 28049 CW 2024-07-13 1754 S53RA         599 28 LU4HK         599 14
QSO: 28014 CW 2024-07-13 1757 S53RA         599 28 YT0HQ         599 SRS
QSO: 28018 CW 2024-07-13 1757 S53RA         599 28 LU1DZ         599 14
QSO: 28013 CW 2024-07-13 1758 S53RA         599 28 CE3CT         599 14
QSO: 28002 CW 2024-07-13 1759 S53RA         599 28 OZ1HQ         599 EDR
QSO: 28021 CW 2024-07-13 1800 S53RA         599 28 YR0HQ         599 FRR
QSO: 28044 CW 2024-07-13 1802 S53RA         599 28 ZD7BG         599 66
QSO: 28000 CW 2024-07-13 1804 S53RA         599 28 PY3XX         599 15
QSO: 28034 CW 2024-07-13 1804 S53RA         599 28 PY4ME         599 15
QSO: 28031 CW 2024-07-13 1805 S53RA         599 28 CE2ML         599 14
QSO: 28520 PH 2024-07-13 1807 S53RA         59 28 PY5QW         59 15
QSO: 28540 PH 2024-07-13 1808 S53RA         59 28 L77D          59 14
QSO: 28505 PH 2024-07-13 1809 S53RA         59 28 LZ2FDI        59 28
QSO: 28467 PH 2024-07-13 1810 S53RA         59 28 LU4JHF        59 14
QSO: 28477 PH 2024-07-13 1810 S53RA         59 28 LZ0HQ         59 BFRA
QSO: 28435 PH 2024-07-13 1812 S53RA         59 28 PU2TDY        59 15
QSO: 28465 PH 2024-07-13 1812 S53RA         59 28 II9HQ         59 ARI
QSO: 28485 PH 2024-07-13 2059 S53RA         59 28 DA0HQ         59 DARC
QSO: 21045 CW 2024-07-13 2103 S53RA         599 28 PA5N          599 27
QSO: 21053 CW 2024-07-13 2103 S53RA         599 28 II9HQ         599 ARI
QSO: 21025 CW 2024-07-13 2108 S53RA         599 28 CE2DX         599 14
QSO: 21021 CW 2024-07-13 2109 S53RA         599 28 ZZ5K          599 15
QSO: 21007 CW 2024-07-13 2110 S53RA         599 28 SX0HQ         599 RAAG
QSO: 14000 CW 2024-07-13 2112 S53RA         599 28 E71A          599 28
QSO: 14057 CW 2024-07-13 2114 S53RA         599 28 8P5A          599 11
QSO: 14053 CW 2024-07-13 2115 S53RA         599 28 DC4A          599 28
QSO: 14046 CW 2024-07-13 2116 S53RA         599 28 WC1M          599 8
QSO: 14000 CW 2024-07-13 2117 S53RA         599 28 HB0/DM9EE     599 28
QSO: 14039 CW 2024-07-13 2118 S53RA         599 28 EF4HQ         599 URE
QSO: 14037 CW 2024-07-13 2119 S53RA         599 28 DX0HQ         599 PARA
QSO: 14035 CW 2024-07-13 2121 S53RA         599 28 CR6K          599 37
QSO: 14032 CW 2024-07-13 2122 S53RA         599 28 DA0HQ         599 DARC
QSO: 14033 CW 2024-07-13 2122 S53RA         599 28 DD2D          599 28
QSO: 14029 CW 2024-07-13 2123 S53RA         599 28 YT0HQ         599 SRS
QSO: 14023 CW 2024-07-13 2124 S53RA         599 28 OH9W          599 18
QSO: 14059 CW 2024-07-13 2135 S53RA         599 28 UB7K          599 29
QSO: 14344 PH 2024-07-13 2138 S53RA         59 28 OR1X          59 27
QSO: 14310 PH 2024-07-13 2139 S53RA         59 28 KP4PR         59 11
QSO: 14313 PH 2024-07-13 2139 S53RA         59 28 RW9LL         59 30
QSO: 14326 PH 2024-07-13 2139 S53RA         59 28 RA3OA         59 29
QSO: 14292 PH 2024-07-13 2141 S53RA         59 28 YO7SR         59 28
QSO: 14245 PH 2024-07-13 2142 S53RA         59 28 9A1P          59 28
QSO:  3713 PH 2024-07-13 2205 S53RA         59 28 OE0HQ         59 OV
QSO:  3500 PH 2024-07-13 2207 S53RA         59 28 SP4ICN        59 28
QSO:  3726 PH 2024-07-13 2208 S53RA         59 28 SK9HQ         59 SSA
QSO:  3739 PH 2024-07-13 2208 S53RA         59 28 EF4HQ         59 URE
QSO:  3744 PH 2024-07-13 2209 S53RA         59 28 S50HQ         59 ZRS
QSO:  3746 PH 2024-07-13 2210 S53RA         59 28 OK1KKI        59 28
QSO:  3753 PH 2024-07-13 2211 S53RA         59 28 9A0HQ         59 HRS
QSO:  3785 PH 2024-07-13 2212 S53RA         59 28 II2HQ         59 ARI
QSO:  3500 PH 2024-07-13 2213 S53RA         59 28 SN0HQ         59 PZK
QSO:  3796 PH 2024-07-13 2213 S53RA         59 28 LZ0HQ         59 BFRA
QSO:  3774 PH 2024-07-13 2214 S53RA         59 28 OK2KEA        59 28
QSO:  3767 PH 2024-07-13 2215 S53RA         59 28 GR2HQ         59 RSGB
QSO:  3500 PH 2024-07-13 2216 S53RA         59 28 HG0HQ         59 MRASZ
QSO:  3719 PH 2024-07-13 2217 S53RA         59 28 IT9YVO        59 28
QSO:  3500 CW 2024-07-13 2218 S53RA         599 28 OR1Z          599 27
QSO:  3503 CW 2024-07-13 2219 S53RA         599 28 R4HQ          599 SRR
QSO:  3506 CW 2024-07-13 2219 S53RA         599 28 LY4A          599 29
QSO:  3549 CW 2024-07-13 2222 S53RA         599 28 DR7W          599 28
QSO:  3547 CW 2024-07-13 2223 S53RA         599 28 EF4HQ         599 URE
QSO:  3539 CW 2024-07-13 2224 S53RA         599 28 3Z1K          599 28
QSO:  3537 CW 2024-07-13 2225 S53RA         599 28 E7HQ          599 ARABH
QSO:  3520 CW 2024-07-13 2231 S53RA         599 28 LZ1ZJ         599 28
QSO:  3522 CW 2024-07-13 2231 S53RA         599 28 II0HQ         599 ARI
QSO:  3512 CW 2024-07-13 2232 S53RA         599 28 OP0HQ         599 UBA
QSO:  3513 CW 2024-07-13 2232 S53RA         599 28 HG0HQ         599 MRASZ
QSO:  3510 CW 2024-07-13 2233 S53RA         599 28 S50HQ         599 ZRS
QSO:  3511 CW 2024-07-13 2233 S53RA         599 28 DA0HQ         599 DARC
QSO:  3515 CW 2024-07-13 2235 S53RA         599 28 YT0HQ         599 SRS
QSO:  7046 CW 2024-07-13 2238 S53RA         599 28 3Z1K          599 28
QSO:  7000 CW 2024-07-13 2239 S53RA         599 28 HB0/DM9EE     599 28
QSO:  7040 CW 2024-07-13 2240 S53RA         599 28 DM7A          599 28
QSO:  7042 CW 2024-07-13 2240 S53RA         599 28 PA3AAV        599 27
QSO:  7037 CW 2024-07-13 2241 S53RA         599 28 YR0HQ         599 FRR
QSO:  7032 CW 2024-07-13 2242 S53RA         599 28 OE5TXF        599 28
QSO:  7026 CW 2024-07-13 2244 S53RA         599 28 YO6KPT        599 28
QSO:  7027 CW 2024-07-13 2244 S53RA         599 28 OP0HQ         599 UBA
QSO:  7029 CW 2024-07-13 2244 S53RA         599 28 EF4HQ         599 URE
QSO:  7000 CW 2024-07-13 2245 S53RA         599 28 IV3KKW        599 R1
QSO:  7023 CW 2024-07-13 2247 S53RA         599 28 9A0HQ         599 HRS
QSO:  7019 CW 2024-07-13 2248 S53RA         599 28 G3P           599 27
QSO:  7017 CW 2024-07-13 2249 S53RA         599 28 HG0HQ         599 MRASZ
QSO:  7013 CW 2024-07-13 2250 S53RA         599 28 YT0HQ         599 SRS
QSO:  7012 CW 2024-07-13 2251 S53RA         599 28 OM0WR         599 28
QSO:  7012 CW 2024-07-13 2251 S53RA         599 28 S50HQ         599 ZRS
QSO:  7008 CW 2024-07-13 2252 S53RA         599 28 RM9A          599 30
QSO:  7009 CW 2024-07-13 2252 S53RA         599 28 RL3A          599 29
QSO:  7011 CW 2024-07-13 2252 S53RA         599 28 OP7T          599 27
QSO:  7006 CW 2024-07-13 2253 S53RA         599 28 II2HQ         599 ARI
QSO:  7200 PH 2024-07-13 2255 S53RA         59 28 TF2LL         59 17
QSO:  7193 PH 2024-07-13 2256 S53RA         59 28 EF4HQ         59 URE
QSO:  7195 PH 2024-07-13 2256 S53RA         59 28 HA1KHJ        59 28
QSO:  7198 PH 2024-07-13 2256 S53RA         59 28 OZ1HQ         59 EDR
QSO:  7191 PH 2024-07-13 2257 S53RA         59 28 LN2HQ         59 NRRL
QSO:  7183 PH 2024-07-13 2300 S53RA         59 28 GR2HQ         59 RSGB
QSO:  7185 PH 2024-07-13 2300 S53RA         59 28 II6HQ         59 ARI
QSO:  7172 PH 2024-07-13 2302 S53RA         59 28 PA6HQ         59 VERON
QSO:  7174 PH 2024-07-13 2302 S53RA         59 28 OE0HQ         59 OV
QSO:  7165 PH 2024-07-13 2303 S53RA         59 28 LZ0HQ         59 BFRA
QSO:  7171 PH 2024-07-13 2303 S53RA         59 28 IU8RIA        59 28
QSO:  7157 PH 2024-07-13 2304 S53RA         59 28 YT0HQ         59 SRS
QSO:  7152 PH 2024-07-13 2305 S53RA         59 28 YR0HQ         59 FRR
QSO:  7154 PH 2024-07-13 2305 S53RA         59 28 OP0HQ         59 UBA
QSO:  7141 PH 2024-07-13 2306 S53RA         59 28 YO7WC         59 28
QSO:  7145 PH 2024-07-13 2306 S53RA         59 28 SN0HQ         59 PZK
QSO:  7149 PH 2024-07-13 2306 S53RA         59 28 OR4T/P        59 27
QSO:  7128 PH 2024-07-13 2307 S53RA         59 28 S50HQ         59 ZRS
QSO:  7131 PH 2024-07-13 2307 S53RA         59 28 IO6A          59 28
QSO:  7118 PH 2024-07-13 2308 S53RA         59 28 YO7SR         59 28
QSO:  7122 PH 2024-07-13 2308 S53RA         59 28 HA5JI         59 28
QSO:  7000 PH 2024-07-13 2309 S53RA         59 28 TC3HQ         59 TRAC
QSO:  7000 PH 2024-07-13 2310 S53RA         59 28 Z30HQ         59 RSM
QSO:  7180 PH 2024-07-13 2310 S53RA         59 28 9A0HQ         59 HRS
QSO:  7195 PH 2024-07-13 2311 S53RA         59 28 GM5G          59 27
QSO: 14001 CW 2024-07-13 2314 S53RA         599 28 P44W          599 11
QSO: 14003 CW 2024-07-13 2316 S53RA         599 28 K8AZ          599 8
QSO: 14008 CW 2024-07-13 2317 S53RA         599 28 NA8V          599 8
QSO: 14009 CW 2024-07-13 2318 S53RA         599 28 NY3A          599 08
QSO: 14012 CW 2024-07-13 2319 S53RA         599 28 VE3TM         599 04
QSO: 14013 CW 2024-07-13 2320 S53RA         599 28 WK1O          599 08
QSO: 14015 CW 2024-07-13 2320 S53RA         599 28 N2MF          599 08
QSO: 14000 CW 2024-07-13 2321 S53RA         599 28 KR2Q          599 08
QSO: 14016 CW 2024-07-13 2321 S53RA         599 28 NN3W          599 08
QSO: 14019 CW 2024-07-13 2322 S53RA         599 28 N4BP          599 08
QSO: 14019 CW 2024-07-13 2323 S53RA         599 28 MM9I          599 27
QSO: 14021 CW 2024-07-13 2324 S53RA         599 28 MW4R          599 27
QSO: 14026 CW 2024-07-13 2326 S53RA         599 28 GR2HQ         599 RSGB
QSO: 14028 CW 2024-07-13 2326 S53RA         599 28 VE3NNT        599 04
QSO: 14030 CW 2024-07-13 2327 S53RA         599 28 K4ZW          599 8
QSO: 14038 CW 2024-07-13 2331 S53RA         599 28 N2YO          599 08
QSO: 14048 CW 2024-07-13 2333 S53RA         599 28 SX9V          599 28
QSO: 14054 CW 2024-07-13 2334 S53RA         599 28 WM9C          599 08
QSO: 14061 CW 2024-07-13 2336 S53RA         599 28 VY2TT         599 9
QSO: 14000 CW 2024-07-13 2337 S53RA         599 28 HC2GRC        599 GRC
QSO: 14064 CW 2024-07-13 2338 S53RA         599 28 W3GM          599 08
QSO: 14069 CW 2024-07-13 2338 S53RA         599 28 AA4NC         599 8
QSO: 14067 CW 2024-07-13 2339 S53RA         599 28 KG9N          599 08
QSO: 14071 CW 2024-07-13 2340 S53RA         599 28 WY3A          599 08
QSO: 14072 CW 2024-07-13 2340 S53RA         599 28 TA7I          599 39
QSO: 14000 PH 2024-07-13 2343 S53RA         59 28 A41NN         59 39
QSO: 14246 PH 2024-07-13 2344 S53RA         59 28 RA9P          59 31
QSO: 14279 PH 2024-07-13 2346 S53RA         59 28 LU3WC         59 16
QSO: 14340 PH 2024-07-13 2349 S53RA         59 28 NN7CW         59 8
QSO: 14331 PH 2024-07-13 2350 S53RA         59 28 KP4PK         59 11
QSO: 14226 PH 2024-07-13 2352 S53RA         59 28 N2NT          59 8
QSO: 14169 PH 2024-07-13 2354 S53RA         59 28 K5KG          59 08
QSO: 14165 PH 2024-07-13 2356 S53RA         59 28 W2A           59 08
QSO: 14181 PH 2024-07-13 2356 S53RA         59 28 4X1DX         59 39
QSO:  7000 CW 2024-07-13 2359 S53RA         599 28 G3L           599 27
QSO:  7011 CW 2024-07-14 0000 S53RA         599 28 K1XM          599 8
QSO:  7015 CW 2024-07-14 0002 S53RA         599 28 AA1K          599 08
QSO:  7016 CW 2024-07-14 0003 S53RA         599 28 PA/DJ5MO      599 27
QSO:  7018 CW 2024-07-14 0003 S53RA         599 28 EU2F          599 29
QSO:  7017 CW 2024-07-14 0004 S53RA         599 28 GR2HQ         599 RSGB
QSO:  7021 CW 2024-07-14 0005 S53RA         599 28 M5W           599 27
QSO:  7022 CW 2024-07-14 0005 S53RA         599 28 OH5Z          599 18
QSO:  7023 CW 2024-07-14 0006 S53RA         599 28 K5ZD          599 08
QSO:  7024 CW 2024-07-14 0007 S53RA         599 28 N2MF          599 08
QSO:  7034 CW 2024-07-14 0010 S53RA         599 28 Z60HQ         599 SHRAK
QSO: 14058 CW 2024-07-14 0013 S53RA         599 28 K1ZE          599 8
QSO: 14036 CW 2024-07-14 0015 S53RA         599 28 C4W           599 39
QSO: 14028 CW 2024-07-14 0016 S53RA         599 28 W0AAE         599 07
QSO: 14027 CW 2024-07-14 0017 S53RA         599 28 KP4JA         599 11
QSO: 14024 CW 2024-07-14 0018 S53RA         599 28 VE3TM         599 04
QSO: 14024 CW 2024-07-14 0019 S53RA         599 28 W1KM          599 08
QSO: 14022 CW 2024-07-14 0020 S53RA         599 28 N3BB          599 7
QSO: 14000 CW 2024-07-14 0021 S53RA         599 28 K4EJ          599 08
QSO: 14014 CW 2024-07-14 0022 S53RA         599 28 TI7W          599 11
QSO: 14014 CW 2024-07-14 0023 S53RA         599 28 WG3J          599 08
QSO: 14008 CW 2024-07-14 0024 S53RA         599 28 K3UL          599 08
QSO: 14007 CW 2024-07-14 0025 S53RA         599 28 N4UU          599 8
QSO: 14004 CW 2024-07-14 0026 S53RA         599 28 UC8Y          599 31
QSO: 14009 CW 2024-07-14 0027 S53RA         599 28 ES7A          599 29
QSO: 14019 CW 2024-07-14 0028 S53RA         599 28 W4NZ          599 08
QSO: 14021 CW 2024-07-14 0029 S53RA         599 28 4X1DX         599 39
QSO: 14030 CW 2024-07-14 0030 S53RA         599 28 AI0Y          599 07
QSO: 14045 CW 2024-07-14 0035 S53RA         599 28 NJ3K          599 08
QSO: 14052 CW 2024-07-14 0037 S53RA         599 28 K1IB          599 08
QSO: 14053 CW 2024-07-14 0037 S53RA         599 28 K9NW          599 08
QSO: 14054 CW 2024-07-14 0038 S53RA         599 28 KC1RWM        599 08
QSO:  7039 CW 2024-07-14 0041 S53RA         599 28 OE0HQ         599 OV
QSO:  7040 CW 2024-07-14 0041 S53RA         599 28 NP4Z          599 11
QSO:  7039 CW 2024-07-14 0042 S53RA         599 28 W2XL          599 8
QSO:  7040 CW 2024-07-14 0042 S53RA         599 28 OH2HQ         599 SRAL
QSO:  7042 CW 2024-07-14 0043 S53RA         599 28 LN2HQ         599 NRRL
QSO:  7044 CW 2024-07-14 0044 S53RA         599 28 K4AB          599 08
QSO:  7042 CW 2024-07-14 0045 S53RA         599 28 W1RCR         599 08
QSO:  7045 CW 2024-07-14 0046 S53RA         599 28 CR6K          599 37
QSO:  7046 CW 2024-07-14 0046 S53RA         599 28 PA6HQ         599 VERON
QSO:  7046 CW 2024-07-14 0047 S53RA         599 28 IO6A          599 28
QSO:  7050 CW 2024-07-14 0047 S53RA         599 28 KP4JA         599 11
QSO:  7001 CW 2024-07-14 0048 S53RA         599 28 DL3ON         599 28
QSO:  7001 CW 2024-07-14 0050 S53RA         599 28 NP2X          599 11
QSO:  7002 CW 2024-07-14 0050 S53RA         599 28 K3WW          599 08
QSO:  7002 CW 2024-07-14 0051 S53RA         599 28 K3LR          599 8
QSO:  7003 CW 2024-07-14 0052 S53RA         599 28 AA4NC         599 8
QSO:  7004 CW 2024-07-14 0053 S53RA         599 28 K4ZW          599 8
QSO:  7004 CW 2024-07-14 0053 S53RA         599 28 K9CT          599 08
QSO:  7005 CW 2024-07-14 0054 S53RA         599 28 HG6N          599 28
QSO:  7007 CW 2024-07-14 0055 S53RA         599 28 MM9I          599 27
QSO:  7007 CW 2024-07-14 0056 S53RA         599 28 OM8A          599 28
QSO:  7008 CW 2024-07-14 0056 S53RA         599 28 G6T           599 27
QSO:  7009 CW 2024-07-14 0057 S53RA         599 28 UT2II         599 29
QSO:  7010 CW 2024-07-14 0057 S53RA         599 28 NA8V          599 8
QSO:  7000 CW 2024-07-14 0059 S53RA         599 28 SM6EAN        599 AC
QSO:  7015 CW 2024-07-14 0101 S53RA         599 28 ZF5T          599 11
QSO:  7015 CW 2024-07-14 0102 S53RA         599 28 TI7W          599 11
QSO:  7020 CW 2024-07-14 0103 S53RA         599 28 LZ0HQ         599 BFRA
QSO:  7020 CW 2024-07-14 0104 S53RA         599 28 K1AR          599 8
QSO:  7027 CW 2024-07-14 0106 S53RA         599 28 DA0HQ         599 DARC
QSO:  7029 CW 2024-07-14 0106 S53RA         599 28 VE3EJ         599 04
QSO:  7030 CW 2024-07-14 0108 S53RA         599 28 W3PU          599 8
QSO:  7031 CW 2024-07-14 0108 S53RA         599 28 9A1P          599 28
QSO:  7031 CW 2024-07-14 0109 S53RA         599 28 SN0HQ         599 PZK
QSO: 14058 CW 2024-07-14 0110 S53RA         599 28 K5KG          599 08
QSO: 14053 CW 2024-07-14 0111 S53RA         599 28 N0AT          599 7
QSO: 14055 CW 2024-07-14 0111 S53RA         599 28 W1AW          599 ARRL
QSO: 14049 CW 2024-07-14 0112 S53RA         599 28 WA3AAN        599 08
QSO: 14052 CW 2024-07-14 0112 S53RA         599 28 OH5Z          599 18
QSO: 14038 CW 2024-07-14 0115 S53RA         599 28 N3FCP         599 08
QSO: 14032 CW 2024-07-14 0116 S53RA         599 28 N7DX          599 06
QSO: 14030 CW 2024-07-14 0117 S53RA         599 28 K6NA          599 06
QSO: 14031 CW 2024-07-14 0117 S53RA         599 28 NO9E          599 08
QSO: 14029 CW 2024-07-14 0118 S53RA         599 28 NT6Q          599 06
QSO: 14028 CW 2024-07-14 0119 S53RA         599 28 W5ZN          599 AC
QSO: 14002 CW 2024-07-14 0122 S53RA         599 28 KP2M          599 11
QSO: 14062 CW 2024-07-14 0126 S53RA         599 28 WA1S          599 08
