START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: G3TXF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator 3 bands
CLAIMED-SCORE: 0
QSO: 14023 CW 2023-07-22 1506 G3TXF         599 74     LA8OM         599 70    
QSO:  7012 CW 2023-07-22 2004 G3TXF         599 74     9A7R          599 69    
QSO:  7019 CW 2023-07-22 2005 G3TXF         599 74     YL1YF         599 64    
QSO:  7022 CW 2023-07-22 2005 G3TXF         599 74     EA4AOC        599 44    
QSO:  7020 CW 2023-07-22 2005 G3TXF         599 74     HA7TM         599 67    
QSO:  7025 CW 2023-07-22 2006 G3TXF         599 74     RK9CYA        599 15    
QSO:  7029 CW 2023-07-22 2008 G3TXF         599 74     ON7CL         599 60    
QSO:  7031 CW 2023-07-22 2009 G3TXF         599 74     PA7HPH        599 74    
QSO:  7031 CW 2023-07-22 2009 G3TXF         599 74     HG8K          599 66    
QSO:  7031 CW 2023-07-22 2009 G3TXF         599 74     9A1DR         599 59    
QSO:  7031 CW 2023-07-22 2009 G3TXF         599 74     M1X           599 55    
QSO:  7031 CW 2023-07-22 2010 G3TXF         599 74     HG1G          599 65    
QSO:  7031 CW 2023-07-22 2010 G3TXF         599 74     9A2DS         599 65    
QSO:  7031 CW 2023-07-22 2010 G3TXF         599 74     RN4SS         599 62    
QSO:  7031 CW 2023-07-22 2011 G3TXF         599 74     CT7AGZ        599 60    
QSO:  7031 CW 2023-07-22 2011 G3TXF         599 74     UZ7E          599 49    
QSO:  7031 CW 2023-07-22 2011 G3TXF         599 74     HA8RT         599 24    
QSO:  7031 CW 2023-07-22 2012 G3TXF         599 74     DL2PR         599 68    
QSO:  7031 CW 2023-07-22 2012 G3TXF         599 74     GD4EIP        599 81    
QSO:  7031 CW 2023-07-22 2012 G3TXF         599 74     G4LJU         599 75    
QSO:  7031 CW 2023-07-22 2013 G3TXF         599 74     HA3HO         599 65    
QSO:  7031 CW 2023-07-22 2014 G3TXF         599 74     DL9A          599 44    
QSO:  7031 CW 2023-07-22 2014 G3TXF         599 74     DF7IH         599 66    
QSO:  7031 CW 2023-07-22 2016 G3TXF         599 74     DK9WE         599 47    
QSO:  7031 CW 2023-07-22 2016 G3TXF         599 74     OK1FCA        599 81    
QSO:  7031 CW 2023-07-22 2016 G3TXF         599 74     DL50DAH       599 74    
QSO:  7031 CW 2023-07-22 2017 G3TXF         599 74     DK1KC         599 74    
QSO:  7031 CW 2023-07-22 2017 G3TXF         599 74     IN3OWY        599 75    
QSO:  7031 CW 2023-07-22 2018 G3TXF         599 74     IW3ILM        599 62    
QSO:  7031 CW 2023-07-22 2018 G3TXF         599 74     I5OVS         599 77    
QSO:  7031 CW 2023-07-22 2020 G3TXF         599 74     RV3DBK        599 71    
QSO:  7031 CW 2023-07-22 2020 G3TXF         599 74     RA4HBS        599 66    
QSO:  7031 CW 2023-07-22 2020 G3TXF         599 74     UW3WF         599 59    
QSO:  7031 CW 2023-07-22 2021 G3TXF         599 74     YO3GCL        599 53    
QSO:  7031 CW 2023-07-22 2022 G3TXF         599 74     SP0DZ         599 43    
QSO:  7031 CW 2023-07-22 2023 G3TXF         599 74     PA0RBA        599 72    
QSO:  7031 CW 2023-07-22 2023 G3TXF         599 74     S53V          599 73    
QSO:  7031 CW 2023-07-22 2024 G3TXF         599 74     EA5DO         599 71    
QSO:  7031 CW 2023-07-22 2024 G3TXF         599 74     HA5NR         599 74    
QSO:  7031 CW 2023-07-22 2025 G3TXF         599 74     DL2W          599 59    
QSO:  7031 CW 2023-07-22 2025 G3TXF         599 74     G5C           599 88    
QSO:  7031 CW 2023-07-22 2027 G3TXF         599 74     YO5ODT        599 53    
QSO:  7031 CW 2023-07-22 2027 G3TXF         599 74     G0ECJ         599 83    
QSO:  7031 CW 2023-07-22 2027 G3TXF         599 74     OL5Y          599 53    
QSO:  7031 CW 2023-07-22 2028 G3TXF         599 74     YO6ZS         599 66    
QSO:  7031 CW 2023-07-22 2028 G3TXF         599 74     SP9ICU        599 66    
QSO:  7031 CW 2023-07-22 2029 G3TXF         599 74     HB9/PA3GDD    599 24    
QSO:  7031 CW 2023-07-22 2029 G3TXF         599 74     OK5ET         599 68    
QSO:  7031 CW 2023-07-22 2029 G3TXF         599 74     G0TRT         599 56    
QSO:  7031 CW 2023-07-22 2030 G3TXF         599 74     HA7SQ         599 74    
QSO:  7031 CW 2023-07-22 2031 G3TXF         599 74     RV3AJ         599 60    
QSO:  7031 CW 2023-07-22 2031 G3TXF         599 74     SK5LF         599 22    
QSO:  7031 CW 2023-07-22 2032 G3TXF         599 74     RA4CL         599 69    
QSO:  7020 CW 2023-07-22 2033 G3TXF         599 74     LY5W          599 55    
QSO:  7011 CW 2023-07-22 2033 G3TXF         599 74     MM2T          599 57    
QSO:  7018 CW 2023-07-22 2034 G3TXF         599 74     DL5AXX        599 59    
QSO:  7026 CW 2023-07-22 2034 G3TXF         599 74     R3OM          599 71    
QSO:  7026 CW 2023-07-22 2035 G3TXF         599 74     DR7T          599 64    
QSO:  7028 CW 2023-07-22 2036 G3TXF         599 74     SP2HMT        599 68    
QSO:  7031 CW 2023-07-22 2036 G3TXF         599 74     HA2KMR        599 67    
QSO:  7014 CW 2023-07-22 2037 G3TXF         599 74     HG6O          599 69    
QSO:  7013 CW 2023-07-22 2037 G3TXF         599 74     DK4WA         599 52    
QSO:  7015 CW 2023-07-22 2038 G3TXF         599 74     DJ1MM         599 65    
QSO:  7016 CW 2023-07-22 2039 G3TXF         599 74     HA6NN         599 78    
QSO:  7017 CW 2023-07-22 2039 G3TXF         599 74     HA8DU         599 67    
QSO:  7023 CW 2023-07-22 2040 G3TXF         599 74     DK9IP         599 62    
QSO:  7028 CW 2023-07-22 2041 G3TXF         599 74     DJ0SP         599 62    
QSO:  7027 CW 2023-07-22 2041 G3TXF         599 74     OH5TS         599 78    
QSO:  7023 CW 2023-07-22 2042 G3TXF         599 74     S57DX         599 65    
QSO:  7024 CW 2023-07-22 2043 G3TXF         599 74     IV3UHL        599 57    
QSO:  7015 CW 2023-07-22 2044 G3TXF         599 74     DL6KVA        599 56    
QSO:  7016 CW 2023-07-22 2045 G3TXF         599 74     DL5RDO        599 51    
QSO:  7016 CW 2023-07-22 2045 G3TXF         599 74     SP9JZT        599 65    
QSO:  7016 CW 2023-07-22 2045 G3TXF         599 74     DF3OL         599 80    
QSO:  7016 CW 2023-07-22 2046 G3TXF         599 74     G3SVK         599 81    
QSO:  7016 CW 2023-07-22 2046 G3TXF         599 74     SN300CITY     599 72    
QSO:  7016 CW 2023-07-22 2046 G3TXF         599 74     DF7XR         599 63    
QSO:  7016 CW 2023-07-22 2047 G3TXF         599 74     PC5D          599 58    
QSO:  7016 CW 2023-07-22 2048 G3TXF         599 74     HA5OM         599 67    
QSO:  7016 CW 2023-07-22 2048 G3TXF         599 74     DK2ZO         599 72    
QSO:  7011 CW 2023-07-22 2049 G3TXF         599 74     HA5OV         599 67    
QSO:  3537 CW 2023-07-22 2051 G3TXF         599 74     G5C           599 88    
QSO:  3531 CW 2023-07-22 2052 G3TXF         599 74     DL3KWR        599 83    
QSO:  3525 CW 2023-07-22 2053 G3TXF         599 74     OK2EA         599 73    
QSO:  3515 CW 2023-07-22 2053 G3TXF         599 74     P3X           599 49    
QSO:  3512 CW 2023-07-22 2054 G3TXF         599 74     HG5D          599 66    
QSO:  3514 CW 2023-07-22 2054 G3TXF         599 74     SF6W          599 70    
QSO:  3513 CW 2023-07-22 2055 G3TXF         599 74     G4IRN         599 59    
QSO:  3516 CW 2023-07-22 2055 G3TXF         599 74     DL6KVA        599 56    
QSO:  3520 CW 2023-07-22 2056 G3TXF         599 74     OH2KW         599 68    
QSO:  3521 CW 2023-07-22 2057 G3TXF         599 74     HA8BE         599 67    
QSO:  3517 CW 2023-07-22 2057 G3TXF         599 74     YO4RDW        599 51    
QSO:  3524 CW 2023-07-22 2058 G3TXF         599 74     RM1T          599 65    
QSO:  3526 CW 2023-07-22 2058 G3TXF         599 74     HG6A          599 68    
QSO:  3527 CW 2023-07-22 2058 G3TXF         599 74     OK1OA         599 74    
QSO:  3528 CW 2023-07-22 2059 G3TXF         599 74     YO3GCL        599 53    
QSO:  3542 CW 2023-07-22 2059 G3TXF         599 74     SO3O          599 57    
QSO:  3530 CW 2023-07-22 2100 G3TXF         599 74     I2WIJ         599 71    
QSO:  3526 CW 2023-07-22 2100 G3TXF         599 74     SP5ELA        599 70    
QSO:  3520 CW 2023-07-22 2101 G3TXF         599 74     SM5CSS        599 77    
QSO:  3522 CW 2023-07-22 2102 G3TXF         599 74     YL1YF         599 64    
QSO:  3530 CW 2023-07-22 2102 G3TXF         599 74     EA4AOC        599 44    
QSO:  3533 CW 2023-07-22 2102 G3TXF         599 74     DK6SP         599 25    
