START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: EA5EN
CLUB:  
CONTEST: EA-RTTY
CATEGORY: SINGLE-OP ALL HIGH
CLAIMED-SCORE: 158976
OPERATORS: EA5EN
NAME: MATEO ALEDO CAMPILLO
CREATED-BY: N1MM Logger+ 1.0.4457.0
QSO: 14082 RY 2018-04-07 1601 EA5EN         599 MU     OH2LU         599 0001     
QSO: 14082 RY 2018-04-07 1731 EA5EN         599 MU     DK5BO         599 0003     
QSO: 14082 RY 2018-04-07 1733 EA5EN         599 MU     K5AM          599 0019     
QSO: 14082 RY 2018-04-07 1733 EA5EN         599 MU     VA2QR         599 0008     
QSO: 14082 RY 2018-04-07 1734 EA5EN         599 MU     EM0I          599 0121     
QSO: 14082 RY 2018-04-07 1735 EA5EN         599 MU     EA5TS         599 V        
QSO: 14082 RY 2018-04-07 1736 EA5EN         599 MU     YB1BML        599 0011     
QSO: 14082 RY 2018-04-07 1738 EA5EN         599 MU     OZ1AOO        599 0007     
QSO: 14082 RY 2018-04-07 1738 EA5EN         599 MU     PA4GDR        599 0020     
QSO: 14082 RY 2018-04-07 1739 EA5EN         599 MU     EA8CQW        599 TF     
QSO: 14082 RY 2018-04-07 1740 EA5EN         599 MU     K4WW          599 0073     
QSO: 14082 RY 2018-04-07 1740 EA5EN         599 MU     AA4DD         599 0042     
QSO: 14082 RY 2018-04-07 1741 EA5EN         599 MU     UC4I          599 0023     
QSO: 14082 RY 2018-04-07 1742 EA5EN         599 MU     R3YC          599 0021     
QSO: 14082 RY 2018-04-07 1743 EA5EN         599 MU     VE6TK         599 0028     
QSO: 14082 RY 2018-04-07 1745 EA5EN         599 MU     AD4TJ         599 0003     
QSO: 14082 RY 2018-04-07 1745 EA5EN         599 MU     W7OM          599 0018     
QSO: 14082 RY 2018-04-07 1747 EA5EN         599 MU     OZ4ZT         599 0003     
QSO: 14082 RY 2018-04-07 1748 EA5EN         599 MU     G4HBI         599 0015     
QSO: 14082 RY 2018-04-07 1749 EA5EN         599 MU     N4QS          599 0060     
QSO: 14082 RY 2018-04-07 1750 EA5EN         599 MU     K6HGF         599 0035     
QSO: 14082 RY 2018-04-07 1750 EA5EN         599 MU     IZ7GEG        599 0006     
QSO: 14082 RY 2018-04-07 1751 EA5EN         599 MU     G0HDV         599 0038     
QSO: 14082 RY 2018-04-07 1751 EA5EN         599 MU     K0CF          599 0002     
QSO: 14082 RY 2018-04-07 1752 EA5EN         599 MU     9A7T          599 0024     
QSO: 14082 RY 2018-04-07 1753 EA5EN         599 MU     OM2DT         599 0037     
QSO: 14082 RY 2018-04-07 1753 EA5EN         599 MU     K0BJ          599 0043     
QSO: 14082 RY 2018-04-07 1754 EA5EN         599 MU     KS0AA         599 0038     
QSO: 14082 RY 2018-04-07 1755 EA5EN         599 MU     IT9PZM        599 0097     
QSO: 14082 RY 2018-04-07 1756 EA5EN         599 MU     KP4JFR        599 0001     
QSO: 14082 RY 2018-04-07 1757 EA5EN         599 MU     9A1RBZ        599 0106     
QSO: 14082 RY 2018-04-07 1758 EA5EN         599 MU     OK1UYR        599 0007     
QSO: 14082 RY 2018-04-07 1759 EA5EN         599 MU     W3LL          599 0065     
QSO: 14082 RY 2018-04-07 1800 EA5EN         599 MU     EA1AF         599 P        
QSO: 14082 RY 2018-04-07 1802 EA5EN         599 MU     LU1KCQ        599 0006     
QSO: 14082 RY 2018-04-07 1803 EA5EN         599 MU     PA3JQD        599 0034     
QSO: 14082 RY 2018-04-07 1804 EA5EN         599 MU     ON6SAT        599 0032     
QSO: 14082 RY 2018-04-07 1806 EA5EN         599 MU     PG1R          599 0017     
QSO: 14082 RY 2018-04-07 1806 EA5EN         599 MU     R7AB          599 0122     
QSO: 14082 RY 2018-04-07 1807 EA5EN         599 MU     PA4G          599 0010     
QSO: 14082 RY 2018-04-07 1807 EA5EN         599 MU     M0TJU         599 0011     
QSO:  7059 RY 2018-04-07 1816 EA5EN         599 MU     EE7Y          599 H        
QSO:  7064 RY 2018-04-07 1818 EA5EN         599 MU     YO4CVV        599 0033     
QSO:  7064 RY 2018-04-07 1819 EA5EN         599 MU     9A1RBZ        599 0121     
QSO:  7064 RY 2018-04-07 1820 EA5EN         599 MU     EA7JOY        599 SE       
QSO:  7064 RY 2018-04-07 1820 EA5EN         599 MU     EA4GC         599 M        
QSO:  7064 RY 2018-04-07 1821 EA5EN         599 MU     YT4TT         599 0001     
QSO:  7064 RY 2018-04-07 1821 EA5EN         599 MU     EA1BAF        599 OU       
QSO:  7064 RY 2018-04-07 1822 EA5EN         599 MU     SE4E          599 0087     
QSO:  7064 RY 2018-04-07 1823 EA5EN         599 MU     SE4V          599 0087     
QSO:  7064 RY 2018-04-07 1823 EA5EN         599 MU     DG0CG         599 0058     
QSO:  7064 RY 2018-04-07 1824 EA5EN         599 MU     RU5X          599 0062     
QSO:  7064 RY 2018-04-07 1825 EA5EN         599 MU     MM3AWD        599 0051     
QSO:  7064 RY 2018-04-07 1826 EA5EN         599 MU     IW1RLC        599 0028     
QSO:  7064 RY 2018-04-07 1827 EA5EN         599 MU     EI3JE         599 0089     
QSO:  7064 RY 2018-04-07 1827 EA5EN         599 MU     HA7XC         599 0047     
QSO:  7064 RY 2018-04-07 1828 EA5EN         599 MU     R3ZC          599 0032     
QSO:  7064 RY 2018-04-07 1829 EA5EN         599 MU     I1JTQ         599 0063     
QSO:  7064 RY 2018-04-07 1829 EA5EN         599 MU     EA3HCJ        599 T        
QSO:  7064 RY 2018-04-07 1831 EA5EN         599 MU     YT3H          599 0068     
QSO:  7064 RY 2018-04-07 1832 EA5EN         599 MU     EA3AH         599 LE       
QSO:  7064 RY 2018-04-07 1832 EA5EN         599 MU     UR4MG         599 0073     
QSO:  7064 RY 2018-04-07 1833 EA5EN         599 MU     EA5WU         599 CS       
QSO:  7064 RY 2018-04-07 1835 EA5EN         599 MU     I2BZN         599 0026     
QSO:  7064 RY 2018-04-07 1835 EA5EN         599 MU     IW1CHX        599 0053     
QSO:  7064 RY 2018-04-07 1836 EA5EN         599 MU     EA4CFT        599 M        
QSO:  7064 RY 2018-04-07 1836 EA5EN         599 MU     9A7B          599 0093     
QSO:  7064 RY 2018-04-07 1837 EA5EN         599 MU     EA5KO         599 V        
QSO:  7064 RY 2018-04-07 1837 EA5EN         599 MU     R3GZ          599 0088     
QSO:  7064 RY 2018-04-07 1839 EA5EN         599 MU     YO6HSU        599 0090     
QSO:  7064 RY 2018-04-07 1839 EA5EN         599 MU     I3PXN         599 0074     
QSO:  7064 RY 2018-04-07 1840 EA5EN         599 MU     F1VEV         599 0004     
QSO:  7064 RY 2018-04-07 1840 EA5EN         599 MU     PA3DUU        599 0068     
QSO:  7064 RY 2018-04-07 1841 EA5EN         599 MU     UT2EF         599 0065     
QSO:  7064 RY 2018-04-07 1841 EA5EN         599 MU     EA1MV         599 LU       
QSO:  7064 RY 2018-04-07 1843 EA5EN         599 MU     EU1ST         599 0026     
QSO:  7064 RY 2018-04-07 1844 EA5EN         599 MU     YU7KMN        599 0066     
QSO:  7064 RY 2018-04-07 1844 EA5EN         599 MU     R4CU          599 0050     
QSO:  7064 RY 2018-04-07 1846 EA5EN         599 MU     RA4HL         599 0113     
QSO:  7064 RY 2018-04-07 1847 EA5EN         599 MU     PE1BNF        599 0039     
QSO:  7064 RY 2018-04-07 1847 EA5EN         599 MU     ON4UP         599 0006     
QSO:  7064 RY 2018-04-07 1848 EA5EN         599 MU     OH2HAN        599 0156     
QSO:  7064 RY 2018-04-07 1849 EA5EN         599 MU     UT3QD         599 0040     
QSO:  7064 RY 2018-04-07 1849 EA5EN         599 MU     EB3EFU        599 GI       
QSO:  7064 RY 2018-04-07 1850 EA5EN         599 MU     OM3TLE        599 0041     
QSO:  7064 RY 2018-04-07 1850 EA5EN         599 MU     UZ4E          599 0090     
QSO:  7064 RY 2018-04-07 1851 EA5EN         599 MU     IW2HUS        599 0034     
QSO:  7064 RY 2018-04-07 1852 EA5EN         599 MU     UR4EI         599 0070     
QSO:  7064 RY 2018-04-07 1852 EA5EN         599 MU     HA0MS         599 0061     
QSO:  7064 RY 2018-04-07 1853 EA5EN         599 MU     IN3BFW        599 0079     
QSO:  7064 RY 2018-04-07 1853 EA5EN         599 MU     EA1ACP        599 SO       
QSO:  7064 RY 2018-04-07 1854 EA5EN         599 MU     OM2DT         599 0043     
QSO:  7064 RY 2018-04-07 1854 EA5EN         599 MU     IZ3XNJ        599 0040     
QSO:  7064 RY 2018-04-07 1907 EA5EN         599 MU     CT7AJL        599 0144     
QSO:  7064 RY 2018-04-07 1908 EA5EN         599 MU     EW7BA         599 0056     
QSO:  7064 RY 2018-04-07 1909 EA5EN         599 MU     9A2EU         599 0055     
QSO:  7062 RY 2018-04-07 1911 EA5EN         599 MU     EA2DDE        599 NA       
QSO:  7060 RY 2018-04-07 1912 EA5EN         599 MU     S57DX         599 0066     
QSO:  7064 RY 2018-04-07 1913 EA5EN         599 MU     IT9PZM        599 0134     
QSO:  7050 RY 2018-04-07 1920 EA5EN         599 MU     C31MF         599 0061     
QSO:  7052 RY 2018-04-07 1921 EA5EN         599 MU     F4FDR         599 0073     
QSO:  7053 RY 2018-04-07 1922 EA5EN         599 MU     RG5R          599 0116     
QSO:  7054 RY 2018-04-07 1922 EA5EN         599 MU     PD2PKM        599 0132     
QSO:  7062 RY 2018-04-07 1924 EA5EN         599 MU     RG9A          599 0231     
QSO:  7062 RY 2018-04-07 1924 EA5EN         599 MU     S52R          599 0014     
QSO:  7062 RY 2018-04-07 1925 EA5EN         599 MU     EA7GXD        599 MA       
QSO:  7062 RY 2018-04-07 1927 EA5EN         599 MU     MM0CBL        599 0045     
QSO:  7061 RY 2018-04-07 1929 EA5EN         599 MU     OK2HBR        599 0039     
QSO:  7060 RY 2018-04-07 1931 EA5EN         599 MU     DG7NFX        599 0037     
QSO:  7060 RY 2018-04-07 1931 EA5EN         599 MU     DG7NFX        599 0038     
QSO:  7060 RY 2018-04-07 1931 EA5EN         599 MU     F6GCI         599 0060     
QSO:  7060 RY 2018-04-07 1932 EA5EN         599 MU     OH3P          599 0089     
QSO:  7060 RY 2018-04-07 1933 EA5EN         599 MU     LB2WG         599 0034     
QSO:  7060 RY 2018-04-07 1934 EA5EN         599 MU     IZ3IBL        599 0047     
QSO:  7060 RY 2018-04-07 1934 EA5EN         599 MU     UR5FBM        599 0096     
QSO:  7060 RY 2018-04-07 1935 EA5EN         599 MU     YO9HP         599 0123     
QSO:  7060 RY 2018-04-07 1935 EA5EN         599 MU     EA1FA         599 O        
QSO:  7060 RY 2018-04-07 1936 EA5EN         599 MU     UZ4U          599 0045     
QSO:  7060 RY 2018-04-07 1937 EA5EN         599 MU     DJ3JD         599 0030     
QSO:  7060 RY 2018-04-07 1941 EA5EN         599 MU     UA6CE         599 0163     
QSO:  7060 RY 2018-04-07 1941 EA5EN         599 MU     HG1G          599 0088     
QSO:  7060 RY 2018-04-07 1942 EA5EN         599 MU     EA1SI         599 O        
QSO:  7060 RY 2018-04-07 1942 EA5EN         599 MU     EB1RL         599 BU       
QSO:  7060 RY 2018-04-07 1943 EA5EN         599 MU     OM8MF         599 0048     
QSO:  7060 RY 2018-04-07 1944 EA5EN         599 MU     CT1FKN        599 0025     
QSO:  3584 RY 2018-04-07 1944 EA5EN         599 MU     EA3EGB        599 GI       
QSO:  7060 RY 2018-04-07 1946 EA5EN         599 MU     OH2PM         599 0169     
QSO:  7060 RY 2018-04-07 1946 EA5EN         599 MU     PA2A          599 0051     
QSO:  7060 RY 2018-04-07 1947 EA5EN         599 MU     YU7RIM        599 0026     
QSO:  7060 RY 2018-04-07 1950 EA5EN         599 MU     DL1NHW        599 0038     
QSO:  3592 RY 2018-04-07 1951 EA5EN         599 MU     IK6XEJ        599 0047     
QSO:  7060 RY 2018-04-07 1951 EA5EN         599 MU     PB7Z          599 0112     
QSO:  7060 RY 2018-04-07 1952 EA5EN         599 MU     IK2PZC        599 0067     
QSO:  7060 RY 2018-04-07 1952 EA5EN         599 MU     M0ICL         599 0037     
QSO:  7060 RY 2018-04-07 1954 EA5EN         599 MU     PA0CMF        599 0040     
QSO:  7060 RY 2018-04-07 1955 EA5EN         599 MU     EA3DNC        599 B        
QSO:  7060 RY 2018-04-07 1956 EA5EN         599 MU     LZ5XQ         599 0135     
QSO:  7060 RY 2018-04-07 1957 EA5EN         599 MU     G4FPA         599 0034     
QSO:  7060 RY 2018-04-07 1959 EA5EN         599 MU     EM0I          599 0258     
QSO:  7060 RY 2018-04-07 2000 EA5EN         599 MU     EA7JQT        599 SE       
QSO:  7060 RY 2018-04-07 2000 EA5EN         599 MU     IK5UAN        599 0096     
QSO:  3590 RY 2018-04-07 2002 EA5EN         599 MU     EA1EXE        599 O        
QSO:  3577 RY 2018-04-07 2003 EA5EN         599 MU     EA4DB         599 M        
QSO:  3571 RY 2018-04-07 2005 EA5EN         599 MU     9A1RBZ        599 0101     
QSO:  3571 RY 2018-04-07 2006 EA5EN         599 MU     DJ3JD         599 0046     
QSO:  3571 RY 2018-04-07 2006 EA5EN         599 MU     9A7T          599 0073     
QSO:  3571 RY 2018-04-07 2007 EA5EN         599 MU     ON4AMP        599 0048     
QSO:  3585 RY 2018-04-07 2009 EA5EN         599 MU     I5MXX         599 0065     
QSO:  3571 RY 2018-04-07 2011 EA5EN         599 MU     RA3Y          599 0108     
QSO:  3571 RY 2018-04-07 2012 EA5EN         599 MU     PA3EWP        599 0058     
QSO:  3571 RY 2018-04-07 2013 EA5EN         599 MU     OH2HAN        599 0231     
QSO:  3571 RY 2018-04-07 2014 EA5EN         599 MU     RG9A          599 0284     
QSO:  7060 RY 2018-04-07 2015 EA5EN         599 MU     EC5AC         599 A        
QSO:  3571 RY 2018-04-07 2018 EA5EN         599 MU     LZ1QV         599 0053     
QSO:  7055 RY 2018-04-07 2022 EA5EN         599 MU     DM5WI         599 0059     
QSO:  3571 RY 2018-04-07 2023 EA5EN         599 MU     EA4DXP        599 TO       
QSO:  7055 RY 2018-04-07 2024 EA5EN         599 MU     G0RPM         599 0013     
QSO:  7055 RY 2018-04-07 2025 EA5EN         599 MU     DM5TI         599 0061     
QSO:  3588 RY 2018-04-07 2027 EA5EN         599 MU     EA1AKS        599 S        
QSO:  3597 RY 2018-04-07 2028 EA5EN         599 MU     EA7KE         599 SE       
QSO:  7056 RY 2018-04-07 2043 EA5EN         599 MU     G0HDV         599 0124     
QSO:  7049 RY 2018-04-07 2046 EA5EN         599 MU     IK4RVG        599 0040     
QSO:  7049 RY 2018-04-07 2047 EA5EN         599 MU     SP6JZP        599 0069     
QSO:  7049 RY 2018-04-07 2048 EA5EN         599 MU     M0CFV         599 0048     
QSO:  7049 RY 2018-04-07 2048 EA5EN         599 MU     M0WTR         599 0003     
QSO:  7049 RY 2018-04-07 2050 EA5EN         599 MU     IK2OVT        599 0023     
QSO:  7049 RY 2018-04-07 2052 EA5EN         599 MU     LB1AH         599 0166     
QSO:  7049 RY 2018-04-07 2053 EA5EN         599 MU     DL1FCU        599 0061     
QSO:  7047 RY 2018-04-07 2055 EA5EN         599 MU     IZ7FLP        599 0187     
QSO:  7051 RY 2018-04-07 2057 EA5EN         599 MU     HA6NL         599 0062     
QSO:  7056 RY 2018-04-07 2059 EA5EN         599 MU     IW2MXY        599 0092     
QSO:  3580 RY 2018-04-07 2101 EA5EN         599 MU     S58K          599 0374     
QSO:  3590 RY 2018-04-07 2103 EA5EN         599 MU     IW1RLC        599 0063     
QSO:  3592 RY 2018-04-07 2106 EA5EN         599 MU     IZ7GEG        599 0057     
QSO:  3593 RY 2018-04-07 2107 EA5EN         599 MU     UR5SD         599 0087     
QSO:  3595 RY 2018-04-07 2109 EA5EN         599 MU     EA4URE        599 HQ       
QSO:  3590 RY 2018-04-07 2115 EA5EN         599 MU     ED1MK         599 P        
QSO:  3591 RY 2018-04-07 2115 EA5EN         599 MU     F5BEG         599 0112     
QSO:  3586 RY 2018-04-07 2118 EA5EN         599 MU     EA2ASB        599 BI       
QSO:  3585 RY 2018-04-07 2118 EA5EN         599 MU     EF1A          599 C        
QSO:  3584 RY 2018-04-07 2119 EA5EN         599 MU     EA1CYH        599 AV       
QSO:  3582 RY 2018-04-07 2121 EA5EN         599 MU     EC7AT         599 AL       
QSO:  3570 RY 2018-04-07 2124 EA5EN         599 MU     LB1AH         599 0180     
QSO:  3571 RY 2018-04-07 2130 EA5EN         599 MU     EA5EX         599 MU       
QSO:  3571 RY 2018-04-07 2130 EA5EN         599 MU     I1JTQ         599 0127     
QSO:  3592 RY 2018-04-07 2135 EA5EN         599 MU     YO9HP         599 0273     
QSO:  3586 RY 2018-04-07 2137 EA5EN         599 MU     S57SWR        599 0062     
QSO:  3596 RY 2018-04-07 2138 EA5EN         599 MU     EA2CMF        599 BI       
QSO:  3598 RY 2018-04-07 2141 EA5EN         599 MU     OZ2TF         599 0162     
QSO:  3587 RY 2018-04-07 2142 EA5EN         599 MU     EA4JJ         599 M        
