START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
SPECIFIC: Z64
CREATED-BY: DXLog.net v2.5.44, modified by DXHF upload.
CALLSIGN: DF0DB
CLAIMED-SCORE: 5712
CLUB: VFDB
OPERATORS: DK5YL
QSO: 28000 PH 2023-09-09 1830 DF0DB         59  001    PY4JW         59  205
QTC: 28000 PH  2023-09-10 1714 DF0DB         148/10     ZW2N          1711 9A3YT         038
QSO: 28000 PH 2023-09-10 1714 DF0DB         59  035    ZW2N          59  000
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         1840 DJ5MD         002
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         1944 ED5I          109
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         1956 DK9P          806
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         1956 DK9IP         006
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         1957 DK5DQ         365
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         2010 EI9JU         033
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         2022 EI6JK         018
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         2024 CT1BXT        063
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         1203 9A5O          036
QTC: 28000 PH  2023-09-10 1734 DF0DB         008/10     CE7VP         1204 DP6P          186
QSO: 28000 PH 2023-09-10 1734 DF0DB         59  036    CE7VP         59  138
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2045 DF0HQ         1095
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2048 ED7R          127
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2053 9A5AFF        033
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2056 OG3B          254
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2102 DR3W          246
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2115 DABCC         477
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2122 II3F          227
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2211 IO8V          780
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2227 SE2P          280
QTC: 28000 PH  2023-09-10 1744 DF0DB         021/10     CX2RA         2230 OH8WW         109
QSO: 28000 PH 2023-09-10 1744 DF0DB         59  037    CX2RA         59  000
QSO: 28000 PH 2023-09-10 1745 DF0DB         59  038    PY2CX         59  592
QSO: 28000 PH 2023-09-10 1755 DF0DB         59  039    EC8AQQ        59  266
QSO: 28000 PH 2023-09-10 1802 DF0DB         59  040    CX7SS         59  275
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1607 DL7LX         063
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1607 DK70BAD       012
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1608 DG2BHB        020
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1608 YT9A          120
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1608 OE5TXF        039
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1609 SV8DJW        083
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1609 UB5MBA        003
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1609 9A2UI         003
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1610 LZ2JU         048
QTC: 28000 PH  2023-09-10 1822 DF0DB         208/10     FY5KE         1610 F4JTH         051
QSO: 28000 PH 2023-09-10 1822 DF0DB         59  041    FY5KE         59  2272
QSO: 28000 PH 2023-09-10 1836 DF0DB         59  042    WX3B          59  141
END-OF-LOG:
