START-OF-LOG: 3.0
CALLSIGN: AC9S
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 98670
NAME: Keith Hanson
LOCATION: IL
OPERATORS: AC9S
CLUB: Society of Midwest Contesters
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5924.0
SOAPBOX: Fun contest, but prop was not too good on Sunday, especially 15.
QSO: 14101 RY 2016-09-24 1318 AC9S          599 04 IL  OT5C          599 15 DX
QSO: 14104 RY 2016-09-24 1323 AC9S          599 04 IL  HA8JV         599 15 DX
QSO: 14104 RY 2016-09-24 1326 AC9S          599 04 IL  PI4COM        599 14 DX
QSO: 14105 RY 2016-09-24 1333 AC9S          599 04 IL  EW8DX         599 16 DX
QSO: 14106 RY 2016-09-24 1338 AC9S          599 04 IL  G3P           599 14 DX
QSO: 14106 RY 2016-09-24 1340 AC9S          599 04 IL  4O10A         599 15 DX
QSO: 14106 RY 2016-09-24 1340 AC9S          599 04 IL  AN400M        599 14 DX
QSO: 14107 RY 2016-09-24 1342 AC9S          599 04 IL  OH1VR         599 15 DX
QSO: 14108 RY 2016-09-24 1344 AC9S          599 04 IL  M9K           599 14 DX
QSO: 14109 RY 2016-09-24 1344 AC9S          599 04 IL  DR5N          599 14 DX
QSO: 14109 RY 2016-09-24 1345 AC9S          599 04 IL  OH8A          599 15 DX
QSO: 14112 RY 2016-09-24 1355 AC9S          599 04 IL  DL1REM        599 14 DX
QSO: 14113 RY 2016-09-24 1357 AC9S          599 04 IL  ON7TK         599 14 DX
QSO: 14115 RY 2016-09-24 1400 AC9S          599 04 IL  IK2XDE        599 15 DX
QSO: 14116 RY 2016-09-24 1401 AC9S          599 04 IL  UC8U          599 18 DX
QSO: 14116 RY 2016-09-24 1402 AC9S          599 04 IL  SP3GXH        599 15 DX
QSO: 14117 RY 2016-09-24 1405 AC9S          599 04 IL  S58J          599 15 DX
QSO: 14118 RY 2016-09-24 1409 AC9S          599 04 IL  UT5EPP        599 16 DX
QSO: 14119 RY 2016-09-24 1410 AC9S          599 04 IL  UA4M          599 16 DX
QSO: 14119 RY 2016-09-24 1412 AC9S          599 04 IL  YO9HP         599 20 DX
QSO: 14120 RY 2016-09-24 1414 AC9S          599 04 IL  GW0RYT        599 14 DX
QSO: 14121 RY 2016-09-24 1417 AC9S          599 04 IL  UB7K          599 16 DX
QSO: 14124 RY 2016-09-24 1424 AC9S          599 04 IL  SK7K          599 14 DX
QSO: 14125 RY 2016-09-24 1426 AC9S          599 04 IL  SP4TXI        599 15 DX
QSO: 14126 RY 2016-09-24 1427 AC9S          599 04 IL  UR3CMA        599 16 DX
QSO: 14127 RY 2016-09-24 1428 AC9S          599 04 IL  LZ3KB         599 20 DX
QSO: 14128 RY 2016-09-24 1429 AC9S          599 04 IL  IK1MEG        599 15 DX
QSO: 14130 RY 2016-09-24 1434 AC9S          599 04 IL  UR7GO         599 16 DX
QSO: 14133 RY 2016-09-24 1438 AC9S          599 04 IL  E2X           599 26 DX
QSO: 14134 RY 2016-09-24 1442 AC9S          599 04 IL  DF3EH         599 14 DX
QSO: 14135 RY 2016-09-24 1443 AC9S          599 04 IL  IZ8GNR        599 15 DX
QSO: 14136 RY 2016-09-24 1445 AC9S          599 04 IL  DR3W          599 14 DX
QSO: 14136 RY 2016-09-24 1446 AC9S          599 04 IL  TF3PPN        599 40 DX
QSO: 14138 RY 2016-09-24 1448 AC9S          599 04 IL  SP3VSE        599 15 DX
QSO: 14139 RY 2016-09-24 1450 AC9S          599 04 IL  E21YDP        599 26 DX
QSO: 14139 RY 2016-09-24 1451 AC9S          599 04 IL  MJ5Z          599 14 DX
QSO: 14144 RY 2016-09-24 1454 AC9S          599 04 IL  SK6AW         599 14 DX
QSO: 21076 RY 2016-09-24 1500 AC9S          599 04 IL  OG7A          599 15 DX
QSO: 21074 RY 2016-09-24 1501 AC9S          599 04 IL  YO3APJ        599 20 DX
QSO: 21079 RY 2016-09-24 1502 AC9S          599 04 IL  E73Y          599 15 DX
QSO: 21079 RY 2016-09-24 1503 AC9S          599 04 IL  EA1BD         599 14 DX
QSO: 21080 RY 2016-09-24 1503 AC9S          599 04 IL  ON6DP         599 14 DX
QSO: 21080 RY 2016-09-24 1505 AC9S          599 04 IL  AN400V        599 14 DX
QSO: 21080 RY 2016-09-24 1506 AC9S          599 04 IL  EI7KD         599 14 DX
QSO: 21084 RY 2016-09-24 1512 AC9S          599 04 IL  9A5D          599 15 DX
QSO: 21084 RY 2016-09-24 1514 AC9S          599 04 IL  OH0Z          599 15 DX
QSO: 21086 RY 2016-09-24 1518 AC9S          599 04 IL  M0CHK         599 14 DX
QSO: 21086 RY 2016-09-24 1520 AC9S          599 04 IL  SP3GXH        599 15 DX
QSO: 21087 RY 2016-09-24 1521 AC9S          599 04 IL  SM6BGG        599 14 DX
QSO: 21087 RY 2016-09-24 1522 AC9S          599 04 IL  CR3W          599 33 DX
QSO: 21088 RY 2016-09-24 1523 AC9S          599 04 IL  DJ3NG         599 14 DX
QSO: 21088 RY 2016-09-24 1524 AC9S          599 04 IL  EA2XR         599 14 DX
QSO: 21089 RY 2016-09-24 1526 AC9S          599 04 IL  EA3EZD        599 14 DX
QSO: 21089 RY 2016-09-24 1527 AC9S          599 04 IL  M3I           599 14 DX
QSO: 21090 RY 2016-09-24 1530 AC9S          599 04 IL  HK6NVV        599 09 DX
QSO: 21092 RY 2016-09-24 1532 AC9S          599 04 IL  S53EO         599 15 DX
QSO: 21094 RY 2016-09-24 1536 AC9S          599 04 IL  SV1EJD        599 20 DX
QSO: 21095 RY 2016-09-24 1539 AC9S          599 04 IL  I4DZ          599 15 DX
QSO: 21095 RY 2016-09-24 1541 AC9S          599 04 IL  GI8SJQ        599 14 DX
QSO: 21096 RY 2016-09-24 1542 AC9S          599 04 IL  OK7W          599 15 DX
QSO: 21096 RY 2016-09-24 1544 AC9S          599 04 IL  HG1S          599 15 DX
QSO: 21097 RY 2016-09-24 1546 AC9S          599 04 IL  EA1DR         599 14 DX
QSO: 21098 RY 2016-09-24 1547 AC9S          599 04 IL  AN400G        599 14 DX
QSO: 21098 RY 2016-09-24 1548 AC9S          599 04 IL  9A5X          599 15 DX
QSO: 21099 RY 2016-09-24 1550 AC9S          599 04 IL  DF8XC         599 14 DX
QSO: 21100 RY 2016-09-24 1552 AC9S          599 04 IL  9A0Z          599 15 DX
QSO: 21100 RY 2016-09-24 1615 AC9S          599 04 IL  EA6BH         599 14 DX
QSO: 21101 RY 2016-09-24 1617 AC9S          599 04 IL  AN400A        599 14 DX
QSO: 21103 RY 2016-09-24 1618 AC9S          599 04 IL  GW0A          599 14 DX
QSO: 21104 RY 2016-09-24 1620 AC9S          599 04 IL  OH8A          599 15 DX
QSO: 21106 RY 2016-09-24 1621 AC9S          599 04 IL  IQ1RY         599 15 DX
QSO: 21109 RY 2016-09-24 1624 AC9S          599 04 IL  PI4CC         599 14 DX
QSO: 21109 RY 2016-09-24 1625 AC9S          599 04 IL  GU0URR        599 14 DX
QSO: 21110 RY 2016-09-24 1629 AC9S          599 04 IL  7Z1SJA        599 21 DX
QSO: 21112 RY 2016-09-24 1632 AC9S          599 04 IL  ED1A          599 14 DX
QSO: 21117 RY 2016-09-24 1635 AC9S          599 04 IL  F6AUS         599 14 DX
QSO: 21117 RY 2016-09-24 1636 AC9S          599 04 IL  IK2NCJ        599 15 DX
QSO: 21118 RY 2016-09-24 1637 AC9S          599 04 IL  MM1E          599 14 DX
QSO: 21119 RY 2016-09-24 1638 AC9S          599 04 IL  LX7I          599 14 DX
QSO: 21123 RY 2016-09-24 1644 AC9S          599 04 IL  P49X          599 09 DX
QSO: 21126 RY 2016-09-24 1646 AC9S          599 04 IL  PY1NX         599 11 DX
QSO: 21127 RY 2016-09-24 1648 AC9S          599 04 IL  EI8IU         599 14 DX
QSO: 21128 RY 2016-09-24 1649 AC9S          599 04 IL  CT7AIX        599 14 DX
QSO: 21129 RY 2016-09-24 1651 AC9S          599 04 IL  DN2MR         599 14 DX
QSO: 21130 RY 2016-09-24 1652 AC9S          599 04 IL  G9V           599 14 DX
QSO: 21078 RY 2016-09-24 1656 AC9S          599 04 IL  3Z5N          599 15 DX
QSO: 21079 RY 2016-09-24 1657 AC9S          599 04 IL  4Z4AK         599 20 DX
QSO: 21085 RY 2016-09-24 1705 AC9S          599 04 IL  EA8DED        599 33 DX
QSO: 21088 RY 2016-09-24 1708 AC9S          599 04 IL  9A701A        599 15 DX
QSO: 21096 RY 2016-09-24 1715 AC9S          599 04 IL  DH8BQA        599 14 DX
QSO: 21098 RY 2016-09-24 1718 AC9S          599 04 IL  EI3JE         599 14 DX
QSO: 21099 RY 2016-09-24 1719 AC9S          599 04 IL  I8JIT         599 15 DX
QSO: 21103 RY 2016-09-24 1725 AC9S          599 04 IL  F8BDQ         599 14 DX
QSO: 21110 RY 2016-09-24 1730 AC9S          599 04 IL  YV1YLY        599 09 DX
QSO: 21111 RY 2016-09-24 1731 AC9S          599 04 IL  ZX2V          599 11 DX
QSO: 21118 RY 2016-09-24 1735 AC9S          599 04 IL  FM/DD5ZZ      599 08 DX
QSO: 21082 RY 2016-09-24 1739 AC9S          599 04 IL  CV5Q          599 13 DX
QSO: 21084 RY 2016-09-24 1740 AC9S          599 04 IL  TG9IIN        599 07 DX
QSO: 21088 RY 2016-09-24 1743 AC9S          599 04 IL  KP2/WE5DX     599 08 DX
QSO: 21093 RY 2016-09-24 1746 AC9S          599 04 IL  ZB2TT         599 14 DX
QSO:  7031 RY 2016-09-25 1007 AC9S          599 04 IL  WP3C          599 08 DX
QSO:  7035 RY 2016-09-25 1010 AC9S          599 04 IL  HK3TU         599 09 DX
QSO:  7045 RY 2016-09-25 1020 AC9S          599 04 IL  KP4JRS        599 08 DX
QSO:  7047 RY 2016-09-25 1028 AC9S          599 04 IL  KP4BD         599 11 DX
QSO:  7052 RY 2016-09-25 1030 AC9S          599 04 IL  CE3WW         599 12 DX
QSO:  7054 RY 2016-09-25 1031 AC9S          599 04 IL  CB1H          599 12 DX
QSO:  7033 RY 2016-09-25 1035 AC9S          599 04 IL  VC7J          599 03 BC
QSO:  7036 RY 2016-09-25 1040 AC9S          599 04 IL  XE2CQ         599 06 DX
QSO:  7057 RY 2016-09-25 1046 AC9S          599 04 IL  YW5T          599 09 DX
QSO:  7081 RY 2016-09-25 1058 AC9S          599 04 IL  8P1W          599 08 DX
QSO:  7050 RY 2016-09-25 1110 AC9S          599 04 IL  CM2KL         599 08 DX
QSO:  7051 RY 2016-09-25 1111 AC9S          599 04 IL  CM2FRB        599 08 DX
QSO: 14083 RY 2016-09-25 1131 AC9S          599 04 IL  CR5U          599 14 DX
QSO: 14086 RY 2016-09-25 1134 AC9S          599 04 IL  ED2C          599 14 DX
QSO: 14089 RY 2016-09-25 1138 AC9S          599 04 IL  HK1T          599 09 DX
QSO: 14091 RY 2016-09-25 1139 AC9S          599 04 IL  PZ5RA         599 09 DX
QSO: 14093 RY 2016-09-25 1141 AC9S          599 04 IL  HP3/VY2SS     599 07 DX
QSO: 14110 RY 2016-09-25 1149 AC9S          599 04 IL  OK3RM         599 15 DX
QSO: 14116 RY 2016-09-25 1150 AC9S          599 04 IL  IU4CHE        599 15 DX
QSO: 14116 RY 2016-09-25 1151 AC9S          599 04 IL  IQ1RY         599 15 DX
QSO: 14118 RY 2016-09-25 1200 AC9S          599 04 IL  S51AF         599 15 DX
QSO: 14121 RY 2016-09-25 1202 AC9S          599 04 IL  ON5AM         599 14 DX
QSO: 14124 RY 2016-09-25 1208 AC9S          599 04 IL  DF9GR         599 14 DX
QSO: 14126 RY 2016-09-25 1210 AC9S          599 04 IL  OK1DBE        599 15 DX
QSO: 14127 RY 2016-09-25 1212 AC9S          599 04 IL  OH2ET         599 15 DX
QSO: 14128 RY 2016-09-25 1215 AC9S          599 04 IL  KG4SS         599 08 DX
QSO: 14130 RY 2016-09-25 1222 AC9S          599 04 IL  SV9CVY        599 20 DX
QSO: 14131 RY 2016-09-25 1223 AC9S          599 04 IL  AN400A        599 14 DX
QSO: 14134 RY 2016-09-25 1237 AC9S          599 04 IL  UC0A          599 18 DX
QSO: 14137 RY 2016-09-25 1239 AC9S          599 04 IL  IT9STX        599 15 DX
QSO: 14138 RY 2016-09-25 1241 AC9S          599 04 IL  HI3/HA3JB     599 08 DX
QSO: 14142 RY 2016-09-25 1247 AC9S          599 04 IL  LZ2JA         599 20 DX
QSO: 14143 RY 2016-09-25 1249 AC9S          599 04 IL  G9V           599 14 DX
QSO: 14144 RY 2016-09-25 1250 AC9S          599 04 IL  IW3FVZ        599 15 DX
QSO: 14146 RY 2016-09-25 1251 AC9S          599 04 IL  YT1X          599 15 DX
QSO: 14148 RY 2016-09-25 1253 AC9S          599 04 IL  PD2TW         599 14 DX
QSO: 14076 RY 2016-09-25 1258 AC9S          599 04 IL  LZ9W          599 20 DX
QSO: 14078 RY 2016-09-25 1259 AC9S          599 04 IL  AN400N        599 14 DX
QSO: 14080 RY 2016-09-25 1300 AC9S          599 04 IL  PA4G          599 14 DX
QSO: 14080 RY 2016-09-25 1302 AC9S          599 04 IL  CS5CRE        599 14 DX
QSO: 14082 RY 2016-09-25 1305 AC9S          599 04 IL  OH2T          599 15 DX
QSO: 14085 RY 2016-09-25 1310 AC9S          599 04 IL  DG7MF         599 14 DX
QSO: 14087 RY 2016-09-25 1312 AC9S          599 04 IL  OK1KSL        599 15 DX
QSO: 14089 RY 2016-09-25 1314 AC9S          599 04 IL  OM3SEM        599 15 DX
QSO: 14091 RY 2016-09-25 1318 AC9S          599 04 IL  RW0A          599 18 DX
QSO: 14092 RY 2016-09-25 1319 AC9S          599 04 IL  RK4FD         599 16 DX
QSO: 14096 RY 2016-09-25 1323 AC9S          599 04 IL  DK5MB         599 14 DX
QSO: 14100 RY 2016-09-25 1328 AC9S          599 04 IL  IZ8BRI        599 15 DX
QSO: 14088 RY 2016-09-25 1347 AC9S          599 04 IL  EA4EJP        599 14 DX
QSO: 14090 RY 2016-09-25 1348 AC9S          599 04 IL  OK1EP         599 15 DX
QSO: 14094 RY 2016-09-25 1352 AC9S          599 04 IL  SV2BXA        599 20 DX
QSO: 14097 RY 2016-09-25 1414 AC9S          599 04 IL  DF5MA         599 14 DX
QSO: 14102 RY 2016-09-25 1419 AC9S          599 04 IL  IN3BJS        599 15 DX
QSO: 14104 RY 2016-09-25 1421 AC9S          599 04 IL  IQ2DN         599 15 DX
QSO: 14105 RY 2016-09-25 1422 AC9S          599 04 IL  5C5W          599 33 DX
QSO: 14105 RY 2016-09-25 1424 AC9S          599 04 IL  ON6YX         599 14 DX
QSO: 14106 RY 2016-09-25 1425 AC9S          599 04 IL  UW1M          599 16 DX
QSO: 14107 RY 2016-09-25 1426 AC9S          599 04 IL  HG1S          599 15 DX
QSO: 14108 RY 2016-09-25 1430 AC9S          599 04 IL  GM4FDM        599 14 DX
QSO: 14108 RY 2016-09-25 1430 AC9S          599 04 IL  IB4K          599 15 DX
QSO: 14109 RY 2016-09-25 1433 AC9S          599 04 IL  RK8I          599 18 DX
QSO: 14111 RY 2016-09-25 1436 AC9S          599 04 IL  IW2MXY        599 15 DX
QSO: 14112 RY 2016-09-25 1437 AC9S          599 04 IL  IZ8EFD        599 15 DX
QSO: 14114 RY 2016-09-25 1439 AC9S          599 04 IL  PA2IP         599 14 DX
QSO: 14116 RY 2016-09-25 1442 AC9S          599 04 IL  DL3BQA        599 14 DX
QSO: 14121 RY 2016-09-25 1449 AC9S          599 04 IL  PA7LV         599 14 DX
QSO: 14121 RY 2016-09-25 1450 AC9S          599 04 IL  OG2P          599 15 DX
QSO: 14122 RY 2016-09-25 1455 AC9S          599 04 IL  EB1BCG        599 14 DX
QSO: 14125 RY 2016-09-25 1458 AC9S          599 04 IL  RV3FF         599 16 DX
QSO: 14126 RY 2016-09-25 1459 AC9S          599 04 IL  LY7Z          599 15 DX
QSO: 14128 RY 2016-09-25 1501 AC9S          599 04 IL  DJ50MUC       599 14 DX
QSO: 14130 RY 2016-09-25 1503 AC9S          599 04 IL  SV1PMR        599 20 DX
QSO: 14131 RY 2016-09-25 1507 AC9S          599 04 IL  VU2NKS        599 22 DX
QSO: 14132 RY 2016-09-25 1512 AC9S          599 04 IL  PA4VHF        599 14 DX
QSO: 14133 RY 2016-09-25 1512 AC9S          599 04 IL  GW0A          599 14 DX
QSO: 14134 RY 2016-09-25 1525 AC9S          599 04 IL  ON4AXU        599 14 DX
QSO: 14135 RY 2016-09-25 1527 AC9S          599 04 IL  UT4ZG         599 16 DX
QSO: 14136 RY 2016-09-25 1528 AC9S          599 04 IL  LZ7A          599 20 DX
QSO: 21087 RY 2016-09-25 1536 AC9S          599 04 IL  AN400M        599 14 DX
QSO: 21088 RY 2016-09-25 1538 AC9S          599 04 IL  EA7TG         599 14 DX
QSO: 21095 RY 2016-09-25 1543 AC9S          599 04 IL  IQ9UI         599 15 DX
QSO: 21122 RY 2016-09-25 1556 AC9S          599 04 IL  IK4AUY        599 15 DX
QSO: 21134 RY 2016-09-25 1557 AC9S          599 04 IL  WP3C          599 08 DX
QSO: 21118 RY 2016-09-25 1600 AC9S          599 04 IL  LT0H          599 13 DX
QSO: 21125 RY 2016-09-25 1610 AC9S          599 04 IL  KG4SS         599 08 DX
QSO: 21111 RY 2016-09-25 1621 AC9S          599 04 IL  FG5LA         599 08 DX
QSO: 14081 RY 2016-09-25 1625 AC9S          599 04 IL  CO2AME        599 08 DX
QSO: 14103 RY 2016-09-25 1632 AC9S          599 04 IL  P49X          599 09 DX
QSO: 14115 RY 2016-09-25 1637 AC9S          599 04 IL  VE9ZZ         599 05 NB
QSO: 14125 RY 2016-09-25 1640 AC9S          599 04 IL  VE7KW         599 03 BC
QSO: 14147 RY 2016-09-25 1741 AC9S          599 04 IL  F5CQ          599 14 DX
QSO: 14147 RY 2016-09-25 1742 AC9S          599 04 IL  OH5C          599 15 DX
QSO: 14076 RY 2016-09-25 1748 AC9S          599 04 IL  EA9LZ         599 33 DX
QSO: 14079 RY 2016-09-25 1751 AC9S          599 04 IL  S57AW         599 15 DX
QSO: 14082 RY 2016-09-25 1754 AC9S          599 04 IL  TF3W          599 40 DX
QSO: 14082 RY 2016-09-25 1755 AC9S          599 04 IL  UW3E          599 16 DX
QSO: 14086 RY 2016-09-25 1758 AC9S          599 04 IL  LX7I          599 14 DX
QSO: 14087 RY 2016-09-25 1800 AC9S          599 04 IL  DF8XC         599 14 DX
QSO: 14100 RY 2016-09-25 1812 AC9S          599 04 IL  RC5Z          599 16 DX
QSO: 14106 RY 2016-09-25 1815 AC9S          599 04 IL  F5MXQ         599 14 DX
QSO: 14107 RY 2016-09-25 1817 AC9S          599 04 IL  PA4O          599 14 DX
QSO: 14108 RY 2016-09-25 1819 AC9S          599 04 IL  UW7W          599 16 DX
QSO: 14109 RY 2016-09-25 1822 AC9S          599 04 IL  I4JED         599 15 DX
QSO: 14112 RY 2016-09-25 1827 AC9S          599 04 IL  EI3JE         599 14 DX
QSO: 14112 RY 2016-09-25 1828 AC9S          599 04 IL  SV2BFN        599 20 DX
QSO: 14114 RY 2016-09-25 1829 AC9S          599 04 IL  OP7B          599 14 DX
QSO: 14116 RY 2016-09-25 1831 AC9S          599 04 IL  IT9ESW        599 15 DX
QSO: 14120 RY 2016-09-25 1835 AC9S          599 04 IL  DL0SLG        599 14 DX
QSO: 14123 RY 2016-09-25 1836 AC9S          599 04 IL  OQ4B          599 14 DX
QSO: 14127 RY 2016-09-25 1839 AC9S          599 04 IL  VE2NMB        599 05 QC
QSO: 14129 RY 2016-09-25 1841 AC9S          599 04 IL  LB8IB         599 14 DX
QSO: 14133 RY 2016-09-25 1847 AC9S          599 04 IL  EC7WA         599 14 DX
END-OF-LOG:
