START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.02.008
CALLSIGN:      K1RX
NAME:          Mark Pride
CLUB:          Yankee Clipper Contest Club
CLAIMED-SCORE: 4487714
CONTEST:       CQ-WW-SSB
OPERATORS:
OPERATORS:
SOAPBOX:       Conditions poor at beginning which do not inspire a huge effort
QSO:  7153 PH 2009-10-24 0117 K1RX           59 5      N8II          59  05     1
QSO:  3747 PH 2009-10-24 0120 K1RX           59 5      VE3EJ         59  04     1
QSO:  7153 PH 2009-10-24 0120 K1RX           59 5      KC4VLO        59  05     1
QSO:  3674 PH 2009-10-24 0121 K1RX           59 5      PJ4M          59  09     1
QSO:  3662 PH 2009-10-24 0123 K1RX           59 5      DK9LB         59  14     1
QSO:  3657 PH 2009-10-24 0124 K1RX           59 5      GM3B          59  14     1
QSO:  7153 PH 2009-10-24 0127 K1RX           59 5      MM1D          59  14     1
QSO:  7153 PH 2009-10-24 0128 K1RX           59 5      VE3GYL        59  04     1
QSO:  7153 PH 2009-10-24 0130 K1RX           59 5      HB9JW         59  14     1
QSO:  3692 PH 2009-10-24 0132 K1RX           59 5      VA2WDQ        59  05     1
QSO:  3699 PH 2009-10-24 0134 K1RX           59 5      LN8W          59  14     1
QSO:  3702 PH 2009-10-24 0134 K1RX           59 5      HA8JV         59  15     1
QSO:  7155 PH 2009-10-24 0135 K1RX           59 5      HQ9R          59  07     1
QSO:  3705 PH 2009-10-24 0138 K1RX           59 5      RU1A          59  16     1
QSO:  7153 PH 2009-10-24 0138 K1RX           59 5      WB2RHM        59  05     1
QSO:  3714 PH 2009-10-24 0139 K1RX           59 5      VC3O          59  04     1
QSO:  7151 PH 2009-10-24 0141 K1RX           59 5      YT0A          59  15     1
QSO:  7150 PH 2009-10-24 0141 K1RX           59 5      IR4M          59  15     1
QSO:  7146 PH 2009-10-24 0142 K1RX           59 5      IO6A          59  15     1
QSO:  7143 PH 2009-10-24 0143 K1RX           59 5      IZ0GVB        59  15     1
QSO:  7139 PH 2009-10-24 0144 K1RX           59 5      AO8A          59  33     1
QSO:  7135 PH 2009-10-24 0145 K1RX           59 5      CR3X          59  33     1
QSO:  7126 PH 2009-10-24 0146 K1RX           59 5      OL4A          59  15     1
QSO:  7158 PH 2009-10-24 0147 K1RX           59 5      I2VRN         59  15     1
QSO:  7159 PH 2009-10-24 0148 K1RX           59 5      S53M          59  15     1
QSO:  7162 PH 2009-10-24 0148 K1RX           59 5      SO6X          59  15     1
QSO:  7162 PH 2009-10-24 0149 K1RX           59 5      S53S          59  15     1
QSO:  7166 PH 2009-10-24 0151 K1RX           59 5      G6PZ          59  14     1
QSO:  7167 PH 2009-10-24 0151 K1RX           59 5      DF0HQ         59  14     1
QSO:  7170 PH 2009-10-24 0152 K1RX           59 5      VP2MDG        59  08     1
QSO:  7170 PH 2009-10-24 0152 K1RX           59 5      EE2W          59  14     1
QSO:  7173 PH 2009-10-24 0154 K1RX           59 5      9A7A          59  15     1
QSO:  7181 PH 2009-10-24 0155 K1RX           59 5      IR8P          59  15     1
QSO:  7182 PH 2009-10-24 0156 K1RX           59 5      9A3XV         59  15     1
QSO:  7184 PH 2009-10-24 0157 K1RX           59 5      S52ZW         59  15     1
QSO:  7186 PH 2009-10-24 0158 K1RX           59 5      OK5W          59  15     1
QSO:  3726 PH 2009-10-24 0200 K1RX           59 5      CR3A          59  33     1
QSO:  3728 PH 2009-10-24 0201 K1RX           59 5      VE3BW         59  04     1
QSO:  3731 PH 2009-10-24 0201 K1RX           59 5      VE2XAA        59  05     1
QSO:  7197 PH 2009-10-24 0202 K1RX           59 5      OT5A          59  14     1
QSO:  7199 PH 2009-10-24 0202 K1RX           59 5      CR6K          59  14     1
QSO:  3734 PH 2009-10-24 0203 K1RX           59 5      EE2W          59  14     1
QSO:  7050 PH 2009-10-24 0205 K1RX           59 5      PJ2T          59  09     1
QSO:  7054 PH 2009-10-24 0206 K1RX           59 5      YT8A          59  15     1
QSO:  7068 PH 2009-10-24 0208 K1RX           59 5      TM2S          59  14     1
QSO:  7071 PH 2009-10-24 0209 K1RX           59 5      ZS9X          59  38     1
QSO:  7076 PH 2009-10-24 0212 K1RX           59 5      YT9X          59  15     1
QSO:  7079 PH 2009-10-24 0213 K1RX           59 5      NP4Z          59  08     1
QSO:  7088 PH 2009-10-24 0214 K1RX           59 5      IR9Y          59  15     1
QSO:  7099 PH 2009-10-24 0216 K1RX           59 5      EA4KD         59  14     1
QSO:  7106 PH 2009-10-24 0217 K1RX           59 5      HB0/HB9AON    59  14     1
QSO:  7115 PH 2009-10-24 0219 K1RX           59 5      PI4AMF        59  14     1
QSO:  7128 PH 2009-10-24 0220 K1RX           59 5      HA5X          59  15     1
QSO:  7132 PH 2009-10-24 0221 K1RX           59 5      LZ9W          59  20     1
QSO:  7136 PH 2009-10-24 0223 K1RX           59 5      FY5KE         59  09     1
QSO:  1846 PH 2009-10-24 0225 K1RX           59 5      PJ7/AH8DX     59  08     1
QSO:  1827 PH 2009-10-24 0229 K1RX           59 5      V26B          59  08     1
QSO:  1823 PH 2009-10-24 0230 K1RX           59 5      VP5T          59  08     1
QSO:  1840 PH 2009-10-24 0232 K1RX           59 5      KV4FZ         59  08     1
QSO:  1842 PH 2009-10-24 0233 K1RX           59 5      K1TTT         59  05     1
QSO:  7164 PH 2009-10-24 0235 K1RX           59 5      CT1EWA        59  14     1
QSO:  7166 PH 2009-10-24 0236 K1RX           59 5      IZ4COW        59  15     1
QSO:  7167 PH 2009-10-24 0236 K1RX           59 5      CQ9T          59  33     1
QSO:  3743 PH 2009-10-24 0239 K1RX           59 5      VP5DX         59  08     1
QSO:  3746 PH 2009-10-24 0240 K1RX           59 5      DR1A          59  14     1
QSO:  3750 PH 2009-10-24 0240 K1RX           59 5      VE2DXY        59  02     1
QSO:  3756 PH 2009-10-24 0243 K1RX           59 5      PI4DX         59  14     1
QSO:  7044 PH 2009-10-24 0244 K1RX           59 5      J43J          59  20     1
QSO:  3759 PH 2009-10-24 0246 K1RX           59 5      OL7R          59  15     1
QSO:  3768 PH 2009-10-24 0248 K1RX           59 5      AO8A          59  33     1
QSO:  3771 PH 2009-10-24 0254 K1RX           59 5      IU9T          59  15     1
QSO:  3774 PH 2009-10-24 0254 K1RX           59 5      S50A          59  15     1
QSO:  3776 PH 2009-10-24 0255 K1RX           59 5      VE2IM         59  02     1
QSO:  3779 PH 2009-10-24 0255 K1RX           59 5      GI5K          59  14     1
QSO:  3781 PH 2009-10-24 0256 K1RX           59 5      NP4Z          59  08     1
QSO:  3782 PH 2009-10-24 0257 K1RX           59 5      HG6N          59  15     1
QSO:  3786 PH 2009-10-24 0259 K1RX           59 5      SP3GEM        59  15     1
QSO:  3789 PH 2009-10-24 0300 K1RX           59 5      VE3MIS        59  04     1
QSO:  3791 PH 2009-10-24 0301 K1RX           59 5      E7DX          59  15     1
QSO:  3792 PH 2009-10-24 0302 K1RX           59 5      PJ2T          59  09     1
QSO:  3795 PH 2009-10-24 0303 K1RX           59 5      ZY7C          59  11     1
QSO:  3798 PH 2009-10-24 0304 K1RX           59 5      VP2V/KN5H     59  08     1
QSO:  3817 PH 2009-10-24 0305 K1RX           59 5      AA4V/VP9      59  05     1
QSO:  1833 PH 2009-10-24 0307 K1RX           59 5      AA0RS         59  04     1
QSO:  1824 PH 2009-10-24 0312 K1RX           59 5      VE3FDT        59  04     1
QSO:  3761 PH 2009-10-24 0320 K1RX           59 5      9A1A          59  15     1
QSO:  7197 PH 2009-10-24 0324 K1RX           59 5      CO8ZZ         59  08     1
QSO:  7180 PH 2009-10-24 0326 K1RX           59 5      E71EZC        59  15     1
QSO:  7177 PH 2009-10-24 0327 K1RX           59 5      AO3A          59  14     1
QSO:  7176 PH 2009-10-24 0328 K1RX           59 5      KP2M          59  08     1
QSO:  7173 PH 2009-10-24 0329 K1RX           59 5      LZ3FN         59  20     1
QSO:  7172 PH 2009-10-24 0329 K1RX           59 5      VE6SV         59  04     1
QSO:  7170 PH 2009-10-24 0330 K1RX           59 5      9A1P          59  15     1
QSO:  7170 PH 2009-10-24 0331 K1RX           59 5      5B/G3RXQ      59  20     1
QSO:  7168 PH 2009-10-24 0332 K1RX           59 5      SV9CVY        59  20     1
QSO:  7162 PH 2009-10-24 0335 K1RX           59 5      S50R          59  15     1
QSO:  7145 PH 2009-10-24 0338 K1RX           59 5      CR3L          59  33     1
QSO:  7134 PH 2009-10-24 0340 K1RX           59 5      CR2X          59  14     1
QSO:  7131 PH 2009-10-24 0340 K1RX           59 5      YT3M          59  15     1
QSO:  7099 PH 2009-10-24 0342 K1RX           59 5      TM6M          59  14     1
QSO:  7096 PH 2009-10-24 0345 K1RX           59 5      PJ4K          59  09     1
QSO:  7095 PH 2009-10-24 0345 K1RX           59 5      ZF2AH         59  08     1
QSO:  7080 PH 2009-10-24 0347 K1RX           59 5      TM2T          59  14     1
QSO:  7074 PH 2009-10-24 0347 K1RX           59 5      DK0EE         59  14     1
QSO:  7067 PH 2009-10-24 0349 K1RX           59 5      DL8OH         59  14     1
QSO:  7066 PH 2009-10-24 0349 K1RX           59 5      IQ3RK         59  15     1
QSO:  7063 PH 2009-10-24 0350 K1RX           59 5      HK1KXA        59  09     1
QSO:  7063 PH 2009-10-24 0351 K1RX           59 5      VP2V/KN5H     59  08     1
QSO:  7223 PH 2009-10-24 0354 K1RX           59 5      OE2S          59  15     1
QSO:  7054 PH 2009-10-24 0354 K1RX           59 5      OM7M          59  15     1
QSO:  7046 PH 2009-10-24 0355 K1RX           59 5      OL7R          59  15     1
QSO:  7043 PH 2009-10-24 0356 K1RX           59 5      6W1RY         59  35     1
QSO:  7038 PH 2009-10-24 0357 K1RX           59 5      ZY7C          59  11     1
QSO:  1833 PH 2009-10-24 0359 K1RX           59 5      V48M          59  08     1
QSO:  1843 PH 2009-10-24 0400 K1RX           59 5      VE2IM         59  02     1
QSO:  1855 PH 2009-10-24 0402 K1RX           59 5      CN2R          59  33     1
QSO:  1862 PH 2009-10-24 0403 K1RX           59 5      VE3CX         59  04     1
QSO:  1871 PH 2009-10-24 0404 K1RX           59 5      VE3RCN        59  04     1
QSO:  1879 PH 2009-10-24 0406 K1RX           59 5      8P5A          59  08     1
QSO:  1894 PH 2009-10-24 0408 K1RX           59 5      OL4A          59  15     1
QSO:  1902 PH 2009-10-24 0409 K1RX           59 5      EI7M          59  14     1
QSO:  7028 PH 2009-10-24 0411 K1RX           59 5      P40A          59  09     1
QSO:  7022 PH 2009-10-24 0412 K1RX           59 5      FS/K1XM       59  08     1
QSO:  3753 PH 2009-10-24 0413 K1RX           59 5      DL5RBW        59  14     1
QSO:  3750 PH 2009-10-24 0414 K1RX           59 5      G6PZ          59  14     1
QSO:  3740 PH 2009-10-24 0419 K1RX           59 5      LZ9W          59  20     1
QSO:  3736 PH 2009-10-24 0420 K1RX           59 5      OT5P          59  14     1
QSO:  3733 PH 2009-10-24 0421 K1RX           59 5      VE3DC         59  05     1
QSO:  3733 PH 2009-10-24 0421 K1RX           59 5      KG1E          59  05     1
QSO:  3733 PH 2009-10-24 0422 K1RX           59 5      VE9ZX         59  05     1
QSO:  3726 PH 2009-10-24 0425 K1RX           59 5      OQ5M          59  14     1
QSO:  3724 PH 2009-10-24 0426 K1RX           59 5      YT9X          59  15     1
QSO:  3713 PH 2009-10-24 0429 K1RX           59 5      EC2DX         59  14     1
QSO:  3697 PH 2009-10-24 0434 K1RX           59 5      8P5A          59  08     1
QSO:  3695 PH 2009-10-24 0434 K1RX           59 5      CR6K          59  14     1
QSO:  3693 PH 2009-10-24 0434 K1RX           59 5      LN3Z          59  14     1
QSO:  3691 PH 2009-10-24 0435 K1RX           59 5      ED5T          59  14     1
QSO:  3686 PH 2009-10-24 0436 K1RX           59 5      PZ5M          59  09     1
QSO:  3678 PH 2009-10-24 0437 K1RX           59 5      RX3APM        59  16     1
QSO:  3675 PH 2009-10-24 0438 K1RX           59 5      OK1FPS        59  15     1
QSO:  3673 PH 2009-10-24 0439 K1RX           59 5      9A3B          59  15     1
QSO:  3670 PH 2009-10-24 0440 K1RX           59 5      V48M          59  08     1
QSO:  3663 PH 2009-10-24 0441 K1RX           59 5      GW4BLE        59  14     1
QSO:  3662 PH 2009-10-24 0441 K1RX           59 5      S53S          59  15     1
QSO:  3657 PH 2009-10-24 0442 K1RX           59 5      IQ5LU         59  15     1
QSO:  3651 PH 2009-10-24 0444 K1RX           59 5      GM0B          59  14     1
QSO:  3649 PH 2009-10-24 0445 K1RX           59 5      PA9M          59  14     1
QSO:  1865 PH 2009-10-24 0446 K1RX           59 5      PJ2T          59  09     1
QSO:  1855 PH 2009-10-24 0446 K1RX           59 5      VC3O          59  04     1
QSO:  1885 PH 2009-10-24 0448 K1RX           59 5      OK1CDJ        59  15     1
QSO:  1887 PH 2009-10-24 0448 K1RX           59 5      GM0B          59  14     1
QSO:  1853 PH 2009-10-24 0450 K1RX           59 5      DF0HQ         59  14     1
QSO:  1826 PH 2009-10-24 0452 K1RX           59 5      EA1RJ         59  14     1
QSO:  1824 PH 2009-10-24 0453 K1RX           59 5      4U1UN         59  05     1
QSO:  1858 PH 2009-10-24 0454 K1RX           59 5      W3TB/VP9      59  05     1
QSO:  1873 PH 2009-10-24 0458 K1RX           59 5      HA5JI         59  15     1
QSO:  1880 PH 2009-10-24 0459 K1RX           59 5      IQ4RN         59  15     1
QSO:  7203 PH 2009-10-24 0501 K1RX           59 5      PY5QW         59  11     1
QSO:  7205 PH 2009-10-24 0502 K1RX           59 5      PV2P          59  11     1
QSO:  7206 PH 2009-10-24 0502 K1RX           59 5      GI0KOW        59  14     1
QSO:  7044 PH 2009-10-24 0505 K1RX           59 5      HE8AWS        59  14     1
QSO:  7038 PH 2009-10-24 0507 K1RX           59 5      EA3NW         59  14     1
QSO:  7038 PH 2009-10-24 0507 K1RX           59 5      LP1H          59  13     1
QSO:  3667 PH 2009-10-24 0510 K1RX           59 5      EA4KD         59  14     1
QSO:  3669 PH 2009-10-24 0511 K1RX           59 5      PA7V          59  14     1
QSO:  7038 PH 2009-10-24 0513 K1RX           59 5      VE3FRJ        59  04     1
QSO:  3677 PH 2009-10-24 0513 K1RX           59 5      DL1QW         59  14     1
QSO:  7038 PH 2009-10-24 0513 K1RX           59 5      W9LC          59  04     1
QSO:  3680 PH 2009-10-24 0514 K1RX           59 5      KP2M          59  08     1
QSO:  3684 PH 2009-10-24 0515 K1RX           59 5      2E0CTT        59  14     1
QSO:  7038 PH 2009-10-24 0515 K1RX           59 5      K7SZ          59  05     1
QSO:  3693 PH 2009-10-24 0517 K1RX           59 5      MM1D          59  14     1
QSO:  7038 PH 2009-10-24 0517 K1RX           59 5      WA6KHK        59  03     1
QSO:  7038 PH 2009-10-24 0518 K1RX           59 5      VC3O          59  04     1
QSO:  3696 PH 2009-10-24 0518 K1RX           59 5      FS/K1XM       59  08     1
QSO:  7038 PH 2009-10-24 0519 K1RX           59 5      KF4IRC        59  04     1
QSO:  7038 PH 2009-10-24 0523 K1RX           59 5      DC4A          59  14     1
QSO:  3704 PH 2009-10-24 0525 K1RX           59 5      TS9A          59  33     1
QSO:  7208 PH 2009-10-24 0525 K1RX           59 5      LS2D          59  13     1
QSO:  3706 PH 2009-10-24 0526 K1RX           59 5      P40A          59  09     1
QSO:  3708 PH 2009-10-24 0527 K1RX           59 5      TM1O          59  14     1
QSO:  7207 PH 2009-10-24 0528 K1RX           59 5      IQ5LU         59  15     1
QSO:  7207 PH 2009-10-24 0529 K1RX           59 5      N5TWH         59  04     1
QSO:  3723 PH 2009-10-24 0530 K1RX           59 5      FY5KE         59  09     1
QSO:  3729 PH 2009-10-24 0533 K1RX           59 5      HC8A          59  10     1
QSO:  7193 PH 2009-10-24 0535 K1RX           59 5      N8HAL         59  04     1
QSO:  3748 PH 2009-10-24 0537 K1RX           59 5      4U1UN         59  05     1
QSO:  7193 PH 2009-10-24 0538 K1RX           59 5      W4LCL         59  05     1
QSO:  3761 PH 2009-10-24 0539 K1RX           59 5      9A1P          59  15     1
QSO:  3767 PH 2009-10-24 0541 K1RX           59 5      AO8A          59  33     1
QSO:  3769 PH 2009-10-24 0541 K1RX           59 5      DF0HQ         59  14     1
QSO:  3774 PH 2009-10-24 0542 K1RX           59 5      S52ZW         59  15     1
QSO:  3778 PH 2009-10-24 0543 K1RX           59 5      IV3KFB        59  15     1
QSO:  3782 PH 2009-10-24 0544 K1RX           59 5      LY2W          59  15     1
QSO:  3784 PH 2009-10-24 0545 K1RX           59 5      VP5T          59  08     1
QSO:  3786 PH 2009-10-24 0548 K1RX           59 5      G4IIY         59  14     1
QSO:  1862 PH 2009-10-24 0548 K1RX           59 5      VA3SK         59  04     1
QSO:  1873 PH 2009-10-24 0550 K1RX           59 5      VE3PN         59  04     1
QSO:  7185 PH 2009-10-24 0553 K1RX           59 5      PX5E          59  11     1
QSO:  7183 PH 2009-10-24 0553 K1RX           59 5      EA4EER        59  14     1
QSO:  7182 PH 2009-10-24 0553 K1RX           59 5      NP2KW         59  08     1
QSO:  7177 PH 2009-10-24 0555 K1RX           59 5      EA7ATX        59  14     1
QSO:  7176 PH 2009-10-24 0555 K1RX           59 5      DL1D          59  14     1
QSO:  7174 PH 2009-10-24 0556 K1RX           59 5      VP5DX         59  08     1
QSO:  7172 PH 2009-10-24 0557 K1RX           59 5      S50A          59  15     1
QSO:  7167 PH 2009-10-24 0559 K1RX           59 5      KH6MB         59  31     1
QSO:  7163 PH 2009-10-24 0600 K1RX           59 5      V31MW         59  07     1
QSO:  3788 PH 2009-10-24 0604 K1RX           59 5      T46A          59  08     1
QSO:  3792 PH 2009-10-24 0604 K1RX           59 5      CN3A          59  33     1
QSO:  7161 PH 2009-10-24 0605 K1RX           59 5      EC7DNX        59  14     1
QSO:  7161 PH 2009-10-24 0605 K1RX           59 5      HB9AAL        59  14     1
QSO:  7161 PH 2009-10-24 0606 K1RX           59 5      KK3AN         59  05     1
QSO:  7161 PH 2009-10-24 0606 K1RX           59 5      NP2B          59  8      1
QSO:  3643 PH 2009-10-24 0612 K1RX           59 5      EI/ON4EI      59  14     1
QSO:  1851 PH 2009-10-24 0613 K1RX           59 5      PJ4K          59  09     1
QSO:  1856 PH 2009-10-24 0614 K1RX           59 5      FS/K1XM       59  08     1
QSO:  1832 PH 2009-10-24 0616 K1RX           59 5      CR2X          59  14     1
QSO:  1834 PH 2009-10-24 0617 K1RX           59 5      VE9ML         59  05     1
QSO:  1837 PH 2009-10-24 0617 K1RX           59 5      VE3EJ         59  04     1
QSO:  1845 PH 2009-10-24 0619 K1RX           59 5      FY5KE         59  09     1
QSO:  3811 PH 2009-10-24 0622 K1RX           59 5      OT2A          59  14     1
QSO:  7133 PH 2009-10-24 0648 K1RX           59 5      TI5N          59  07     1
QSO:  7133 PH 2009-10-24 0650 K1RX           59 5      IR5T          59  15     1
QSO:  7136 PH 2009-10-24 0651 K1RX           59 5      IG9R          59  33     1
QSO:  7145 PH 2009-10-24 0654 K1RX           59 5      IW2MZX        59  15     1
QSO:  7145 PH 2009-10-24 0655 K1RX           59 5      EA1DZM        59  14     1
