START-OF-LOG: 3.0
ARRL-SECTION:
CONTEST: CQ-WW-CW
CALLSIGN: OZ4CG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 62622
OPERATORS: OZ4CG
CLUB:
NAME: Carsten Gjessing
SOAPBOX: RIG: QRP (5W): Hendricks PFR-3 (40m+20m), JUMA-TRX1 (80m)
SOAPBOX: ANT: G5RV-dipole
SOAPBOX:
CREATED-BY: Exported by LOGic version 8.0.100. LOGic Cabrillo Export version 1.2.
CREATED-BY: LOGic CONTEST ID CQWW.  Log form CQWW.
CREATED-BY: Exported on 2010-11-28. 374 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
CREATED-BY: PH 1999-03-06 0711 HC8N          59  700    W1AW          59  CT     0
CREATED-BY: 1111111122222222223333333333444444444455555555556666666666777777777788
CREATED-BY: 2345678901234567890123456789012345678901234567890123456789012345678901
QSO: 14000 CW 2010-11-27 0835 OZ4CG         599 14     LZ9W          599 20
QSO: 14000 CW 2010-11-27 0837 OZ4CG         599 14     EA5CW         599 14
QSO: 14000 CW 2010-11-27 0841 OZ4CG         599 14     9A1P          599 15
QSO: 14000 CW 2010-11-27 0842 OZ4CG         599 14     UA3ABJ        599 16
QSO: 14000 CW 2010-11-27 0846 OZ4CG         599 14     EA2LU         599 14
QSO: 14000 CW 2010-11-27 0847 OZ4CG         599 14     AM5M          599 14
QSO: 14000 CW 2010-11-27 0849 OZ4CG         599 14     YT5A          599 15
QSO: 14000 CW 2010-11-27 0849 OZ4CG         599 14     IR4M          599 15
QSO: 14000 CW 2010-11-27 0851 OZ4CG         599 14     CS5NRA        599 14
QSO: 14000 CW 2010-11-27 0853 OZ4CG         599 14     EA2IF         599 14
QSO: 14000 CW 2010-11-27 1154 OZ4CG         599 14     RG3K          599 16
QSO: 14000 CW 2010-11-27 1156 OZ4CG         599 14     IR2C          599 15
QSO: 14000 CW 2010-11-27 1203 OZ4CG         599 14     UP2L          599 17
QSO: 14000 CW 2010-11-27 1207 OZ4CG         599 14     IU9T          599 15
QSO: 14000 CW 2010-11-27 1209 OZ4CG         599 14     K2LE          599 05
QSO: 14000 CW 2010-11-27 1210 OZ4CG         599 14     CT1JLZ        599 14
QSO: 14000 CW 2010-11-27 1212 OZ4CG         599 14     YO7DAA        599 20
QSO: 14000 CW 2010-11-27 1213 OZ4CG         599 14     LZ5R          599 20
QSO: 14000 CW 2010-11-27 1214 OZ4CG         599 14     RT3F          599 16
QSO: 14000 CW 2010-11-27 1217 OZ4CG         599 14     N3UM          599 05
QSO: 14000 CW 2010-11-27 1219 OZ4CG         599 14     VC3A          599 04
QSO: 14000 CW 2010-11-27 1223 OZ4CG         599 14     W8AV          599 04
QSO: 14000 CW 2010-11-27 1224 OZ4CG         599 14     K2TE          599 05
QSO: 14000 CW 2010-11-27 1226 OZ4CG         599 14     R3KM          599 16
QSO: 14000 CW 2010-11-27 1227 OZ4CG         599 14     YT2W          599 15
QSO: 14000 CW 2010-11-27 1227 OZ4CG         599 14     W2RE          599 05
QSO: 14000 CW 2010-11-27 1228 OZ4CG         599 14     RT5G          599 16
QSO: 14000 CW 2010-11-27 1229 OZ4CG         599 14     RW5A          599 16
QSO: 14000 CW 2010-11-27 1235 OZ4CG         599 14     IR1Y          599 15
QSO: 14000 CW 2010-11-27 1236 OZ4CG         599 14     K3WW          599 05
QSO: 14000 CW 2010-11-27 1237 OZ4CG         599 14     MD6V          599 14
QSO: 14000 CW 2010-11-27 1239 OZ4CG         599 14     KT3Y          599 05
QSO: 14000 CW 2010-11-27 1250 OZ4CG         599 14     UT3EV         599 16
QSO: 14000 CW 2010-11-27 1252 OZ4CG         599 14     EF8N          599 33
QSO: 14000 CW 2010-11-27 1253 OZ4CG         599 14     K8PO          599 05
QSO: 14000 CW 2010-11-27 1254 OZ4CG         599 14     RX4W          599 16
QSO: 14000 CW 2010-11-27 1300 OZ4CG         599 14     RY6Y          599 16
QSO: 14000 CW 2010-11-27 1301 OZ4CG         599 14     UT8EU         599 16
QSO: 14000 CW 2010-11-27 1301 OZ4CG         599 14     LZ1AQ         599 20
QSO: 14000 CW 2010-11-27 1304 OZ4CG         599 14     W3BGN         599 05
QSO: 14000 CW 2010-11-27 1305 OZ4CG         599 14     RW4PL         599 16
QSO: 14000 CW 2010-11-27 1310 OZ4CG         599 14     EA8CUU        599 33
QSO:  7000 CW 2010-11-27 1916 OZ4CG         599 14     EA2AZ         599 14
QSO:  7000 CW 2010-11-27 1918 OZ4CG         599 14     K1DG          599 05
QSO:  7000 CW 2010-11-27 1921 OZ4CG         599 14     9A1P          599 15
QSO:  7000 CW 2010-11-27 1941 OZ4CG         599 14     IR1Y          599 15
QSO:  3500 CW 2010-11-27 1951 OZ4CG         599 14     OR2A          599 14
QSO:  3500 CW 2010-11-27 2000 OZ4CG         599 14     F8AEE         599 14
QSO:  3500 CW 2010-11-27 2002 OZ4CG         599 14     DQ4W          599 14
QSO:  3500 CW 2010-11-27 2003 OZ4CG         599 14     G4IIY         599 14
QSO:  3500 CW 2010-11-27 2009 OZ4CG         599 14     OK2D          599 15
QSO:  3500 CW 2010-11-27 2030 OZ4CG         599 14     PI4W          599 14
QSO:  3500 CW 2010-11-27 2037 OZ4CG         599 14     S53V          599 15
QSO:  3500 CW 2010-11-27 2041 OZ4CG         599 14     IR4X          599 15
QSO:  3500 CW 2010-11-27 2044 OZ4CG         599 14     DL7YAD        599 14
QSO:  3500 CW 2010-11-27 2049 OZ4CG         599 14     EA8CMX        599 33
QSO:  3500 CW 2010-11-27 2054 OZ4CG         599 14     EU1FC         599 16
QSO:  3500 CW 2010-11-27 2057 OZ4CG         599 14     SO2S          599 15
QSO:  3500 CW 2010-11-27 2101 OZ4CG         599 14     OE5FIN        599 15
QSO:  3500 CW 2010-11-27 2102 OZ4CG         599 14     S57AL         599 15
QSO:  3500 CW 2010-11-27 2109 OZ4CG         599 14     GM7R          599 14
QSO:  3500 CW 2010-11-27 2111 OZ4CG         599 14     YT5A          599 15
QSO:  3500 CW 2010-11-27 2112 OZ4CG         599 14     DL1A          599 14
QSO:  3500 CW 2010-11-27 2122 OZ4CG         599 14     Z37M          599 15
QSO:  3500 CW 2010-11-27 2125 OZ4CG         599 14     SN6Z          599 15
QSO:  3500 CW 2010-11-27 2127 OZ4CG         599 14     S58AL         599 15
QSO:  3500 CW 2010-11-27 2145 OZ4CG         599 14     HG1S          599 15
QSO:  3500 CW 2010-11-27 2150 OZ4CG         599 14     LY2T          599 15
QSO:  7000 CW 2010-11-27 2205 OZ4CG         599 14     CR6K          599 14
QSO:  7000 CW 2010-11-27 2208 OZ4CG         599 14     TA1KB         599 20
QSO:  7000 CW 2010-11-27 2210 OZ4CG         599 14     SX1L          599 20
QSO:  7000 CW 2010-11-27 2212 OZ4CG         599 14     S57Q          599 15
QSO:  7000 CW 2010-11-27 2217 OZ4CG         599 14     AN2A          599 14
QSO:  7000 CW 2010-11-27 2224 OZ4CG         599 14     ZA3HA         599 15
QSO:  7000 CW 2010-11-27 2235 OZ4CG         599 14     EA4ZK         599 14
QSO:  7000 CW 2010-11-27 2250 OZ4CG         599 14     R7LV          599 16
QSO:  7000 CW 2010-11-27 2256 OZ4CG         599 14     P3F           599 20
QSO:  7000 CW 2010-11-27 2257 OZ4CG         599 14     LZ5R          599 20
QSO:  7000 CW 2010-11-27 2300 OZ4CG         599 14     IH9R          599 33
QSO:  7000 CW 2010-11-27 2308 OZ4CG         599 14     RT5Z          599 16
QSO:  7000 CW 2010-11-27 2310 OZ4CG         599 14     EA5FV         599 14
QSO:  7000 CW 2010-11-27 2329 OZ4CG         599 14     UT0AZA        599 16
QSO:  7000 CW 2010-11-27 2330 OZ4CG         599 14     4O3A          599 15
QSO:  7000 CW 2010-11-27 2344 OZ4CG         599 14     RW2A          599 16
QSO:  7000 CW 2010-11-27 2349 OZ4CG         599 14     YT0A          599 15
QSO:  7000 CW 2010-11-27 2356 OZ4CG         599 14     SZ6P          599 20
QSO:  7000 CW 2010-11-28 0000 OZ4CG         599 14     RX3APM        599 16
QSO:  7000 CW 2010-11-28 0002 OZ4CG         599 14     NR4M          599 05
QSO:  7000 CW 2010-11-28 0006 OZ4CG         599 14     YU5R          599 15
QSO:  7000 CW 2010-11-28 0007 OZ4CG         599 14     KI1G          599 05
QSO:  7000 CW 2010-11-28 0008 OZ4CG         599 14     K1TTT         599 05
QSO:  7000 CW 2010-11-28 0011 OZ4CG         599 14     KT3Y          599 05
QSO:  7000 CW 2010-11-28 0012 OZ4CG         599 14     AM5M          599 14
QSO:  7000 CW 2010-11-28 0018 OZ4CG         599 14     P3N           599 20
QSO:  7000 CW 2010-11-28 0020 OZ4CG         599 14     EA2LU         599 14
QSO:  7000 CW 2010-11-28 0024 OZ4CG         599 14     KC1XX         599 05
QSO:  7000 CW 2010-11-28 0031 OZ4CG         599 14     N3RS          599 05
QSO:  7000 CW 2010-11-28 0033 OZ4CG         599 14     VY2ZM         599 05
QSO:  7000 CW 2010-11-28 0039 OZ4CG         599 14     RC3W          599 16
QSO:  7000 CW 2010-11-28 0046 OZ4CG         599 14     W1WEF         599 05
QSO:  7000 CW 2010-11-28 0059 OZ4CG         599 14     IU9T          599 15
QSO:  7000 CW 2010-11-28 0107 OZ4CG         599 14     LZ2JR         599 20
QSO:  7000 CW 2010-11-28 0114 OZ4CG         599 14     C4N           599 20
QSO:  7000 CW 2010-11-28 0116 OZ4CG         599 14     W3LPL         599 05
QSO:  7000 CW 2010-11-28 0128 OZ4CG         599 14     UU4JYM        599 16
QSO:  7000 CW 2010-11-28 0131 OZ4CG         599 14     PW7T          599 11
QSO:  7000 CW 2010-11-28 0133 OZ4CG         599 14     K0TV          599 05
QSO:  7000 CW 2010-11-28 0137 OZ4CG         599 14     WE3C          599 05
QSO:  7000 CW 2010-11-28 0145 OZ4CG         599 14     N4WW          599 05
QSO:  7000 CW 2010-11-28 0152 OZ4CG         599 14     NY4A          599 05
QSO:  7000 CW 2010-11-28 0157 OZ4CG         599 14     K1RM          599 05
QSO:  7000 CW 2010-11-28 0159 OZ4CG         599 14     CR3L          599 33
QSO:  7000 CW 2010-11-28 0207 OZ4CG         599 14     W1KM          599 05
QSO:  7000 CW 2010-11-28 0208 OZ4CG         599 14     K2W           599 05
QSO:  3500 CW 2010-11-28 0230 OZ4CG         599 14     S54X          599 15
QSO:  3500 CW 2010-11-28 0231 OZ4CG         599 14     G5O           599 14
QSO:  3500 CW 2010-11-28 0235 OZ4CG         599 14     DP4T          599 14
QSO:  3500 CW 2010-11-28 0237 OZ4CG         599 14     DK5DQ         599 14
QSO:  3500 CW 2010-11-28 0239 OZ4CG         599 14     OL0A          599 15
QSO:  3500 CW 2010-11-28 0719 OZ4CG         599 14     F5PLC         599 14
QSO:  3500 CW 2010-11-28 0721 OZ4CG         599 14     GM7F          599 14
QSO:  3500 CW 2010-11-28 0728 OZ4CG         599 14     OZ8AE         599 14
QSO:  3500 CW 2010-11-28 0735 OZ4CG         599 14     GM5X          599 14
QSO:  3500 CW 2010-11-28 0741 OZ4CG         599 14     LA5LJA        599 14
QSO:  3500 CW 2010-11-28 0742 OZ4CG         599 14     DR5N          599 14
QSO:  3500 CW 2010-11-28 0743 OZ4CG         599 14     LN9Z          599 14
QSO:  3500 CW 2010-11-28 0747 OZ4CG         599 14     G4BJM         599 14
QSO: 14000 CW 2010-11-28 0803 OZ4CG         599 14     UZ0U          599 16
QSO: 14000 CW 2010-11-28 0806 OZ4CG         599 14     RK9SWF        599 16
QSO: 14000 CW 2010-11-28 0807 OZ4CG         599 14     E71A          599 15
QSO: 14000 CW 2010-11-28 0810 OZ4CG         599 14     RZ4CWW        599 16
QSO: 14000 CW 2010-11-28 0811 OZ4CG         599 14     UA9R          599 17
QSO: 14000 CW 2010-11-28 0812 OZ4CG         599 14     UA4CNZ        599 16
QSO: 14000 CW 2010-11-28 0813 OZ4CG         599 14     EA2AZ         599 14
QSO: 14000 CW 2010-11-28 0815 OZ4CG         599 14     4L0A          599 21
QSO: 14000 CW 2010-11-28 0816 OZ4CG         599 14     R3PA          599 16
QSO: 14000 CW 2010-11-28 0817 OZ4CG         599 14     IR9Y          599 15
QSO: 14000 CW 2010-11-28 0819 OZ4CG         599 14     UA4PN         599 16
QSO: 14000 CW 2010-11-28 0820 OZ4CG         599 14     IK0YUT        599 15
QSO: 14000 CW 2010-11-28 0822 OZ4CG         599 14     AN5A          599 14
QSO: 14000 CW 2010-11-28 0823 OZ4CG         599 14     TM0R          599 14
QSO: 14000 CW 2010-11-28 0824 OZ4CG         599 14     9A1A          599 15
QSO: 14000 CW 2010-11-28 0825 OZ4CG         599 14     R8TR          599 16
QSO: 14000 CW 2010-11-28 0826 OZ4CG         599 14     HB9ARF        599 14
QSO: 14000 CW 2010-11-28 0832 OZ4CG         599 14     YT4W          599 15
QSO: 14000 CW 2010-11-28 0834 OZ4CG         599 14     UR7R          599 16
QSO: 14000 CW 2010-11-28 0835 OZ4CG         599 14     EA3AR         599 14
QSO: 14000 CW 2010-11-28 0837 OZ4CG         599 14     RA1TU         599 16
QSO: 14000 CW 2010-11-28 0840 OZ4CG         599 14     RW6AM         599 16
QSO: 14000 CW 2010-11-28 0843 OZ4CG         599 14     EA2EA         599 14
QSO: 14000 CW 2010-11-28 0850 OZ4CG         599 14     Z35X          599 15
QSO: 14000 CW 2010-11-28 0852 OZ4CG         599 14     CR6K          599 14
QSO: 14000 CW 2010-11-28 0855 OZ4CG         599 14     R0QA          599 19
QSO: 14000 CW 2010-11-28 0900 OZ4CG         599 14     PW7T          599 11
QSO: 14000 CW 2010-11-28 0905 OZ4CG         599 14     RT6A          599 16
QSO: 14000 CW 2010-11-28 0909 OZ4CG         599 14     TM2Y          599 14
QSO: 14000 CW 2010-11-28 0910 OZ4CG         599 14     IQ2MG         599 15
QSO: 14000 CW 2010-11-28 0912 OZ4CG         599 14     IR4X          599 15
QSO: 14000 CW 2010-11-28 0916 OZ4CG         599 14     IO3X          599 15
QSO: 14000 CW 2010-11-28 0918 OZ4CG         599 14     R7HF          599 16
QSO: 14000 CW 2010-11-28 0920 OZ4CG         599 14     S50K          599 15
QSO: 14000 CW 2010-11-28 0921 OZ4CG         599 14     UW0K          599 16
QSO: 14000 CW 2010-11-28 0924 OZ4CG         599 14     EW7BR         599 16
QSO: 14000 CW 2010-11-28 0925 OZ4CG         599 14     EI8JX         599 14
QSO: 14000 CW 2010-11-28 0928 OZ4CG         599 14     HA8RH         599 15
QSO: 14000 CW 2010-11-28 0929 OZ4CG         599 14     UA5D          599 16
QSO: 14000 CW 2010-11-28 0935 OZ4CG         599 14     LY9Y          599 15
QSO: 14000 CW 2010-11-28 0943 OZ4CG         599 14     EI6FR         599 14
QSO: 14000 CW 2010-11-28 0950 OZ4CG         599 14     RA9A          599 16
QSO: 14000 CW 2010-11-28 0952 OZ4CG         599 14     UW3U          599 16
QSO: 14000 CW 2010-11-28 0953 OZ4CG         599 14     IW1FNW        599 15
QSO: 14000 CW 2010-11-28 0954 OZ4CG         599 14     9A7A          599 15
QSO: 14000 CW 2010-11-28 1000 OZ4CG         599 14     E7DX          599 15
QSO: 14000 CW 2010-11-28 1021 OZ4CG         599 14     IQ3GO         599 15
QSO: 14000 CW 2010-11-28 1025 OZ4CG         599 14     EI0W          599 14
QSO: 14000 CW 2010-11-28 1026 OZ4CG         599 14     G0MTN         599 14
QSO: 14000 CW 2010-11-28 1031 OZ4CG         599 14     RD3FI         599 16
QSO: 14000 CW 2010-11-28 1033 OZ4CG         599 14     GM4O          599 14
QSO: 14000 CW 2010-11-28 1037 OZ4CG         599 14     RV3YR         599 16
QSO: 14000 CW 2010-11-28 1040 OZ4CG         599 14     UX7QD         599 16
QSO: 14000 CW 2010-11-28 1052 OZ4CG         599 14     RA1AL         599 16
QSO: 14000 CW 2010-11-28 1053 OZ4CG         599 14     LX7I          599 14
QSO: 14000 CW 2010-11-28 1056 OZ4CG         599 14     OQ5M          599 14
QSO: 14000 CW 2010-11-28 1058 OZ4CG         599 14     F5JVP         599 14
