START-OF-LOG: 2.0
CATEGORY: Portable, multi operator, low power, non-assisted
CONTEST: FD CW
SPECIFIC: U08
CREATED-BY: Win-Test 4.42.0, modified by DXHF upload.
CALLSIGN: DL0LA/P
CLAIMED-SCORE: 645633
OPERATORS: DF9RD DG8AM DL2MLU DL3RDM DL3RDT DL5RMH DL6RAI DL8RBR DL9RDM DL9TU
QSO: 14016 CW 2022-06-04 1524 DL0LA/P       599 0021   D1CW          599 013
QSO: 14016 CW 2022-06-04 1525 DL0LA/P       599 0022   UI8C          599 016
QSO: 14016 CW 2022-06-04 1525 DL0LA/P       599 0023   IT9VDQ        599 010
QSO: 14016 CW 2022-06-04 1525 DL0LA/P       599 0024   HB9ND/P       599 008
QSO: 14016 CW 2022-06-04 1525 DL0LA/P       599 0025   UA3AP         599 024
QSO: 14016 CW 2022-06-04 1526 DL0LA/P       599 0026   RA1TU         599 011
QSO: 14016 CW 2022-06-04 1526 DL0LA/P       599 0027   GM4FDM        599 010
QSO: 14016 CW 2022-06-04 1526 DL0LA/P       599 0028   LA2HFA        599 008
QSO: 14016 CW 2022-06-04 1527 DL0LA/P       599 0029   G3VDB         599 010
QSO: 14016 CW 2022-06-04 1528 DL0LA/P       599 0030   4X1ST         599 001
QSO: 14016 CW 2022-06-04 1528 DL0LA/P       599 0031   UW3M/P        599 016
QSO: 14016 CW 2022-06-04 1529 DL0LA/P       599 0032   RC7A/P        599 016
QSO: 14016 CW 2022-06-04 1529 DL0LA/P       599 0033   DL4HG/P       599 016
QSO: 14016 CW 2022-06-04 1530 DL0LA/P       599 0034   G4EBK         599 018
QSO: 14016 CW 2022-06-04 1530 DL0LA/P       599 0035   SN7O          599 010
QSO: 14016 CW 2022-06-04 1531 DL0LA/P       599 0036   UA4FDL        599 013
QSO: 14016 CW 2022-06-04 1531 DL0LA/P       599 0037   RN3S          599 026
QSO: 14016 CW 2022-06-04 1531 DL0LA/P       599 0038   RN5AA         599 013
QSO: 14016 CW 2022-06-04 1531 DL0LA/P       599 0039   RA9SN         599 013
QSO: 14016 CW 2022-06-04 1532 DL0LA/P       599 0040   R1QE          599 010
QSO: 14016 CW 2022-06-04 1532 DL0LA/P       599 0041   YO4AAC        599 006
QSO: 14016 CW 2022-06-04 1532 DL0LA/P       599 0042   UA7G          599 025
QSO: 21020 CW 2022-06-04 1534 DL0LA/P       599 0043   DL0MW/P       599 015
QSO: 14016 CW 2022-06-04 1536 DL0LA/P       599 0044   VK6T          599 008
QSO: 14016 CW 2022-06-04 1537 DL0LA/P       599 0045   RT2X          599 011
QSO: 14016 CW 2022-06-04 1538 DL0LA/P       599 0046   R3AQ/P        599 033
QSO: 14016 CW 2022-06-04 1538 DL0LA/P       599 0047   RK3P          599 005
QSO: 14016 CW 2022-06-04 1539 DL0LA/P       599 0048   RT4M          599 052
QSO: 14016 CW 2022-06-04 1539 DL0LA/P       599 0049   DL1THB        599 012
QSO: 14016 CW 2022-06-04 1540 DL0LA/P       599 0050   YL3FW         599 022
QSO: 14016 CW 2022-06-04 1540 DL0LA/P       599 0051   PD1RP         599 013
QSO: 14016 CW 2022-06-04 1541 DL0LA/P       599 0052   UA1F          599 041
QSO: 14017 CW 2022-06-04 1542 DL0LA/P       599 0053   LA8HGA        599 058
QSO: 14021 CW 2022-06-04 1543 DL0LA/P       599 0054   RZ9L          599 063
QSO: 14024 CW 2022-06-04 1545 DL0LA/P       599 0055   RK9AY         599 043
QSO: 14034 CW 2022-06-04 1547 DL0LA/P       599 0056   DM5A/P        599 047
QSO: 14035 CW 2022-06-04 1548 DL0LA/P       599 0057   RZ9A          599 012
QSO: 14035 CW 2022-06-04 1548 DL0LA/P       599 0058   EU1ST         599 003
QSO: 14035 CW 2022-06-04 1549 DL0LA/P       599 0059   RK3TD/P       599 028
QSO: 14035 CW 2022-06-04 1550 DL0LA/P       599 0060   SD3A          599 009
QSO: 14035 CW 2022-06-04 1551 DL0LA/P       599 0061   M4N           599 038
QSO: 14035 CW 2022-06-04 1551 DL0LA/P       599 0062   DK2OY         599 006
QSO: 14035 CW 2022-06-04 1552 DL0LA/P       599 0063   UA3DCI/M      599 014
QSO: 14035 CW 2022-06-04 1553 DL0LA/P       599 0064   LA0CX         599 008
QSO: 14035 CW 2022-06-04 1553 DL0LA/P       599 0065   RA7R          599 035
QSO: 14035 CW 2022-06-04 1554 DL0LA/P       599 0066   UA6HLN        599 009
QSO: 14035 CW 2022-06-04 1555 DL0LA/P       599 0067   RN4SC         599 030
QSO: 14035 CW 2022-06-04 1556 DL0LA/P       599 0068   MM9I          599 064
QSO: 14035 CW 2022-06-04 1557 DL0LA/P       599 0069   SP3FPF        599 018
QSO: 14035 CW 2022-06-04 1557 DL0LA/P       599 0070   R4YT          599 034
QSO: 14035 CW 2022-06-04 1557 DL0LA/P       599 0071   E7/Z35M       599 001
QSO: 14035 CW 2022-06-04 1558 DL0LA/P       599 0072   EW8OM         599 043
QSO: 14035 CW 2022-06-04 1559 DL0LA/P       599 0073   RF9C/P        599 085
QSO: 14035 CW 2022-06-04 1559 DL0LA/P       599 0074   RN1AO         599 004
QSO: 14035 CW 2022-06-04 1559 DL0LA/P       599 0075   R3VL          599 001
QSO: 14035 CW 2022-06-04 1600 DL0LA/P       599 0076   G3RLE         599 037
QSO: 28009 CW 2022-06-04 1601 DL0LA/P       599 0077   SD1A          599 034
QSO: 28018 CW 2022-06-04 1602 DL0LA/P       599 0078   GW0TAU        599 100
QSO: 28022 CW 2022-06-04 1604 DL0LA/P       599 0079   M2A/P         599 051
QSO: 28022 CW 2022-06-04 1604 DL0LA/P       599 0080   G0FBB/P       599 092
QSO: 28024 CW 2022-06-04 1606 DL0LA/P       599 0081   G0TMT         599 029
QSO: 28024 CW 2022-06-04 1607 DL0LA/P       599 0082   F6KUF         599 006
QSO: 28024 CW 2022-06-04 1607 DL0LA/P       599 0083   DL0MW/P       599 037
QSO: 28018 CW 2022-06-04 1611 DL0LA/P       599 0084   DL5YM         599 013
QSO: 28013 CW 2022-06-04 1612 DL0LA/P       599 0085   G3RFH         599 002
QSO: 28013 CW 2022-06-04 1613 DL0LA/P       599 0086   G5C           599 031
QSO: 28013 CW 2022-06-04 1613 DL0LA/P       599 0087   GM0ADX/P      599 052
QSO: 28013 CW 2022-06-04 1615 DL0LA/P       599 0088   SE5E          599 072
QSO: 21006 CW 2022-06-04 1616 DL0LA/P       599 0089   G4GA/P        599 106
QSO: 21014 CW 2022-06-04 1617 DL0LA/P       599 0090   G5O/P         599 089
QSO: 21016 CW 2022-06-04 1617 DL0LA/P       599 0091   EI1E/P        599 126
QSO: 21021 CW 2022-06-04 1619 DL0LA/P       599 0092   DK0TU/P       599 045
QSO: 21024 CW 2022-06-04 1620 DL0LA/P       599 0093   II8WRTC       599 111
QSO: 21031 CW 2022-06-04 1620 DL0LA/P       599 0094   LY2PX         599 051
QSO: 21038 CW 2022-06-04 1622 DL0LA/P       599 0095   K3ZO          599 036
QSO: 21047 CW 2022-06-04 1625 DL0LA/P       599 0096   EI7GY/P       599 091
QSO: 21007 CW 2022-06-04 1625 DL0LA/P       599 0097   4X6FR         599 035
QSO: 28018 CW 2022-06-04 1627 DL0LA/P       599 0098   MW5A/P        599 134
QSO: 28025 CW 2022-06-04 1628 DL0LA/P       599 0099   G3WRR/P       599 067
QSO: 28030 CW 2022-06-04 1629 DL0LA/P       599 0100   G4GA/P        599 133
QSO: 28032 CW 2022-06-04 1631 DL0LA/P       599 0101   5B4AQC/P      599 114
QSO: 21066 CW 2022-06-04 1633 DL0LA/P       599 0102   5B4AQC/P      599 116
QSO: 14066 CW 2022-06-04 1634 DL0LA/P       599 0103   5B4AQC/P      599 117
QSO: 21013 CW 2022-06-04 1635 DL0LA/P       599 0104   K1ZZ          599 026
QSO: 21013 CW 2022-06-04 1636 DL0LA/P       599 0105   F6KUF         599 017
QSO: 21018 CW 2022-06-04 1639 DL0LA/P       599 0106   RN6AT         599 089
QSO: 21026 CW 2022-06-04 1641 DL0LA/P       599 0107   G4ALE/P       599 143
QSO: 21043 CW 2022-06-04 1642 DL0LA/P       599 0108   M2A/P         599 112
QSO: 21006 CW 2022-06-04 1644 DL0LA/P       599 0109   RK3AW/P       599 102
QSO: 21010 CW 2022-06-04 1644 DL0LA/P       599 0110   G0FBB/P       599 151
QSO: 14024 CW 2022-06-04 1647 DL0LA/P       599 0111   OH8ZP/M       599 003
QSO: 14024 CW 2022-06-04 1649 DL0LA/P       599 0112   EU6RO         599 044
QSO:  7014 CW 2022-06-04 1652 DL0LA/P       599 0113   RA3VX         599 012
QSO:  7014 CW 2022-06-04 1653 DL0LA/P       599 0114   OE8TED        599 088
QSO:  7014 CW 2022-06-04 1653 DL0LA/P       599 0115   R4ACY         599 041
QSO:  7014 CW 2022-06-04 1654 DL0LA/P       599 0116   DK5KK/P       599 041
QSO:  7014 CW 2022-06-04 1655 DL0LA/P       599 0117   DL2LDE        599 008
QSO:  7018 CW 2022-06-04 1657 DL0LA/P       599 0118   G3SZU         599 010
QSO:  7018 CW 2022-06-04 1657 DL0LA/P       599 0119   DL4TA         599 018
QSO:  7018 CW 2022-06-04 1658 DL0LA/P       599 0120   G3HEJ         599 038
QSO:  7018 CW 2022-06-04 1658 DL0LA/P       599 0121   ON6QB         599 024
QSO:  7018 CW 2022-06-04 1659 DL0LA/P       599 0122   DK2FG         599 085
QSO:  7018 CW 2022-06-04 1700 DL0LA/P       599 0123   DK7TY         599 013
QSO:  7018 CW 2022-06-04 1701 DL0LA/P       599 0124   DL2ARN/P      599 023
QSO:  7018 CW 2022-06-04 1701 DL0LA/P       599 0125   DJ1PQ         599 005
QSO:  7018 CW 2022-06-04 1702 DL0LA/P       599 0126   DK0RPO        599 012
QSO:  7018 CW 2022-06-04 1702 DL0LA/P       599 0127   ON4PHI/P      599 066
QSO:  7018 CW 2022-06-04 1704 DL0LA/P       599 0128   PF5T/P        599 001
QSO:  7018 CW 2022-06-04 1705 DL0LA/P       599 0129   OK1CZ/P       599 029
QSO:  7018 CW 2022-06-04 1707 DL0LA/P       599 0130   YO5BTZ        599 018
QSO:  7018 CW 2022-06-04 1707 DL0LA/P       599 0131   DK3WM         599 005
QSO:  7018 CW 2022-06-04 1707 DL0LA/P       599 0132   DL1NEO        599 017
QSO:  7018 CW 2022-06-04 1708 DL0LA/P       599 0133   DK3GI         599 003
QSO:  7018 CW 2022-06-04 1709 DL0LA/P       599 0134   DK5XG         599 007
QSO:  7018 CW 2022-06-04 1709 DL0LA/P       599 0135   DJ3WE         599 040
QSO:  7018 CW 2022-06-04 1710 DL0LA/P       599 0136   DL0MZ/P       599 048
QSO:  7018 CW 2022-06-04 1710 DL0LA/P       599 0137   DL5ANS/P      599 018
QSO:  7018 CW 2022-06-04 1711 DL0LA/P       599 0138   PA5WT         599 047
QSO:  7018 CW 2022-06-04 1711 DL0LA/P       599 0139   PA3EVY        599 034
QSO: 21014 CW 2022-06-04 1712 DL0LA/P       599 0140   4Z4DX         599 067
QSO: 21022 CW 2022-06-04 1713 DL0LA/P       599 0141   SD1A          599 058
QSO: 21030 CW 2022-06-04 1715 DL0LA/P       599 0142   NT2DR         599 032
QSO: 21034 CW 2022-06-04 1715 DL0LA/P       599 0143   PY1VOY        599 011
QSO: 21042 CW 2022-06-04 1716 DL0LA/P       599 0144   GM0ADX/P      599 101
QSO: 21013 CW 2022-06-04 1718 DL0LA/P       599 0145   W2GD          599 046
QSO: 28018 CW 2022-06-04 1719 DL0LA/P       599 0146   KP2M          599 041
QSO: 28026 CW 2022-06-04 1720 DL0LA/P       599 0147   G0FBB/P       599 196
QSO: 28014 CW 2022-06-04 1722 DL0LA/P       599 0148   M0TJU         599 001
QSO: 28014 CW 2022-06-04 1723 DL0LA/P       599 0149   DL2LDE        599 011
QSO: 28014 CW 2022-06-04 1724 DL0LA/P       599 0150   EA2CAR        599 006
QSO: 21018 CW 2022-06-04 1726 DL0LA/P       599 0151   RD0A          599 194
QSO: 21018 CW 2022-06-04 1728 DL0LA/P       599 0152   RF9C/P        599 251
QSO:  7016 CW 2022-06-04 1731 DL0LA/P       599 0153   OK1RZ         599 011
QSO:  7016 CW 2022-06-04 1731 DL0LA/P       599 0154   S53F          599 121
QSO:  7016 CW 2022-06-04 1731 DL0LA/P       599 0155   YL3FW         599 084
QSO:  7016 CW 2022-06-04 1732 DL0LA/P       599 0156   RN5AA         599 075
QSO:  7016 CW 2022-06-04 1732 DL0LA/P       599 0157   RK2M          599 055
QSO:  7016 CW 2022-06-04 1733 DL0LA/P       599 0158   I6FDJ         599 007
QSO:  7016 CW 2022-06-04 1733 DL0LA/P       599 0159   RK3AW/P       599 139
QSO:  7016 CW 2022-06-04 1734 DL0LA/P       599 0160   RT4M          599 178
QSO:  7016 CW 2022-06-04 1734 DL0LA/P       599 0161   RA0AM         599 031
QSO:  7016 CW 2022-06-04 1735 DL0LA/P       599 0162   PC4H          599 036
QSO:  7016 CW 2022-06-04 1735 DL0LA/P       599 0163   RA3AN         599 157
QSO:  7016 CW 2022-06-04 1735 DL0LA/P       599 0164   EW8OM         599 113
QSO:  7016 CW 2022-06-04 1736 DL0LA/P       599 0165   GM4ZUK        599 047
QSO:  7016 CW 2022-06-04 1736 DL0LA/P       599 0166   UA3YDI        599 042
QSO:  7016 CW 2022-06-04 1737 DL0LA/P       599 0167   RL5A          599 108
QSO:  7016 CW 2022-06-04 1738 DL0LA/P       599 0168   DL4ME         599 018
QSO:  7016 CW 2022-06-04 1738 DL0LA/P       599 0169   R6CZ/P        599 159
QSO:  7016 CW 2022-06-04 1739 DL0LA/P       599 0170   DJ0AJ         599 014
QSO:  7016 CW 2022-06-04 1739 DL0LA/P       599 0171   OE3OPW        599 007
QSO: 14039 CW 2022-06-04 1742 DL0LA/P       599 0172   R4ACY         599 063
QSO: 14039 CW 2022-06-04 1742 DL0LA/P       599 0173   DL3RDM        599 039
QSO: 14039 CW 2022-06-04 1744 DL0LA/P       599 0174   UA6BFE/P      599 044
QSO: 21031 CW 2022-06-04 1747 DL0LA/P       599 0175   OY1CT         599 014
QSO: 21027 CW 2022-06-04 1748 DL0LA/P       599 0176   KP2M          599 077
QSO: 21033 CW 2022-06-04 1750 DL0LA/P       599 0177   PY1VOY        599 013
QSO: 14037 CW 2022-06-04 1752 DL0LA/P       599 0178   RT5P          599 068
QSO: 14037 CW 2022-06-04 1753 DL0LA/P       599 0179   UA4SAZ/P      599 027
QSO: 14037 CW 2022-06-04 1753 DL0LA/P       599 0180   PA5WT         599 075
QSO: 14037 CW 2022-06-04 1755 DL0LA/P       599 0181   M0LAY         599 032
QSO: 14037 CW 2022-06-04 1755 DL0LA/P       599 0182   YO4FHU        599 077
QSO: 14037 CW 2022-06-04 1757 DL0LA/P       599 0183   OH3MF         599 010
QSO: 14037 CW 2022-06-04 1758 DL0LA/P       599 0184   RT6N          599 004
QSO: 14037 CW 2022-06-04 1759 DL0LA/P       599 0185   YL0WFF/P      599 010
QSO: 14037 CW 2022-06-04 1800 DL0LA/P       599 0186   R9XS          599 086
QSO: 14037 CW 2022-06-04 1801 DL0LA/P       599 0187   DK0TEU/P      599 025
QSO: 14037 CW 2022-06-04 1803 DL0LA/P       599 0188   RT5C          599 083
QSO: 21016 CW 2022-06-04 1804 DL0LA/P       599 0189   GU3NDX/P      599 259
QSO: 21009 CW 2022-06-04 1805 DL0LA/P       599 0190   4X4FD         599 000
QSO: 21010 CW 2022-06-04 1808 DL0LA/P       599 0191   R9GM/P        599 086
QSO: 21018 CW 2022-06-04 1809 DL0LA/P       599 0192   GM2MP/P       599 244
QSO: 21020 CW 2022-06-04 1810 DL0LA/P       599 0193   GB70J         599 001
QSO: 21026 CW 2022-06-04 1812 DL0LA/P       599 0194   W7RN          599 001
QSO: 28021 CW 2022-06-04 1814 DL0LA/P       599 0195   CN8KD         599 000
QSO: 14025 CW 2022-06-04 1815 DL0LA/P       599 0196   RL5A          599 161
QSO: 14024 CW 2022-06-04 1815 DL0LA/P       599 0197   G4FNL/P       599 286
QSO: 14023 CW 2022-06-04 1816 DL0LA/P       599 0198   R4KO          599 037
QSO: 14019 CW 2022-06-04 1817 DL0LA/P       599 0199   YO3LW         599 083
QSO: 14014 CW 2022-06-04 1818 DL0LA/P       599 0200   YO3GCL        599 015
QSO: 14012 CW 2022-06-04 1819 DL0LA/P       599 0201   OY1CT         599 014
QSO: 14016 CW 2022-06-04 1820 DL0LA/P       599 0202   EA5IFY        599 026
QSO: 14028 CW 2022-06-04 1821 DL0LA/P       599 0203   RM2D          599 102
QSO: 14036 CW 2022-06-04 1822 DL0LA/P       599 0204   LZ2CJ         599 132
QSO: 28014 CW 2022-06-04 1823 DL0LA/P       599 0205   EA4FL/P       599 000
QSO: 28026 CW 2022-06-04 1825 DL0LA/P       599 0206   G3LPP         599 009
QSO: 28026 CW 2022-06-04 1826 DL0LA/P       599 0207   DJ0MDR        599 041
QSO: 21023 CW 2022-06-04 1828 DL0LA/P       599 0208   GQ4BWP        599 108
QSO: 14032 CW 2022-06-04 1829 DL0LA/P       599 0209   SM5CSS        599 010
QSO: 14032 CW 2022-06-04 1829 DL0LA/P       599 0210   LZ3YY         599 010
QSO: 14032 CW 2022-06-04 1831 DL0LA/P       599 0211   R1ZY          599 095
QSO:  7026 CW 2022-06-04 1833 DL0LA/P       599 0212   DF1LX         599 028
QSO:  7026 CW 2022-06-04 1833 DL0LA/P       599 0213   DL7DZ         599 074
QSO:  7026 CW 2022-06-04 1834 DL0LA/P       599 0214   DM7CW         599 060
QSO:  7026 CW 2022-06-04 1834 DL0LA/P       599 0215   UA3DLD/P      599 059
QSO:  7026 CW 2022-06-04 1835 DL0LA/P       599 0216   DL9EE         599 005
QSO:  7026 CW 2022-06-04 1835 DL0LA/P       599 0217   G2DX/P        599 130
QSO:  7026 CW 2022-06-04 1836 DL0LA/P       599 0218   DM5MA/P       599 064
QSO:  7026 CW 2022-06-04 1836 DL0LA/P       599 0219   DL3JAN        599 019
QSO:  7026 CW 2022-06-04 1836 DL0LA/P       599 0220   DL3E/P        599 128
QSO:  7026 CW 2022-06-04 1836 DL0LA/P       599 0221   SQ1DNJ        599 042
QSO:  7026 CW 2022-06-04 1837 DL0LA/P       599 0222   DD2EG         599 047
QSO:  7026 CW 2022-06-04 1837 DL0LA/P       599 0223   PC1PM         599 059
QSO:  7026 CW 2022-06-04 1837 DL0LA/P       599 0224   DP5X/P        599 149
QSO:  7026 CW 2022-06-04 1838 DL0LA/P       599 0225   F4VVG         599 035
QSO:  7026 CW 2022-06-04 1838 DL0LA/P       599 0226   DK3WE         599 031
QSO:  7026 CW 2022-06-04 1839 DL0LA/P       599 0227   DF5EG/P       599 143
QSO:  7026 CW 2022-06-04 1839 DL0LA/P       599 0228   R4WAE         599 056
QSO:  7026 CW 2022-06-04 1839 DL0LA/P       599 0229   DA3T/P        599 082
QSO:  7026 CW 2022-06-04 1840 DL0LA/P       599 0230   DL7USW/P      599 041
QSO:  7026 CW 2022-06-04 1840 DL0LA/P       599 0231   HG4I          599 243
QSO:  7026 CW 2022-06-04 1841 DL0LA/P       599 0232   DL8ULF        599 088
QSO:  7026 CW 2022-06-04 1842 DL0LA/P       599 0233   DM8T/P        599 021
QSO:  7026 CW 2022-06-04 1843 DL0LA/P       599 0234   DL9TU         599 003
QSO:  7026 CW 2022-06-04 1843 DL0LA/P       599 0235   M0RYB/P       599 098
QSO:  7026 CW 2022-06-04 1843 DL0LA/P       599 0236   ON5ZZ         599 003
QSO:  7026 CW 2022-06-04 1844 DL0LA/P       599 0237   DJ4WT         599 011
QSO:  7026 CW 2022-06-04 1844 DL0LA/P       599 0238   YL1ZX/P       599 192
QSO:  7026 CW 2022-06-04 1844 DL0LA/P       599 0239   DJ5CW         599 032
QSO:  7026 CW 2022-06-04 1845 DL0LA/P       599 0240   LA0CX         599 099
QSO:  7026 CW 2022-06-04 1845 DL0LA/P       599 0241   SP7CF         599 068
QSO:  7026 CW 2022-06-04 1846 DL0LA/P       599 0242   RM4F          599 216
QSO:  7026 CW 2022-06-04 1846 DL0LA/P       599 0243   DF7TV         599 042
QSO:  7026 CW 2022-06-04 1846 DL0LA/P       599 0244   HB9ND/P       599 070
QSO:  7026 CW 2022-06-04 1847 DL0LA/P       599 0245   D1CW          599 033
QSO:  7026 CW 2022-06-04 1847 DL0LA/P       599 0246   R1QE          599 107
QSO:  7026 CW 2022-06-04 1848 DL0LA/P       599 0247   F5VBU         599 010
QSO:  7026 CW 2022-06-04 1849 DL0LA/P       599 0248   SP2MKI        599 005
QSO:  7026 CW 2022-06-04 1849 DL0LA/P       599 0249   RA4HBS        599 021
QSO:  7026 CW 2022-06-04 1850 DL0LA/P       599 0250   UA3RBR        599 168
QSO:  7026 CW 2022-06-04 1850 DL0LA/P       599 0251   M4N           599 093
QSO:  7026 CW 2022-06-04 1851 DL0LA/P       599 0252   IK2IKW        599 020
QSO:  7026 CW 2022-06-04 1851 DL0LA/P       599 0253   DK0V/P        599 040
QSO:  7026 CW 2022-06-04 1852 DL0LA/P       599 0254   UA6CC         599 277
QSO:  7026 CW 2022-06-04 1852 DL0LA/P       599 0255   OE5TXF        599 232
QSO:  7026 CW 2022-06-04 1852 DL0LA/P       599 0256   DK5JM         599 056
QSO:  7026 CW 2022-06-04 1852 DL0LA/P       599 0257   OK8KM         599 043
QSO:  7026 CW 2022-06-04 1853 DL0LA/P       599 0258   DK0RA/P       599 165
QSO:  7026 CW 2022-06-04 1854 DL0LA/P       599 0259   DL1ASA/P      599 100
QSO:  7026 CW 2022-06-04 1854 DL0LA/P       599 0260   DL1CW         599 123
QSO:  7026 CW 2022-06-04 1854 DL0LA/P       599 0261   RL3T          599 087
QSO:  7026 CW 2022-06-04 1855 DL0LA/P       599 0262   ON7XN         599 027
QSO:  7026 CW 2022-06-04 1855 DL0LA/P       599 0263   DG9VH         599 035
QSO:  7026 CW 2022-06-04 1856 DL0LA/P       599 0264   SP9DLY        599 036
QSO:  7026 CW 2022-06-04 1858 DL0LA/P       599 0265   G3RLE         599 103
QSO:  7026 CW 2022-06-04 1858 DL0LA/P       599 0266   DL0EU/P       599 087
QSO:  7026 CW 2022-06-04 1858 DL0LA/P       599 0267   S52C/P        599 088
QSO:  7026 CW 2022-06-04 1859 DL0LA/P       599 0268   G5C           599 049
QSO:  7026 CW 2022-06-04 1859 DL0LA/P       599 0269   UD2F          599 065
QSO:  7026 CW 2022-06-04 1900 DL0LA/P       599 0270   DL7A/P        599 158
QSO: 21019 CW 2022-06-04 1901 DL0LA/P       599 0271   EK0W/P        599 180
QSO: 14013 CW 2022-06-04 1904 DL0LA/P       599 0272   ER3R/P        599 216
QSO: 14011 CW 2022-06-04 1905 DL0LA/P       599 0273   LZ2KSB/P      599 249
QSO: 14026 CW 2022-06-04 1906 DL0LA/P       599 0274   GU3NDX/P      599 292
QSO: 14025 CW 2022-06-04 1907 DL0LA/P       599 0275   R9GM/P        599 155
QSO: 14028 CW 2022-06-04 1907 DL0LA/P       599 0276   LY2PX         599 149
QSO: 14029 CW 2022-06-04 1908 DL0LA/P       599 0277   G6YB/P        599 205
QSO:  7029 CW 2022-06-04 1913 DL0LA/P       599 0278   RN4SC         599 067
QSO:  7029 CW 2022-06-04 1913 DL0LA/P       599 0279   DK0FC/P       599 192
QSO:  7029 CW 2022-06-04 1914 DL0LA/P       599 0280   RK3P          599 136
QSO:  7029 CW 2022-06-04 1915 DL0LA/P       599 0281   G3SWC         599 030
QSO:  7029 CW 2022-06-04 1915 DL0LA/P       599 0282   DL9MGE        599 002
QSO:  7029 CW 2022-06-04 1916 DL0LA/P       599 0283   DL0PBE/P      599 045
QSO:  7029 CW 2022-06-04 1918 DL0LA/P       599 0284   LZ2AF/2       599 026
QSO:  7029 CW 2022-06-04 1920 DL0LA/P       599 0285   DM3X/P        599 163
QSO:  7029 CW 2022-06-04 1920 DL0LA/P       599 0286   IK5MEL        599 004
QSO:  7029 CW 2022-06-04 1920 DL0LA/P       599 0287   DM3FAM        599 007
QSO:  7029 CW 2022-06-04 1921 DL0LA/P       599 0288   ON5WL         599 056
QSO:  7029 CW 2022-06-04 1922 DL0LA/P       599 0289   RN3S          599 126
QSO:  7029 CW 2022-06-04 1923 DL0LA/P       599 0290   R3VL          599 124
QSO:  7029 CW 2022-06-04 1923 DL0LA/P       599 0291   MW5A/P        599 362
QSO:  7029 CW 2022-06-04 1924 DL0LA/P       599 0292   JA5BIN        599 001
QSO:  7029 CW 2022-06-04 1927 DL0LA/P       599 0293   OL8R          599 006
QSO:  7029 CW 2022-06-04 1927 DL0LA/P       599 0294   IZ4DYX        599 080
QSO:  3524 CW 2022-06-04 1928 DL0LA/P       599 0295   DD5DD/P       599 110
QSO:  3515 CW 2022-06-04 1930 DL0LA/P       599 0296   HG8GNT        599 015
QSO:  3515 CW 2022-06-04 1930 DL0LA/P       599 0297   DL8QS         599 093
QSO:  3515 CW 2022-06-04 1931 DL0LA/P       599 0298   RT4M          599 331
QSO:  3515 CW 2022-06-04 1931 DL0LA/P       599 0299   OE8TED        599 131
QSO:  3515 CW 2022-06-04 1933 DL0LA/P       599 0300   R7MM          599 155
QSO:  3515 CW 2022-06-04 1933 DL0LA/P       599 0301   DL5MAE        599 048
QSO:  3515 CW 2022-06-04 1935 DL0LA/P       599 0302   DL0PBE/P      599 047
QSO:  3515 CW 2022-06-04 1936 DL0LA/P       599 0303   R6CZ/P        599 228
QSO:  3515 CW 2022-06-04 1937 DL0LA/P       599 0304   DL2ARN/P      599 037
QSO:  3515 CW 2022-06-04 1938 DL0LA/P       599 0305   DK8CB         599 008
