START-OF-LOG: 3.0
CREATED-BY: ua9qcq-rda-ubn-downloader
CONTEST: RDA
CALLSIGN: LZ1QZ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: LZ1QZ
QSO: 14041 CW 2020-08-15 0800 LZ1QZ         599 0001   R7KX          599 RK08  
QSO: 14015 CW 2020-08-15 1007 LZ1QZ         599 0057   RK3ER         599 OR23  
QSO: 14017 CW 2020-08-15 1009 LZ1QZ         599 0058   R7MM          599 RO22  
QSO: 14017 CW 2020-08-15 1009 LZ1QZ         599 0059   RA9DZ         599 SV07  
QSO: 14025 CW 2020-08-15 1012 LZ1QZ         599 0060   RZ9YI         599 AL09  
QSO: 14034 CW 2020-08-15 1015 LZ1QZ         599 0061   RM3Z          599 BO19  
QSO: 14023 CW 2020-08-15 1016 LZ1QZ         599 0062   RU9TN         599 OB10  
QSO: 14033 CW 2020-08-15 1017 LZ1QZ         599 0063   R9FM          599 PM01  
QSO: 14045 CW 2020-08-15 1020 LZ1QZ         599 0064   RU5TT         599 NN07  
QSO: 14049 CW 2020-08-15 1022 LZ1QZ         599 0065   R3QA          599 VR02  
QSO: 14053 CW 2020-08-15 1024 LZ1QZ         599 0066   RW3YA         599 BR04  
QSO: 14048 CW 2020-08-15 1028 LZ1QZ         599 0067   UA4PDJ/P      599 TA35  
QSO: 14039 CW 2020-08-15 1058 LZ1QZ         599 0068   R4IO          599 SR13  
QSO: 14041 CW 2020-08-15 1059 LZ1QZ         599 0069   RD0A          599 KK49  
QSO: 14037 CW 2020-08-15 1100 LZ1QZ         599 0070   RZ8U          599 KE10  
QSO: 14038 CW 2020-08-15 1102 LZ1QZ         599 0071   RT0O          599 BU22  
QSO: 14037 CW 2020-08-15 1102 LZ1QZ         599 0072   RN4HAB        599 SR02  
QSO: 14034 CW 2020-08-15 1103 LZ1QZ         599 0073   RC6U          599 AO13  
QSO: 14049 CW 2020-08-15 1104 LZ1QZ         599 0074   RA0W          599 HA03  
QSO: 14051 CW 2020-08-15 1104 LZ1QZ         599 0075   RU6MO         599 RO22  
QSO: 14057 CW 2020-08-15 1105 LZ1QZ         599 0076   RN9N          599 OM11  
QSO: 14059 CW 2020-08-15 1105 LZ1QZ         599 0077   UA3UCD        599 IV01  
QSO: 14027 CW 2020-08-15 1106 LZ1QZ         599 0078   RM2U          599 IV14  
QSO: 14017 CW 2020-08-15 1108 LZ1QZ         599 0079   R4II          599 SR43  
QSO: 14024 CW 2020-08-15 1108 LZ1QZ         599 0080   UA9MA         599 OM30  
QSO: 14029 CW 2020-08-15 1109 LZ1QZ         599 0081   UA6LCJ        599 RO22  
QSO: 14029 CW 2020-08-15 1115 LZ1QZ         599 0082   UA4M          599 UL14  
QSO: 14029 CW 2020-08-15 1115 LZ1QZ         599 0083   UI8C          599 SV20  
QSO: 14029 CW 2020-08-15 1117 LZ1QZ         599 0084   R4WT/P        599 UD14  
QSO: 14040 CW 2020-08-15 1118 LZ1QZ         599 0085   UD8A          599 CB23  
QSO: 14030 CW 2020-08-15 1122 LZ1QZ         599 0086   R4WAA/P       599 UD17  
QSO: 14029 CW 2020-08-15 1123 LZ1QZ         599 0087   UA0ACG/P      599 KK54  
QSO: 14019 CW 2020-08-15 1124 LZ1QZ         599 0088   RT9A          599 CB28  
QSO: 14016 CW 2020-08-15 1125 LZ1QZ         599 0089   UA3EDQ        599 OR17  
QSO: 14021 CW 2020-08-15 1127 LZ1QZ         599 0090   UC0A          599 KK18  
QSO: 14023 CW 2020-08-15 1127 LZ1QZ         599 0091   RA1ZZ/3       599 MO36  
QSO: 14013 CW 2020-08-15 1128 LZ1QZ         599 0092   RN3AC/P       599 TV32  
QSO: 14011 CW 2020-08-15 1128 LZ1QZ         599 0093   RM2D          599 MO75  
QSO: 14020 CW 2020-08-15 1130 LZ1QZ         599 0094   RN4AO         599 VG10  
QSO: 14005 CW 2020-08-15 1130 LZ1QZ         599 0095   RM2T/P        599 NN06  
QSO: 14009 CW 2020-08-15 1131 LZ1QZ         599 0096   UA4FER        599 PE04  
QSO: 14004 CW 2020-08-15 1132 LZ1QZ         599 0097   RA9AP         599 CB28  
QSO: 14005 CW 2020-08-15 1133 LZ1QZ         599 0098   UF8T          599 OB05  
QSO: 14014 CW 2020-08-15 1135 LZ1QZ         599 0099   RA9SN/P       599 OB37  
QSO: 14012 CW 2020-08-15 1136 LZ1QZ         599 0100   RY9C          599 SV45  
QSO: 14006 CW 2020-08-15 1137 LZ1QZ         599 0101   R8WF          599 BA71  
QSO: 14009 CW 2020-08-15 1138 LZ1QZ         599 0102   RK8I          599 TO23  
QSO: 14013 CW 2020-08-15 1144 LZ1QZ         599 0103   RW9JZ         599 HM12  
QSO: 14024 CW 2020-08-15 1148 LZ1QZ         599 0104   R4RN/P        599 TA58  
QSO: 14040 CW 2020-08-15 1152 LZ1QZ         599 0105   R1LN          599 SP03  
QSO: 21014 CW 2020-08-15 1158 LZ1QZ         599 0106   RK3MXT        599 YR07  
QSO: 21028 CW 2020-08-15 1159 LZ1QZ         599 0107   UA5C          599 MO68  
QSO: 21032 CW 2020-08-15 1159 LZ1QZ         599 0108   RT3T          599 NN50  
QSO: 21022 CW 2020-08-15 1200 LZ1QZ         599 0109   UA4S          599 MR06  
QSO: 21033 CW 2020-08-15 1201 LZ1QZ         599 0110   RL5A          599 MA12  
QSO: 21013 CW 2020-08-15 1204 LZ1QZ         599 0111   RM2D          599 MO75  
QSO: 21020 CW 2020-08-15 1206 LZ1QZ         599 0112   RC6U          599 AO13  
QSO: 21027 CW 2020-08-15 1246 LZ1QZ         599 0113   RL3DX         599 MO71  
QSO: 14003 CW 2020-08-15 1250 LZ1QZ         599 0114   RK8O/P        599 NS32  
QSO: 14008 CW 2020-08-15 1251 LZ1QZ         599 0115   RU4LM         599 UL06  
QSO: 14002 CW 2020-08-15 1252 LZ1QZ         599 0116   R9LY          599 TN30  
QSO: 14012 CW 2020-08-15 1253 LZ1QZ         599 0117   R0AK          599 KK08  
QSO: 14020 CW 2020-08-15 1254 LZ1QZ         599 0118   UA4CC         599 SA56  
QSO: 14010 CW 2020-08-15 1255 LZ1QZ         599 0119   RU5A/P        599 KG19  
QSO: 14021 CW 2020-08-15 1258 LZ1QZ         599 0120   RA3TT         599 NN45  
QSO: 14034 CW 2020-08-15 1308 LZ1QZ         599 0121   RG9A          599 CB54  
QSO: 14031 CW 2020-08-15 1309 LZ1QZ         599 0122   R4AC/P        599 VG05  
QSO: 14031 CW 2020-08-15 1309 LZ1QZ         599 0123   RU9SO         599 OB37  
QSO: 14027 CW 2020-08-15 1310 LZ1QZ         599 0124   UA3R          599 TB01  
QSO: 14026 CW 2020-08-15 1311 LZ1QZ         599 0125   UA3A/P        599 VL18  
QSO: 14028 CW 2020-08-15 1312 LZ1QZ         599 0126   R1CA/P        599 LO26  
QSO: 14033 CW 2020-08-15 1313 LZ1QZ         599 0127   RL3DX         599 MO71  
QSO: 14008 CW 2020-08-15 1314 LZ1QZ         599 0128   UI3D          599 MO28  
QSO: 14009 CW 2020-08-15 1315 LZ1QZ         599 0129   UA4S          599 MR06  
QSO: 14010 CW 2020-08-15 1316 LZ1QZ         599 0130   RT3G/P        599 LP07  
QSO: 14016 CW 2020-08-15 1317 LZ1QZ         599 0131   RA1AL         599 SP17  
QSO: 14018 CW 2020-08-15 1318 LZ1QZ         599 0132   RX9CC         599 SV37  
QSO: 14024 CW 2020-08-15 1320 LZ1QZ         599 0133   R1QE          599 VO30  
QSO: 14015 CW 2020-08-15 1322 LZ1QZ         599 0134   R3VO          599 VL13  
QSO: 14013 CW 2020-08-15 1325 LZ1QZ         599 0135   UA6LCN        599 RO22  
QSO: 14025 CW 2020-08-15 1326 LZ1QZ         599 0136   RT3T          599 NN50  
QSO: 14040 CW 2020-08-15 1335 LZ1QZ         599 0137   RW0A          599 KK33  
QSO: 14049 CW 2020-08-15 1341 LZ1QZ         599 0138   RV6ASU        599 KR28  
QSO: 14049 CW 2020-08-15 1342 LZ1QZ         599 0139   RC1W/P        599 PS12  
QSO: 14058 CW 2020-08-15 1344 LZ1QZ         599 0140   RU5A/P        599 KG19  
QSO:  7021 CW 2020-08-15 1350 LZ1QZ         599 0140   R6AP          599 KR01  
QSO:  7024 CW 2020-08-15 1351 LZ1QZ         599 0141   RT5Z          599 BO27  
QSO:  7010 CW 2020-08-15 1352 LZ1QZ         599 0142   RA4Y          599 CU09  
QSO:  7017 CW 2020-08-15 1352 LZ1QZ         599 0143   RA4AR         599 VG16  
QSO:  7024 CW 2020-08-15 1353 LZ1QZ         599 0144   R7CD          599 KR16  
QSO:  7036 CW 2020-08-15 1354 LZ1QZ         599 0145   RM7C          599 KR09  
QSO:  7026 CW 2020-08-15 1355 LZ1QZ         599 0146   RA7A          599 KR28  
QSO:  7023 CW 2020-08-15 1356 LZ1QZ         599 0147   UA4CCG        599 SA04  
QSO:  7015 CW 2020-08-15 1358 LZ1QZ         599 0148   UG4A          599 VG09  
QSO:  7011 CW 2020-08-15 1359 LZ1QZ         599 0149   RN9C          599 SV54  
QSO:  7009 CW 2020-08-15 1401 LZ1QZ         599 0150   RT9A          599 CB28  
QSO:  7025 CW 2020-08-15 1404 LZ1QZ         599 0151   RW7F/P        599 KC12  
QSO:  7017 CW 2020-08-15 1406 LZ1QZ         599 0152   UI7F          599 ST16  
QSO:  7013 CW 2020-08-15 1415 LZ1QZ         599 0153   RM2D          599 MO75  
QSO:  7021 CW 2020-08-15 1416 LZ1QZ         599 0154   RK3P          599 TL11  
QSO:  7016 CW 2020-08-15 1419 LZ1QZ         599 0155   R5AJ          599 MO80  
QSO:  7038 CW 2020-08-15 1423 LZ1QZ         599 0156   RM6Y          599 AD06  
QSO:  7035 CW 2020-08-15 1423 LZ1QZ         599 0157   R3OM          599 VR09  
QSO:  7030 CW 2020-08-15 1435 LZ1QZ         599 0158   UA4WW         599 UD06  
QSO:  7025 CW 2020-08-15 1436 LZ1QZ         599 0159   UA4CNJ        599 SA02  
QSO:  7023 CW 2020-08-15 1437 LZ1QZ         599 0160   RK2M          599 YR06  
QSO:  7028 CW 2020-08-15 1438 LZ1QZ         599 0161   RT9S          599 OB34  
QSO:  7027 CW 2020-08-15 1440 LZ1QZ         599 0162   R7HF          599 ST02  
QSO:  7026 CW 2020-08-15 1441 LZ1QZ         599 0163   UA9MA         599 OM30  
QSO:  7022 CW 2020-08-15 1442 LZ1QZ         599 0164   UA3QGT        599 VR36  
QSO:  7034 CW 2020-08-15 1444 LZ1QZ         599 0165   RU5A/P        599 KG19  
QSO:  7022 CW 2020-08-15 1446 LZ1QZ         599 0166   RY9C          599 SV45  
QSO:  7033 CW 2020-08-15 1448 LZ1QZ         599 0167   RX9WN         599 BA04  
QSO:  7020 CW 2020-08-15 1459 LZ1QZ         599 0168   R9AB          599 CB22  
QSO:  7031 CW 2020-08-15 1459 LZ1QZ         599 0169   R7MM          599 RO22  
QSO:  7033 CW 2020-08-15 1500 LZ1QZ         599 0170   RL4A          599 VG36  
QSO:  7027 CW 2020-08-15 1531 LZ1QZ         599 0171   R7KX          599 RK08  
QSO:  7018 CW 2020-08-15 1532 LZ1QZ         599 0172   RM2U          599 IV14  
QSO:  7019 CW 2020-08-15 1532 LZ1QZ         599 0173   RV3ZN         599 BO05  
QSO:  7022 CW 2020-08-15 1534 LZ1QZ         599 0174   RK9AY/P       599 CB51  
QSO:  7028 CW 2020-08-15 1534 LZ1QZ         599 0175   RG9A          599 CB54  
QSO:  7036 CW 2020-08-15 1537 LZ1QZ         599 0176   RN9N          599 OM11  
QSO:  7029 CW 2020-08-15 1539 LZ1QZ         599 0177   RO4A          599 VG09  
QSO:  7030 CW 2020-08-15 1539 LZ1QZ         599 0178   R3VO          599 VL13  
QSO:  7025 CW 2020-08-15 1540 LZ1QZ         599 0179   UA4S          599 MR06  
QSO:  7031 CW 2020-08-15 1617 LZ1QZ         599 0180   RU5TT         599 NN07  
QSO:  7030 CW 2020-08-15 1618 LZ1QZ         599 0181   RX9CM         599 SV34  
QSO:  7033 CW 2020-08-15 1619 LZ1QZ         599 0182   R5DC/P        599 MO63  
QSO:  7027 CW 2020-08-15 1619 LZ1QZ         599 0183   UA6GO         599 ST24  
QSO:  7020 CW 2020-08-15 1620 LZ1QZ         599 0184   RW3X          599 KG03  
QSO:  7024 CW 2020-08-15 1621 LZ1QZ         599 0185   R1CA/P        599 LO26  
QSO:  7021 CW 2020-08-15 1622 LZ1QZ         599 0186   RZ1OK         599 AR08  
QSO:  7027 CW 2020-08-15 1622 LZ1QZ         599 0187   RA9SN/P       599 OB37  
QSO:  7029 CW 2020-08-15 1623 LZ1QZ         599 0188   R8TT          599 OB26  
QSO:  7029 CW 2020-08-15 1624 LZ1QZ         599 0189   RA1TU         599 NV05  
QSO:  7025 CW 2020-08-15 1625 LZ1QZ         599 0190   RW4WA         599 UD04  
QSO:  7021 CW 2020-08-15 1626 LZ1QZ         599 0191   UD8A          599 CB23  
QSO:  7029 CW 2020-08-15 1627 LZ1QZ         599 0192   UC0A          599 KK18  
QSO:  7019 CW 2020-08-15 1628 LZ1QZ         599 0193   UA3R          599 TB01  
QSO:  7036 CW 2020-08-15 1632 LZ1QZ         599 0194   UA9FAR        599 PM39  
QSO:  7039 CW 2020-08-15 1634 LZ1QZ         599 0195   RM4W          599 TA20  
QSO:  7026 CW 2020-08-15 1635 LZ1QZ         599 0196   RK9CYA        599 SV22  
QSO:  7025 CW 2020-08-15 1636 LZ1QZ         599 0197   R1QE          599 VO30  
QSO:  7027 CW 2020-08-15 1639 LZ1QZ         599 0198   RV3U          599 IV18  
QSO:  7011 CW 2020-08-15 1642 LZ1QZ         599 0199   RK5K/P        599 BO12  
QSO:  7025 CW 2020-08-15 1643 LZ1QZ         599 0200   RA1WZ         599 PS16  
QSO:  7018 CW 2020-08-15 1647 LZ1QZ         599 0201   R9FM          599 PM01  
QSO:  7021 CW 2020-08-15 1648 LZ1QZ         599 0202   RC6U          599 AO13  
QSO:  7023 CW 2020-08-15 1649 LZ1QZ         599 0203   RK3T          599 NN58  
QSO:  7033 CW 2020-08-15 1649 LZ1QZ         599 0204   R9LY          599 TN30  
QSO:  7038 CW 2020-08-15 1651 LZ1QZ         599 0205   UD4F          599 PE02  
QSO:  7019 CW 2020-08-15 1659 LZ1QZ         599 0206   R6CZ/P        599 KR09  
QSO:  7020 CW 2020-08-15 1659 LZ1QZ         599 0207   RA4HMT        599 SR36  
QSO:  7022 CW 2020-08-15 1700 LZ1QZ         599 0208   UA9AX         599 CB13  
QSO:  7026 CW 2020-08-15 1701 LZ1QZ         599 0209   R7AW          599 KR30  
QSO:  7031 CW 2020-08-15 1701 LZ1QZ         599 0210   R4IO          599 SR13  
QSO:  7039 CW 2020-08-15 1702 LZ1QZ         599 0211   RM3Z          599 BO19  
QSO:  7027 CW 2020-08-15 1712 LZ1QZ         599 0212   RL6M          599 RO19  
QSO:  7033 CW 2020-08-15 1713 LZ1QZ         599 0213   UA6AKD        599 KR57  
QSO:  7027 CW 2020-08-15 1714 LZ1QZ         599 0214   RU9CC         599 SV08  
QSO:  7023 CW 2020-08-15 1715 LZ1QZ         599 0215   RA3UT         599 IV02  
QSO:  7021 CW 2020-08-15 1716 LZ1QZ         599 0216   R4BZ          599 VG03  
QSO:  7030 CW 2020-08-15 1717 LZ1QZ         599 0217   RA0FF         599 SL01  
QSO:  7033 CW 2020-08-15 1718 LZ1QZ         599 0218   RN4HAB        599 SR02  
QSO:  7022 CW 2020-08-15 1719 LZ1QZ         599 0219   R8CT          599 SV03  
QSO:  7035 CW 2020-08-15 1720 LZ1QZ         599 0220   UA9XF         599 KO01  
QSO:  7024 CW 2020-08-15 1722 LZ1QZ         599 0221   RU9TN         599 OB10  
QSO:  7028 CW 2020-08-15 1723 LZ1QZ         599 0222   RY3D          599 MO34  
QSO:  7034 CW 2020-08-15 1725 LZ1QZ         599 0223   R8WF          599 BA71  
QSO:  7022 CW 2020-08-15 1726 LZ1QZ         599 0224   RT7C          599 KR24  
QSO:  3500 CW 2020-08-15 1733 LZ1QZ         599 0020   RV4CU         599 SA26  
QSO:  3524 CW 2020-08-15 1743 LZ1QZ         599 0225   RA3AN         599 MO88  
QSO:  3519 CW 2020-08-15 1746 LZ1QZ         599 0226   RW3WR/P       599 KU27  
QSO:  3529 CW 2020-08-15 1747 LZ1QZ         599 0227   RK3ER         599 OR23  
QSO:  3507 CW 2020-08-15 1747 LZ1QZ         599 0228   RU5A/P        599 KG19  
QSO:  3531 CW 2020-08-15 1754 LZ1QZ         599 0229   UA4CCG        599 SA04  
QSO:  7014 CW 2020-08-15 1756 LZ1QZ         599 0230   RU6K          599 RK01  
QSO:  7022 CW 2020-08-15 1757 LZ1QZ         599 0231   RW9QA         599 KN01  
QSO:  7028 CW 2020-08-15 1757 LZ1QZ         599 0232   R6CC          599 KR10  
QSO:  7012 CW 2020-08-15 1759 LZ1QZ         599 0233   R3OR          599 VR06  
QSO:  7019 CW 2020-08-15 1759 LZ1QZ         599 0234   UA3QPA        599 VR02  
QSO:  7020 CW 2020-08-15 1800 LZ1QZ         599 0235   UA1OJL        599 AR35  
QSO:  7015 CW 2020-08-15 1801 LZ1QZ         599 0236   UA6CC         599 KR35  
QSO:  7017 CW 2020-08-15 1802 LZ1QZ         599 0237   RN2FA         599 KA03  
QSO:  7020 CW 2020-08-15 1803 LZ1QZ         599 0238   RU6AV         599 KR24  
QSO:  7013 CW 2020-08-15 1804 LZ1QZ         599 0239   R2VA/P        599 VL18  
QSO:  7016 CW 2020-08-15 1805 LZ1QZ         599 0240   UA7KA         599 RK08  
QSO:  7017 CW 2020-08-15 1808 LZ1QZ         599 0241   UA1F          599 LO33  
QSO:  7002 CW 2020-08-15 1814 LZ1QZ         599 0242   R7RF          599 SE01  
QSO:  7010 CW 2020-08-15 1815 LZ1QZ         599 0243   RA7KW/P       599 RK25  
QSO:  7021 CW 2020-08-15 1816 LZ1QZ         599 0244   R9SS          599 OB37  
QSO:  7009 CW 2020-08-15 1818 LZ1QZ         599 0245   R1AT/P        599 LO24  
QSO:  7010 CW 2020-08-15 1818 LZ1QZ         599 0246   RT3F          599 MO14  
QSO:  7016 CW 2020-08-15 1819 LZ1QZ         599 0247   RW9JZ         599 HM12  
QSO:  7003 CW 2020-08-15 1819 LZ1QZ         599 0248   RM2T/P        599 NN06  
QSO:  7011 CW 2020-08-15 1820 LZ1QZ         599 0249   RU3XY         599 KG06  
QSO:  7002 CW 2020-08-15 1820 LZ1QZ         599 0250   RN3AC/P       599 TV32  
QSO:  7001 CW 2020-08-15 1823 LZ1QZ         599 0251   RL9A          599 CB12  
QSO:  3509 CW 2020-08-15 1827 LZ1QZ         599 0252   RW4AD         599 VG04  
QSO:  3509 CW 2020-08-15 1828 LZ1QZ         599 0253   RM7M/P        599 RO31  
QSO:  3510 CW 2020-08-15 1828 LZ1QZ         599 0254   R7AW          599 KR30  
QSO:  3516 CW 2020-08-15 1829 LZ1QZ         599 0255   RM2D          599 MO75  
QSO:  3514 CW 2020-08-15 1833 LZ1QZ         599 0256   UA4WW         599 UD06  
QSO:  3515 CW 2020-08-15 1833 LZ1QZ         599 0257   RW3X          599 KG03  
QSO:  3517 CW 2020-08-15 1834 LZ1QZ         599 0258   R7KX          599 RK08  
QSO:  3526 CW 2020-08-15 1835 LZ1QZ         599 0259   RY9C          599 SV45  
QSO:  3534 CW 2020-08-15 1836 LZ1QZ         599 0260   RU4AA         599 VG11  
QSO:  3529 CW 2020-08-15 1844 LZ1QZ         599 0261   RT9S          599 OB34  
QSO:  3530 CW 2020-08-15 1844 LZ1QZ         599 0262   UA4M          599 UL14  
QSO:  3531 CW 2020-08-15 1845 LZ1QZ         599 0263   RG9A          599 CB54  
QSO:  3535 CW 2020-08-15 1847 LZ1QZ         599 0264   UA1F          599 LO33  
QSO:  3528 CW 2020-08-15 1852 LZ1QZ         599 0265   R8CT          599 SV03  
QSO:  3542 CW 2020-08-15 1852 LZ1QZ         599 0266   RW3YA         599 BR04  
QSO:  3550 CW 2020-08-15 1856 LZ1QZ         599 0267   UA4Z          599 CU23  
QSO:  3550 CW 2020-08-15 1858 LZ1QZ         599 0268   RA4ACX        599 VG04  
QSO:  3537 CW 2020-08-15 1901 LZ1QZ         599 0269   RX9CM         599 SV34  
QSO:  3532 CW 2020-08-15 1903 LZ1QZ         599 0270   UD4C          599 SA51  
QSO:  3531 CW 2020-08-15 1914 LZ1QZ         599 0271   RV3ZN         599 BO05  
QSO:  3520 CW 2020-08-15 1915 LZ1QZ         599 0272   UA5C          599 MO68  
QSO:  3550 CW 2020-08-15 1916 LZ1QZ         599 0273   RW4WA         599 UD04  
QSO:  7019 CW 2020-08-15 1919 LZ1QZ         599 0274   R7CA          599 KR40  
QSO:  7039 CW 2020-08-15 1921 LZ1QZ         599 0275   RU4LM         599 UL06  
QSO:  7039 CW 2020-08-15 1921 LZ1QZ         599 0276   RU4LM         599 UL06  
QSO:  7029 CW 2020-08-15 1922 LZ1QZ         599 0277   RU6MO         599 RO22  
QSO:  7029 CW 2020-08-15 1922 LZ1QZ         599 0278   RO7C          599 KR11  
QSO:  7030 CW 2020-08-15 1923 LZ1QZ         599 0279   RT4W          599 UD05  
QSO:  7035 CW 2020-08-15 1923 LZ1QZ         599 0280   UA9XX         599 KO06  
QSO:  7037 CW 2020-08-15 1924 LZ1QZ         599 0281   RV1CC         599 SP14  
QSO:  7036 CW 2020-08-15 1925 LZ1QZ         599 0282   RU1M          599 VO13  
QSO:  7029 CW 2020-08-15 1927 LZ1QZ         599 0283   UA6AA         599 KR03  
QSO:  7026 CW 2020-08-15 1928 LZ1QZ         599 0284   UA4WI         599 UD13  
QSO:  7020 CW 2020-08-15 1929 LZ1QZ         599 0285   R7RC          599 SE01  
QSO:  7010 CW 2020-08-15 1930 LZ1QZ         599 0286   R8WO          599 BA55  
QSO:  7028 CW 2020-08-15 1932 LZ1QZ         599 0287   UA3A/P        599 VL18  
