START-OF-LOG: 3.0
CONTEST: SAC-SSB
CALLSIGN: F4IBR
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
OPERATORS: F4IBR
CLUB: TOEC - TOP OF EUROPE CONTESTERS
CLAIMED-SCORE: 3330
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: 
CATEGORY-MODE: SSB
NAME: Patrick Louvet
SOAPBOX: rig: yaesu ftdx10
SOAPBOX: pwr: 100 w
SOAPBOX: ant: 10/15/20 m - diamond cp5
SOAPBOX: e-mail: patrick.louvet57@sfr.fr
SOAPBOX: thanks for a nice contest! i will be back next year.
QSO: 21200 PH 2024-10-12 1335 F4IBR         59      20 SE3P          59       5 0
QSO: 21210 PH 2024-10-12 1338 F4IBR         59      21 LG5LG         59     154 0
QSO: 21213 PH 2024-10-12 1342 F4IBR         59      22 SE5N          59      75 0
QSO: 21222 PH 2024-10-12 1344 F4IBR         59      23 TF3W          59     250 0
QSO: 21226 PH 2024-10-12 1346 F4IBR         59      24 LC4C          59      37 0
QSO: 21230 PH 2024-10-12 1351 F4IBR         59      25 SK0QO         59     124 0
QSO: 21234 PH 2024-10-12 1353 F4IBR         59      26 SK3W          59       9 0
QSO: 21241 PH 2024-10-12 1355 F4IBR         59      27 OH6K          59     178 0
QSO: 21256 PH 2024-10-12 1356 F4IBR         59      28 SB3W          59     149 0
QSO: 21260 PH 2024-10-12 1400 F4IBR         59      29 OH5Z          59     194 0
QSO: 21266 PH 2024-10-12 1502 F4IBR         59      30 TF2LL         59     201 0
QSO: 21270 PH 2024-10-12 1503 F4IBR         59      31 SE5E          59     320 0
QSO: 21272 PH 2024-10-12 1507 F4IBR         59      32 OH4BCS        59     203 0
QSO: 21289 PH 2024-10-12 1509 F4IBR         59      33 OG8M          59     313 0
QSO: 21293 PH 2024-10-12 1510 F4IBR         59      34 OH8L          59     355 0
QSO: 21329 PH 2024-10-12 1513 F4IBR         59      35 OH0V          59     399 0
QSO: 21360 PH 2024-10-12 1515 F4IBR         59      36 OH9W          59     184 0
QSO:  7086 PH 2024-10-12 1815 F4IBR         59      37 LA1K          59     287 0
QSO:  7095 PH 2024-10-12 1817 F4IBR         59      38 OZ4GM         59     124 0
QSO:  7113 PH 2024-10-12 1820 F4IBR         59      39 SK6EI         59     293 0
QSO:  7130 PH 2024-10-12 1824 F4IBR         59      40 OH8K          59     523 0
QSO:  7141 PH 2024-10-12 1833 F4IBR         59      41 SK6AW         59     370 0
QSO: 14282 PH 2024-10-12 1844 F4IBR         59      42 OH9GGY        59     352 0
QSO: 14272 PH 2024-10-12 1846 F4IBR         59      43 OH2T          59     589 0
QSO: 14269 PH 2024-10-12 1848 F4IBR         59      44 OG3B          59     597 0
QSO: 14261 PH 2024-10-12 1851 F4IBR         59      45 OH7K          59     561 0
QSO: 14255 PH 2024-10-12 1857 F4IBR         59      46 SA3MGL        59     398 0
QSO: 14242 PH 2024-10-12 1859 F4IBR         59      47 OH8K          59     555 0
QSO: 14198 PH 2024-10-12 1902 F4IBR         59      48 OH6K          59     496 0
QSO: 14194 PH 2024-10-12 1905 F4IBR         59      49 OH6RE         59     189 0
QSO: 14187 PH 2024-10-12 1908 F4IBR         59      50 OG4Z          59     558 0
QSO: 14183 PH 2024-10-12 1911 F4IBR         59      51 OH6LW         59     210 0
QSO: 21236 PH 2024-10-13 0656 F4IBR         59      52 OH6RE         59     309 0
QSO: 21227 PH 2024-10-13 0658 F4IBR         59      53 OG4A          59     433 0
QSO: 21212 PH 2024-10-13 0701 F4IBR         59      54 OG1F          59     489 0
QSO: 21315 PH 2024-10-13 0704 F4IBR         59      55 OG6N          59     752 0
QSO: 21257 PH 2024-10-13 0707 F4IBR         59      56 OH7K          59     891 0
QSO: 21230 PH 2024-10-13 0710 F4IBR         59      57 OG5O          59     629 0
QSO: 21219 PH 2024-10-13 0712 F4IBR         59      58 OG4Z          59     665 0
QSO: 21212 PH 2024-10-13 0714 F4IBR         59      59 OG1F          59     491 0
QSO: 14183 PH 2024-10-13 0721 F4IBR         59      60 SM6MVE        59     264 0
QSO: 28524 PH 2024-10-13 0906 F4IBR         59      61 OH8X          59    1041 0
QSO: 28434 PH 2024-10-13 0911 F4IBR         59      62 OH7HD         59     137 0
QSO: 21209 PH 2024-10-13 0918 F4IBR         59      64 SJ2W          59    1742 0
QSO: 21215 PH 2024-10-13 0920 F4IBR         59      65 SG5G          59     513 0
QSO: 21233 PH 2024-10-13 0924 F4IBR         59      66 SA2T          59     260 0
QSO: 21244 PH 2024-10-13 0927 F4IBR         59      67 LC1P          59     435 0
QSO: 21263 PH 2024-10-13 0956 F4IBR         59      68 SM6M          59     632 0
QSO: 21268 PH 2024-10-13 0959 F4IBR         59      69 SM2S          59     657 0
QSO: 21275 PH 2024-10-13 1001 F4IBR         59      70 LN2T          59     467 0
QSO: 21291 PH 2024-10-13 1003 F4IBR         59      71 OG1D          59    1156 0
QSO: 21302 PH 2024-10-13 1005 F4IBR         59      72 SM5JVF        59     390 0
QSO: 21305 PH 2024-10-13 1010 F4IBR         59      73 SA3MGL        59     622 0
QSO: 28559 PH 2024-10-13 1142 F4IBR         59      74 TF3W          59    1145 0
QSO: 28530 PH 2024-10-13 1144 F4IBR         59      75 TF2LL         59     987 0
QSO: 14205 PH 2024-10-13 1150 F4IBR         59      76 OG4A          59     625 0
QSO: 14215 PH 2024-10-13 1152 F4IBR         59      77 SK3W          59       6 0
QSO: 14251 PH 2024-10-13 1156 F4IBR         59      78 LG5LG         59    1011 0
QSO: 14278 PH 2024-10-13 1159 F4IBR         59      79 OG5B          59    1083 0
END-OF-LOG:
