START-OF-LOG: 2.0
CATEGORY: Portable, multi operator, low power, non-assisted
CONTEST: FD CW
SPECIFIC: O47
CREATED-BY: Win-Test 4.47.0, modified by DXHF upload.
CALLSIGN: DF0VK/P
CLAIMED-SCORE: 447475
OPERATORS: DL1AXX DF1DN DL1DAW
CLUB: RHEIN RUHR DX ASSOCIATION
QSO: 28021 CW 2023-06-03 1501 DF0VK/P       599 0001   DF8AE/P       599 001
QSO: 14008 CW 2023-06-03 1734 DF0VK/P       599 0101   YO8KGT/P      599 014
QSO: 14008 CW 2023-06-03 1736 DF0VK/P       599 0102   IS0LYN        599 030
QSO: 14008 CW 2023-06-03 1737 DF0VK/P       599 0103   R4WDX         599 151
QSO: 14008 CW 2023-06-03 1737 DF0VK/P       599 0104   EU8U          599 066
QSO: 21019 CW 2023-06-03 1746 DF0VK/P       599 0105   AE1T          599 016
QSO: 21019 CW 2023-06-03 1749 DF0VK/P       599 0106   PY2AXH        599 007
QSO: 21019 CW 2023-06-03 1750 DF0VK/P       599 0107   GU4EON        599 015
QSO: 21019 CW 2023-06-03 1750 DF0VK/P       599 0108   CT1EHK        599 016
QSO: 21019 CW 2023-06-03 1751 DF0VK/P       599 0109   UA6AA         599 020
QSO: 21013 CW 2023-06-03 1755 DF0VK/P       599 0110   K3UL          599 029
QSO: 21020 CW 2023-06-03 1756 DF0VK/P       599 0111   RW0AJ         599 128
QSO: 21024 CW 2023-06-03 1758 DF0VK/P       599 0112   G4GA/P        599 237
QSO: 21023 CW 2023-06-03 1805 DF0VK/P       599 0113   YU5R          599 193
QSO: 14026 CW 2023-06-03 1812 DF0VK/P       599 0114   UR7MZ         599 098
QSO: 14026 CW 2023-06-03 1813 DF0VK/P       599 0115   RA4HBS        599 069
QSO: 14026 CW 2023-06-03 1814 DF0VK/P       599 0116   UA4S          599 005
QSO: 14026 CW 2023-06-03 1815 DF0VK/P       599 0117   UA6AA         599 039
QSO: 14026 CW 2023-06-03 1816 DF0VK/P       599 0118   RM2D          599 030
QSO: 14026 CW 2023-06-03 1816 DF0VK/P       599 0119   EW8OM         599 133
QSO: 14026 CW 2023-06-03 1817 DF0VK/P       599 0120   UA4AGT        599 143
QSO: 14026 CW 2023-06-03 1818 DF0VK/P       599 0121   LA0CX         599 032
QSO: 14026 CW 2023-06-03 1819 DF0VK/P       599 0122   RX3AEX        599 132
QSO: 14026 CW 2023-06-03 1820 DF0VK/P       599 0123   RC9A          599 064
QSO: 14026 CW 2023-06-03 1820 DF0VK/P       599 0124   DL7PIP        599 015
QSO: 14026 CW 2023-06-03 1822 DF0VK/P       599 0125   RX6FJ         599 046
QSO: 14026 CW 2023-06-03 1823 DF0VK/P       599 0126   DL4HRM        599 113
QSO: 14026 CW 2023-06-03 1824 DF0VK/P       599 0127   N4AF          599 039
QSO: 14026 CW 2023-06-03 1825 DF0VK/P       599 0128   RC2O          599 077
QSO: 14010 CW 2023-06-03 1827 DF0VK/P       599 0129   RQ3R          599 115
QSO: 14012 CW 2023-06-03 1830 DF0VK/P       599 0130   YO8BDW        599 041
QSO: 14016 CW 2023-06-03 1831 DF0VK/P       599 0131   UN0LM         599 178
QSO: 14025 CW 2023-06-03 1832 DF0VK/P       599 0132   UA3QLC/P      599 157
QSO: 14027 CW 2023-06-03 1833 DF0VK/P       599 0133   IZ8EYP        599 096
QSO: 14031 CW 2023-06-03 1834 DF0VK/P       599 0134   OH1NA         599 192
QSO: 14036 CW 2023-06-03 1835 DF0VK/P       599 0135   RW3X          599 113
QSO: 14037 CW 2023-06-03 1836 DF0VK/P       599 0136   EI7GY/P       599 139
QSO: 14020 CW 2023-06-03 1837 DF0VK/P       599 0137   YO4TL         599 041
QSO: 14017 CW 2023-06-03 1838 DF0VK/P       599 0138   RL9A          599 069
QSO: 14017 CW 2023-06-03 1841 DF0VK/P       599 0139   US7WA         599 179
QSO: 14021 CW 2023-06-03 1844 DF0VK/P       599 0140   S51DX         599 076
QSO: 14015 CW 2023-06-03 1848 DF0VK/P       599 0141   DF5I/P        599 219
QSO: 14009 CW 2023-06-03 1849 DF0VK/P       599 0142   GM3WIJ        599 013
QSO: 14027 CW 2023-06-03 1853 DF0VK/P       599 0143   DL4CF         599 025
QSO: 14027 CW 2023-06-03 1853 DF0VK/P       599 0144   UZ7E          599 125
QSO: 14027 CW 2023-06-03 1854 DF0VK/P       599 0145   G4WAC/P       599 124
QSO: 14027 CW 2023-06-03 1854 DF0VK/P       599 0146   UA4HAZ        599 053
QSO: 14025 CW 2023-06-03 1859 DF0VK/P       599 0147   CT1DRB        599 113
QSO: 14022 CW 2023-06-03 1900 DF0VK/P       599 0148   YO3HEX        599 011
QSO: 14014 CW 2023-06-03 1902 DF0VK/P       599 0149   RA9MX         599 030
QSO: 14013 CW 2023-06-03 1902 DF0VK/P       599 0150   RT1B          599 014
QSO: 14009 CW 2023-06-03 1903 DF0VK/P       599 0151   UF1A          599 037
QSO:  7026 CW 2023-06-03 1918 DF0VK/P       599 0152   DR5W/P        599 219
QSO:  7025 CW 2023-06-03 1920 DF0VK/P       599 0153   G4GA/P        599 215
QSO:  7024 CW 2023-06-03 1922 DF0VK/P       599 0154   HB9AJ/P       599 267
QSO:  7024 CW 2023-06-03 1923 DF0VK/P       599 0155   G5O/P         599 294
QSO:  7023 CW 2023-06-03 1924 DF0VK/P       599 0156   DK0RA/P       599 222
QSO:  7022 CW 2023-06-03 1924 DF0VK/P       599 0157   ON5LL/P       599 241
QSO:  7019 CW 2023-06-03 1928 DF0VK/P       599 0158   DP4B/P        599 149
QSO:  7019 CW 2023-06-03 1928 DF0VK/P       599 0159   S51DX         599 117
QSO:  7018 CW 2023-06-03 1929 DF0VK/P       599 0160   DM3C/P        599 232
QSO:  7018 CW 2023-06-03 1930 DF0VK/P       599 0161   E77EA         599 261
QSO:  7017 CW 2023-06-03 1932 DF0VK/P       599 0162   YO4DG         599 218
QSO:  7016 CW 2023-06-03 1933 DF0VK/P       599 0163   OT0K/P        599 116
QSO:  7015 CW 2023-06-03 1934 DF0VK/P       599 0164   OT5X/P        599 251
QSO:  7015 CW 2023-06-03 1935 DF0VK/P       599 0165   RM1T          599 267
QSO:  7014 CW 2023-06-03 1936 DF0VK/P       599 0166   DK5KK/P       599 184
QSO:  7013 CW 2023-06-03 1937 DF0VK/P       599 0167   R1QE          599 120
QSO:  7012 CW 2023-06-03 1940 DF0VK/P       599 0168   G3PYE/P       599 093
QSO:  7012 CW 2023-06-03 1941 DF0VK/P       599 0169   M2A/P         599 286
QSO:  7011 CW 2023-06-03 1942 DF0VK/P       599 0170   DP375WF       599 231
QSO:  7011 CW 2023-06-03 1945 DF0VK/P       599 0171   S52C/P        599 224
QSO:  7010 CW 2023-06-03 1946 DF0VK/P       599 0172   DM3Y/P        599 266
QSO:  7010 CW 2023-06-03 1946 DF0VK/P       599 0173   DL0TE/P       599 288
QSO:  7009 CW 2023-06-03 1947 DF0VK/P       599 0174   RA2F          599 200
QSO:  7008 CW 2023-06-03 1948 DF0VK/P       599 0175   PA1BBO        599 005
QSO:  7008 CW 2023-06-03 1950 DF0VK/P       599 0176   DF5I/P        599 275
QSO:  7007 CW 2023-06-03 1951 DF0VK/P       599 0177   SP100TRA      599 000
QSO:  7007 CW 2023-06-03 1952 DF0VK/P       599 0178   PI4GAZ/P      599 197
QSO:  7006 CW 2023-06-03 1954 DF0VK/P       599 0179   DK2A/P        599 283
QSO:  7030 CW 2023-06-03 1957 DF0VK/P       599 0180   YO3GCL        599 222
QSO:  7030 CW 2023-06-03 1957 DF0VK/P       599 0181   R3AQ/P        599 272
QSO:  7030 CW 2023-06-03 1958 DF0VK/P       599 0182   S53X          599 167
QSO:  7030 CW 2023-06-03 1959 DF0VK/P       599 0183   DF7CB         599 032
QSO:  7030 CW 2023-06-03 1959 DF0VK/P       599 0184   SN1T          599 117
QSO:  7030 CW 2023-06-03 2000 DF0VK/P       599 0185   HG130SVP      599 015
QSO:  7030 CW 2023-06-03 2001 DF0VK/P       599 0186   G3SWC         599 089
QSO:  7030 CW 2023-06-03 2002 DF0VK/P       599 0187   DM4L/P        599 341
QSO:  7030 CW 2023-06-03 2002 DF0VK/P       599 0188   DL5AZZ        599 099
QSO:  7030 CW 2023-06-03 2003 DF0VK/P       599 0189   G4LPD         599 088
QSO:  7030 CW 2023-06-03 2003 DF0VK/P       599 0190   R4WAE         599 122
QSO:  7030 CW 2023-06-03 2004 DF0VK/P       599 0191   OK1KMU/P      599 230
QSO:  7030 CW 2023-06-03 2005 DF0VK/P       599 0192   DL0IT         599 130
QSO:  7030 CW 2023-06-03 2005 DF0VK/P       599 0193   DJ3HW         599 054
QSO:  7030 CW 2023-06-03 2006 DF0VK/P       599 0194   SP2MKI        599 110
QSO:  7030 CW 2023-06-03 2007 DF0VK/P       599 0195   DF4WC         599 122
QSO:  7030 CW 2023-06-03 2007 DF0VK/P       599 0196   DP5X/P        599 184
QSO:  7030 CW 2023-06-03 2008 DF0VK/P       599 0197   OE5TXF        599 124
QSO:  7030 CW 2023-06-03 2009 DF0VK/P       599 0198   G4CTY         599 046
QSO:  7030 CW 2023-06-03 2010 DF0VK/P       599 0199   ON6QB         599 046
QSO:  7030 CW 2023-06-03 2010 DF0VK/P       599 0200   SF6W          599 073
QSO:  7030 CW 2023-06-03 2011 DF0VK/P       599 0201   DF7TV         599 127
QSO:  7030 CW 2023-06-03 2011 DF0VK/P       599 0202   M0XG/P        599 248
QSO:  7030 CW 2023-06-03 2012 DF0VK/P       599 0203   OK1AY         599 156
QSO:  7030 CW 2023-06-03 2012 DF0VK/P       599 0204   UA6GO         599 221
QSO:  7030 CW 2023-06-03 2013 DF0VK/P       599 0205   UX1AA         599 082
QSO:  7030 CW 2023-06-03 2014 DF0VK/P       599 0206   DL1NEO        599 108
QSO:  7030 CW 2023-06-03 2015 DF0VK/P       599 0207   F5IND         599 055
QSO:  7030 CW 2023-06-03 2015 DF0VK/P       599 0208   DL0EU/P       599 115
QSO:  7030 CW 2023-06-03 2016 DF0VK/P       599 0209   G4ENZ         599 005
QSO:  7030 CW 2023-06-03 2017 DF0VK/P       599 0210   RA3AN         599 398
QSO:  7030 CW 2023-06-03 2018 DF0VK/P       599 0211   G3UES/P       599 257
QSO:  7030 CW 2023-06-03 2018 DF0VK/P       599 0212   G4OTV         599 002
QSO:  7030 CW 2023-06-03 2019 DF0VK/P       599 0213   R9MA          599 238
QSO:  7030 CW 2023-06-03 2020 DF0VK/P       599 0214   DK2R/P        599 105
QSO:  7030 CW 2023-06-03 2020 DF0VK/P       599 0215   HA8VV         599 019
QSO:  7030 CW 2023-06-03 2021 DF0VK/P       599 0216   DH2URF        599 023
QSO:  7030 CW 2023-06-03 2023 DF0VK/P       599 0217   ZA1ME         599 100
QSO:  7030 CW 2023-06-03 2024 DF0VK/P       599 0218   G4RWD         599 066
QSO:  7030 CW 2023-06-03 2026 DF0VK/P       599 0219   OK1FCA        599 020
QSO:  7030 CW 2023-06-03 2028 DF0VK/P       599 0220   VK2BJ         599 012
QSO:  7030 CW 2023-06-03 2029 DF0VK/P       599 0221   HA5N/P        599 142
QSO:  7030 CW 2023-06-03 2030 DF0VK/P       599 0222   DM3M/P        599 198
QSO:  7030 CW 2023-06-03 2031 DF0VK/P       599 0223   R5FQ          599 100
QSO:  7030 CW 2023-06-03 2032 DF0VK/P       599 0224   DM3F/P        599 337
QSO:  7030 CW 2023-06-03 2033 DF0VK/P       599 0225   DL5CL         599 036
QSO:  7030 CW 2023-06-03 2033 DF0VK/P       599 0226   DH3IKO        599 030
QSO:  7030 CW 2023-06-03 2034 DF0VK/P       599 0227   RT1B          599 105
QSO:  7030 CW 2023-06-03 2034 DF0VK/P       599 0228   DL1ROT        599 073
QSO:  7030 CW 2023-06-03 2035 DF0VK/P       599 0229   RL9A          599 214
QSO:  7030 CW 2023-06-03 2036 DF0VK/P       599 0230   GM3YOR        599 033
QSO:  7030 CW 2023-06-03 2036 DF0VK/P       599 0231   DK5JM         599 097
QSO:  7030 CW 2023-06-03 2036 DF0VK/P       599 0232   DL7ALM        599 033
QSO:  7030 CW 2023-06-03 2037 DF0VK/P       599 0233   SP9OUV        599 058
QSO:  7030 CW 2023-06-03 2038 DF0VK/P       599 0234   DD2NU         599 002
QSO:  7030 CW 2023-06-03 2038 DF0VK/P       599 0235   G6MC/P        599 336
QSO:  7030 CW 2023-06-03 2039 DF0VK/P       599 0236   R2FZ          599 145
QSO:  7030 CW 2023-06-03 2040 DF0VK/P       599 0237   CT1ELZ        599 012
QSO:  7030 CW 2023-06-03 2041 DF0VK/P       599 0238   DL2SWR        599 092
QSO:  7030 CW 2023-06-03 2041 DF0VK/P       599 0239   UA4S          599 128
QSO:  7030 CW 2023-06-03 2042 DF0VK/P       599 0240   M4T           599 340
QSO:  7030 CW 2023-06-03 2043 DF0VK/P       599 0241   ON4AIP        599 018
QSO:  7030 CW 2023-06-03 2043 DF0VK/P       599 0242   R4WDX         599 311
QSO:  7030 CW 2023-06-03 2045 DF0VK/P       599 0243   YO8KGT/P      599 063
QSO:  7030 CW 2023-06-03 2045 DF0VK/P       599 0244   DK3WM         599 028
QSO:  7030 CW 2023-06-03 2046 DF0VK/P       599 0245   DJ9MH         599 043
QSO:  7030 CW 2023-06-03 2046 DF0VK/P       599 0246   DM7M          599 040
QSO:  7030 CW 2023-06-03 2047 DF0VK/P       599 0247   RA3NC         599 025
QSO:  7030 CW 2023-06-03 2048 DF0VK/P       599 0248   I2WIJ         599 013
QSO:  7030 CW 2023-06-03 2049 DF0VK/P       599 0249   R2BZ          599 104
QSO:  7030 CW 2023-06-03 2050 DF0VK/P       599 0250   IZ4DYX        599 123
QSO:  7030 CW 2023-06-03 2050 DF0VK/P       599 0251   OM/DL7AU/P    599 196
QSO:  7030 CW 2023-06-03 2052 DF0VK/P       599 0252   DL9NEI        599 033
QSO:  7030 CW 2023-06-03 2053 DF0VK/P       599 0253   DL0LB/P       599 242
QSO:  7030 CW 2023-06-03 2053 DF0VK/P       599 0254   DL8UKW        599 049
QSO:  7030 CW 2023-06-03 2054 DF0VK/P       599 0255   OH5TS         599 013
QSO:  7030 CW 2023-06-03 2054 DF0VK/P       599 0256   ON4MLB/P      599 087
QSO:  7030 CW 2023-06-03 2055 DF0VK/P       599 0257   HB9IIH        599 020
QSO:  7030 CW 2023-06-03 2056 DF0VK/P       599 0258   SP2R          599 194
QSO:  7030 CW 2023-06-03 2056 DF0VK/P       599 0259   LZ1QZ         599 027
QSO:  7030 CW 2023-06-03 2057 DF0VK/P       599 0260   DK0AHR/P      599 074
QSO:  7030 CW 2023-06-03 2058 DF0VK/P       599 0261   G3RLE         599 134
QSO:  7030 CW 2023-06-03 2058 DF0VK/P       599 0262   YL2LY         599 271
QSO:  7030 CW 2023-06-03 2059 DF0VK/P       599 0263   DK7JQ/P       599 037
QSO:  7030 CW 2023-06-03 2059 DF0VK/P       599 0264   S56A          599 043
QSO:  7030 CW 2023-06-03 2100 DF0VK/P       599 0265   R5DC/P        599 457
QSO:  7030 CW 2023-06-03 2100 DF0VK/P       599 0266   DL4ME         599 037
QSO:  7030 CW 2023-06-03 2101 DF0VK/P       599 0267   G3TQF         599 018
QSO:  7030 CW 2023-06-03 2102 DF0VK/P       599 0268   G5C           599 052
QSO:  7030 CW 2023-06-03 2102 DF0VK/P       599 0269   DF0A/P        599 096
QSO:  7030 CW 2023-06-03 2105 DF0VK/P       599 0270   ER/UT1ZZ      599 010
QSO:  7030 CW 2023-06-03 2106 DF0VK/P       599 0271   UA3RBR        599 312
QSO:  7030 CW 2023-06-03 2106 DF0VK/P       599 0272   HG4I          599 356
QSO:  7030 CW 2023-06-03 2107 DF0VK/P       599 0273   ON7CC         599 019
QSO:  7030 CW 2023-06-03 2108 DF0VK/P       599 0274   DL8TG         599 064
QSO:  7030 CW 2023-06-03 2109 DF0VK/P       599 0275   DJ8XB         599 004
QSO:  7030 CW 2023-06-03 2110 DF0VK/P       599 0276   YO8FC         599 012
QSO:  7030 CW 2023-06-03 2110 DF0VK/P       599 0277   DF8TY         599 002
QSO:  7030 CW 2023-06-03 2111 DF0VK/P       599 0278   M0NYW         599 002
QSO:  7030 CW 2023-06-03 2111 DF0VK/P       599 0279   F4HYY         599 020
QSO:  7030 CW 2023-06-03 2112 DF0VK/P       599 0280   DL2MDZ        599 008
QSO:  7030 CW 2023-06-03 2113 DF0VK/P       599 0281   UA4FCO        599 131
QSO:  7030 CW 2023-06-03 2114 DF0VK/P       599 0282   LY3QN         599 037
QSO:  7030 CW 2023-06-03 2114 DF0VK/P       599 0283   DF0MD/P       599 092
QSO:  7030 CW 2023-06-03 2115 DF0VK/P       599 0284   PA0RBA        599 013
QSO:  7030 CW 2023-06-03 2116 DF0VK/P       599 0285   DL2VN         599 032
QSO:  7030 CW 2023-06-03 2116 DF0VK/P       599 0286   F6AUS         599 096
QSO:  7030 CW 2023-06-03 2117 DF0VK/P       599 0287   OK1LV         599 066
QSO:  7030 CW 2023-06-03 2117 DF0VK/P       599 0288   DL1GLH        599 020
QSO:  7030 CW 2023-06-03 2118 DF0VK/P       599 0289   HB9CGL        599 042
QSO:  7030 CW 2023-06-03 2118 DF0VK/P       599 0290   UA1ZZ         599 023
QSO: 14016 CW 2023-06-03 2125 DF0VK/P       599 0291   K1EO          599 002
QSO: 14016 CW 2023-06-03 2127 DF0VK/P       599 0292   ZA1AK         599 025
QSO: 14016 CW 2023-06-03 2128 DF0VK/P       599 0293   WA3ZKI        599 346
QSO: 14016 CW 2023-06-03 2128 DF0VK/P       599 0294   IT9ELD        599 125
QSO: 14016 CW 2023-06-03 2129 DF0VK/P       599 0295   NG3R          599 050
QSO: 14016 CW 2023-06-03 2131 DF0VK/P       599 0296   VA3TNM        599 007
QSO: 14016 CW 2023-06-03 2132 DF0VK/P       599 0297   VK2BJ         599 014
QSO: 14016 CW 2023-06-03 2137 DF0VK/P       599 0298   AJ9M          599 004
QSO: 14016 CW 2023-06-03 2138 DF0VK/P       599 0299   RT1B          599 159
QSO: 14016 CW 2023-06-03 2139 DF0VK/P       599 0300   K4NAX         599 000
QSO:  3511 CW 2023-06-03 2144 DF0VK/P       599 0301   DL4CF         599 116
QSO:  3511 CW 2023-06-03 2144 DF0VK/P       599 0302   DR8C/P        599 409
QSO:  3511 CW 2023-06-03 2145 DF0VK/P       599 0303   DK2FG         599 069
QSO:  3511 CW 2023-06-03 2145 DF0VK/P       599 0304   ON5LL/P       599 345
QSO:  3511 CW 2023-06-03 2146 DF0VK/P       599 0305   DM3F/P        599 416
