START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: G4NBS
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 219282
NAME: Tony Collett
OPERATORS: G4NBS
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7351.0
SOAPBOX: Operated  for 25Hrs, all QSO after 22:39 25/11 for checklog puposes.
SOAPBOX: K3 22M long Doublet at 8M
QSO: 21011 CW 2018-11-24 0937 G4NBS         599 14     RN1ON         599 16
QSO: 14093 CW 2018-11-24 1456 G4NBS         599 14     K1TTT         599 05
QSO: 14093 CW 2018-11-24 1456 G4NBS         599 14     WK2G          599 05
QSO: 14094 CW 2018-11-24 1500 G4NBS         599 14     IT9ESW        599 15
QSO: 14098 CW 2018-11-24 1502 G4NBS         599 14     N2MM          599 05
QSO: 14101 CW 2018-11-24 1504 G4NBS         599 14     K3WJV         599 05
QSO: 14102 CW 2018-11-24 1506 G4NBS         599 14     IB9T          599 15
QSO: 14103 CW 2018-11-24 1508 G4NBS         599 14     WX0B          599 04
QSO: 14104 CW 2018-11-24 1509 G4NBS         599 14     N4WW          599 05
QSO: 14106 CW 2018-11-24 1510 G4NBS         599 14     NO9E          599 05
QSO: 14120 CW 2018-11-24 1513 G4NBS         599 14     LZ7A          599 20
QSO: 21003 CW 2018-11-24 1516 G4NBS         599 14     PX2A          599 11
QSO: 14001 CW 2018-11-24 1523 G4NBS         599 14     P33W          599 20
QSO: 14002 CW 2018-11-24 1530 G4NBS         599 14     IH9/OL3R      599 33
QSO: 14004 CW 2018-11-24 1531 G4NBS         599 14     K5RM          599 04
QSO: 14006 CW 2018-11-24 1534 G4NBS         599 14     K3LR          599 05
QSO: 14008 CW 2018-11-24 1540 G4NBS         599 14     K0RF          599 04
QSO: 14009 CW 2018-11-24 1540 G4NBS         599 14     KC1XX         599 05
QSO: 14010 CW 2018-11-24 1541 G4NBS         599 14     NR4M          599 05
QSO: 14010 CW 2018-11-24 1543 G4NBS         599 14     K5ZD          599 05
QSO: 14011 CW 2018-11-24 1544 G4NBS         599 14     W3LPL         599 05
QSO: 14011 CW 2018-11-24 1546 G4NBS         599 14     K4TCG         599 04
QSO:  7017 CW 2018-11-24 1548 G4NBS         599 14     SP4W          599 15
QSO:  7008 CW 2018-11-24 1552 G4NBS         599 14     YU0A          599 15
QSO: 14011 CW 2018-11-24 1555 G4NBS         599 14     CR5O          599 14
QSO: 14015 CW 2018-11-24 1557 G4NBS         599 14     W4CB          599 05
QSO: 14016 CW 2018-11-24 1600 G4NBS         599 14     N8II          599 05
QSO: 14038 CW 2018-11-24 1608 G4NBS         599 14     VE3EJ         599 04
QSO: 14038 CW 2018-11-24 1610 G4NBS         599 14     K1VMT         599 05
QSO: 14053 CW 2018-11-24 1614 G4NBS         599 14     W3EP          599 05
QSO: 14053 CW 2018-11-24 1616 G4NBS         599 14     K9NR          599 04
QSO:  7000 CW 2018-11-24 1629 G4NBS         599 14     SW9AA         599 20
QSO:  7001 CW 2018-11-24 1630 G4NBS         599 14     R2AA          599 16
QSO:  7001 CW 2018-11-24 1632 G4NBS         599 14     S58J          599 15
QSO:  7002 CW 2018-11-24 1633 G4NBS         599 14     IK6QON        599 15
QSO:  7002 CW 2018-11-24 1636 G4NBS         599 14     RF9C          599 17
QSO:  7002 CW 2018-11-24 1637 G4NBS         599 14     RT4F          599 16
QSO:  7005 CW 2018-11-24 1644 G4NBS         599 14     RT5G          599 16
QSO:  7007 CW 2018-11-24 1648 G4NBS         599 14     TK0C          599 15
QSO:  7008 CW 2018-11-24 1700 G4NBS         599 14     IH9/OK6RA     599 33
QSO:  7009 CW 2018-11-24 1701 G4NBS         599 14     YT1HA         599 15
QSO:  7010 CW 2018-11-24 1703 G4NBS         599 14     CN3A          599 33
QSO:  7011 CW 2018-11-24 1704 G4NBS         599 14     UP0L          599 17
QSO:  7011 CW 2018-11-24 1705 G4NBS         599 14     HA8VV         599 15
QSO:  7012 CW 2018-11-24 1709 G4NBS         599 14     S56X          599 15
QSO:  7015 CW 2018-11-24 1723 G4NBS         599 14     9A2AJ         599 15
QSO:  7009 CW 2018-11-24 1730 G4NBS         599 14     CN2CO         599 33
QSO:  7011 CW 2018-11-24 1738 G4NBS         599 14     9A1AA         599 15
QSO:  7011 CW 2018-11-24 1739 G4NBS         599 14     YR100R        599 20
QSO:  7013 CW 2018-11-24 1740 G4NBS         599 14     P33W          599 20
QSO:  7014 CW 2018-11-24 1745 G4NBS         599 14     ES2MC         599 15
QSO:  7015 CW 2018-11-24 1749 G4NBS         599 14     RK3Y          599 16
QSO:  7016 CW 2018-11-24 1752 G4NBS         599 14     II9P          599 15
QSO:  7016 CW 2018-11-24 1756 G4NBS         599 14     HG5A          599 15
QSO:  7016 CW 2018-11-24 1756 G4NBS         599 14     R7AB          599 16
QSO:  7017 CW 2018-11-24 1801 G4NBS         599 14     OM0R          599 15
QSO:  7019 CW 2018-11-24 1805 G4NBS         599 14     EA5EL         599 14
QSO:  7019 CW 2018-11-24 1807 G4NBS         599 14     OM7M          599 15
QSO:  7020 CW 2018-11-24 1808 G4NBS         599 14     RW1C          599 16
QSO:  7021 CW 2018-11-24 1810 G4NBS         599 14     OH5Z          599 15
QSO:  7021 CW 2018-11-24 1811 G4NBS         599 14     RM7M          599 16
QSO:  7022 CW 2018-11-24 1812 G4NBS         599 14     HA3LN         599 15
QSO:  7022 CW 2018-11-24 1813 G4NBS         599 14     OK2D          599 15
QSO:  7022 CW 2018-11-24 1814 G4NBS         599 14     YT7A          599 15
QSO:  7023 CW 2018-11-24 1816 G4NBS         599 14     UT4LW         599 16
QSO:  7024 CW 2018-11-24 1818 G4NBS         599 14     IZ8DVD        599 15
QSO:  7024 CW 2018-11-24 1822 G4NBS         599 14     HA8A          599 15
QSO:  7025 CW 2018-11-24 1823 G4NBS         599 14     UT5PY         599 16
QSO:  7025 CW 2018-11-24 1826 G4NBS         599 14     RM9A          599 17
QSO:  7026 CW 2018-11-24 1831 G4NBS         599 14     R8TT          599 16
QSO:  7025 CW 2018-11-24 1833 G4NBS         599 14     CR3W          599 33
QSO:  7029 CW 2018-11-24 1834 G4NBS         599 14     DR4A          599 14
QSO:  7026 CW 2018-11-24 1837 G4NBS         599 14     OR2M          599 14
QSO:  7030 CW 2018-11-24 1842 G4NBS         599 14     OK7O          599 15
QSO:  7030 CW 2018-11-24 1843 G4NBS         599 14     ER4A          599 16
QSO:  7031 CW 2018-11-24 1843 G4NBS         599 14     US2IR         599 16
QSO:  7031 CW 2018-11-24 1844 G4NBS         599 14     9A1A          599 15
QSO:  7045 CW 2018-11-24 1848 G4NBS         599 14     LN8W          599 14
QSO:  7039 CW 2018-11-24 1849 G4NBS         599 14     OM3TZZ        599 15
QSO:  7041 CW 2018-11-24 1854 G4NBS         599 14     GM2V          599 14
QSO:  7043 CW 2018-11-24 1855 G4NBS         599 14     IR6T          599 15
QSO:  7046 CW 2018-11-24 1856 G4NBS         599 14     N2MF          599 05
QSO:  7052 CW 2018-11-24 1859 G4NBS         599 14     SO4M          599 15
QSO:  7053 CW 2018-11-24 1900 G4NBS         599 14     CR5E          599 14
QSO:  7074 CW 2018-11-24 1902 G4NBS         599 14     UN3M          599 17
QSO:  7072 CW 2018-11-24 1904 G4NBS         599 14     UK9AA         599 17
QSO:  7038 CW 2018-11-24 2007 G4NBS         599 14     EI7M          599 14
QSO:  7001 CW 2018-11-24 2011 G4NBS         599 14     LZ5R          599 20
QSO:  7000 CW 2018-11-24 2012 G4NBS         599 14     Z37M          599 15
QSO:  7001 CW 2018-11-24 2014 G4NBS         599 14     KV2K          599 05
QSO:  7001 CW 2018-11-24 2015 G4NBS         599 14     UR7GO         599 16
QSO:  7002 CW 2018-11-24 2018 G4NBS         599 14     K1KI          599 05
QSO:  7002 CW 2018-11-24 2021 G4NBS         599 14     RD4A          599 16
QSO:  7004 CW 2018-11-24 2022 G4NBS         599 14     VE3JM         599 04
QSO:  7004 CW 2018-11-24 2023 G4NBS         599 14     KC1XX         599 05
QSO:  7005 CW 2018-11-24 2024 G4NBS         599 14     YR8D          599 20
QSO:  7005 CW 2018-11-24 2025 G4NBS         599 14     9A4WY         599 15
QSO:  7006 CW 2018-11-24 2030 G4NBS         599 14     N5DX          599 05
QSO:  7006 CW 2018-11-24 2031 G4NBS         599 14     9A9R          599 15
QSO:  7023 CW 2018-11-24 2039 G4NBS         599 14     MM0T          599 14
QSO:  7007 CW 2018-11-24 2042 G4NBS         599 14     UA4S          599 16
QSO:  7008 CW 2018-11-24 2044 G4NBS         599 14     YT5A          599 15
QSO:  7008 CW 2018-11-24 2045 G4NBS         599 14     EF5F          599 14
QSO:  7008 CW 2018-11-24 2047 G4NBS         599 14     4X6FR         599 20
QSO:  7009 CW 2018-11-24 2049 G4NBS         599 14     GS8VL         599 14
QSO:  7010 CW 2018-11-24 2053 G4NBS         599 14     F5MUX         599 14
QSO:  7007 CW 2018-11-24 2056 G4NBS         599 14     TM6M          599 14
QSO:  7011 CW 2018-11-24 2057 G4NBS         599 14     SP8PAI        599 15
QSO:  7003 CW 2018-11-24 2107 G4NBS         599 14     UI2F          599 15
QSO:  7004 CW 2018-11-24 2110 G4NBS         599 14     W1WEF         599 05
QSO:  7019 CW 2018-11-24 2112 G4NBS         599 14     W3LPL         599 05
QSO:  7011 CW 2018-11-24 2114 G4NBS         599 14     S59ABC        599 15
QSO:  7011 CW 2018-11-24 2116 G4NBS         599 14     K3ZO          599 05
QSO:  7012 CW 2018-11-24 2118 G4NBS         599 14     W9SN          599 04
QSO:  7012 CW 2018-11-24 2122 G4NBS         599 14     DK0SU         599 14
QSO:  7014 CW 2018-11-24 2124 G4NBS         599 14     K3LR          599 05
QSO:  7014 CW 2018-11-24 2127 G4NBS         599 14     S52AW         599 15
QSO:  7015 CW 2018-11-24 2128 G4NBS         599 14     N2SR          599 05
QSO:  7015 CW 2018-11-24 2129 G4NBS         599 14     RK3AW         599 16
QSO:  7016 CW 2018-11-24 2131 G4NBS         599 14     SN5N          599 15
QSO:  7017 CW 2018-11-24 2133 G4NBS         599 14     LY2RJ         599 15
QSO:  7018 CW 2018-11-24 2135 G4NBS         599 14     RM4F          599 16
QSO:  7020 CW 2018-11-24 2138 G4NBS         599 14     KF3B          599 05
QSO:  7022 CW 2018-11-24 2142 G4NBS         599 14     NR4M          599 05
QSO:  7022 CW 2018-11-24 2143 G4NBS         599 14     OL9Z          599 15
QSO:  7023 CW 2018-11-24 2146 G4NBS         599 14     N1MM          599 05
QSO:  7023 CW 2018-11-24 2147 G4NBS         599 14     9A7A          599 15
QSO:  7024 CW 2018-11-24 2148 G4NBS         599 14     SN2B          599 15
QSO:  7027 CW 2018-11-24 2154 G4NBS         599 14     UA6CC         599 16
QSO:  7028 CW 2018-11-24 2159 G4NBS         599 14     M6T           599 14
QSO:  7028 CW 2018-11-24 2200 G4NBS         599 14     LY6A          599 15
QSO:  7029 CW 2018-11-24 2203 G4NBS         599 14     LZ1GU         599 20
QSO:  7030 CW 2018-11-24 2205 G4NBS         599 14     HA9RT         599 15
QSO:  7010 CW 2018-11-24 2206 G4NBS         599 14     YL5X          599 15
QSO:  7007 CW 2018-11-24 2209 G4NBS         599 14     G3P           599 14
QSO:  7057 CW 2018-11-24 2211 G4NBS         599 14     EF8R          599 33
QSO:  7058 CW 2018-11-24 2216 G4NBS         599 14     4U73B         599 15
QSO:  7058 CW 2018-11-24 2218 G4NBS         599 14     SP2QG         599 15
QSO:  7059 CW 2018-11-24 2220 G4NBS         599 14     K1DG          599 05
QSO:  7060 CW 2018-11-24 2221 G4NBS         599 14     K3WW          599 05
QSO:  7061 CW 2018-11-24 2223 G4NBS         599 14     W2FU          599 05
QSO:  7064 CW 2018-11-24 2225 G4NBS         599 14     OM7LM         599 15
QSO:  7066 CW 2018-11-24 2227 G4NBS         599 14     OE6MMD        599 15
QSO:  7066 CW 2018-11-24 2228 G4NBS         599 14     YT5W          599 15
QSO:  7066 CW 2018-11-24 2231 G4NBS         599 14     PJ2T          599 09
QSO:  7067 CW 2018-11-24 2233 G4NBS         599 14     OL1C          599 15
QSO:  7068 CW 2018-11-24 2235 G4NBS         599 14     IO3T          599 15
QSO:  7069 CW 2018-11-24 2236 G4NBS         599 14     S52ZW         599 15
QSO:  7069 CW 2018-11-24 2238 G4NBS         599 14     DP7D          599 14
QSO:  7070 CW 2018-11-24 2242 G4NBS         599 14     HB9CA         599 14
QSO:  7070 CW 2018-11-24 2246 G4NBS         599 14     DK2OY         599 14
QSO:  7070 CW 2018-11-24 2248 G4NBS         599 14     K8AZ          599 04
QSO:  7071 CW 2018-11-24 2249 G4NBS         599 14     LZ7A          599 20
QSO:  7071 CW 2018-11-24 2250 G4NBS         599 14     PZ5T          599 09
QSO:  7080 CW 2018-11-24 2253 G4NBS         599 14     K1LZ          599 05
QSO:  7080 CW 2018-11-24 2258 G4NBS         599 14     NP2P          599 08
QSO:  7081 CW 2018-11-24 2300 G4NBS         599 14     OQ5M          599 14
QSO:  7082 CW 2018-11-24 2302 G4NBS         599 14     N4RA          599 05
QSO:  7083 CW 2018-11-24 2303 G4NBS         599 14     UT3UFI        599 16
QSO:  7083 CW 2018-11-24 2305 G4NBS         599 14     KP3Z          599 08
QSO:  7084 CW 2018-11-24 2305 G4NBS         599 14     UW0K          599 16
QSO:  7087 CW 2018-11-24 2308 G4NBS         599 14     E78IW         599 15
QSO:  7089 CW 2018-11-24 2312 G4NBS         599 14     HA8TP         599 15
QSO:  7090 CW 2018-11-24 2313 G4NBS         599 14     K1TTT         599 05
QSO:  7091 CW 2018-11-24 2315 G4NBS         599 14     HQ9X          599 07
QSO:  7092 CW 2018-11-24 2316 G4NBS         599 14     EF7A          599 14
QSO:  7094 CW 2018-11-24 2317 G4NBS         599 14     RN9N          599 17
QSO:  7095 CW 2018-11-24 2319 G4NBS         599 14     UZ5P          599 16
QSO:  7096 CW 2018-11-24 2327 G4NBS         599 14     EE5X          599 14
QSO:  7033 CW 2018-11-24 2330 G4NBS         599 14     Z61DX         599 15
QSO:  7036 CW 2018-11-24 2334 G4NBS         599 14     OK2RZ         599 15
QSO:  7037 CW 2018-11-24 2336 G4NBS         599 14     EA5GIE        599 14
QSO:  7037 CW 2018-11-24 2337 G4NBS         599 14     SN3A          599 15
QSO:  7038 CW 2018-11-24 2338 G4NBS         599 14     UA4M          599 16
QSO:  7039 CW 2018-11-24 2339 G4NBS         599 14     S58M          599 15
QSO:  7039 CW 2018-11-24 2341 G4NBS         599 14     DL6FBL        599 14
QSO:  7040 CW 2018-11-24 2343 G4NBS         599 14     KJ4QHL        599 05
QSO:  7041 CW 2018-11-24 2344 G4NBS         599 14     LY2W          599 15
QSO:  7041 CW 2018-11-24 2344 G4NBS         599 14     SP5XO         599 15
QSO:  7042 CW 2018-11-24 2345 G4NBS         599 14     OG1D          599 15
QSO:  7043 CW 2018-11-24 2346 G4NBS         599 14     ES9C          599 15
QSO:  7044 CW 2018-11-24 2349 G4NBS         599 14     RL3A          599 16
QSO:  7045 CW 2018-11-24 2350 G4NBS         599 14     E70T          599 15
QSO:  7047 CW 2018-11-24 2353 G4NBS         599 14     N3EB          599 05
QSO:  7047 CW 2018-11-24 2354 G4NBS         599 14     YO9HP         599 20
QSO:  7048 CW 2018-11-24 2355 G4NBS         599 14     HG7T          599 15
QSO:  7048 CW 2018-11-25 0001 G4NBS         599 14     EA9LZ         599 33
QSO:  7049 CW 2018-11-25 0003 G4NBS         599 14     E74UK         599 15
QSO:  7050 CW 2018-11-25 0005 G4NBS         599 14     W1DX          599 05
QSO:  7050 CW 2018-11-25 0006 G4NBS         599 14     OH0Z          599 15
QSO:  7051 CW 2018-11-25 0007 G4NBS         599 14     DR5N          599 14
QSO:  7051 CW 2018-11-25 0008 G4NBS         599 14     N4ZZ          599 04
QSO:  7052 CW 2018-11-25 0010 G4NBS         599 14     IZ8FWN        599 15
QSO:  7053 CW 2018-11-25 0011 G4NBS         599 14     3Z100I        599 15
QSO:  7054 CW 2018-11-25 0012 G4NBS         599 14     N2IC          599 04
QSO:  7054 CW 2018-11-25 0012 G4NBS         599 14     S53M          599 15
QSO:  7055 CW 2018-11-25 0014 G4NBS         599 14     IR8P          599 15
QSO:  7015 CW 2018-11-25 0016 G4NBS         599 14     LZ9W          599 20
QSO:  7010 CW 2018-11-25 0016 G4NBS         599 14     VY2TT         599 05
QSO:  7006 CW 2018-11-25 0017 G4NBS         599 14     RT5Z          599 16
QSO:  7021 CW 2018-11-25 0021 G4NBS         599 14     P49Y          599 09
QSO:  7090 CW 2018-11-25 0036 G4NBS         599 14     ZF1A          599 08
QSO:  7094 CW 2018-11-25 0039 G4NBS         599 14     CT3KN         599 33
QSO:  7092 CW 2018-11-25 0040 G4NBS         599 14     W7WA          599 03
QSO:  7091 CW 2018-11-25 0042 G4NBS         599 14     J68GU         599 08
