START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: UA3RBR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA3RBR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2025.
QSO: 28006 CW 2025-03-15 1202 UA3RBR        599 TB BY1RX         599 0003
QSO: 14043 CW 2025-03-15 1714 UA3RBR        599 TB SD4W          599 0248
QSO: 14043 CW 2025-03-15 1714 UA3RBR        599 TB UP5B          599 0144
QSO: 14043 CW 2025-03-15 1715 UA3RBR        599 TB OL8M          599 0292
QSO: 14044 CW 2025-03-15 1715 UA3RBR        599 TB S57XX         599 0123
QSO: 14043 CW 2025-03-15 1718 UA3RBR        599 TB LZ2MP         599 0251
QSO:  7006 CW 2025-03-15 1721 UA3RBR        599 TB PA3AAV        599 0635
QSO:  7018 CW 2025-03-15 1724 UA3RBR        599 TB OK2EA         599 0306
QSO:  7025 CW 2025-03-15 1730 UA3RBR        599 TB HA4A          599 0179
QSO:  7006 CW 2025-03-15 1733 UA3RBR        599 TB S52AW         599 0221
QSO:  7006 CW 2025-03-15 1735 UA3RBR        599 TB E73JHI        599 0010
QSO:  7006 CW 2025-03-15 1736 UA3RBR        599 TB E7DX          599 1302
QSO:  7006 CW 2025-03-15 1736 UA3RBR        599 TB YU1ED         599 0036
QSO:  7006 CW 2025-03-15 1737 UA3RBR        599 TB YU3A          599 0314
QSO:  7006 CW 2025-03-15 1738 UA3RBR        599 TB EW1P          599 0172
QSO:  7006 CW 2025-03-15 1738 UA3RBR        599 TB S52P          599 0006
QSO:  7006 CW 2025-03-15 1739 UA3RBR        599 TB SP3VT         599 0177
QSO:  7006 CW 2025-03-15 1741 UA3RBR        599 TB 9A5D          599 0234
QSO:  7006 CW 2025-03-15 1742 UA3RBR        599 TB HA6NL         599 0307
QSO:  7006 CW 2025-03-15 1742 UA3RBR        599 TB LZ3R          599 0320
QSO:  7006 CW 2025-03-15 1745 UA3RBR        599 TB YO4DW         599 0144
QSO:  7000 CW 2025-03-15 1746 UA3RBR        599 TB EW2ES         599 0236
QSO:  7006 CW 2025-03-15 1748 UA3RBR        599 TB IW3IFJ        599 0044
QSO:  7006 CW 2025-03-15 1748 UA3RBR        599 TB OM7LW         599 0395
QSO:  7006 CW 2025-03-15 1748 UA3RBR        599 TB S58R          599 0003
QSO:  7006 CW 2025-03-15 1750 UA3RBR        599 TB OG7F          599 0232
QSO:  7006 CW 2025-03-15 1752 UA3RBR        599 TB IK2PFL        599 0793
QSO:  7000 CW 2025-03-15 1753 UA3RBR        599 TB OH7KC         599 0014
QSO:  7006 CW 2025-03-15 1753 UA3RBR        599 TB SP2LNW        599 0422
QSO:  7006 CW 2025-03-15 1754 UA3RBR        599 TB HA7VK         599 0099
QSO:  7006 CW 2025-03-15 1756 UA3RBR        599 TB EW1I          599 0507
QSO:  7006 CW 2025-03-15 1757 UA3RBR        599 TB YO6KPT        599 0062
QSO:  7006 CW 2025-03-15 1758 UA3RBR        599 TB DD7NT         599 0093
QSO:  7006 CW 2025-03-15 1802 UA3RBR        599 TB HA1NB         599 0004
QSO:  7006 CW 2025-03-15 1803 UA3RBR        599 TB SV8LMQ        599 0138
QSO:  7006 CW 2025-03-15 1803 UA3RBR        599 TB YO4GO         599 0376
QSO:  7006 CW 2025-03-15 1803 UA3RBR        599 TB YU1YV         599 0333
QSO:  7006 CW 2025-03-15 1804 UA3RBR        599 TB F6IFY         599 0340
QSO:  7006 CW 2025-03-15 1804 UA3RBR        599 TB S57XX         599 0175
QSO:  7006 CW 2025-03-15 1805 UA3RBR        599 TB DA2K          599 0154
QSO:  7006 CW 2025-03-15 1807 UA3RBR        599 TB DF0SX         599 0124
QSO:  7000 CW 2025-03-15 1810 UA3RBR        599 TB DL8WN         599 0080
QSO:  7006 CW 2025-03-15 1816 UA3RBR        599 TB 4U1A          599 0454
QSO:  7005 CW 2025-03-15 1819 UA3RBR        599 TB DL2VK         599 0454
QSO:  7004 CW 2025-03-15 1821 UA3RBR        599 TB BY1RX         599 0188
QSO:  7004 CW 2025-03-15 1822 UA3RBR        599 TB S57Q          599 0566
QSO:  7005 CW 2025-03-15 1822 UA3RBR        599 TB DA2DX         599 0145
QSO:  7007 CW 2025-03-15 1823 UA3RBR        599 TB E7DX          599 1482
QSO:  7007 CW 2025-03-15 1823 UA3RBR        599 TB OM7M          599 1083
QSO:  7009 CW 2025-03-15 1824 UA3RBR        599 TB S58M          599 0619
QSO:  7011 CW 2025-03-15 1826 UA3RBR        599 TB DL2025S       599 0523
QSO:  7012 CW 2025-03-15 1826 UA3RBR        599 TB HA5JI         599 0937
QSO:  7017 CW 2025-03-15 1829 UA3RBR        599 TB YQ6A          599 0422
QSO:  7022 CW 2025-03-15 1831 UA3RBR        599 TB S53V          599 0131
QSO:  7024 CW 2025-03-15 1832 UA3RBR        599 TB LZ8E          599 0175
QSO:  7024 CW 2025-03-15 1832 UA3RBR        599 TB Z32TO         599 0086
QSO:  7030 CW 2025-03-15 1836 UA3RBR        599 TB YQ8E          599 0466
QSO:  7037 CW 2025-03-15 1837 UA3RBR        599 TB ON4CT         599 0034
QSO:  7039 CW 2025-03-15 1838 UA3RBR        599 TB UP0L          599 0838
QSO:  7039 CW 2025-03-15 1838 UA3RBR        599 TB YT6T          599 0237
QSO:  7030 CW 2025-03-15 1839 UA3RBR        599 TB DJ4MX         599 0433
QSO:  7041 CW 2025-03-15 1839 UA3RBR        599 TB S53M          599 0818
QSO:  7041 CW 2025-03-15 1839 UA3RBR        599 TB YU5R          599 0076
QSO:  7001 CW 2025-03-15 1841 UA3RBR        599 TB HA3NU         599 0865
QSO:  7003 CW 2025-03-15 1842 UA3RBR        599 TB HA2KMR        599 0471
QSO:  7007 CW 2025-03-15 1843 UA3RBR        599 TB 4X6FR         599 0749
QSO:  7008 CW 2025-03-15 1843 UA3RBR        599 TB DD2D          599 0703
QSO:  7010 CW 2025-03-15 1844 UA3RBR        599 TB HA8A          599 0674
QSO:  7014 CW 2025-03-15 1845 UA3RBR        599 TB DL3KWF        599 0171
QSO:  7015 CW 2025-03-15 1845 UA3RBR        599 TB HA8TA         599 0195
QSO:  7000 CW 2025-03-15 1846 UA3RBR        599 TB IV3UHL        599 0520
QSO:  7020 CW 2025-03-15 1847 UA3RBR        599 TB OE1BAA        599 0064
QSO:  7000 CW 2025-03-15 1848 UA3RBR        599 TB DL6AG         599 0343
QSO:  7030 CW 2025-03-15 1849 UA3RBR        599 TB SV1ENG        599 0421
QSO:  7031 CW 2025-03-15 1850 UA3RBR        599 TB EA1X          599 0662
QSO:  7035 CW 2025-03-15 1852 UA3RBR        599 TB I2WIJ         599 0239
QSO:  7000 CW 2025-03-15 1856 UA3RBR        599 TB IT9RZU        599 0440
QSO:  7027 CW 2025-03-15 1857 UA3RBR        599 TB DF0SX         599 0176
QSO:  7029 CW 2025-03-15 1857 UA3RBR        599 TB IK2PFL        599 0909
QSO:  7023 CW 2025-03-15 1858 UA3RBR        599 TB IK3QAR        599 0201
QSO:  7026 CW 2025-03-15 1858 UA3RBR        599 TB LZ3QE         599 0358
QSO:  7022 CW 2025-03-15 1900 UA3RBR        599 TB IT9IVU        599 0382
QSO:  7016 CW 2025-03-15 1902 UA3RBR        599 TB I3FIY         599 0155
QSO:  7009 CW 2025-03-15 1903 UA3RBR        599 TB YU1A          599 0263
QSO:  7011 CW 2025-03-15 1903 UA3RBR        599 TB HA7I          599 0158
QSO:  7015 CW 2025-03-15 1903 UA3RBR        599 TB HG5E          599 0300
QSO:  7006 CW 2025-03-15 1905 UA3RBR        599 TB SP8FHK        599 0539
QSO:  7128 CW 2025-03-15 1906 UA3RBR        599 TB YT5W          599 0277
QSO:  7002 CW 2025-03-15 1907 UA3RBR        599 TB DL5WW         599 0240
QSO:  7015 CW 2025-03-15 1907 UA3RBR        599 TB HA8IB         599 0381
QSO:  7023 CW 2025-03-15 1908 UA3RBR        599 TB YU5A          599 0469
QSO:  7031 CW 2025-03-15 1913 UA3RBR        599 TB JH4UTP        599 0391
QSO:  7026 CW 2025-03-15 1918 UA3RBR        599 TB DJ9DZ         599 0477
QSO:  7026 CW 2025-03-15 1919 UA3RBR        599 KE HA6QU         599 0425
QSO:  7011 CW 2025-03-15 1920 UA3RBR        599 TB SO3O          599 0241
QSO:  3510 CW 2025-03-15 1929 UA3RBR        599 TB YU1A          599 0142
QSO:  3512 CW 2025-03-15 1929 UA3RBR        599 TB YQ8E          599 0523
QSO:  3513 CW 2025-03-15 1930 UA3RBR        599 TB E7DX          599 1696
QSO:  3517 CW 2025-03-15 1931 UA3RBR        599 TB HA8A          599 0766
QSO:  3528 CW 2025-03-15 1943 UA3RBR        599 TB S57Q          599 0691
QSO:  3511 CW 2025-03-15 1946 UA3RBR        599 TB JT1CO         599 0689
QSO:  3508 CW 2025-03-15 1949 UA3RBR        599 TB OG7F          599 0198
QSO:  3507 CW 2025-03-15 1950 UA3RBR        599 TB DR5X          599 0160
QSO:  3507 CW 2025-03-15 1950 UA3RBR        599 TB EU1AI         599 0187
QSO:  3508 CW 2025-03-15 1950 UA3RBR        599 TB OM7LW         599 0560
QSO:  3507 CW 2025-03-15 1956 UA3RBR        599 TB S57X          599 0113
QSO:  3507 CW 2025-03-15 1957 UA3RBR        599 TB EU1AI         599 0193
QSO:  3508 CW 2025-03-15 1957 UA3RBR        599 TB YO3GCL        599 0061
QSO:  3508 CW 2025-03-15 1958 UA3RBR        599 TB YO4GO         599 0535
QSO:  3508 CW 2025-03-15 2002 UA3RBR        599 TB HA7WP         599 0062
QSO:  3508 CW 2025-03-15 2003 UA3RBR        599 TB LZ8E          599 0047
QSO:  3507 CW 2025-03-15 2004 UA3RBR        599 TB EW1I          599 0663
QSO:  3516 CW 2025-03-15 2006 UA3RBR        599 TB EW1P          599 0318
QSO:  3520 CW 2025-03-15 2007 UA3RBR        599 TB IK2PFL        599 1037
QSO:  3522 CW 2025-03-15 2007 UA3RBR        599 TB HA3NU         599 1051
QSO:  3525 CW 2025-03-15 2008 UA3RBR        599 TB OK2EA         599 0466
QSO:  3529 CW 2025-03-15 2009 UA3RBR        599 TB HA7I          599 0269
QSO:  3533 CW 2025-03-15 2010 UA3RBR        599 TB E79D          599 0116
QSO:  7009 CW 2025-03-15 2013 UA3RBR        599 TB EA3AR         599 0612
QSO:  7005 CW 2025-03-15 2014 UA3RBR        599 TB 4K6FO         599 0687
QSO:  7013 CW 2025-03-15 2015 UA3RBR        599 TB YL3NU         599 0177
QSO:  7014 CW 2025-03-15 2016 UA3RBR        599 TB HA4FB         599 0542
QSO:  7018 CW 2025-03-15 2016 UA3RBR        599 TB HG7T          599 0252
QSO:  7022 CW 2025-03-15 2017 UA3RBR        599 TB UN0L          599 0422
QSO:  7019 CW 2025-03-15 2018 UA3RBR        599 TB EC5K          599 0539
QSO:  7020 CW 2025-03-15 2018 UA3RBR        599 TB EW4A          599 0691
QSO:  7028 CW 2025-03-15 2019 UA3RBR        599 TB HA7PO         599 0197
QSO:  7036 CW 2025-03-15 2019 UA3RBR        599 TB A71WW         599 0973
QSO:  7002 CW 2025-03-15 2021 UA3RBR        599 TB JT1CO         599 0759
QSO:  7016 CW 2025-03-15 2021 UA3RBR        599 TB ES1BH         599 0009
QSO:  7011 CW 2025-03-15 2025 UA3RBR        599 TB DK1FT         599 0341
QSO:  7011 CW 2025-03-15 2025 UA3RBR        599 TB DL0RUS        599 0233
QSO:  7011 CW 2025-03-15 2026 UA3RBR        599 TB LZ3TL         599 0019
QSO:  7023 CW 2025-03-15 2030 UA3RBR        599 TB CR3DX         599 0946
QSO:  3529 CW 2025-03-15 2032 UA3RBR        599 TB EU8U          599 0642
QSO:  3531 CW 2025-03-15 2032 UA3RBR        599 TB HA5JI         599 1127
QSO:  3524 CW 2025-03-15 2033 UA3RBR        599 TB YO4NF         599 0766
QSO:  3517 CW 2025-03-15 2035 UA3RBR        599 TB OK2ZV         599 0650
