START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, low power, non-assisted
CONTEST: FD CW
SPECIFIC: E38
CREATED-BY: Win-Test 4.52.0, modified by DXHF upload.
GRID-LOCATOR: JO53CL
CALLSIGN: DF0TX/P
CLAIMED-SCORE: 476918
OPERATORS: DL4HG DL7AT DL8KX
CLUB: BAVARIAN CONTEST CLUB
ADDRESS-CITY: HAMBURG
ADDRESS-POSTALCODE: 21039
ADDRESS-COUNTRY: GERMANY
CERTIFICATE: NO
QSO: 21035 CW 2024-06-01 1501 DF0TX/P       599 0001   UA3RBN        599 003
QSO: 14019 CW 2024-06-01 1705 DF0TX/P       599 0083   EV6Z          599 121
QSO: 14019 CW 2024-06-01 1706 DF0TX/P       599 0084   UA3QR         599 039
QSO: 14019 CW 2024-06-01 1706 DF0TX/P       599 0085   DL9MFY        599 018
QSO: 14019 CW 2024-06-01 1707 DF0TX/P       599 0086   RA9AP         599 120
QSO: 14019 CW 2024-06-01 1707 DF0TX/P       599 0087   UZ7E          599 104
QSO: 14019 CW 2024-06-01 1708 DF0TX/P       599 0088   RA3AN         599 194
QSO: 14019 CW 2024-06-01 1708 DF0TX/P       599 0089   YT5M          599 132
QSO: 14019 CW 2024-06-01 1709 DF0TX/P       599 0090   R9MA          599 093
QSO: 14019 CW 2024-06-01 1710 DF0TX/P       599 0091   R7AT          599 142
QSO: 14019 CW 2024-06-01 1710 DF0TX/P       599 0092   R6DM          599 139
QSO: 14019 CW 2024-06-01 1710 DF0TX/P       599 0093   RU1AC         599 186
QSO: 14019 CW 2024-06-01 1711 DF0TX/P       599 0094   RA6L          599 005
QSO: 14019 CW 2024-06-01 1711 DF0TX/P       599 0095   UW2U          599 086
QSO: 14019 CW 2024-06-01 1712 DF0TX/P       599 0096   OE8TED        599 062
QSO: 14019 CW 2024-06-01 1714 DF0TX/P       599 0097   DK6TR/P       599 014
QSO: 14019 CW 2024-06-01 1716 DF0TX/P       599 0098   YT7BA/P       599 022
QSO: 14019 CW 2024-06-01 1717 DF0TX/P       599 0099   DL3MFQ        599 021
QSO: 14019 CW 2024-06-01 1719 DF0TX/P       599 0100   R8WF          599 025
QSO: 14019 CW 2024-06-01 1719 DF0TX/P       599 0101   EW2ZC         599 121
QSO: 14019 CW 2024-06-01 1720 DF0TX/P       599 0102   OM3TBG        599 028
QSO: 14019 CW 2024-06-01 1721 DF0TX/P       599 0103   UB8A          599 099
QSO: 14019 CW 2024-06-01 1722 DF0TX/P       599 0104   EA6EJ         599 064
QSO: 14019 CW 2024-06-01 1722 DF0TX/P       599 0105   UA9AT         599 067
QSO: 14019 CW 2024-06-01 1724 DF0TX/P       599 0106   R5DC/P        599 247
QSO: 14019 CW 2024-06-01 1724 DF0TX/P       599 0107   SP5LST        599 005
QSO: 14019 CW 2024-06-01 1725 DF0TX/P       599 0108   RN3AM         599 109
QSO: 14019 CW 2024-06-01 1725 DF0TX/P       599 0109   UA1ZZ         599 048
QSO: 14019 CW 2024-06-01 1726 DF0TX/P       599 0110   LZ1VKD        599 074
QSO: 14019 CW 2024-06-01 1727 DF0TX/P       599 0111   IZ4JMA        599 059
QSO: 14019 CW 2024-06-01 1728 DF0TX/P       599 0112   S59T          599 193
QSO: 14019 CW 2024-06-01 1729 DF0TX/P       599 0113   LZ1YF         599 002
QSO: 14019 CW 2024-06-01 1730 DF0TX/P       599 0114   S51DX         599 193
QSO: 14019 CW 2024-06-01 1730 DF0TX/P       599 0115   LZ5R          599 280
QSO: 14019 CW 2024-06-01 1730 DF0TX/P       599 0116   RC9A          599 170
QSO: 14019 CW 2024-06-01 1731 DF0TX/P       599 0117   HB9CGL        599 022
QSO: 14019 CW 2024-06-01 1732 DF0TX/P       599 0118   UA3RW         599 096
QSO: 14019 CW 2024-06-01 1732 DF0TX/P       599 0119   UA6HLN        599 019
QSO: 14019 CW 2024-06-01 1733 DF0TX/P       599 0120   I0WBX         599 015
QSO: 14019 CW 2024-06-01 1733 DF0TX/P       599 0121   IU8RQW        599 036
QSO: 14019 CW 2024-06-01 1735 DF0TX/P       599 0122   CT7BJG        599 134
QSO: 14019 CW 2024-06-01 1737 DF0TX/P       599 0123   R7TW          599 144
QSO: 14019 CW 2024-06-01 1737 DF0TX/P       599 0124   UA6GO         599 199
QSO: 14019 CW 2024-06-01 1737 DF0TX/P       599 0125   HG5E          599 024
QSO: 14019 CW 2024-06-01 1738 DF0TX/P       599 0126   YL2AG         599 078
QSO: 14019 CW 2024-06-01 1738 DF0TX/P       599 0127   OM8HG/P       599 009
QSO: 14019 CW 2024-06-01 1739 DF0TX/P       599 0128   Z33ST         599 001
QSO: 14019 CW 2024-06-01 1740 DF0TX/P       599 0129   R1CA/P        599 354
QSO: 14019 CW 2024-06-01 1741 DF0TX/P       599 0130   R0AA          599 133
QSO: 14019 CW 2024-06-01 1741 DF0TX/P       599 0131   HB9FG/P       599 066
QSO: 14019 CW 2024-06-01 1743 DF0TX/P       599 0132   R7MM          599 135
QSO: 14019 CW 2024-06-01 1744 DF0TX/P       599 0133   RC9J          599 211
QSO: 14019 CW 2024-06-01 1744 DF0TX/P       599 0134   R3AQ          599 017
QSO: 14019 CW 2024-06-01 1745 DF0TX/P       599 0135   SM5CSS        599 042
QSO: 14019 CW 2024-06-01 1745 DF0TX/P       599 0136   R4WAE         599 064
QSO: 14019 CW 2024-06-01 1746 DF0TX/P       599 0137   YO4BEX        599 060
QSO: 14019 CW 2024-06-01 1748 DF0TX/P       599 0138   US3EW         599 021
QSO: 14019 CW 2024-06-01 1748 DF0TX/P       599 0139   RX3VF         599 072
QSO: 14019 CW 2024-06-01 1749 DF0TX/P       599 0140   I1UA          599 005
QSO: 14019 CW 2024-06-01 1750 DF0TX/P       599 0141   DL0CS/P       599 133
QSO: 14019 CW 2024-06-01 1751 DF0TX/P       599 0142   JO7KMB        599 015
QSO: 14019 CW 2024-06-01 1752 DF0TX/P       599 0143   YU1ML         599 037
QSO: 14019 CW 2024-06-01 1754 DF0TX/P       599 0144   RA3DS         599 105
QSO: 14019 CW 2024-06-01 1754 DF0TX/P       599 0145   R9AE          599 039
QSO: 14019 CW 2024-06-01 1755 DF0TX/P       599 0146   DL0EU/P       599 063
QSO: 14019 CW 2024-06-01 1756 DF0TX/P       599 0147   ZA1RR         599 126
QSO: 14019 CW 2024-06-01 1756 DF0TX/P       599 0148   HA5NX/P       599 096
QSO: 14019 CW 2024-06-01 1757 DF0TX/P       599 0149   SN1T          599 156
QSO: 14019 CW 2024-06-01 1758 DF0TX/P       599 0150   R6CZ/P        599 227
QSO: 14019 CW 2024-06-01 1759 DF0TX/P       599 0151   RL9L          599 102
QSO: 14019 CW 2024-06-01 1800 DF0TX/P       599 0152   LZ3YY         599 020
QSO: 14019 CW 2024-06-01 1801 DF0TX/P       599 0153   UZ1P          599 028
QSO: 14019 CW 2024-06-01 1802 DF0TX/P       599 0154   R4ACY         599 135
QSO: 14019 CW 2024-06-01 1803 DF0TX/P       599 0155   YU5T          599 059
QSO: 14023 CW 2024-06-01 1806 DF0TX/P       599 0156   LZ2KSB/P      599 330
QSO: 14024 CW 2024-06-01 1807 DF0TX/P       599 0157   YO4FHU        599 123
QSO: 14031 CW 2024-06-01 1808 DF0TX/P       599 0158   EC5K          599 037
QSO: 14033 CW 2024-06-01 1809 DF0TX/P       599 0159   RF9C/P        599 357
QSO: 14034 CW 2024-06-01 1809 DF0TX/P       599 0160   DL7A/P        599 183
QSO: 14038 CW 2024-06-01 1810 DF0TX/P       599 0161   E72U          599 010
QSO: 14009 CW 2024-06-01 1812 DF0TX/P       599 0162   E70Y          599 104
QSO: 14012 CW 2024-06-01 1813 DF0TX/P       599 0163   IZ5BBS        599 050
QSO: 14019 CW 2024-06-01 1820 DF0TX/P       599 0164   R7CA          599 112
QSO: 14019 CW 2024-06-01 1821 DF0TX/P       599 0165   RG9A          599 242
QSO: 14019 CW 2024-06-01 1821 DF0TX/P       599 0166   LZ2MP         599 017
QSO: 14019 CW 2024-06-01 1821 DF0TX/P       599 0167   YU5R          599 029
QSO: 14019 CW 2024-06-01 1822 DF0TX/P       599 0168   YO7ARZ        599 064
QSO: 14019 CW 2024-06-01 1825 DF0TX/P       599 0169   DK0FF/P       599 204
QSO: 14019 CW 2024-06-01 1827 DF0TX/P       599 0170   RA9DZ         599 047
QSO: 14019 CW 2024-06-01 1828 DF0TX/P       599 0171   RL5A          599 030
QSO: 14019 CW 2024-06-01 1829 DF0TX/P       599 0172   DD6CW         599 027
QSO: 14019 CW 2024-06-01 1830 DF0TX/P       599 0173   RA3GAA        599 015
QSO: 14019 CW 2024-06-01 1831 DF0TX/P       599 0174   SV1DPJ        599 064
QSO: 14019 CW 2024-06-01 1832 DF0TX/P       599 0175   R9SS          599 006
QSO: 14019 CW 2024-06-01 1833 DF0TX/P       599 0176   OH3GZ         599 023
QSO: 14019 CW 2024-06-01 1836 DF0TX/P       599 0177   RC2O          599 025
QSO: 14019 CW 2024-06-01 1838 DF0TX/P       599 0178   UA6AA         599 109
QSO: 14019 CW 2024-06-01 1838 DF0TX/P       599 0179   DM3F/P        599 120
QSO: 14019 CW 2024-06-01 1840 DF0TX/P       599 0180   US3EZ         599 058
QSO: 14019 CW 2024-06-01 1842 DF0TX/P       599 0181   SM0Q          599 004
QSO: 14019 CW 2024-06-01 1843 DF0TX/P       599 0182   IU7PFS/QRP    599 052
QSO: 14019 CW 2024-06-01 1846 DF0TX/P       599 0183   YU1YV         599 017
QSO: 14019 CW 2024-06-01 1847 DF0TX/P       599 0184   LZ5DI         599 265
QSO: 14019 CW 2024-06-01 1847 DF0TX/P       599 0185   UA3R/P        599 312
QSO: 14019 CW 2024-06-01 1851 DF0TX/P       599 0186   EI6JK         599 059
QSO: 14019 CW 2024-06-01 1852 DF0TX/P       599 0187   UA6CC         599 332
QSO:  7019 CW 2024-06-01 1855 DF0TX/P       599 0188   SN1T          599 204
QSO:  7019 CW 2024-06-01 1856 DF0TX/P       599 0189   IU8RQW        599 071
QSO:  7019 CW 2024-06-01 1856 DF0TX/P       599 0190   DK0FC/P       599 142
QSO:  7019 CW 2024-06-01 1857 DF0TX/P       599 0191   E77EA         599 271
QSO:  7019 CW 2024-06-01 1858 DF0TX/P       599 0192   S50TTT/P      599 037
QSO:  7019 CW 2024-06-01 1858 DF0TX/P       599 0193   DL4HRM        599 137
QSO:  7019 CW 2024-06-01 1859 DF0TX/P       599 0194   DL5L/P        599 080
QSO:  7019 CW 2024-06-01 1859 DF0TX/P       599 0195   I6FDJ         599 068
QSO:  7019 CW 2024-06-01 1859 DF0TX/P       599 0196   OM8HG/P       599 034
QSO:  7019 CW 2024-06-01 1900 DF0TX/P       599 0197   DL1MFZ        599 056
QSO:  7019 CW 2024-06-01 1900 DF0TX/P       599 0198   DF7IS         599 061
QSO:  7019 CW 2024-06-01 1901 DF0TX/P       599 0199   DK0EP/P       599 093
QSO:  7019 CW 2024-06-01 1902 DF0TX/P       599 0200   G3WW          599 165
QSO:  7019 CW 2024-06-01 1902 DF0TX/P       599 0201   PA5WT         599 040
QSO:  7019 CW 2024-06-01 1903 DF0TX/P       599 0202   DL3AN         599 030
QSO:  7019 CW 2024-06-01 1904 DF0TX/P       599 0203   DK5DQ         599 072
QSO:  7019 CW 2024-06-01 1904 DF0TX/P       599 0204   DL7UGN        599 065
QSO:  7019 CW 2024-06-01 1905 DF0TX/P       599 0205   HB9CZF/P      599 151
QSO:  7019 CW 2024-06-01 1905 DF0TX/P       599 0206   DF8TM         599 032
QSO:  7019 CW 2024-06-01 1906 DF0TX/P       599 0207   M0RYB/P       599 124
QSO:  7019 CW 2024-06-01 1907 DF0TX/P       599 0208   DJ4WT         599 040
QSO:  7019 CW 2024-06-01 1907 DF0TX/P       599 0209   DF6PK         599 024
QSO:  7019 CW 2024-06-01 1908 DF0TX/P       599 0210   DK0FF/P       599 240
QSO:  7019 CW 2024-06-01 1908 DF0TX/P       599 0211   DL4JLM        599 110
QSO:  7019 CW 2024-06-01 1908 DF0TX/P       599 0212   G3VIP         599 018
QSO:  7019 CW 2024-06-01 1909 DF0TX/P       599 0213   DL4CF         599 064
QSO:  7019 CW 2024-06-01 1909 DF0TX/P       599 0214   G3SWC         599 075
QSO:  7019 CW 2024-06-01 1913 DF0TX/P       599 0215   DL0GZ/P       599 257
QSO:  7019 CW 2024-06-01 1914 DF0TX/P       599 0216   G4CTY         599 030
QSO:  7019 CW 2024-06-01 1914 DF0TX/P       599 0217   DF7TS         599 065
QSO:  7019 CW 2024-06-01 1915 DF0TX/P       599 0218   DL1EFW        599 082
QSO:  7019 CW 2024-06-01 1916 DF0TX/P       599 0219   LZ5R          599 412
QSO:  7019 CW 2024-06-01 1917 DF0TX/P       599 0220   M4N           599 131
QSO:  7019 CW 2024-06-01 1917 DF0TX/P       599 0221   DJ1MM         599 002
QSO:  7019 CW 2024-06-01 1918 DF0TX/P       599 0222   RA3DS         599 131
QSO:  7019 CW 2024-06-01 1918 DF0TX/P       599 0223   UA6GO         599 240
QSO:  7019 CW 2024-06-01 1919 DF0TX/P       599 0224   UA6HLN        599 080
QSO:  7019 CW 2024-06-01 1920 DF0TX/P       599 0225   RU1AC         599 363
QSO:  7019 CW 2024-06-01 1920 DF0TX/P       599 0226   OK1DVA        599 063
QSO:  7011 CW 2024-06-01 1921 DF0TX/P       599 0227   DL0XM/P       599 251
QSO:  7011 CW 2024-06-01 1922 DF0TX/P       599 0228   DM2W/P        599 132
QSO:  7011 CW 2024-06-01 1922 DF0TX/P       599 0229   EW2ZC         599 235
QSO:  7011 CW 2024-06-01 1923 DF0TX/P       599 0230   UC2K          599 012
QSO:  7011 CW 2024-06-01 1923 DF0TX/P       599 0231   DL1WA         599 064
QSO:  7011 CW 2024-06-01 1924 DF0TX/P       599 0232   G4A/P         599 264
QSO:  7011 CW 2024-06-01 1924 DF0TX/P       599 0233   DL7PV         599 012
QSO:  7011 CW 2024-06-01 1927 DF0TX/P       599 0234   EV6Z          599 254
QSO:  7011 CW 2024-06-01 1928 DF0TX/P       599 0235   GM4SBG        599 058
QSO:  7011 CW 2024-06-01 1928 DF0TX/P       599 0236   IQ2CJ         599 220
QSO:  7011 CW 2024-06-01 1929 DF0TX/P       599 0237   ON4CAS        599 072
QSO:  7011 CW 2024-06-01 1929 DF0TX/P       599 0238   DK5JM         599 073
QSO:  7011 CW 2024-06-01 1930 DF0TX/P       599 0239   R1QE          599 053
QSO:  7011 CW 2024-06-01 1932 DF0TX/P       599 0240   HB9HDV/P      599 031
QSO:  7011 CW 2024-06-01 1932 DF0TX/P       599 0241   G3SQU         599 011
QSO:  7011 CW 2024-06-01 1933 DF0TX/P       599 0242   DL1NEO        599 013
QSO:  7011 CW 2024-06-01 1934 DF0TX/P       599 0243   2E0CVN        599 011
QSO:  7011 CW 2024-06-01 1935 DF0TX/P       599 0244   HB9FZ/P       599 141
QSO:  7011 CW 2024-06-01 1935 DF0TX/P       599 0245   YO7ARZ        599 090
QSO:  7011 CW 2024-06-01 1936 DF0TX/P       599 0246   UA6CC         599 381
QSO:  7011 CW 2024-06-01 1936 DF0TX/P       599 0247   RK7X          599 205
QSO:  7011 CW 2024-06-01 1937 DF0TX/P       599 0248   PA3ARM        599 100
QSO:  7011 CW 2024-06-01 1937 DF0TX/P       599 0249   PA3GDD        599 044
QSO:  7011 CW 2024-06-01 1938 DF0TX/P       599 0250   R1CA/P        599 536
QSO:  7011 CW 2024-06-01 1938 DF0TX/P       599 0251   OK1FCA        599 014
QSO:  7011 CW 2024-06-01 1939 DF0TX/P       599 0252   UA1ZZ         599 074
QSO:  7011 CW 2024-06-01 1939 DF0TX/P       599 0253   OM0EE         599 005
QSO:  7011 CW 2024-06-01 1940 DF0TX/P       599 0254   R7AT          599 230
QSO:  7011 CW 2024-06-01 1941 DF0TX/P       599 0255   RM1T          599 197
QSO:  7011 CW 2024-06-01 1941 DF0TX/P       599 0256   R8WF          599 155
QSO:  7011 CW 2024-06-01 1942 DF0TX/P       599 0257   DA3D/P        599 049
QSO:  7011 CW 2024-06-01 1942 DF0TX/P       599 0258   RA3Y          599 028
QSO:  7011 CW 2024-06-01 1943 DF0TX/P       599 0259   RN3AM         599 185
QSO:  7011 CW 2024-06-01 1944 DF0TX/P       599 0260   F5VBU         599 041
QSO:  7011 CW 2024-06-01 1945 DF0TX/P       599 0261   DL2JRM        599 018
QSO:  7011 CW 2024-06-01 1945 DF0TX/P       599 0262   G3YMC         599 080
QSO:  7011 CW 2024-06-01 1945 DF0TX/P       599 0263   PA6T/P        599 138
QSO:  7011 CW 2024-06-01 1947 DF0TX/P       599 0264   R6CZ/P        599 314
QSO:  7011 CW 2024-06-01 1947 DF0TX/P       599 0265   R5KV          599 049
QSO:  7011 CW 2024-06-01 1948 DF0TX/P       599 0266   LZ1YF         599 026
QSO:  7011 CW 2024-06-01 1949 DF0TX/P       599 0267   DH1AHL        599 009
QSO:  7011 CW 2024-06-01 1950 DF0TX/P       599 0268   DL2ARN/P      599 048
QSO:  7011 CW 2024-06-01 1951 DF0TX/P       599 0269   DK4LX         599 096
QSO:  7011 CW 2024-06-01 1951 DF0TX/P       599 0270   SM5CSS        599 071
QSO:  7011 CW 2024-06-01 1952 DF0TX/P       599 0271   M0B           599 103
QSO:  7011 CW 2024-06-01 1952 DF0TX/P       599 0272   G5C           599 036
QSO:  7011 CW 2024-06-01 1952 DF0TX/P       599 0273   F/DL3IAS      599 041
QSO:  7011 CW 2024-06-01 1953 DF0TX/P       599 0274   DB6MG         599 006
QSO:  7011 CW 2024-06-01 1953 DF0TX/P       599 0275   G3PPR         599 008
QSO:  7011 CW 2024-06-01 1954 DF0TX/P       599 0276   RA4HBS        599 105
QSO:  7011 CW 2024-06-01 1958 DF0TX/P       599 0277   OE5TXF/P      599 121
QSO:  7011 CW 2024-06-01 1958 DF0TX/P       599 0278   Z35M          599 026
QSO:  7011 CW 2024-06-01 1959 DF0TX/P       599 0279   M1X           599 131
QSO:  7011 CW 2024-06-01 1959 DF0TX/P       599 0280   DA0M/P        599 170
QSO:  7011 CW 2024-06-01 2000 DF0TX/P       599 0281   UA3LHR        599 266
QSO:  7011 CW 2024-06-01 2001 DF0TX/P       599 0282   SM0Q          599 038
QSO:  7011 CW 2024-06-01 2001 DF0TX/P       599 0283   YU5T          599 098
QSO:  7011 CW 2024-06-01 2002 DF0TX/P       599 0284   DL5KUT        599 049
QSO:  7011 CW 2024-06-01 2003 DF0TX/P       599 0285   M7TSM/P       599 066
QSO:  7011 CW 2024-06-01 2003 DF0TX/P       599 0286   G3SJJ         599 045
QSO:  7011 CW 2024-06-01 2004 DF0TX/P       599 0287   DJ8XUS        599 014
QSO:  7011 CW 2024-06-01 2005 DF0TX/P       599 0288   YU5R          599 183
QSO:  7011 CW 2024-06-01 2006 DF0TX/P       599 0289   LZ1ZJ         599 119
QSO:  7011 CW 2024-06-01 2007 DF0TX/P       599 0290   G6MC/P        599 390
QSO:  7011 CW 2024-06-01 2008 DF0TX/P       599 0291   G6XX/P        599 246
QSO:  7011 CW 2024-06-01 2009 DF0TX/P       599 0292   RT5C          599 102
QSO:  7011 CW 2024-06-01 2009 DF0TX/P       599 0293   RK3P          599 190
QSO:  7011 CW 2024-06-01 2009 DF0TX/P       599 0294   HB9UFH        599 006
QSO:  7011 CW 2024-06-01 2010 DF0TX/P       599 0295   HB9JOE/P      599 123
QSO:  7011 CW 2024-06-01 2011 DF0TX/P       599 0296   DA2K/P        599 143
QSO:  7011 CW 2024-06-01 2012 DF0TX/P       599 0297   I2IFT         599 088
QSO:  7011 CW 2024-06-01 2012 DF0TX/P       599 0298   R7MM          599 280
QSO:  7011 CW 2024-06-01 2013 DF0TX/P       599 0299   DK2A/P        599 367
QSO:  7011 CW 2024-06-01 2013 DF0TX/P       599 0300   ON4MLB/P      599 049
QSO:  7011 CW 2024-06-01 2014 DF0TX/P       599 0301   UZ1P          599 046
QSO:  7011 CW 2024-06-01 2017 DF0TX/P       599 0302   IT9SOT        599 034
