START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: 9A7B
CLUB: CROATIAN CONTEST CLUB
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 39348
OPERATORS: 9A2BW 9A3ETF 9A3EMJ
NAME: RADIO CLUB VIDOVA GORA
CREATED-BY: MixW 2.19
SOAPBOX: Worked with KENWOOD TS980S  60 W ANT 41 m WIRE (FD4 )
QSO: 14081 RY 2013-09-28 1446 9A7B          599 15 DX  GM3C          599 14 DX
QSO: 14082 RY 2013-09-28 1448 9A7B          599 15 DX  RN9O          599 18 DX
QSO: 14083 RY 2013-09-28 1450 9A7B          599 15 DX  OE9MDV        599 15 DX
QSO: 14084 RY 2013-09-28 1451 9A7B          599 15 DX  EA4GEL        599 14 DX
QSO: 14084 RY 2013-09-28 1452 9A7B          599 15 DX  PC2X          599 14 DX
QSO: 14085 RY 2013-09-28 1453 9A7B          599 15 DX  UT3FW         599 16 DX
QSO: 14085 RY 2013-09-28 1454 9A7B          599 15 DX  DR1D          599 14 DX
QSO: 14087 RY 2013-09-28 1457 9A7B          599 15 DX  PI4CC         599 14 DX
QSO: 14089 RY 2013-09-28 1501 9A7B          599 15 DX  RW0A          599 18 DX
QSO: 14091 RY 2013-09-28 1501 9A7B          599 15 DX  PD1ALW        599 14 DX
QSO: 14092 RY 2013-09-28 1503 9A7B          599 15 DX  F4DXW         599 14 DX
QSO: 14094 RY 2013-09-28 1505 9A7B          599 15 DX  EA3DUM        599 14 DX
QSO: 14094 RY 2013-09-28 1505 9A7B          599 15 DX  OH8A          599 15 DX
QSO: 14095 RY 2013-09-28 1507 9A7B          599 15 DX  M7W           599 14 DX
QSO: 14097 RY 2013-09-28 1507 9A7B          599 15 DX  RZ1ZZ         599 16 DX
QSO: 14099 RY 2013-09-28 1508 9A7B          599 15 DX  EA1EVR        599 14 DX
QSO: 14099 RY 2013-09-28 1509 9A7B          599 15 DX  PA3BWD        599 14 DX
QSO:  7040 RY 2013-09-28 1527 9A7B          599 15 DX  9A1A          599 15 DX
QSO:  7041 RY 2013-09-28 1530 9A7B          599 15 DX  UX1UX         599 16 DX
QSO:  7042 RY 2013-09-28 1532 9A7B          599 15 DX  DL9NO         599 14 DX
QSO:  7042 RY 2013-09-28 1533 9A7B          599 15 DX  SO4M          599 15 DX
QSO:  7043 RY 2013-09-28 1535 9A7B          599 15 DX  G4DBW         599 14 DX
QSO:  7044 RY 2013-09-28 1535 9A7B          599 15 DX  YO3V          599 20 DX
QSO:  7045 RY 2013-09-28 1536 9A7B          599 15 DX  IZ0KBR        599 15 DX
QSO:  7046 RY 2013-09-28 1537 9A7B          599 15 DX  S51CK         599 15 DX
QSO:  7046 RY 2013-09-28 1538 9A7B          599 15 DX  IK8NBE        599 15 DX
QSO:  7049 RY 2013-09-28 1540 9A7B          599 15 DX  4O/HG3IPA     599 15 DX
QSO:  7048 RY 2013-09-28 2024 9A7B          599 15 DX  UT5EPP        599 16 DX
QSO:  7029 RY 2013-09-28 2025 9A7B          599 15 DX  JA1OVD        599 25 DX
QSO:  7028 RY 2013-09-28 2027 9A7B          599 15 DX  SP5T          599 15 DX
QSO:  7032 RY 2013-09-28 2031 9A7B          599 15 DX  JA9APS        599 25 DX
QSO:  7032 RY 2013-09-28 2033 9A7B          599 15 DX  DK3FB         599 14 DX
QSO:  7032 RY 2013-09-28 2037 9A7B          599 15 DX  ES9C          599 15 DX
QSO:  7033 RY 2013-09-28 2040 9A7B          599 15 DX  OZ7AEI        599 14 DX
QSO:  7033 RY 2013-09-28 2040 9A7B          599 15 DX  JR7IWL        599 25 DX
QSO:  7034 RY 2013-09-28 2041 9A7B          599 15 DX  JE1LFX        599 25 DX
QSO:  7034 RY 2013-09-28 2043 9A7B          599 15 DX  RA9JB         599 17 DX
QSO:  7035 RY 2013-09-28 2046 9A7B          599 15 DX  LA7JO         599 14 DX
QSO:  7036 RY 2013-09-28 2048 9A7B          599 15 DX  F4GFP         599 14 DX
QSO:  7037 RY 2013-09-28 2050 9A7B          599 15 DX  RM4I          599 16 DX
QSO:  7036 RY 2013-09-28 2050 9A7B          599 15 DX  UR7GO         599 16 DX
QSO:  7037 RY 2013-09-28 2051 9A7B          599 15 DX  PI4DX         599 14 DX
QSO:  7039 RY 2013-09-28 2052 9A7B          599 15 DX  DL1TPY        599 14 DX
QSO:  7039 RY 2013-09-28 2053 9A7B          599 15 DX  LX7I          599 14 DX
QSO:  7040 RY 2013-09-28 2055 9A7B          599 15 DX  ED2Y          599 14 DX
QSO:  7041 RY 2013-09-28 2055 9A7B          599 15 DX  RW4W          599 16 DX
QSO:  7041 RY 2013-09-28 2056 9A7B          599 15 DX  JS3CTQ        599 25 DX
QSO:  7046 RY 2013-09-28 2103 9A7B          599 15 DX  UA6AKD        599 16 DX
QSO:  7046 RY 2013-09-28 2105 9A7B          599 15 DX  PA2WO         599 14 DX
QSO:  7048 RY 2013-09-28 2106 9A7B          599 15 DX  SJ2W          599 14 DX
QSO:  7048 RY 2013-09-28 2108 9A7B          599 15 DX  UW1M          599 16 DX
QSO:  7048 RY 2013-09-28 2109 9A7B          599 15 DX  RW0A          599 18 DX
QSO:  7049 RY 2013-09-28 2110 9A7B          599 15 DX  EF7R          599 14 DX
QSO:  7049 RY 2013-09-28 2111 9A7B          599 15 DX  EB5JTK        599 14 DX
QSO:  7050 RY 2013-09-28 2112 9A7B          599 15 DX  M7W           599 14 DX
QSO:  7051 RY 2013-09-28 2115 9A7B          599 15 DX  RF9C          599 15 DX
QSO:  7052 RY 2013-09-28 2116 9A7B          599 15 DX  PD1ALW        599 14 DX
QSO:  7053 RY 2013-09-28 2117 9A7B          599 15 DX  RC5Z          599 16 DX
QSO:  7054 RY 2013-09-28 2119 9A7B          599 15 DX  UA4M          599 16 DX
QSO:  7056 RY 2013-09-28 2121 9A7B          599 15 DX  PI4CC         599 14 DX
QSO:  7055 RY 2013-09-28 2122 9A7B          599 15 DX  OZ/DF2BR      599 14 DX
QSO:  7057 RY 2013-09-28 2124 9A7B          599 15 DX  RG9A          599 17 DX
QSO:  7057 RY 2013-09-28 2125 9A7B          599 15 DX  UU7J          599 16 DX
QSO:  7058 RY 2013-09-28 2126 9A7B          599 15 DX  A65BP         599 21 DX
QSO:  7059 RY 2013-09-28 2128 9A7B          599 15 DX  R6DX          599 16 DX
QSO:  7060 RY 2013-09-28 2129 9A7B          599 15 DX  TM1A          599 14 DX
QSO:  7067 RY 2013-09-28 2136 9A7B          599 15 DX  OH8F          599 15 DX
QSO:  7067 RY 2013-09-28 2136 9A7B          599 15 DX  VE2CSI        599 02 QC
QSO:  7069 RY 2013-09-28 2138 9A7B          599 15 DX  OH2ET         599 15 DX
QSO:  7068 RY 2013-09-28 2139 9A7B          599 15 DX  LA1PHA        599 14 DX
QSO:  7070 RY 2013-09-28 2140 9A7B          599 15 DX  EU1AZ         599 16 DX
QSO:  7072 RY 2013-09-28 2142 9A7B          599 15 DX  ON3DI         599 14 DX
QSO:  7066 RY 2013-09-28 2143 9A7B          599 15 DX  YL5T          599 15 DX
QSO:  7063 RY 2013-09-28 2143 9A7B          599 15 DX  RZ4WZ         599 16 DX
QSO:  3575 RY 2013-09-28 2147 9A7B          599 15 DX  SP5OXJ        599 15 DX
QSO:  3575 RY 2013-09-28 2147 9A7B          599 15 DX  IW5EIJ        599 15 DX
QSO:  3576 RY 2013-09-28 2148 9A7B          599 15 DX  IZ5NRF        599 15 DX
QSO:  3577 RY 2013-09-28 2149 9A7B          599 15 DX  S55OO         599 15 DX
QSO:  3577 RY 2013-09-28 2149 9A7B          599 15 DX  SZ1A          599 20 DX
QSO:  3578 RY 2013-09-28 2150 9A7B          599 15 DX  DK2TG         599 14 DX
QSO:  3580 RY 2013-09-28 2151 9A7B          599 15 DX  SN8N          599 15 DX
QSO:  3580 RY 2013-09-28 2153 9A7B          599 15 DX  LZ2ZY         599 20 DX
QSO:  3581 RY 2013-09-28 2154 9A7B          599 15 DX  M7W           599 14 DX
QSO:  3581 RY 2013-09-28 2155 9A7B          599 15 DX  HA3HZ         599 15 DX
QSO:  3582 RY 2013-09-28 2156 9A7B          599 15 DX  LY1R          599 15 DX
QSO:  3583 RY 2013-09-28 2158 9A7B          599 15 DX  IV3YER        599 15 DX
QSO:  3584 RY 2013-09-28 2201 9A7B          599 15 DX  S50W          599 15 DX
QSO:  3586 RY 2013-09-28 2202 9A7B          599 15 DX  DL1MAJ        599 14 DX
QSO:  3586 RY 2013-09-28 2204 9A7B          599 15 DX  HB0/DL2JRM    599 14 DX
QSO:  3587 RY 2013-09-28 2205 9A7B          599 15 DX  EW8DD         599 16 DX
QSO:  3587 RY 2013-09-28 2207 9A7B          599 15 DX  DL2SAX        599 14 DX
QSO:  3588 RY 2013-09-28 2208 9A7B          599 15 DX  YR1A          599 20 DX
QSO:  3590 RY 2013-09-28 2210 9A7B          599 15 DX  DL1TPY        599 14 DX
QSO:  3589 RY 2013-09-28 2211 9A7B          599 15 DX  S58AA         599 15 DX
QSO:  3591 RY 2013-09-28 2212 9A7B          599 15 DX  UT5EPP        599 16 DX
QSO:  3590 RY 2013-09-28 2212 9A7B          599 15 DX  RW0A          599 18 DX
QSO:  3592 RY 2013-09-28 2214 9A7B          599 15 DX  IQ1RY         599 15 DX
QSO:  3593 RY 2013-09-28 2215 9A7B          599 15 DX  LZ5R          599 20 DX
QSO:  3595 RY 2013-09-28 2217 9A7B          599 15 DX  9A5BWW        599 15 DX
QSO:  3595 RY 2013-09-28 2217 9A7B          599 15 DX  OZ2TF         599 14 DX
QSO:  3596 RY 2013-09-28 2218 9A7B          599 15 DX  EW8MT         599 33 DX
QSO:  3597 RY 2013-09-28 2220 9A7B          599 15 DX  OL9A          599 15 DX
QSO:  3598 RY 2013-09-28 2221 9A7B          599 15 DX  OK1KSL        599 15 DX
QSO:  3600 RY 2013-09-28 2221 9A7B          599 15 DX  IQ9UI         599 15 DX
QSO:  3600 RY 2013-09-28 2222 9A7B          599 15 DX  HA30S         599 15 DX
QSO:  3601 RY 2013-09-28 2224 9A7B          599 15 DX  RG9A          599 17 DX
QSO:  3606 RY 2013-09-28 2225 9A7B          599 15 DX  ON3DI         599 14 DX
QSO:  3598 RY 2013-09-28 2226 9A7B          599 15 DX  OK1HEH        599 15 DX
QSO:  3591 RY 2013-09-28 2231 9A7B          599 15 DX  RA3NC         599 16 DX
QSO:  3585 RY 2013-09-28 2235 9A7B          599 15 DX  YO3APJ        599 20 DX
QSO:  3583 RY 2013-09-28 2236 9A7B          599 15 DX  UA5C          599 16 DX
QSO:  3582 RY 2013-09-28 2238 9A7B          599 15 DX  EA7HY         599 14 DX
QSO:  7048 RY 2013-09-29 0740 9A7B          599 15 DX  ED5J          599 14 DX
QSO:  7048 RY 2013-09-29 0741 9A7B          599 15 DX  IZ1GLX        599 15 DX
QSO:  7047 RY 2013-09-29 0742 9A7B          599 15 DX  OM3TPN        599 15 DX
QSO:  7046 RY 2013-09-29 0742 9A7B          599 15 DX  IZ3SQW        599 15 DX
QSO:  7045 RY 2013-09-29 0744 9A7B          599 15 DX  DF1LON        599 14 DX
QSO:  7044 RY 2013-09-29 0745 9A7B          599 15 DX  OK1HEH        599 15 DX
QSO:  7044 RY 2013-09-29 0746 9A7B          599 15 DX  DK1AX         599 14 DX
QSO:  7043 RY 2013-09-29 0748 9A7B          599 15 DX  YL/ES5SE      599 15 DX
QSO:  7035 RY 2013-09-29 1449 9A7B          599 15 DX  HA30S         599 15 DX
QSO:  7039 RY 2013-09-29 1451 9A7B          599 15 DX  IQ9UI         599 15 DX
QSO:  7042 RY 2013-09-29 1456 9A7B          599 15 DX  R7HF          599 16 DX
QSO:  7042 RY 2013-09-29 1456 9A7B          599 15 DX  SV9FBK        599 20 DX
QSO:  7043 RY 2013-09-29 1457 9A7B          599 15 DX  IW1PNJ        599 15 DX
QSO:  7046 RY 2013-09-29 1502 9A7B          599 15 DX  9A3BWW        599 15 DX
QSO:  7048 RY 2013-09-29 1503 9A7B          599 15 DX  RK3RX         599 16 DX
QSO:  7048 RY 2013-09-29 1505 9A7B          599 15 DX  YO5NY         599 16 DX
QSO:  7049 RY 2013-09-29 1506 9A7B          599 15 DX  IN3QBR        599 15 DX
QSO:  7050 RY 2013-09-29 1507 9A7B          599 15 DX  PD5T          599 14 DX
QSO:  7051 RY 2013-09-29 1508 9A7B          599 15 DX  PD0GK         599 14 DX
QSO:  7051 RY 2013-09-29 1509 9A7B          599 15 DX  DB2BJT        599 14 DX
QSO:  7052 RY 2013-09-29 1510 9A7B          599 15 DX  UA0AYA        599 18 DX
QSO:  7053 RY 2013-09-29 1511 9A7B          599 15 DX  US8UA         599 16 DX
QSO:  7057 RY 2013-09-29 1513 9A7B          599 15 DX  YT2B          599 15 DX
QSO:  7057 RY 2013-09-29 1513 9A7B          599 15 DX  OH2K          599 15 DX
QSO:  7051 RY 2013-09-29 1515 9A7B          599 15 DX  G3RSD         599 14 DX
QSO:  7047 RY 2013-09-29 1517 9A7B          599 15 DX  DJ2RG         599 14 DX
QSO:  7046 RY 2013-09-29 1518 9A7B          599 15 DX  EW8DZ         599 16 DX
QSO:  7046 RY 2013-09-29 1519 9A7B          599 15 DX  SM7BHM        599 14 DX
QSO:  7046 RY 2013-09-29 1521 9A7B          599 15 DX  UT5KO         599 16 DX
QSO:  7046 RY 2013-09-29 1522 9A7B          599 15 DX  R3QW          599 16 DX
QSO:  7046 RY 2013-09-29 1523 9A7B          599 15 DX  OK5IM         599 15 DX
QSO:  7046 RY 2013-09-29 1531 9A7B          599 15 DX  DK1MAX        599 14 DX
QSO:  7046 RY 2013-09-29 1532 9A7B          599 15 DX  DG0KS         599 14 DX
QSO:  7045 RY 2013-09-29 1533 9A7B          599 15 DX  SP1DOZ        599 16 DX
QSO:  7042 RY 2013-09-29 1536 9A7B          599 15 DX  IK0ALH        599 15 DX
QSO:  7041 RY 2013-09-29 1537 9A7B          599 15 DX  OH6R          599 15 DX
QSO:  7040 RY 2013-09-29 1538 9A7B          599 15 DX  R2UZ          599 16 DX
QSO: 14080 RY 2013-09-29 1547 9A7B          599 15 DX  YB4IR         599 28 DX
QSO: 14095 RY 2013-09-29 1558 9A7B          599 15 DX  YL9T          599 15 DX
QSO: 14095 RY 2013-09-29 1559 9A7B          599 15 DX  UR4CU         599 16 DX
QSO: 14095 RY 2013-09-29 1602 9A7B          599 15 DX  RA3ATE        599 16 DX
QSO: 14095 RY 2013-09-29 1603 9A7B          599 15 DX  RK3DXW        599 16 DX
QSO: 14095 RY 2013-09-29 1603 9A7B          599 15 DX  LA5TFA        599 14 DX
QSO: 14095 RY 2013-09-29 1605 9A7B          599 15 DX  DL3WKG        599 14 DX
QSO: 14136 RY 2013-09-29 1607 9A7B          599 15 DX  EF5B          599 14 DX
QSO: 14138 RY 2013-09-29 1608 9A7B          599 15 DX  LY9Y          599 15 DX
QSO: 14135 RY 2013-09-29 1609 9A7B          599 15 DX  EB1IC         599 14 DX
QSO: 14135 RY 2013-09-29 1610 9A7B          599 15 DX  R0IT/6        599 16 DX
QSO: 14134 RY 2013-09-29 1611 9A7B          599 15 DX  OG6N          599 15 DX
QSO: 14134 RY 2013-09-29 1613 9A7B          599 15 DX  9M2TO         599 28 DX
QSO: 14132 RY 2013-09-29 1617 9A7B          599 15 DX  E21YDP        599 26 DX
QSO: 14133 RY 2013-09-29 1617 9A7B          599 15 DX  EW8OF         599 16 DX
QSO: 14128 RY 2013-09-29 1619 9A7B          599 15 DX  UA5C          599 16 DX
QSO: 14125 RY 2013-09-29 1619 9A7B          599 15 DX  LX1NO         599 14 DX
QSO: 14125 RY 2013-09-29 1620 9A7B          599 15 DX  OQ5A          599 14 DX
QSO: 14125 RY 2013-09-29 1621 9A7B          599 15 DX  G4WGE         599 14 DX
QSO: 14124 RY 2013-09-29 1624 9A7B          599 15 DX  EI4KF         599 14 DX
END-OF-LOG:
