START-OF-LOG: 3.0 
ARRL-SECTION: 
CALLSIGN: LY1CT
CATEGORY: SINGLE-OP ALL LOW CW 
CATEGORY-OVERLAY:  
CLAIMED-SCORE: 56834 
CLUB: KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB 
CONTEST: EUHFC
CREATED-BY: WT4I Contest Tools
NAME: Kestutis Tamosaitis 
ADDRESS: Statybininku 8-58 
ADDRESS: 
ADDRESS: 
ADDRESS: 
OPERATORS: 
SOAPBOX: 
SOAPBOX: 
SOAPBOX: 
SOAPBOX: 
SOAPBOX: 
SOAPBOX: 
QSO: 14018 CW 2010-08-07 1200 LY1CT         599 77     UT4ZG         599 97     
QSO: 14056 CW 2010-08-07 1230 LY1CT         599 77     RK6ASY        599 72     
QSO: 14056 CW 2010-08-07 1230 LY1CT         599 77     LZ2FM         599 90     
QSO: 14057 CW 2010-08-07 1232 LY1CT         599 77     RA3NC         599 73     
QSO: 14058 CW 2010-08-07 1233 LY1CT         599 77     OH8DR         599 91     
QSO: 14063 CW 2010-08-07 1233 LY1CT         599 77     R2RA          599 73     
QSO: 14062 CW 2010-08-07 1235 LY1CT         599 77     PA0ATG        599 65     
QSO: 14062 CW 2010-08-07 1235 LY1CT         599 77     RN3QQ         599 73     
QSO: 14062 CW 2010-08-07 1235 LY1CT         599 77     DJ0YZ         599 63     
QSO: 14062 CW 2010-08-07 1236 LY1CT         599 77     I2AZ          599 57     
QSO: 21016 CW 2010-08-07 1238 LY1CT         599 77     LY5G          599 77     
QSO: 21010 CW 2010-08-07 1239 LY1CT         599 77     DK6XZ         599 82     
QSO: 21024 CW 2010-08-07 1241 LY1CT         599 77     GM3POI        599 61     
QSO: 21029 CW 2010-08-07 1242 LY1CT         599 77     F1AKK         599 95     
QSO: 21030 CW 2010-08-07 1243 LY1CT         599 77     ON4ON         599 76     
QSO: 21011 CW 2010-08-07 1244 LY1CT         599 77     F6IFY         599 83     
QSO: 21015 CW 2010-08-07 1245 LY1CT         599 77     SM2T          599 71     
QSO: 21016 CW 2010-08-07 1247 LY1CT         599 77     GM4AFF        599 71     
QSO: 21021 CW 2010-08-07 1248 LY1CT         599 77     DK3KD         599 69     
QSO: 21025 CW 2010-08-07 1248 LY1CT         599 77     G3WW          599 84     
QSO: 21030 CW 2010-08-07 1249 LY1CT         599 77     ON4CT         599 84     
QSO: 21031 CW 2010-08-07 1252 LY1CT         599 77     LY9Y          599 65     
QSO: 28008 CW 2010-08-07 1254 LY1CT         599 77     G0ORH         599 98     
QSO: 21010 CW 2010-08-07 1302 LY1CT         599 77     4O50A         599 81     
QSO: 21013 CW 2010-08-07 1303 LY1CT         599 77     RA3OU         599 81     
QSO: 21017 CW 2010-08-07 1305 LY1CT         599 77     F6HKA         599 81     
QSO: 21023 CW 2010-08-07 1306 LY1CT         599 77     SJ2W          599 97     
QSO: 21028 CW 2010-08-07 1309 LY1CT         599 77     F5IN          599 65     
QSO: 14010 CW 2010-08-07 1310 LY1CT         599 77     F5JSD         599 93     
QSO: 14010 CW 2010-08-07 1310 LY1CT         599 77     YT4T          599 73     
QSO: 14015 CW 2010-08-07 1312 LY1CT         599 77     S58M          599 82     
QSO: 14017 CW 2010-08-07 1313 LY1CT         599 77     YO4NA         599 82     
QSO: 14019 CW 2010-08-07 1313 LY1CT         599 77     9A4D          599 98     
QSO: 14018 CW 2010-08-07 1315 LY1CT         599 77     HA8VK         599 78     
QSO: 14020 CW 2010-08-07 1315 LY1CT         599 77     DK3KD         599 69     
QSO: 14023 CW 2010-08-07 1316 LY1CT         599 77     UX7IA         599 79     
QSO: 14029 CW 2010-08-07 1319 LY1CT         599 77     GM3POI        599 61     
QSO: 14031 CW 2010-08-07 1320 LY1CT         599 77     UA3RC         599 69     
QSO: 14032 CW 2010-08-07 1321 LY1CT         599 77     R5GA          599 85     
QSO: 14034 CW 2010-08-07 1323 LY1CT         599 77     DJ6BQ         599 73     
QSO: 14033 CW 2010-08-07 1324 LY1CT         599 77     E74A          599 77     
QSO: 14035 CW 2010-08-07 1325 LY1CT         599 77     YQ6A          599 74     
QSO: 14041 CW 2010-08-07 1326 LY1CT         599 77     YT2T          599 98     
QSO: 14044 CW 2010-08-07 1326 LY1CT         599 77     UT3L          599 79     
QSO: 14044 CW 2010-08-07 1327 LY1CT         599 77     UT1IA         599 76     
QSO: 14045 CW 2010-08-07 1327 LY1CT         599 77     Z35T          599 90     
QSO: 14049 CW 2010-08-07 1327 LY1CT         599 77     RU4SO         599 91     
QSO: 14050 CW 2010-08-07 1328 LY1CT         599 77     IK4UNH        599 92     
QSO: 14056 CW 2010-08-07 1329 LY1CT         599 77     Z33A          599 69     
QSO: 14058 CW 2010-08-07 1330 LY1CT         599 77     LY5G          599 77     
QSO: 14007 CW 2010-08-07 1331 LY1CT         599 77     RG6G          599 89     
QSO: 14009 CW 2010-08-07 1332 LY1CT         599 77     DK6XZ         599 82     
QSO: 14013 CW 2010-08-07 1351 LY1CT         599 77     RZ3AZ         599 93     
QSO: 14014 CW 2010-08-07 1352 LY1CT         599 77     RT3T          599 77     
QSO: 14016 CW 2010-08-07 1352 LY1CT         599 77     RN4IS         599 83     
QSO: 14019 CW 2010-08-07 1353 LY1CT         599 77     UU6JJ         599 83     
QSO: 14020 CW 2010-08-07 1354 LY1CT         599 77     UR7GO         599 72     
QSO: 14032 CW 2010-08-07 1356 LY1CT         599 77     UW2M          599 84     
QSO: 14033 CW 2010-08-07 1356 LY1CT         599 77     OQ5M          599 99     
QSO: 14034 CW 2010-08-07 1358 LY1CT         599 77     RG4F          599 82     
QSO: 14034 CW 2010-08-07 1358 LY1CT         599 77     RW4PY         599 84     
QSO: 14035 CW 2010-08-07 1359 LY1CT         599 77     RA3TT         599 65     
QSO: 14037 CW 2010-08-07 1359 LY1CT         599 77     G3WW          599 84     
QSO: 14038 CW 2010-08-07 1400 LY1CT         599 77     PA3GVI        599 94     
QSO: 14039 CW 2010-08-07 1401 LY1CT         599 77     UT9EZ         599 84     
QSO: 14040 CW 2010-08-07 1402 LY1CT         599 77     S53MM         599 92     
QSO: 14041 CW 2010-08-07 1402 LY1CT         599 77     4O1A          599 86     
QSO: 14048 CW 2010-08-07 1403 LY1CT         599 77     RA3OU         599 81     
QSO: 14050 CW 2010-08-07 1404 LY1CT         599 77     S56M          599 80     
QSO: 14051 CW 2010-08-07 1404 LY1CT         599 77     UA3ABW        599 66     
QSO: 14052 CW 2010-08-07 1405 LY1CT         599 77     HA5OV         599 78     
QSO: 14053 CW 2010-08-07 1406 LY1CT         599 77     OT7X          599 80     
QSO: 14055 CW 2010-08-07 1407 LY1CT         599 77     YU0W          599 91     
QSO: 14063 CW 2010-08-07 1408 LY1CT         599 77     EW8OF         599 75     
QSO: 14045 CW 2010-08-07 1410 LY1CT         599 77     IZ8CCW        599 97     
QSO: 14047 CW 2010-08-07 1412 LY1CT         599 77     G4DDX         599 74     
QSO: 14005 CW 2010-08-07 1414 LY1CT         599 77     DJ7EC         599 0      
QSO: 14024 CW 2010-08-07 1416 LY1CT         599 77     RA7A          599 72     
QSO: 14025 CW 2010-08-07 1417 LY1CT         599 77     YP3A          599 54     
QSO: 14028 CW 2010-08-07 1418 LY1CT         599 77     UW1M          599 72     
QSO: 14066 CW 2010-08-07 1425 LY1CT         599 77     9A8UA         599 82     
QSO: 14066 CW 2010-08-07 1425 LY1CT         599 77     YU3A          599 80     
QSO: 14064 CW 2010-08-07 1427 LY1CT         599 77     YO2GL         599 61     
QSO: 14064 CW 2010-08-07 1427 LY1CT         599 77     HA4FB         599 84     
QSO: 14064 CW 2010-08-07 1427 LY1CT         599 77     E72U          599 86     
QSO: 14064 CW 2010-08-07 1429 LY1CT         599 77     UR5MA         599 55     
QSO: 14064 CW 2010-08-07 1431 LY1CT         599 77     UR8GM         599 74     
QSO: 14064 CW 2010-08-07 1431 LY1CT         599 77     DL8MAS        599 76     
QSO: 14064 CW 2010-08-07 1432 LY1CT         599 77     PA2IP         599 76     
QSO: 14064 CW 2010-08-07 1432 LY1CT         599 77     UT4EK         599 83     
QSO: 14064 CW 2010-08-07 1433 LY1CT         599 77     DL4CC         599 83     
QSO: 14064 CW 2010-08-07 1434 LY1CT         599 77     RA3M          599 96     
QSO: 14064 CW 2010-08-07 1434 LY1CT         599 77     G4IUP         599 79     
QSO: 14064 CW 2010-08-07 1435 LY1CT         599 77     YO8AXP        599 71     
QSO: 14064 CW 2010-08-07 1437 LY1CT         599 77     YO6HHU        599 6      
QSO: 14064 CW 2010-08-07 1440 LY1CT         599 77     UT4XU         599 79     
QSO: 14054 CW 2010-08-07 1441 LY1CT         599 77     HA1YI         599 72     
QSO: 14046 CW 2010-08-07 1444 LY1CT         599 77     RT4RO         599 90     
QSO: 14044 CW 2010-08-07 1445 LY1CT         599 77     UY7C          599 99     
QSO: 14041 CW 2010-08-07 1446 LY1CT         599 77     OE3K          599 77     
QSO: 14040 CW 2010-08-07 1446 LY1CT         599 77     S59AA         599 50     
QSO: 14035 CW 2010-08-07 1448 LY1CT         599 77     OM3RM         599 73     
QSO: 14035 CW 2010-08-07 1449 LY1CT         599 77     PA0LOU        599 55     
QSO: 14033 CW 2010-08-07 1450 LY1CT         599 77     GW3NJW        599 59     
QSO: 14032 CW 2010-08-07 1452 LY1CT         599 77     RN3BO         599 99     
QSO: 21018 CW 2010-08-07 1454 LY1CT         599 77     OQ5M          599 99     
QSO: 21017 CW 2010-08-07 1454 LY1CT         599 77     IZ8CCW        599 97     
QSO: 21021 CW 2010-08-07 1455 LY1CT         599 77     E74A          599 77     
QSO: 21020 CW 2010-08-07 1456 LY1CT         599 77     HA1YI         599 72     
QSO: 21017 CW 2010-08-07 1501 LY1CT         599 77     YT1CW         599 0      
QSO:  7020 CW 2010-08-07 1510 LY1CT         599 77     UT1IA         599 76     
QSO:  7015 CW 2010-08-07 1511 LY1CT         599 77     HA6NW         599 72     
QSO:  7016 CW 2010-08-07 1512 LY1CT         599 77     YL2KO         599 81     
QSO:  7017 CW 2010-08-07 1513 LY1CT         599 77     YO5PBF        599 97     
QSO:  7022 CW 2010-08-07 1514 LY1CT         599 77     HA6NL         599 72     
QSO:  7029 CW 2010-08-07 1515 LY1CT         599 77     UT5IZ         599 72     
QSO:  7030 CW 2010-08-07 1515 LY1CT         599 77     UR6IS         599 88     
QSO:  7001 CW 2010-08-07 2042 LY1CT         599 77     9A8UA         599 82     
QSO:  7002 CW 2010-08-07 2042 LY1CT         599 77     9A/VE3ZIK     599 90     
QSO:  7003 CW 2010-08-07 2043 LY1CT         599 77     RU4SO         599 91     
QSO:  7005 CW 2010-08-07 2044 LY1CT         599 77     G3WW          599 84     
QSO:  7007 CW 2010-08-07 2045 LY1CT         599 77     US2IZ         599 76     
QSO:  7007 CW 2010-08-07 2047 LY1CT         599 77     UC7F          599 82     
QSO:  7008 CW 2010-08-07 2048 LY1CT         599 77     PA3GVI        599 94     
QSO:  7010 CW 2010-08-07 2048 LY1CT         599 77     OK1DRX        599 77     
QSO:  7011 CW 2010-08-07 2049 LY1CT         599 77     SM2T          599 71     
QSO:  7012 CW 2010-08-07 2050 LY1CT         599 77     UY7C          599 99     
QSO:  7012 CW 2010-08-07 2051 LY1CT         599 77     HG3R          599 72     
QSO:  7013 CW 2010-08-07 2052 LY1CT         599 77     SP2MHC        599 80     
QSO:  7014 CW 2010-08-07 2052 LY1CT         599 77     LY9Y          599 65     
QSO:  7016 CW 2010-08-07 2053 LY1CT         599 77     DK3KD         599 69     
QSO:  7016 CW 2010-08-07 2054 LY1CT         599 77     PE7T          599 79     
QSO:  7018 CW 2010-08-07 2055 LY1CT         599 77     S52AW         599 71     
QSO:  7019 CW 2010-08-07 2055 LY1CT         599 77     RG3K          599 80     
QSO:  7020 CW 2010-08-07 2055 LY1CT         599 77     RZ4HZW        599 95     
QSO:  7021 CW 2010-08-07 2056 LY1CT         599 77     RV1AT         599 79     
QSO:  7021 CW 2010-08-07 2057 LY1CT         599 77     LY4CW         599 75     
QSO:  7023 CW 2010-08-07 2059 LY1CT         599 77     IK2AOO        599 82     
QSO:  7024 CW 2010-08-07 2059 LY1CT         599 77     ES5RR         599 82     
QSO:  7025 CW 2010-08-07 2100 LY1CT         599 77     Z35T          599 90     
QSO:  7026 CW 2010-08-07 2101 LY1CT         599 77     YU3A          599 80     
QSO:  7027 CW 2010-08-07 2102 LY1CT         599 77     9A2VR         599 77     
QSO:  7028 CW 2010-08-07 2103 LY1CT         599 77     HA7LW         599 67     
QSO:  7028 CW 2010-08-07 2103 LY1CT         599 77     IV3ZXQ        599 2      
QSO:  7032 CW 2010-08-07 2104 LY1CT         599 77     HA1YI         599 72     
QSO:  7034 CW 2010-08-07 2105 LY1CT         599 77     LZ9W          599 89     
QSO:  7034 CW 2010-08-07 2105 LY1CT         599 77     EU1DX         599 86     
QSO:  7036 CW 2010-08-07 2106 LY1CT         599 77     M0UNN         599 91     
QSO:  7039 CW 2010-08-07 2108 LY1CT         599 77     S51Z          599 77     
QSO:  7006 CW 2010-08-07 2108 LY1CT         599 77     OT4A          599 84     
QSO:  7007 CW 2010-08-07 2109 LY1CT         599 77     S59AA         599 50     
QSO:  7009 CW 2010-08-07 2110 LY1CT         599 77     RA1AIP        599 98     
QSO:  7010 CW 2010-08-07 2112 LY1CT         599 77     F5NBX         599 86     
QSO:  7011 CW 2010-08-07 2112 LY1CT         599 77     LY2J          599 84     
QSO:  7011 CW 2010-08-07 2113 LY1CT         599 77     LY9A          599 75     
QSO:  7013 CW 2010-08-07 2113 LY1CT         599 77     S53F          599 83     
QSO:  7013 CW 2010-08-07 2114 LY1CT         599 77     SN5M          599 89     
QSO:  7014 CW 2010-08-07 2115 LY1CT         599 77     HA5LZ         599 72     
QSO:  7014 CW 2010-08-07 2115 LY1CT         599 77     LZ9R          599 90     
QSO:  7015 CW 2010-08-07 2116 LY1CT         599 77     YU1PJ         599 82     
QSO:  7016 CW 2010-08-07 2123 LY1CT         599 77     ON5RA         599 92     
QSO:  7016 CW 2010-08-07 2124 LY1CT         599 77     DL1EAL        599 78     
QSO:  7017 CW 2010-08-07 2125 LY1CT         599 77     OP4K          599 82     
QSO:  7017 CW 2010-08-07 2125 LY1CT         599 77     DR5L          599 99     
QSO:  7018 CW 2010-08-07 2126 LY1CT         599 77     SP2AW         599 71     
QSO:  7019 CW 2010-08-07 2126 LY1CT         599 77     I2WIJ         599 73     
QSO:  7020 CW 2010-08-07 2127 LY1CT         599 77     IQ2CJ         599 87     
QSO:  7023 CW 2010-08-07 2128 LY1CT         599 77     SP4JCP        599 75     
QSO:  7024 CW 2010-08-07 2129 LY1CT         599 77     SC3N          599 59     
QSO:  7024 CW 2010-08-07 2130 LY1CT         599 77     SF3A          599 60     
QSO:  7026 CW 2010-08-07 2131 LY1CT         599 77     YR9F          599 88     
QSO:  7028 CW 2010-08-07 2131 LY1CT         599 77     LY2DX         599 83     
QSO:  7029 CW 2010-08-07 2132 LY1CT         599 77     UA2FL         599 64     
QSO:  7031 CW 2010-08-07 2132 LY1CT         599 77     LY2BKT        599 82     
QSO:  7033 CW 2010-08-07 2133 LY1CT         599 77     OK2NO         599 84     
QSO:  7035 CW 2010-08-07 2134 LY1CT         599 77     RN3T          599 66     
QSO:  7035 CW 2010-08-07 2135 LY1CT         599 77     DJ9DZ         599 62     
QSO:  7035 CW 2010-08-07 2136 LY1CT         599 77     RA6FV         599 84     
QSO:  7035 CW 2010-08-07 2137 LY1CT         599 77     EW8OM         599 69     
QSO:  7035 CW 2010-08-07 2137 LY1CT         599 77     SQ3VV         599 99     
QSO:  7035 CW 2010-08-07 2137 LY1CT         599 77     UA3DA         599 87     
QSO:  7037 CW 2010-08-07 2140 LY1CT         599 77     SV9/YL2VWE    599 91     
QSO:  7031 CW 2010-08-07 2141 LY1CT         599 77     ES2MC         599 81     
QSO:  7030 CW 2010-08-07 2142 LY1CT         599 77     OK2KG         599 78     
QSO:  7030 CW 2010-08-07 2143 LY1CT         599 77     YO2GL         599 61     
QSO:  7030 CW 2010-08-07 2144 LY1CT         599 77     SE6N          599 7      
QSO:  7030 CW 2010-08-07 2144 LY1CT         599 77     RN3QQ         599 73     
QSO:  7030 CW 2010-08-07 2144 LY1CT         599 77     UW1WU         599 9      
QSO:  7030 CW 2010-08-07 2145 LY1CT         599 77     YL2PJ         599 69     
QSO:  7030 CW 2010-08-07 2145 LY1CT         599 77     R7AM          599 72     
QSO:  7030 CW 2010-08-07 2146 LY1CT         599 77     UR5IHQ        599 72     
QSO:  7030 CW 2010-08-07 2146 LY1CT         599 77     OL2U          599 95     
QSO:  7030 CW 2010-08-07 2146 LY1CT         599 77     UA4FER        599 75     
QSO:  7030 CW 2010-08-07 2147 LY1CT         599 77     OK1SI         599 84     
QSO:  3555 CW 2010-08-07 2156 LY1CT         599 77     SM5DXR        599 65     
QSO:  3550 CW 2010-08-07 2157 LY1CT         599 77     IV3AZV        599 86     
QSO:  3547 CW 2010-08-07 2158 LY1CT         599 77     SP9BNM        599 65     
QSO:  3547 CW 2010-08-07 2159 LY1CT         599 77     OH1F          599 86     
QSO:  3544 CW 2010-08-07 2159 LY1CT         599 77     9A8UA         599 82     
QSO:  3543 CW 2010-08-07 2200 LY1CT         599 77     LY2RJ         599 84     
QSO:  3542 CW 2010-08-07 2200 LY1CT         599 77     UY7C          599 99     
QSO:  3541 CW 2010-08-07 2201 LY1CT         599 77     R5GA          599 85     
QSO:  3539 CW 2010-08-07 2202 LY1CT         599 77     EW5A          599 78     
QSO:  3538 CW 2010-08-07 2202 LY1CT         599 77     LY2NK         599 59     
QSO:  3537 CW 2010-08-07 2203 LY1CT         599 77     S57UN         599 90     
QSO:  3536 CW 2010-08-07 2203 LY1CT         599 77     UX1IL         599 79     
QSO:  3534 CW 2010-08-07 2204 LY1CT         599 77     RA1AL         599 79     
QSO:  3534 CW 2010-08-07 2204 LY1CT         599 77     LY2BKT        599 82     
QSO:  3532 CW 2010-08-07 2205 LY1CT         599 77     RT3T          599 77     
QSO:  3531 CW 2010-08-07 2206 LY1CT         599 77     ES5RR         599 82     
QSO:  3530 CW 2010-08-07 2206 LY1CT         599 77     HA5LZ         599 72     
QSO:  3530 CW 2010-08-07 2207 LY1CT         599 77     UA2FL         599 64     
QSO:  3527 CW 2010-08-07 2208 LY1CT         599 77     LY9Y          599 65     
QSO:  3525 CW 2010-08-07 2209 LY1CT         599 77     OE3K          599 77     
QSO:  3522 CW 2010-08-07 2209 LY1CT         599 77     ES5RY         599 79     
QSO:  3521 CW 2010-08-07 2210 LY1CT         599 77     RT4F          599 86     
QSO:  3520 CW 2010-08-07 2211 LY1CT         599 77     UA3RC         599 69     
QSO:  3519 CW 2010-08-07 2212 LY1CT         599 77     UW2M          599 84     
QSO:  3519 CW 2010-08-07 2212 LY1CT         599 77     S59ABC        599 74     
QSO:  3518 CW 2010-08-07 2212 LY1CT         599 77     9A4D          599 98     
QSO:  3516 CW 2010-08-07 2213 LY1CT         599 77     UT1IA         599 76     
QSO:  3514 CW 2010-08-07 2213 LY1CT         599 77     OL5Y          599 84     
QSO:  3513 CW 2010-08-07 2214 LY1CT         599 77     R3QA          599 82     
QSO:  3512 CW 2010-08-07 2214 LY1CT         599 77     UY2RA         599 68     
QSO:  3509 CW 2010-08-07 2214 LY1CT         599 77     LY3O          599 73     
QSO:  3505 CW 2010-08-07 2215 LY1CT         599 77     OL3Z          599 83     
QSO:  3530 CW 2010-08-07 2216 LY1CT         599 77     S53MM         599 92     
QSO:  3536 CW 2010-08-07 2217 LY1CT         599 77     YU2T          599 98     
QSO:  3537 CW 2010-08-07 2217 LY1CT         599 77     LY2TS         599 75     
QSO:  3538 CW 2010-08-07 2218 LY1CT         599 77     UY1IM         599 76     
QSO:  3540 CW 2010-08-07 2219 LY1CT         599 77     G0ORH         599 98     
QSO:  3540 CW 2010-08-07 2220 LY1CT         599 77     LY2DX         599 83     
QSO:  3541 CW 2010-08-07 2220 LY1CT         599 77     S56M          599 80     
QSO:  3544 CW 2010-08-07 2222 LY1CT         599 77     LY2BUU        599 91     
QSO:  3544 CW 2010-08-07 2222 LY1CT         599 77     LY2T          599 84     
QSO:  3544 CW 2010-08-07 2222 LY1CT         599 77     UR5MBA        599 79     
QSO:  3544 CW 2010-08-07 2223 LY1CT         599 77     UA1AIK/1      599 73     
QSO:  3544 CW 2010-08-07 2224 LY1CT         599 77     RN3T          599 66     
QSO:  3544 CW 2010-08-07 2224 LY1CT         599 77     OK2MBP        599 95     
QSO:  3544 CW 2010-08-07 2224 LY1CT         599 77     SM7EH         599 56     
QSO:  3544 CW 2010-08-07 2225 LY1CT         599 77     SP8BAB        599 65     
QSO:  3544 CW 2010-08-07 2226 LY1CT         599 77     SN5Q          599 89     
QSO:  3544 CW 2010-08-07 2226 LY1CT         599 77     OK1AYY        599 64     
QSO:  3543 CW 2010-08-07 2227 LY1CT         599 77     DL9ZP         599 70     
QSO:  3543 CW 2010-08-07 2231 LY1CT         599 77     S53AU         599 83     
QSO:  3543 CW 2010-08-07 2231 LY1CT         599 77     EW8OF         599 75     
QSO:  3543 CW 2010-08-07 2232 LY1CT         599 77     SM5CIL        599 65     
QSO:  3543 CW 2010-08-07 2232 LY1CT         599 77     DJ9DZ         599 62     
QSO:  3543 CW 2010-08-07 2233 LY1CT         599 77     YO2CJX        599 82     
QSO:  3543 CW 2010-08-07 2234 LY1CT         599 77     E77R          599 86     
QSO:  3543 CW 2010-08-07 2235 LY1CT         599 77     HA6NW         599 72     
QSO:  3512 CW 2010-08-07 2239 LY1CT         599 77     HG8C          599 76     
QSO:  3513 CW 2010-08-07 2239 LY1CT         599 77     SP2LNW        599 79     
QSO:  3514 CW 2010-08-07 2240 LY1CT         599 77     SM0IMJ        599 77     
QSO:  3515 CW 2010-08-07 2241 LY1CT         599 77     OK1FPS        599 89     
QSO:  3517 CW 2010-08-07 2242 LY1CT         599 77     GM4AFF        599 71     
QSO:  3519 CW 2010-08-07 2242 LY1CT         599 77     YL2PJ         599 69     
QSO:  3520 CW 2010-08-07 2243 LY1CT         599 77     LZ8E          599 81     
QSO:  3520 CW 2010-08-07 2243 LY1CT         599 77     UT3L          599 79     
QSO:  3523 CW 2010-08-07 2244 LY1CT         599 77     YR9F          599 88     
QSO:  3526 CW 2010-08-07 2246 LY1CT         599 77     UA4CCG        599 73     
QSO:  3539 CW 2010-08-07 2247 LY1CT         599 77     YL5M          599 90     
QSO:  3543 CW 2010-08-07 2248 LY1CT         599 77     LY4L          599 90     
QSO:  3550 CW 2010-08-07 2249 LY1CT         599 77     LY600KM       599 82     
QSO:  1818 CW 2010-08-07 2251 LY1CT         599 77     UA3RC         599 69     
QSO:  1819 CW 2010-08-07 2252 LY1CT         599 77     UW5U          599 74     
QSO:  1820 CW 2010-08-07 2253 LY1CT         599 77     DK6XZ         599 82     
QSO:  1821 CW 2010-08-07 2254 LY1CT         599 77     RT4F          599 86     
QSO:  1823 CW 2010-08-07 2255 LY1CT         599 77     F1AKK         599 95     
QSO:  1824 CW 2010-08-07 2256 LY1CT         599 77     LY4BF         599 72     
QSO:  1826 CW 2010-08-07 2257 LY1CT         599 77     UT4ZG         599 97     
QSO:  1828 CW 2010-08-07 2258 LY1CT         599 77     OH6M          599 90     
QSO:  1833 CW 2010-08-07 2258 LY1CT         599 77     OL3Z          599 83     
QSO:  1834 CW 2010-08-07 2302 LY1CT         599 77     LY9Y          599 65     
QSO:  1832 CW 2010-08-07 2302 LY1CT         599 77     UA2FZ         599 82     
QSO:  1831 CW 2010-08-07 2303 LY1CT         599 77     UW2M          599 84     
QSO:  1834 CW 2010-08-07 2305 LY1CT         599 77     OK1FPS        599 89     
QSO:  1836 CW 2010-08-07 2307 LY1CT         599 77     RG3K          599 80     
QSO:  1838 CW 2010-08-07 2308 LY1CT         599 77     RA1AIP        599 98     
QSO:  1839 CW 2010-08-07 2309 LY1CT         599 77     E74A          599 77     
QSO:  1841 CW 2010-08-07 2309 LY1CT         599 77     RA1TV         599 71     
QSO:  1817 CW 2010-08-07 2310 LY1CT         599 77     OL6P          599 80     
QSO:  1821 CW 2010-08-07 2311 LY1CT         599 77     LY9A          599 75     
QSO:  1820 CW 2010-08-07 2311 LY1CT         599 77     E7DX          599 82     
QSO:  1822 CW 2010-08-07 2312 LY1CT         599 77     EU1AZ         599 87     
