START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-SSB
CALLSIGN: EE2W
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: EE2W
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-SSB CQWPX/ph/2019.
QSO: 14153 PH 2019-03-31 1757 EE2W          59 KQ2M          59 2912
QSO:  7100 PH 2019-03-31 2119 EE2W          59 159 UY2UQ         59 648
QSO:  7000 PH 2019-03-31 2122 EE2W          59 160 UT5UUV        59 111
QSO:  7098 PH 2019-03-31 2122 EE2W          59 0161 OM3IAG        59 0264
QSO:  7000 PH 2019-03-31 2123 EE2W          59 162 IU7BSH        59 107
QSO:  7098 PH 2019-03-31 2124 EE2W          59 0163 DJ1TO         59 0052
QSO:  7098 PH 2019-03-31 2125 EE2W          59 0164 YO6DBA        59 0098
QSO:  7000 PH 2019-03-31 2126 EE2W          59 165 IZ5RLK        59 109
QSO:  7098 PH 2019-03-31 2126 EE2W          59 0166 MX0SNB        59 0156
QSO:  7000 PH 2019-03-31 2127 EE2W          59 0167 GI4T          59 0906
QSO:  7098 PH 2019-03-31 2128 EE2W          59 0169 SE4E          59 0990
QSO:  7098 PH 2019-03-31 2129 EE2W          59 160 IU6JEI        59 164
QSO:  7098 PH 2019-03-31 2129 EE2W          59 171 S55G          59 111
QSO:  7020 PH 2019-03-31 2130 EE2W          59 173 RK3E          59 278
QSO:  7098 PH 2019-03-31 2130 EE2W          59 0172 PY9GC         59 0229
QSO:  7000 PH 2019-03-31 2131 EE2W          59 175 IU5ICR        59 131
QSO:  7098 PH 2019-03-31 2131 EE2W          59 174 VE2PIB        59 371
QSO:  7098 PH 2019-03-31 2131 EE2W          59 0176 YU1UO         59 0371
QSO:  7000 PH 2019-03-31 2132 EE2W          59 0177 PF1SCT        59 0256
QSO:  7098 PH 2019-03-31 2134 EE2W          59 0179 VE3DZ         59 2359
QSO:  7000 PH 2019-03-31 2135 EE2W          59 0180 E78IW         59 0046
QSO:  7098 PH 2019-03-31 2135 EE2W          59 0181 EI3CTB        59 0178
QSO:  7000 PH 2019-03-31 2136 EE2W          59 182 DL0NG         59 343
QSO:  7098 PH 2019-03-31 2137 EE2W          59 0183 LY5Q          59 0729
QSO:  7000 PH 2019-03-31 2138 EE2W          59 183 IV3UHL        59 259
QSO:  7098 PH 2019-03-31 2138 EE2W          59 0185 YO3APJ        59 1141
QSO:  7098 PH 2019-03-31 2139 EE2W          59 186 DK2AT         59 580
QSO:  7000 PH 2019-03-31 2141 EE2W          59 189 LY2NK         59 280
QSO:  7098 PH 2019-03-31 2141 EE2W          59 0188 G3Q           59 0994
QSO:  7098 PH 2019-03-31 2141 EE2W          59 0190 UX1VX         59 0292
QSO:  7000 PH 2019-03-31 2144 EE2W          59 191 OK1BLU        59 257
QSO:  7000 PH 2019-03-31 2144 EE2W          59 0182 OM2DT         59 0502
QSO:  1831 PH 2019-03-31 2147 EE2W          59 0193 I2WIJ         59 0641
QSO:  1834 PH 2019-03-31 2148 EE2W          59 194 IK0XBX        59 181
QSO:  1846 PH 2019-03-31 2149 EE2W          59 0195 UW2M          59 3852
QSO:  1847 PH 2019-03-31 2150 EE2W          59 0196 OT5A          59 0435
QSO:  1852 PH 2019-03-31 2151 EE2W          59 197 DL0JR         59 1019
QSO:  1856 PH 2019-03-31 2152 EE2W          59 198 RJ4P          59 3044
QSO:  1859 PH 2019-03-31 2152 EE2W          59 199 9A1A          59 0655
QSO:  1862 PH 2019-03-31 2153 EE2W          59 200 OM70KAP       59 0127
QSO:  1868 PH 2019-03-31 2155 EE2W          59 0201 UP2L          59 3754
QSO:  1882 PH 2019-03-31 2156 EE2W          59 202 YT6K          59 0382
QSO:  1870 PH 2019-03-31 2200 EE2W          59 203 LZ9W          59 0493
QSO:  1865 PH 2019-03-31 2201 EE2W          59 0204 LY29A         59 4013
QSO:  1800 PH 2019-03-31 2202 EE2W          59 205 HG0R          59 496
QSO:  1852 PH 2019-03-31 2203 EE2W          59 206 CN3A          59 306
QSO:  1837 PH 2019-03-31 2204 EE2W          59 0207 S573G         59 0688
QSO:  1849 PH 2019-03-31 2205 EE2W          59 208 IK0NMJ        59 130
QSO:  1874 PH 2019-03-31 2206 EE2W          59 209 SO4R          59 0297
QSO:  1885 PH 2019-03-31 2206 EE2W          59 210 DG0OKW        59 0337
QSO:  1888 PH 2019-03-31 2208 EE2W          59 0211 OK6Y          59 0226
QSO:  1893 PH 2019-03-31 2209 EE2W          59 0212 HG1S          59 0172
QSO:  1881 PH 2019-03-31 2210 EE2W          59 0213 UT4U          59 1545
QSO:  3605 PH 2019-03-31 2212 EE2W          59 0214 SV3RPQ        59 0451
QSO:  3610 PH 2019-03-31 2213 EE2W          59 215 DL6DH         59 0534
QSO:  3614 PH 2019-03-31 2214 EE2W          59 0216 OL9R          59 0959
QSO:  3620 PH 2019-03-31 2215 EE2W          59 0217 DB2B          59 0788
QSO:  3625 PH 2019-03-31 2216 EE2W          59 0218 DL1CG         59 0648
QSO:  3636 PH 2019-03-31 2217 EE2W          59 0219 9A1AA         59 1607
QSO:  3640 PH 2019-03-31 2217 EE2W          59 0220 HB90IQY       59 0714
QSO:  3643 PH 2019-03-31 2218 EE2W          59 0221 E74O          59 0244
QSO:  3500 PH 2019-03-31 2219 EE2W          59 222 PG00T         59 972
QSO:  3651 PH 2019-03-31 2219 EE2W          59 223 I1JTQ         59 831
QSO:  3665 PH 2019-03-31 2221 EE2W          59 0224 YO5OHO        59 0725
QSO:  3671 PH 2019-03-31 2223 EE2W          59 225 S54ZZ         59 1339
QSO:  3674 PH 2019-03-31 2223 EE2W          59 0226 UT6CW         59 0469
QSO:  3695 PH 2019-03-31 2226 EE2W          59 227 IW0HBY        59 283
QSO:  3699 PH 2019-03-31 2227 EE2W          59 0228 S58Y          59 2392
QSO:  3702 PH 2019-03-31 2228 EE2W          59 229 IO9A          59 3218
QSO:  3500 PH 2019-03-31 2229 EE2W          59 230 Z66Y          59 1556
QSO:  3710 PH 2019-03-31 2229 EE2W          59 231 SZ1A          59 2223
QSO:  3713 PH 2019-03-31 2230 EE2W          59 0232 ON1TO         59 1283
QSO:  3716 PH 2019-03-31 2231 EE2W          59 0233 YP0C          59 2462
QSO:  3500 PH 2019-03-31 2232 EE2W          59 0234 9A1CPB        59 2814
QSO:  3774 PH 2019-03-31 2233 EE2W          59 236 9A1A          59 1502
QSO:  3782 PH 2019-03-31 2234 EE2W          59 0237 LY29A         59 4053
QSO:  3709 PH 2019-03-31 2235 EE2W          59 238 YL3CW         59 1091
QSO:  3794 PH 2019-03-31 2235 EE2W          59 0239 D4C           59 1152
QSO:  3779 PH 2019-03-31 2236 EE2W          59 0240 SE0X          59 0876
QSO:  3500 PH 2019-03-31 2237 EE2W          59 241 CQ3J          59 0465
QSO:  3750 PH 2019-03-31 2238 EE2W          59 0243 9A5Y          59 3790
QSO:  3760 PH 2019-03-31 2238 EE2W          59 0242 IR6T          59 0767
QSO:  3744 PH 2019-03-31 2239 EE2W          59 0245 HA8A          59 2117
QSO:  3747 PH 2019-03-31 2239 EE2W          59 222 YT5A          59 0949
QSO:  3500 PH 2019-03-31 2240 EE2W          59 247 HB2T          59 0139
QSO:  3740 PH 2019-03-31 2240 EE2W          59 246 OL4C          59 1887
QSO:  3728 PH 2019-03-31 2241 EE2W          59 0248 S51YI         59 1124
QSO:  3722 PH 2019-03-31 2242 EE2W          59 250 TM6M          59 5212
QSO:  3725 PH 2019-03-31 2242 EE2W          59 0249 9A775O        59 1730
QSO:  3712 PH 2019-03-31 2244 EE2W          59 0252 UX5N          59 1117
QSO:  3716 PH 2019-03-31 2244 EE2W          59 0251 LN8W          59 0624
QSO:  3708 PH 2019-03-31 2245 EE2W          59 0253 UY7C          59 0551
QSO:  3704 PH 2019-03-31 2247 EE2W          59 254 DP6T          59 1743
QSO:  3696 PH 2019-03-31 2248 EE2W          59 0256 II1A          59 2951
QSO:  3699 PH 2019-03-31 2248 EE2W          59 255 LY9A          59 0722
QSO:  3695 PH 2019-03-31 2249 EE2W          59 257 CN3A          59 1204
QSO:  3689 PH 2019-03-31 2250 EE2W          59 0258 UP2L          59 3787
QSO:  3685 PH 2019-03-31 2253 EE2W          59 259 SP4DZT        59 612
QSO:  3680 PH 2019-03-31 2254 EE2W          59 260 HB9EOU        59 0957
QSO:  3655 PH 2019-03-31 2255 EE2W          59 0261 TM3Z          59 1630
QSO:  3634 PH 2019-03-31 2256 EE2W          59 0263 PE4BAS        59 0695
QSO:  3646 PH 2019-03-31 2256 EE2W          59 262 PC3T          59 0517
QSO:  3620 PH 2019-03-31 2258 EE2W          59 0264 SN9L          59 2189
QSO:  3617 PH 2019-03-31 2259 EE2W          59 265 LY7Z          59 3386
QSO:  3607 PH 2019-03-31 2300 EE2W          59 266 DK1KC         59 0746
QSO:  3605 PH 2019-03-31 2302 EE2W          59 0267 SP2KPD        59 1242
QSO:  3623 PH 2019-03-31 2302 EE2W          59 0268 S56B          59 1162
QSO:  3627 PH 2019-03-31 2303 EE2W          59 0269 EW5Z          59 2934
QSO:  3500 PH 2019-03-31 2305 EE2W          59 271 II2S          59 756
QSO:  3686 PH 2019-03-31 2305 EE2W          59 270 EU4E          59 910
QSO: 14261 PH 2019-03-31 2307 EE2W          59 272 WQ6X          59 1210
QSO: 14191 PH 2019-03-31 2310 EE2W          59 0273 KI6QDH        59 1066
QSO: 14247 PH 2019-03-31 2312 EE2W          59 0274 NO6T          59 3215
QSO: 14209 PH 2019-03-31 2319 EE2W          59 0275 V31VP         59 2197
QSO: 14160 PH 2019-03-31 2321 EE2W          59 0276 N7GP          59 1549
QSO:  3500 PH 2019-03-31 2326 EE2W          59 277 SN9A          59 756
QSO:  3634 PH 2019-03-31 2326 EE2W          59 0278 S53BB         59 0102
QSO:  3641 PH 2019-03-31 2327 EE2W          59 279 M7K           59 2577
QSO:  3647 PH 2019-03-31 2328 EE2W          59 0280 S54K          59 1675
QSO:  3500 PH 2019-03-31 2331 EE2W          59 281 LY71A         59 154
QSO:  3707 PH 2019-03-31 2332 EE2W          59 0282 DP6M          59 0654
QSO:  3713 PH 2019-03-31 2333 EE2W          59 284 WA1Z          59 3429
QSO:  3500 PH 2019-03-31 2334 EE2W          59 0283 YT1T          59 0908
QSO:  3717 PH 2019-03-31 2334 EE2W          59 0285 S57AL         59 2035
QSO: 03730 PH 2019-03-31 2336 EE2W          59 286 WB2ZAB        59 1864
QSO:  3749 PH 2019-03-31 2336 EE2W          59 287 HG7T          59 1207
QSO:  3500 PH 2019-03-31 2337 EE2W          59 0288 SP8R          59 1355
QSO:  3754 PH 2019-03-31 2337 EE2W          59 289 F5LIW         59 1279
QSO:  3758 PH 2019-03-31 2338 EE2W          59 290 II9P          59 791
QSO:  3765 PH 2019-03-31 2338 EE2W          59 0291 OT5A          59 1160
QSO:  3773 PH 2019-03-31 2339 EE2W          59 0292 W3LL          59 0862
QSO:  3698 PH 2019-03-31 2341 EE2W          59 293 7W7W          59 1431
QSO:  3799 PH 2019-03-31 2341 EE2W          59 294 9A73A         59 2967
QSO:  3793 PH 2019-03-31 2342 EE2W          59 0295 IR8D          59 1902
QSO:  3792 PH 2019-03-31 2343 EE2W          59 0296 WU2X          59 3116
QSO:  3787 PH 2019-03-31 2344 EE2W          59 0297 LY2FN         59 0508
QSO:  3779 PH 2019-03-31 2345 EE2W          59 0298 DP7D          59 0988
QSO:  3764 PH 2019-03-31 2348 EE2W          59 0299 EW6W          59 2987
QSO:  3737 PH 2019-03-31 2349 EE2W          59 0300 OP4K          59 1749
QSO:  3744 PH 2019-03-31 2350 EE2W          59 0301 RM9I          59 3121
QSO:  3720 PH 2019-03-31 2353 EE2W          59 0302 EI19RE        59 0768
QSO:  3687 PH 2019-03-31 2355 EE2W          59 303 RU1A          59 4801
QSO:  3654 PH 2019-03-31 2357 EE2W          59 0305 WA2FZB        59 0618
QSO:  3669 PH 2019-03-31 2357 EE2W          59 304 DG3FK         59 0532
QSO:  3622 PH 2019-03-31 2358 EE2W          59 307 UY2UQ         59 774
QSO:  3625 PH 2019-03-31 2358 EE2W          59 0306 DL4SKF        59 0544
QSO:  3500 PH 2019-03-31 2359 EE2W          59 308 DQ5M          59 0171
END-OF-LOG:
