START-OF-LOG: 3.0
CALLSIGN: NT0F
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 336428
NAME: Don Steele
LOCATION: IA
OPERATORS: NT0F
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6059.0
QSO: 14081 RY 2017-02-11 1527 NT0F          599 0001   IV3SKB        599 0693
QSO: 14129 RY 2017-02-11 1848 NT0F          599 0097   9A5Y          599 0746
QSO: 14129 RY 2017-02-11 1849 NT0F          599 0098   WA1NPZ        599 0093
QSO: 14129 RY 2017-02-11 1849 NT0F          599 0099   CF3IK         599 0064
QSO: 14129 RY 2017-02-11 1849 NT0F          599 0100   TF1AM         599 0754
QSO: 14129 RY 2017-02-11 1850 NT0F          599 0101   K2AL          599 0163
QSO: 14129 RY 2017-02-11 1854 NT0F          599 0102   AB1J          599 0153
QSO: 14129 RY 2017-02-11 1855 NT0F          599 0103   CG3IAE        599 0124
QSO: 14129 RY 2017-02-11 1856 NT0F          599 0104   KR7LD         599 0244
QSO: 14129 RY 2017-02-11 1856 NT0F          599 0105   WS9M          599 0024
QSO: 14129 RY 2017-02-11 1857 NT0F          599 0106   VE2NMB        599 0255
QSO: 14129 RY 2017-02-11 1858 NT0F          599 0107   KF2OG         599 0197
QSO: 14129 RY 2017-02-11 1858 NT0F          599 0108   NC6DX         599 0292
QSO: 14129 RY 2017-02-11 1859 NT0F          599 0109   N1RR          599 0089
QSO: 14129 RY 2017-02-11 1900 NT0F          599 0110   KE2D          599 0158
QSO: 14129 RY 2017-02-11 1901 NT0F          599 0111   AI6KG         599 0026
QSO: 14129 RY 2017-02-11 1902 NT0F          599 0112   CG5TLW        599 0041
QSO: 14129 RY 2017-02-11 1902 NT0F          599 0113   WQ6K          599 0763
QSO: 14129 RY 2017-02-11 1904 NT0F          599 0114   N1FF          599 0141
QSO: 14129 RY 2017-02-11 1904 NT0F          599 0115   W4UAT         599 0129
QSO: 14129 RY 2017-02-11 1905 NT0F          599 0116   AK2S          599 0159
QSO: 14129 RY 2017-02-11 1906 NT0F          599 0117   KR1ST         599 0268
QSO: 14129 RY 2017-02-11 1906 NT0F          599 0118   N6QQ          599 0127
QSO: 14129 RY 2017-02-11 1907 NT0F          599 0119   KU6W          599 0713
QSO: 14129 RY 2017-02-11 1907 NT0F          599 0120   VE2BVV        599 0240
QSO: 14129 RY 2017-02-11 1909 NT0F          599 0121   K2LNS         599 0449
QSO: 14129 RY 2017-02-11 1910 NT0F          599 0122   W7KPL         599 0032
QSO: 14129 RY 2017-02-11 1912 NT0F          599 0123   CU5AQ         599 0129
QSO: 14129 RY 2017-02-11 1914 NT0F          599 0124   KG1V          599 0032
QSO: 21116 RY 2017-02-11 1915 NT0F          599 0125   PY2KJ         599 0097
QSO: 14129 RY 2017-02-11 1915 NT0F          599 0126   VE2FK         599 0440
QSO: 21100 RY 2017-02-11 1920 NT0F          599 0127   ZZ2T          599 0528
QSO: 14129 RY 2017-02-11 1920 NT0F          599 0128   AK7O          599 0069
QSO: 21097 RY 2017-02-11 1922 NT0F          599 0129   NO6F          599 0685
QSO: 14129 RY 2017-02-11 1924 NT0F          599 0130   WD5DBV        599 0433
QSO: 14129 RY 2017-02-11 1924 NT0F          599 0131   NN3RP         599 0044
QSO: 14129 RY 2017-02-11 1926 NT0F          599 0132   KF7F          599 0163
QSO: 21089 RY 2017-02-11 1927 NT0F          599 0133   PJ2T          599 0796
QSO: 14129 RY 2017-02-11 1928 NT0F          599 0134   KQ4LA         599 0146
QSO: 14129 RY 2017-02-11 1928 NT0F          599 0135   WB2COY        599 0243
QSO: 14129 RY 2017-02-11 1929 NT0F          599 0136   N1API         599 0086
QSO: 14129 RY 2017-02-11 1929 NT0F          599 0137   K6GHA         599 0135
QSO: 14129 RY 2017-02-11 1931 NT0F          599 0138   N2WK          599 0612
QSO: 21081 RY 2017-02-11 1933 NT0F          599 0139   ZV2C          599 0282
QSO: 21087 RY 2017-02-11 1935 NT0F          599 0140   CX5UA         599 0014
QSO: 21090 RY 2017-02-11 1945 NT0F          599 0141   KX7YT         599 0266
QSO: 14116 RY 2017-02-11 1947 NT0F          599 0142   WK5T          599 1441
QSO: 14115 RY 2017-02-11 1949 NT0F          599 0143   VC3A          599 0885
QSO: 14115 RY 2017-02-11 1950 NT0F          599 0144   NN6XX         599 0228
QSO: 14113 RY 2017-02-11 1952 NT0F          599 0145   VE1OP         599 0037
QSO: 14105 RY 2017-02-11 1957 NT0F          599 0146   KU4V          599 0221
QSO: 14103 RY 2017-02-11 2004 NT0F          599 0147   W1HBR         599 0184
QSO: 21102 RY 2017-02-11 2005 NT0F          599 0148   N7BV          599 1330
QSO: 14101 RY 2017-02-11 2007 NT0F          599 0149   AC4CA         599 0635
QSO: 14100 RY 2017-02-11 2008 NT0F          599 0150   EA5GX         599 0087
QSO: 21107 RY 2017-02-11 2011 NT0F          599 0151   WN6K          599 0469
QSO: 14097 RY 2017-02-11 2012 NT0F          599 0152   NK7U          599 0455
QSO: 14096 RY 2017-02-11 2013 NT0F          599 0153   KG7GYI        599 0367
QSO: 21108 RY 2017-02-11 2013 NT0F          599 0154   PY2UD         599 0279
QSO: 21109 RY 2017-02-11 2014 NT0F          599 0155   KA6WKE        599 0111
QSO: 14094 RY 2017-02-11 2016 NT0F          599 0156   KZ1W          599 1115
QSO: 14092 RY 2017-02-11 2018 NT0F          599 0157   WK7S          599 1320
QSO: 14092 RY 2017-02-11 2019 NT0F          599 0158   K5MPK         599 0037
QSO:  7055 RY 2017-02-11 2019 NT0F          599 0159   N2MM          599 0546
QSO: 14091 RY 2017-02-11 2021 NT0F          599 0160   CR3A          599 0775
QSO:  7057 RY 2017-02-11 2022 NT0F          599 0161   KG4CUY        599 0101
QSO:  7058 RY 2017-02-11 2024 NT0F          599 0162   NR4M          599 0687
QSO: 14088 RY 2017-02-11 2026 NT0F          599 0163   VA7KO         599 0617
QSO:  7082 RY 2017-02-11 2027 NT0F          599 0164   NW8S          599 0195
QSO: 14087 RY 2017-02-11 2029 NT0F          599 0165   NR4M          599 0519
QSO:  7084 RY 2017-02-11 2029 NT0F          599 0166   K3PP          599 0463
QSO:  7085 RY 2017-02-11 2030 NT0F          599 0167   ZF9CW         599 0646
QSO: 14085 RY 2017-02-11 2032 NT0F          599 0168   CO2JD         599 0359
QSO:  7086 RY 2017-02-11 2032 NT0F          599 0169   NF3R          599 0239
QSO:  7093 RY 2017-02-11 2035 NT0F          599 0170   KC9TZO        599 0066
QSO: 14082 RY 2017-02-11 2036 NT0F          599 0171   KE1S          599 0542
QSO: 14082 RY 2017-02-11 2036 NT0F          599 0172   KQ7W          599 0459
QSO:  7087 RY 2017-02-11 2039 NT0F          599 0173   N4VZ          599 0284
QSO:  7087 RY 2017-02-11 2040 NT0F          599 0174   WJ4HCP        599 0061
QSO:  7087 RY 2017-02-11 2041 NT0F          599 0175   KK4RXU        599 0072
QSO:  7087 RY 2017-02-11 2042 NT0F          599 0176   KA3GIK        599 0072
QSO:  7087 RY 2017-02-11 2042 NT0F          599 0177   N8BJQ         599 0386
QSO:  7087 RY 2017-02-11 2043 NT0F          599 0178   K9CT          599 0731
QSO: 14080 RY 2017-02-11 2044 NT0F          599 0179   W4MLB         599 0319
QSO:  7087 RY 2017-02-11 2045 NT0F          599 0180   NE0US         599 0693
QSO:  7090 RY 2017-02-11 2046 NT0F          599 0181   K0VC          599 0149
QSO:  7090 RY 2017-02-11 2048 NT0F          599 0182   NO7R          599 0128
QSO: 14080 RY 2017-02-11 2049 NT0F          599 0183   YV5IUA        599 0024
QSO:  7092 RY 2017-02-11 2053 NT0F          599 0184   WC2L          599 0180
QSO:  7086 RY 2017-02-11 2103 NT0F          599 0185   AA5AU         599 0066
QSO:  7084 RY 2017-02-11 2105 NT0F          599 0186   WA3ZSC        599 0085
QSO:  7084 RY 2017-02-11 2106 NT0F          599 0187   CF3IK         599 0084
QSO:  7084 RY 2017-02-11 2106 NT0F          599 0188   N4AU          599 0058
QSO:  7084 RY 2017-02-11 2108 NT0F          599 0189   W3CL          599 0227
QSO:  7084 RY 2017-02-11 2109 NT0F          599 0190   KG2GL         599 0037
QSO: 14096 RY 2017-02-11 2110 NT0F          599 0191   WB2JEP        599 0166
QSO:  7084 RY 2017-02-11 2111 NT0F          599 0192   N4QS          599 0193
QSO:  7084 RY 2017-02-11 2112 NT0F          599 0193   WB8SKP        599 0093
QSO:  7084 RY 2017-02-11 2112 NT0F          599 0194   W5KLF         599 0136
QSO: 14101 RY 2017-02-11 2113 NT0F          599 0195   NL7S          599 0132
QSO:  7084 RY 2017-02-11 2115 NT0F          599 0197   N2UZQ         599 0090
QSO:  7084 RY 2017-02-11 2116 NT0F          599 0198   W9PA          599 0566
QSO: 14106 RY 2017-02-11 2117 NT0F          599 0196   FG5LA         599 0401
QSO:  7084 RY 2017-02-11 2118 NT0F          599 0199   K2ITT         599 0002
QSO:  7084 RY 2017-02-11 2118 NT0F          599 0200   K0KX          599 0333
QSO:  7084 RY 2017-02-11 2119 NT0F          599 0201   W4VIC         599 0073
QSO:  7084 RY 2017-02-11 2119 NT0F          599 0202   VE3HG         599 0116
QSO: 14107 RY 2017-02-11 2120 NT0F          599 0203   K3SV          599 0012
QSO:  7084 RY 2017-02-11 2121 NT0F          599 0204   N3JNX         599 0021
QSO: 14108 RY 2017-02-11 2122 NT0F          599 0205   W7YAQ         599 0568
QSO:  7084 RY 2017-02-11 2122 NT0F          599 0206   KF2OG         599 0235
QSO:  7084 RY 2017-02-11 2123 NT0F          599 0207   KO3T          599 0038
QSO:  7084 RY 2017-02-11 2124 NT0F          599 0208   VA3DF         599 0533
QSO: 14111 RY 2017-02-11 2125 NT0F          599 0209   KE5PRL        599 0194
QSO: 14115 RY 2017-02-11 2127 NT0F          599 0210   K4KGG         599 0468
QSO: 14118 RY 2017-02-11 2136 NT0F          599 0211   W6SX          599 0753
QSO:  7044 RY 2017-02-11 2139 NT0F          599 0212   W3LL          599 1047
QSO: 14130 RY 2017-02-11 2139 NT0F          599 0213   KB7N          599 0078
QSO:  7046 RY 2017-02-11 2140 NT0F          599 0214   WF0T          599 0072
QSO:  7049 RY 2017-02-11 2141 NT0F          599 0215   NM9P          599 0055
QSO:  7051 RY 2017-02-11 2142 NT0F          599 0216   KK4HEG        599 0241
QSO:  7033 RY 2017-02-11 2214 NT0F          599 0217   VE3MGY        599 0232
QSO: 14125 RY 2017-02-11 2215 NT0F          599 0218   NN6NN         599 0193
QSO:  7035 RY 2017-02-11 2217 NT0F          599 0219   WA1FCN        599 0463
QSO: 14133 RY 2017-02-11 2220 NT0F          599 0220   VE7ACN        599 0195
QSO:  7040 RY 2017-02-11 2223 NT0F          599 0221   WT4O          599 0612
QSO: 14123 RY 2017-02-11 2224 NT0F          599 0222   KX7YT         599 0374
QSO: 14122 RY 2017-02-11 2226 NT0F          599 0223   CF2QR         599 0293
QSO: 14120 RY 2017-02-11 2227 NT0F          599 0224   AA7CR         599 0674
QSO:  7047 RY 2017-02-11 2229 NT0F          599 0225   WA8KHP        599 0622
QSO: 14113 RY 2017-02-11 2229 NT0F          599 0226   VE6TK         599 0369
QSO:  7050 RY 2017-02-11 2230 NT0F          599 0227   NE3H          599 0379
QSO:  7052 RY 2017-02-11 2232 NT0F          599 0228   N3CKI         599 0140
QSO: 14111 RY 2017-02-11 2232 NT0F          599 0229   N7ESU         599 0151
QSO:  7054 RY 2017-02-11 2233 NT0F          599 0230   AB0RX         599 0978
QSO:  7056 RY 2017-02-11 2234 NT0F          599 0231   VE3JI         599 0221
QSO: 14111 RY 2017-02-11 2234 NT0F          599 0232   KL4SD         599 0258
QSO: 14108 RY 2017-02-11 2237 NT0F          599 0233   WK1Q          599 0917
QSO: 14106 RY 2017-02-11 2239 NT0F          599 0234   NW6P          599 0148
QSO: 14101 RY 2017-02-11 2240 NT0F          599 0235   K7TQ          599 0504
QSO:  7058 RY 2017-02-11 2243 NT0F          599 0236   OL3A          599 0690
QSO:  7058 RY 2017-02-11 2244 NT0F          599 0237   IQ2CJ         599 0318
QSO:  7059 RY 2017-02-11 2245 NT0F          599 0238   IZ4NIC        599 0917
QSO: 14093 RY 2017-02-11 2247 NT0F          599 0239   KZ7X          599 0850
QSO:  7063 RY 2017-02-11 2249 NT0F          599 0240   UW3U          599 1236
QSO: 14081 RY 2017-02-11 2306 NT0F          599 0241   WP4WW         599 0167
QSO:  7065 RY 2017-02-11 2307 NT0F          599 0242   DP7D          599 0665
QSO:  7067 RY 2017-02-11 2308 NT0F          599 0243   OM2VL         599 1201
QSO:  7067 RY 2017-02-11 2308 NT0F          599 0244   KU4V          599 0349
QSO: 14082 RY 2017-02-11 2310 NT0F          599 0245   AC0C          599 1463
QSO:  7068 RY 2017-02-11 2310 NT0F          599 0246   SN7Q          599 1296
QSO:  7069 RY 2017-02-11 2311 NT0F          599 0247   W4PK          599 0620
QSO:  7069 RY 2017-02-11 2315 NT0F          599 0248   R7AB          599 0850
QSO:  7070 RY 2017-02-11 2317 NT0F          599 0249   CM2YV         599 0120
QSO:  7072 RY 2017-02-11 2319 NT0F          599 0250   IQ9UI         599 1516
QSO:  7073 RY 2017-02-11 2320 NT0F          599 0251   S57DX         599 0160
QSO:  7073 RY 2017-02-11 2320 NT0F          599 0252   LZ8E          599 1661
QSO:  7083 RY 2017-02-11 2327 NT0F          599 0253   W3JX          599 0341
QSO:  7085 RY 2017-02-11 2329 NT0F          599 0254   N3QE          599 1034
QSO:  3588 RY 2017-02-11 2329 NT0F          599 0255   W4GKM         599 0957
QSO:  3587 RY 2017-02-11 2330 NT0F          599 0256   NR4M          599 0434
QSO:  3582 RY 2017-02-11 2331 NT0F          599 0257   AA5AU         599 0250
QSO:  7087 RY 2017-02-11 2332 NT0F          599 0258   N0NI          599 0435
QSO:  7088 RY 2017-02-11 2333 NT0F          599 0259   K2LNS         599 0618
QSO:  7090 RY 2017-02-11 2334 NT0F          599 0260   KC2MBV        599 0046
QSO:  7090 RY 2017-02-11 2335 NT0F          599 0261   G8X           599 0426
QSO:  7091 RY 2017-02-11 2339 NT0F          599 0262   KP2BH         599 0068
QSO:  7093 RY 2017-02-11 2340 NT0F          599 0263   WV1K          599 0692
QSO:  7093 RY 2017-02-11 2340 NT0F          599 0264   KS4YX         599 0279
QSO:  3584 RY 2017-02-11 2342 NT0F          599 0265   N5TF          599 0105
QSO:  7094 RY 2017-02-11 2346 NT0F          599 0266   KB3LIX        599 0223
QSO:  7094 RY 2017-02-11 2348 NT0F          599 0267   K3MD          599 0596
QSO:  3585 RY 2017-02-11 2349 NT0F          599 0268   C6AKQ         599 0259
QSO:  7094 RY 2017-02-11 2350 NT0F          599 0269   WN8U          599 0088
QSO:  7094 RY 2017-02-11 2351 NT0F          599 0270   KC3GEM        599 0010
QSO:  7094 RY 2017-02-11 2352 NT0F          599 0271   N4CF          599 0131
QSO:  3586 RY 2017-02-11 2353 NT0F          599 0272   K4HAL         599 0229
QSO:  3588 RY 2017-02-11 2354 NT0F          599 0273   WK9U          599 0237
QSO:  3589 RY 2017-02-11 2355 NT0F          599 0274   CG3KI         599 0437
QSO:  7094 RY 2017-02-11 2358 NT0F          599 0275   K4FJW         599 0136
QSO:  3594 RY 2017-02-11 2359 NT0F          599 0276   KU2M          599 0850
QSO:  7097 RY 2017-02-12 0002 NT0F          599 0277   KG7GYI        599 0448
QSO:  7098 RY 2017-02-12 0004 NT0F          599 0278   AB4GG         599 0776
QSO:  7102 RY 2017-02-12 0006 NT0F          599 0279   KF2O          599 0749
QSO:  7100 RY 2017-02-12 0007 NT0F          599 0280   E79D          599 0204
QSO:  7097 RY 2017-02-12 0011 NT0F          599 0281   P49X          599 2495
QSO:  7092 RY 2017-02-12 0012 NT0F          599 0282   F4DSK         599 0297
QSO:  7092 RY 2017-02-12 0013 NT0F          599 0283   CG3TW         599 0372
QSO:  3583 RY 2017-02-12 0015 NT0F          599 0285   NE3F          599 0074
QSO:  3583 RY 2017-02-12 0015 NT0F          599 0286   W8JGU         599 0035
QSO:  3583 RY 2017-02-12 0016 NT0F          599 0287   K0GEO         599 0119
QSO:  7090 RY 2017-02-12 0017 NT0F          599 0284   KR4LO         599 0368
QSO:  3583 RY 2017-02-12 0018 NT0F          599 0288   N5FPW         599 0211
QSO:  3583 RY 2017-02-12 0019 NT0F          599 0289   WB8SKP        599 0045
QSO:  3583 RY 2017-02-12 0019 NT0F          599 0290   WQ2N          599 0434
QSO:  3583 RY 2017-02-12 0021 NT0F          599 0291   VA3WLD        599 0147
QSO:  3583 RY 2017-02-12 0021 NT0F          599 0292   KB3AAY        599 0324
QSO:  7088 RY 2017-02-12 0022 NT0F          599 0293   W8WOM         599 0220
QSO:  3583 RY 2017-02-12 0023 NT0F          599 0294   WS6K          599 0161
QSO:  7088 RY 2017-02-12 0024 NT0F          599 0295   4U1WB         599 0427
QSO:  7087 RY 2017-02-12 0026 NT0F          599 0296   C6AUM         599 0220
QSO:  3582 RY 2017-02-12 0033 NT0F          599 0297   K9CT          599 0370
QSO:  7083 RY 2017-02-12 0035 NT0F          599 0298   W3DQN         599 0243
QSO:  7082 RY 2017-02-12 0035 NT0F          599 0299   N3ALN         599 0255
QSO:  7073 RY 2017-02-12 0040 NT0F          599 0300   IQ6AN         599 1419
QSO:  7067 RY 2017-02-12 0041 NT0F          599 0301   KR1ST         599 0385
QSO:  3577 RY 2017-02-12 0042 NT0F          599 0302   CG3TW         599 0383
QSO:  7065 RY 2017-02-12 0043 NT0F          599 0303   IZ8EPX        599 1160
QSO:  7064 RY 2017-02-12 0043 NT0F          599 0304   KD3TB         599 0127
QSO:  7063 RY 2017-02-12 0045 NT0F          599 0305   NC6K          599 0345
QSO:  3573 RY 2017-02-12 0045 NT0F          599 0306   NW8S          599 0145
QSO:  7059 RY 2017-02-12 0046 NT0F          599 0307   VA2ES         599 0372
QSO:  3579 RY 2017-02-12 1233 NT0F          599 0308   N8BJQ         599 0659
QSO:  3580 RY 2017-02-12 1235 NT0F          599 0309   WB0N          599 0238
QSO:  3580 RY 2017-02-12 1235 NT0F          599 0310   W4UK          599 0481
QSO:  3582 RY 2017-02-12 1236 NT0F          599 0311   WA7LNW        599 0732
QSO:  3583 RY 2017-02-12 1238 NT0F          599 0312   KS9W          599 0190
QSO:  7036 RY 2017-02-12 1239 NT0F          599 0313   K7WP          599 0254
QSO:  3589 RY 2017-02-12 1240 NT0F          599 0314   W7YAQ         599 0958
QSO:  3592 RY 2017-02-12 1242 NT0F          599 0315   AI9T          599 0345
QSO:  7086 RY 2017-02-12 1244 NT0F          599 0316   WR1ST         599 0148
QSO:  3594 RY 2017-02-12 1248 NT0F          599 0317   N4JT          599 0123
QSO:  7041 RY 2017-02-12 1249 NT0F          599 0318   NO6F          599 1227
QSO:  3595 RY 2017-02-12 1249 NT0F          599 0319   W0GJ          599 0179
QSO:  3596 RY 2017-02-12 1250 NT0F          599 0320   WB8BZK        599 0297
QSO:  7046 RY 2017-02-12 1252 NT0F          599 0321   AK1W          599 1857
