START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: KZ5D
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KZ5D
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2022.
QSO: 28070 CW 2022-12-10 1336 KZ5D          599 LA OK1CZ         599 62
QSO: 28012 CW 2022-12-10 1419 KZ5D          599 LA PA0O          599 163
QSO: 28012 CW 2022-12-10 1420 KZ5D          599 LA K9KJ          599 IN
QSO: 28012 CW 2022-12-10 1420 KZ5D          599 LA OE5TXF        599 130
QSO: 28012 CW 2022-12-10 1423 KZ5D          599 LA F8CRS         599 0145
QSO: 28012 CW 2022-12-10 1423 KZ5D          599 LA LZ4A          599 356
QSO: 28087 CW 2022-12-10 1423 KZ5D          599 LA K4BAI         599 GA
QSO: 28012 CW 2022-12-10 1424 KZ5D          599 LA M2A           599 141
QSO: 28012 CW 2022-12-10 1427 KZ5D          599 LA LZ5DD         599 149
QSO: 28012 CW 2022-12-10 1427 KZ5D          599 LA SN0W          599 47
QSO: 28012 CW 2022-12-10 1428 KZ5D          599 LA IK2PFL        599 0498
QSO: 28012 CW 2022-12-10 1429 KZ5D          599 LA N3CKI         599 NC
QSO: 28012 CW 2022-12-10 1430 KZ5D          599 LA PA1WX         599 83
QSO: 28012 CW 2022-12-10 1431 KZ5D          599 LA OZ8SW         599 57
QSO: 28012 CW 2022-12-10 1433 KZ5D          599 LA DK5KK         599 121
QSO: 28012 CW 2022-12-10 1434 KZ5D          599 LA K1ESE         599 ME
QSO: 28012 CW 2022-12-10 1435 KZ5D          599 LA DJ4WT         599 0055
QSO: 28012 CW 2022-12-10 1435 KZ5D          599 LA IZ4JMA        599 0074
QSO: 28074 CW 2022-12-10 1436 KZ5D          599 LA AD5A          599 TX
QSO: 28012 CW 2022-12-10 1437 KZ5D          599 LA IK3ORD        599 0231
QSO: 28012 CW 2022-12-10 1438 KZ5D          599 LA DL0RUS        599 192
QSO: 28012 CW 2022-12-10 1438 KZ5D          599 LA G3YPP         599 41
QSO: 28012 CW 2022-12-10 1439 KZ5D          599 LA G3P           599 0278
QSO: 28012 CW 2022-12-10 1439 KZ5D          599 LA HA6FQ         599 216
QSO: 28012 CW 2022-12-10 1439 KZ5D          599 LA IZ8EPX        599 0358
QSO: 28012 CW 2022-12-10 1439 KZ5D          599 LA W1FJ          599 MA
QSO: 28012 CW 2022-12-10 1440 KZ5D          599 LA MI5K          599 16
QSO: 28012 CW 2022-12-10 1441 KZ5D          599 LA 9A5Y          599 830
QSO: 28012 CW 2022-12-10 1442 KZ5D          599 LA HA8YU         599 9
QSO: 28012 CW 2022-12-10 1443 KZ5D          599 LA F8DGY         599 339
QSO: 28042 CW 2022-12-10 1445 KZ5D          599 LA M5S           599 0101
QSO: 28009 CW 2022-12-10 1447 KZ5D          599 LA N9RV          599 MT
QSO: 28089 CW 2022-12-10 1500 KZ5D          599 LA G4IIY         599 297
QSO: 28000 CW 2022-12-10 1507 KZ5D          599 LA GU4CHY        599 105
QSO: 28019 CW 2022-12-10 1508 KZ5D          599 LA M2G           599 285
QSO: 28027 CW 2022-12-10 1510 KZ5D          599 LA K2LE          599 VT
QSO: 28066 CW 2022-12-10 1516 KZ5D          599 LA DK2GZ         599 69
QSO: 28012 CW 2022-12-10 1528 KZ5D          599 LA N5CR          599 WA
QSO: 28012 CW 2022-12-10 1528 KZ5D          599 LA W9NXM         599 IL
QSO: 28012 CW 2022-12-10 1529 KZ5D          599 LA KT0P          599 MT
QSO: 28000 CW 2022-12-10 1530 KZ5D          599 LA F5ICC         599 108
QSO: 28012 CW 2022-12-10 1530 KZ5D          599 LA W1LJD         599 NH
QSO: 28012 CW 2022-12-10 1531 KZ5D          599 LA G4AMT         599 137
QSO: 28012 CW 2022-12-10 1531 KZ5D          599 LA VE6WQ         599 AB
QSO: 28012 CW 2022-12-10 1531 KZ5D          599 LA W7TMT         599 WA
QSO: 28032 CW 2022-12-10 1536 KZ5D          599 LA OY1CT         599 444
QSO: 28026 CW 2022-12-10 1539 KZ5D          599 LA GM4ZUK        599 0192
QSO: 28011 CW 2022-12-10 1541 KZ5D          599 LA K1XM          599 MA
QSO: 28012 CW 2022-12-10 1541 KZ5D          599 LA KU1N          599 MA
QSO: 28012 CW 2022-12-10 1541 KZ5D          599 LA W9QL          599 IL
QSO: 28012 CW 2022-12-10 1542 KZ5D          599 LA AB3CX         599 NY
QSO: 28012 CW 2022-12-10 1543 KZ5D          599 LA W8FJ          599 PA
QSO: 28000 CW 2022-12-10 1544 KZ5D          599 LA KS7T          599 MT
QSO: 28011 CW 2022-12-10 1544 KZ5D          599 LA N6TV          599 CA
QSO: 28012 CW 2022-12-10 1544 KZ5D          599 LA AJ1AJ         599 NH
QSO: 28000 CW 2022-12-10 1545 KZ5D          599 LA AF9J          599 WI
QSO: 28012 CW 2022-12-10 1545 KZ5D          599 LA VE3TM         599 ON
QSO: 28012 CW 2022-12-10 1546 KZ5D          599 LA K7NXL         599 WA
QSO: 28012 CW 2022-12-10 1546 KZ5D          599 LA K9PW          599 IL
QSO: 28012 CW 2022-12-10 1546 KZ5D          599 LA KR2AA         599 NY
QSO: 28012 CW 2022-12-10 1546 KZ5D          599 LA WA3AAN        599 PA
QSO: 28012 CW 2022-12-10 1548 KZ5D          599 LA NN7M          599 WA
QSO: 28012 CW 2022-12-10 1548 KZ5D          599 LA VE3QO         599 ON
QSO: 28012 CW 2022-12-10 1549 KZ5D          599 LA KG5TA         599 PA
QSO: 28012 CW 2022-12-10 1550 KZ5D          599 LA N9NC          599 NH
QSO: 28036 CW 2022-12-10 1551 KZ5D          599 LA F5VHY         599 218
QSO: 28011 CW 2022-12-10 1552 KZ5D          599 LA DM0A          599 0707
QSO: 28012 CW 2022-12-10 1552 KZ5D          599 LA N6MZ          599 WA
QSO: 28016 CW 2022-12-10 1746 KZ5D          599 LA K0TT          599 MN
QSO: 28021 CW 2022-12-10 1747 KZ5D          599 LA W0UA          599 CO
QSO: 28038 CW 2022-12-10 1749 KZ5D          599 LA AA3B          599 PA
QSO: 28038 CW 2022-12-10 1749 KZ5D          599 LA N4CWZ         599 NC
QSO: 28038 CW 2022-12-10 1751 KZ5D          599 LA NF1O          599 NH
QSO: 28038 CW 2022-12-10 1751 KZ5D          599 LA WQ5L          599 MS
QSO: 28038 CW 2022-12-10 1752 KZ5D          599 LA K4WI          599 AL
QSO: 28038 CW 2022-12-10 1752 KZ5D          599 LA VA2CZ         599 QC
QSO: 28038 CW 2022-12-10 1752 KZ5D          599 LA VA2EBI        599 QC
QSO: 28037 CW 2022-12-10 1753 KZ5D          599 LA VE5UF         599 SK
QSO: 28038 CW 2022-12-10 1753 KZ5D          599 LA KA5WSS        599 CA
QSO: 28038 CW 2022-12-10 1753 KZ5D          599 LA KA6BIM        599 OR
QSO: 28038 CW 2022-12-10 1753 KZ5D          599 LA N5XZ          599 TX
QSO: 28038 CW 2022-12-10 1753 KZ5D          599 LA W3SM          599 CT
QSO: 28037 CW 2022-12-10 1754 KZ5D          599 LA NX6T          599 CA
QSO: 28038 CW 2022-12-10 1754 KZ5D          599 LA VE9VIC        599 NB
QSO: 28037 CW 2022-12-10 1755 KZ5D          599 LA W4WF          599 FL
QSO: 28038 CW 2022-12-10 1755 KZ5D          599 LA WA1FCN        599 AL
QSO: 28038 CW 2022-12-10 1756 KZ5D          599 LA KQ7I          599 OR
QSO: 28038 CW 2022-12-10 1756 KZ5D          599 LA WS7V          599 WA
QSO: 28000 CW 2022-12-10 1757 KZ5D          599 LA VE2OXP        599 QC
QSO: 28000 CW 2022-12-10 1757 KZ5D          599 LA W7GB          599 WA
QSO: 28038 CW 2022-12-10 1757 KZ5D          599 LA WA7BNM        599 CA
QSO: 28038 CW 2022-12-10 1758 KZ5D          599 LA N7UVH         599 ID
QSO: 28038 CW 2022-12-10 1759 KZ5D          599 LA K9OM          599 FL
QSO: 28038 CW 2022-12-10 1759 KZ5D          599 LA KK7A          599 ID
QSO: 28038 CW 2022-12-10 1800 KZ5D          599 LA W1IG          599 CT
QSO: 28038 CW 2022-12-10 1800 KZ5D          599 LA W7ZRC         599 ID
QSO: 28000 CW 2022-12-10 1801 KZ5D          599 LA W7GF          599 OR
QSO: 28000 CW 2022-12-10 1801 KZ5D          599 LA WJ1MK         599 NH
QSO: 28038 CW 2022-12-10 1801 KZ5D          599 LA VE4EA         599 MB
QSO: 28001 CW 2022-12-10 1802 KZ5D          599 LA KG1V          599 NH
QSO: 28038 CW 2022-12-10 1802 KZ5D          599 LA AA2A          599 MA
QSO: 28038 CW 2022-12-10 1802 KZ5D          599 LA K7MK          599 ID
QSO: 28037 CW 2022-12-10 1803 KZ5D          599 LA K3JO          599 MA
QSO: 28038 CW 2022-12-10 1803 KZ5D          599 LA AB6BR         599 CA
QSO: 28038 CW 2022-12-10 1804 KZ5D          599 LA K6GHA         599 CA
QSO: 28038 CW 2022-12-10 1805 KZ5D          599 LA W2DAN         599 RI
QSO: 28038 CW 2022-12-10 1806 KZ5D          599 LA W1AST         599 MA
QSO: 28038 CW 2022-12-10 1808 KZ5D          599 LA N6NT          599 NC
QSO: 28038 CW 2022-12-10 1809 KZ5D          599 LA K9CT          599 IL
QSO: 28038 CW 2022-12-10 1810 KZ5D          599 LA K6KM          599 CA
QSO: 28038 CW 2022-12-10 1811 KZ5D          599 LA K6CTA         599 CA
QSO: 28038 CW 2022-12-10 1811 KZ5D          599 LA K6NR          599 CA
QSO: 28038 CW 2022-12-10 1811 KZ5D          599 LA KB1VUN        599 NH
QSO: 28038 CW 2022-12-10 1811 KZ5D          599 LA WA0WWW        599 WA
QSO: 28038 CW 2022-12-10 1812 KZ5D          599 LA KH6LC         599 HI
QSO: 28038 CW 2022-12-10 1812 KZ5D          599 LA WO2T          599 NJ
QSO: 28038 CW 2022-12-10 1813 KZ5D          599 LA N7ESU         599 ID
QSO: 28038 CW 2022-12-10 1814 KZ5D          599 LA VE7XF         599 BC
QSO: 28038 CW 2022-12-10 1816 KZ5D          599 LA W1WBB         599 RI
QSO: 28038 CW 2022-12-10 1818 KZ5D          599 LA K7GS          599 WA
QSO: 28038 CW 2022-12-10 1819 KZ5D          599 LA WN6W          599 OR
QSO: 28000 CW 2022-12-10 1820 KZ5D          599 LA WA6FGV        599 CA
QSO: 28038 CW 2022-12-10 1820 KZ5D          599 LA N4BP          599 FL
QSO: 28038 CW 2022-12-10 1820 KZ5D          599 LA N7VM          599 CA
QSO: 28038 CW 2022-12-10 1821 KZ5D          599 LA AA0FO         599 KS
QSO: 28038 CW 2022-12-10 1821 KZ5D          599 LA N3ER          599 MA
QSO: 28038 CW 2022-12-10 1821 KZ5D          599 LA PY2RSA        599 274
QSO: 28038 CW 2022-12-10 1821 KZ5D          599 LA W1TC          599 MA
QSO: 28038 CW 2022-12-10 1822 KZ5D          599 LA K4DR          599 TN
QSO: 28037 CW 2022-12-10 1823 KZ5D          599 LA N2NC          599 NJ
QSO: 28000 CW 2022-12-10 2158 KZ5D          599 LA K7EA          599 UT
QSO: 28044 CW 2022-12-10 2158 KZ5D          599 LA K2NV          599 NY
QSO: 28044 CW 2022-12-10 2158 KZ5D          599 LA N3ZZ          599 CA
QSO: 28044 CW 2022-12-10 2159 KZ5D          599 LA K5NA          599 TX
QSO: 28044 CW 2022-12-10 2159 KZ5D          599 LA N6GP          599 CA
QSO: 28027 CW 2022-12-10 2201 KZ5D          599 LA ZL2AGY        599 0158
QSO: 28032 CW 2022-12-10 2205 KZ5D          599 LA VE7CA         599 BC
QSO: 28032 CW 2022-12-10 2206 KZ5D          599 LA K5AX          599 TX
QSO: 28032 CW 2022-12-10 2206 KZ5D          599 LA WK6I          599 CA
QSO: 28032 CW 2022-12-10 2209 KZ5D          599 LA K7ZS          599 OR
QSO: 28032 CW 2022-12-10 2209 KZ5D          599 LA N5RZ          599 TX
QSO: 28032 CW 2022-12-10 2209 KZ5D          599 LA NA8V          599 MI
QSO: 28032 CW 2022-12-10 2209 KZ5D          599 LA VE5VG         599 SK
QSO: 28032 CW 2022-12-10 2210 KZ5D          599 LA N6TTV         599 CA
QSO: 28000 CW 2022-12-10 2211 KZ5D          599 LA KB6A          599 CA
QSO: 28032 CW 2022-12-10 2211 KZ5D          599 LA N6EP          599 CA
QSO: 28032 CW 2022-12-10 2211 KZ5D          599 LA W6RQ          599 CA
QSO: 28032 CW 2022-12-10 2214 KZ5D          599 LA JA1BJI        599 274
QSO: 28032 CW 2022-12-10 2215 KZ5D          599 LA KD7HU         599 MT
QSO: 28032 CW 2022-12-10 2216 KZ5D          599 LA JA7ACM        599 155
QSO: 28032 CW 2022-12-10 2216 KZ5D          599 LA K6EI          599 CA
QSO: 28032 CW 2022-12-10 2216 KZ5D          599 LA OG7A          599 353
QSO: 28032 CW 2022-12-10 2217 KZ5D          599 LA KN6BAZ        599 CA
QSO: 28032 CW 2022-12-10 2217 KZ5D          599 LA NC6Q          599 CA
QSO: 28022 CW 2022-12-10 2218 KZ5D          599 LA N3BB          599 TX
QSO: 28029 CW 2022-12-10 2219 KZ5D          599 LA K6RB          599 CA
QSO: 28030 CW 2022-12-10 2220 KZ5D          599 LA AL7LO         599 AK
QSO: 28038 CW 2022-12-10 2224 KZ5D          599 LA N7QS          599 MT
QSO: 28000 CW 2022-12-10 2225 KZ5D          599 LA KL7FDQ        599 WA
QSO: 28038 CW 2022-12-10 2225 KZ5D          599 LA WV7S          599 WA
QSO: 28038 CW 2022-12-10 2226 KZ5D          599 LA K6RIM         599 CA
QSO: 28038 CW 2022-12-10 2228 KZ5D          599 LA W4PK          599 VA
QSO: 28056 CW 2022-12-10 2228 KZ5D          599 LA JA7NVF        599 0429
QSO: 28038 CW 2022-12-10 2229 KZ5D          599 LA N9CK          599 WI
QSO: 28000 CW 2022-12-10 2230 KZ5D          599 LA W7ZI          599 OR
QSO: 28038 CW 2022-12-10 2230 KZ5D          599 LA JH1BNC        599 61
QSO: 28038 CW 2022-12-10 2231 KZ5D          599 LA K0TC          599 MN
QSO: 28038 CW 2022-12-10 2231 KZ5D          599 LA VE5ZX         599 SK
QSO: 28000 CW 2022-12-11 1406 KZ5D          599 LA SQ6MIH        599 121
QSO: 28042 CW 2022-12-11 1407 KZ5D          599 LA DL5XJ         599 231
QSO: 28043 CW 2022-12-11 1407 KZ5D          599 LA LZ6K          599 568
QSO: 28043 CW 2022-12-11 1408 KZ5D          599 LA SV8OVJ        599 323
QSO: 28043 CW 2022-12-11 1409 KZ5D          599 LA EA1ASG        599 41
QSO: 28005 CW 2022-12-11 1410 KZ5D          599 LA IS0AFM        599 0247
QSO: 28043 CW 2022-12-11 1413 KZ5D          599 LA G4PVM         599 108
QSO: 28043 CW 2022-12-11 1415 KZ5D          599 LA DQ2C          599 743
QSO: 28043 CW 2022-12-11 1415 KZ5D          599 LA HA5MA         599 200
QSO: 28000 CW 2022-12-11 1416 KZ5D          599 LA OK2ABU        599 162
QSO: 28000 CW 2022-12-11 1418 KZ5D          599 LA LZ1IQ         599 184
QSO: 28043 CW 2022-12-11 1418 KZ5D          599 LA G3MXH         599 28
QSO: 28043 CW 2022-12-11 1419 KZ5D          599 LA LZ7A          599 300
QSO: 28043 CW 2022-12-11 1420 KZ5D          599 LA DM7X          599 141
QSO: 28043 CW 2022-12-11 1421 KZ5D          599 LA M0WLF         599 198
QSO: 28043 CW 2022-12-11 1421 KZ5D          599 LA SV1BJW        599 448
QSO: 28043 CW 2022-12-11 1422 KZ5D          599 LA HA7MF         599 286
QSO: 28043 CW 2022-12-11 1424 KZ5D          599 LA 9A7ZZ         599 049
QSO: 28000 CW 2022-12-11 1425 KZ5D          599 LA F5PLC         599 112
QSO: 28043 CW 2022-12-11 1425 KZ5D          599 LA M0RYB         599 127
QSO: 28000 CW 2022-12-11 1426 KZ5D          599 LA E71A          599 80
QSO: 28043 CW 2022-12-11 1427 KZ5D          599 LA YT2RX         599 229
QSO: 28043 CW 2022-12-11 1429 KZ5D          599 LA VE9KK         599 NB
QSO: 28042 CW 2022-12-11 1430 KZ5D          599 LA DK5QN         599 488
QSO: 28043 CW 2022-12-11 1430 KZ5D          599 LA GM0AZC        599 21
QSO: 28000 CW 2022-12-11 1431 KZ5D          599 LA DL9ZP         599 316
QSO: 28043 CW 2022-12-11 1431 KZ5D          599 LA AE1T          599 NH
QSO: 28043 CW 2022-12-11 1431 KZ5D          599 LA OZ1ADL        599 663
QSO: 28043 CW 2022-12-11 1432 KZ5D          599 LA W1PY          599 MA
QSO: 28031 CW 2022-12-11 1434 KZ5D          599 LA 5Z4VJ         599 1349
QSO: 28043 CW 2022-12-11 1435 KZ5D          599 LA EE4Y          599 567
QSO: 28043 CW 2022-12-11 1435 KZ5D          599 LA K0VBU         599 KS
QSO: 28043 CW 2022-12-11 1435 KZ5D          599 LA VE3LC         599 ON
QSO: 28043 CW 2022-12-11 1436 KZ5D          599 LA EA2KV         599 280
QSO: 28043 CW 2022-12-11 1436 KZ5D          599 LA IK8UND        599 0340
QSO: 28043 CW 2022-12-11 1440 KZ5D          599 LA LU4HK         599 201
QSO: 28043 CW 2022-12-11 1441 KZ5D          599 LA PC3M          599 217
QSO: 28042 CW 2022-12-11 1442 KZ5D          599 LA DL5JQ         599 0189
QSO: 28043 CW 2022-12-11 1442 KZ5D          599 LA OL1T          599 224
QSO: 28000 CW 2022-12-11 1443 KZ5D          599 LA DD3FH         599 266
QSO: 28043 CW 2022-12-11 1445 KZ5D          599 LA DJ4MH         599 319
QSO: 28043 CW 2022-12-11 1445 KZ5D          599 LA EA5LU         599 164
QSO: 28043 CW 2022-12-11 1445 KZ5D          599 LA VE6BBP        599 AB
QSO: 28019 CW 2022-12-11 1446 KZ5D          599 LA IZ3SQW        599 0278
QSO: 28043 CW 2022-12-11 1446 KZ5D          599 LA PA0GJV        599 169
QSO: 28043 CW 2022-12-11 1447 KZ5D          599 LA NE2V          599 NJ
QSO: 28043 CW 2022-12-11 1447 KZ5D          599 LA VE2FK         599 QC
QSO: 28043 CW 2022-12-11 1448 KZ5D          599 LA F5MMX         599 183
QSO: 28043 CW 2022-12-11 1448 KZ5D          599 LA G4FKA         599 461
QSO: 28043 CW 2022-12-11 1448 KZ5D          599 LA PA2TA         599 74
QSO: 28042 CW 2022-12-11 1452 KZ5D          599 LA EI5DI         599 033
QSO: 28042 CW 2022-12-11 1453 KZ5D          599 LA LZ5R          599 1632
QSO: 28043 CW 2022-12-11 1453 KZ5D          599 LA PA3DUU        599 126
QSO: 28043 CW 2022-12-11 1454 KZ5D          599 LA SV1RK         599 148
QSO: 28065 CW 2022-12-11 1454 KZ5D          599 LA MD2C          599 545
QSO: 28000 CW 2022-12-11 1458 KZ5D          599 LA F5JU          599 233
QSO: 28042 CW 2022-12-11 1459 KZ5D          599 LA G1GEY         599 0304
QSO: 28043 CW 2022-12-11 1459 KZ5D          599 LA N5AW          599 TX
QSO: 28043 CW 2022-12-11 1501 KZ5D          599 LA M0IPU         599 99
QSO: 28000 CW 2022-12-11 1504 KZ5D          599 LA F5SGI         599 195
QSO: 28000 CW 2022-12-11 1505 KZ5D          599 LA EA/PA5JF      599 317
QSO: 28043 CW 2022-12-11 1505 KZ5D          599 LA IK0FUX        599 200
QSO: 28043 CW 2022-12-11 1506 KZ5D          599 LA N1NN          599 MA
QSO: 28043 CW 2022-12-11 1506 KZ5D          599 LA PF5X          599 423
QSO: 28068 CW 2022-12-11 1508 KZ5D          599 LA N1TO          599 FL
QSO: 28033 CW 2022-12-11 1512 KZ5D          599 LA NO5W          599 LA
QSO: 28039 CW 2022-12-11 1513 KZ5D          599 LA K5KG          599 FL
QSO: 28045 CW 2022-12-11 1521 KZ5D          599 LA AD8JQ         599 MA
QSO: 28000 CW 2022-12-11 1524 KZ5D          599 LA K6YK          599 CA
QSO: 28046 CW 2022-12-11 1524 KZ5D          599 LA K3PA          599 KS
QSO: 28078 CW 2022-12-11 1528 KZ5D          599 LA KI7Y          599 OR
QSO: 28092 CW 2022-12-11 1531 KZ5D          599 LA CT7AIX        599 122
QSO: 28000 CW 2022-12-11 1533 KZ5D          599 LA IT9RZU        599 473
QSO: 28082 CW 2022-12-11 1534 KZ5D          599 LA N4FP          599 FL
QSO: 28092 CW 2022-12-11 1535 KZ5D          599 LA G4HZV         599 145
QSO: 28092 CW 2022-12-11 1535 KZ5D          599 LA K1LZ          599 ME
QSO: 28092 CW 2022-12-11 1535 KZ5D          599 LA W6NV          599 CA
QSO: 28000 CW 2022-12-11 1538 KZ5D          599 LA EA5JJN        599 356
QSO: 28092 CW 2022-12-11 1538 KZ5D          599 LA AF7NX         599 OR
QSO: 28104 CW 2022-12-11 1550 KZ5D          599 LA AC5K          599 MO
QSO: 28096 CW 2022-12-11 1551 KZ5D          599 LA WU2M          599 NY
QSO: 28096 CW 2022-12-11 1552 KZ5D          599 LA EA7Q          599 615
QSO: 28096 CW 2022-12-11 1553 KZ5D          599 LA W0VX          599 TX
QSO: 28096 CW 2022-12-11 1553 KZ5D          599 LA WA8ZNC        599 WA
QSO: 28000 CW 2022-12-11 1554 KZ5D          599 LA KN7A          599 OR
QSO: 28000 CW 2022-12-11 1554 KZ5D          599 LA VE3FAC        599 ON
QSO: 28096 CW 2022-12-11 1555 KZ5D          599 LA VA3PAF        599 ON
QSO: 28031 CW 2022-12-11 1556 KZ5D          599 LA KC7V          599 AZ
QSO: 28014 CW 2022-12-11 1558 KZ5D          599 VA MM3T          599 68
QSO: 28097 CW 2022-12-11 1559 KZ5D          599 PA WA1F          599 FL
QSO: 28000 CW 2022-12-11 1601 KZ5D          599 LA AI2U          599 NY
QSO: 28095 CW 2022-12-11 1601 KZ5D          599 LA N2NT          599 NJ
QSO: 28096 CW 2022-12-11 1601 KZ5D          599 LA N1CGP         599 ME
QSO: 28096 CW 2022-12-11 1601 KZ5D          599 LA VE3SMA        599 ON
QSO: 28000 CW 2022-12-11 1603 KZ5D          599 LA W7MTL         599 OR
QSO: 28094 CW 2022-12-11 1605 KZ5D          599 LA VE3EJ         599 ON
QSO: 28096 CW 2022-12-11 1607 KZ5D          599 LA AD4EB         599 TN
QSO: 28096 CW 2022-12-11 1607 KZ5D          599 LA KG7CW         599 ID
QSO: 28096 CW 2022-12-11 1608 KZ5D          599 LA EA3OH         599 124
QSO: 28096 CW 2022-12-11 1608 KZ5D          599 LA VE3EUS        599 ON
QSO: 28096 CW 2022-12-11 1608 KZ5D          599 LA W7ZR          599 NV
QSO: 28096 CW 2022-12-11 1609 KZ5D          599 LA W2UP          599 CO
QSO: 28096 CW 2022-12-11 1611 KZ5D          599 LA I4VEQ         599 0108
QSO: 28096 CW 2022-12-11 1611 KZ5D          599 LA N4ZZ          599 TN
QSO: 28096 CW 2022-12-11 1612 KZ5D          599 LA K7JF          599 WA
QSO: 28096 CW 2022-12-11 1613 KZ5D          599 LA VE3KOT        599 ON
QSO: 28095 CW 2022-12-11 1614 KZ5D          599 LA KM3T          599 NH
QSO: 28096 CW 2022-12-11 1614 KZ5D          599 LA N7GP          599 AZ
QSO: 28096 CW 2022-12-11 1615 KZ5D          599 LA EA3CWT        599 106
QSO: 28096 CW 2022-12-11 1615 KZ5D          599 LA K7SS          599 WA
QSO: 28096 CW 2022-12-11 1616 KZ5D          599 LA VA3OKG        599 ON
QSO: 28000 CW 2022-12-11 1617 KZ5D          599 LA KN7Y          599 AZ
QSO: 28095 CW 2022-12-11 1617 KZ5D          599 LA NN7CW         599 FL
QSO: 28000 CW 2022-12-11 1618 KZ5D          599 LA W1OHM         599 CT
QSO: 28096 CW 2022-12-11 1618 KZ5D          599 LA K6WSC         599 AZ
QSO: 28096 CW 2022-12-11 1618 KZ5D          599 LA NC6V          599 CA
QSO: 28000 CW 2022-12-11 1619 KZ5D          599 LA EI8GP         599 107
QSO: 28096 CW 2022-12-11 1619 KZ5D          599 LA NJ1F          599 NY
QSO: 28096 CW 2022-12-11 1620 KZ5D          599 LA W6AYC         599 CA
QSO: 28096 CW 2022-12-11 1621 KZ5D          599 LA AD7MC         599 WA
QSO: 28095 CW 2022-12-11 1622 KZ5D          599 LA EA3O          599 0425
QSO: 28000 CW 2022-12-11 1623 KZ5D          599 LA KD7UO         599 WA
QSO: 28000 CW 2022-12-11 1623 KZ5D          599 LA WB2AMU        599 NY
QSO: 28095 CW 2022-12-11 1625 KZ5D          599 LA F5PHW         599 211
QSO: 28096 CW 2022-12-11 1625 KZ5D          599 LA NE8P          599 FL
QSO: 28096 CW 2022-12-11 1625 KZ5D          599 LA WA7AXT        599 WA
QSO: 28096 CW 2022-12-11 1626 KZ5D          599 LA W1VEM         599 CT
QSO: 28096 CW 2022-12-11 1627 KZ5D          599 LA K7TD          599 CO
QSO: 28000 CW 2022-12-11 1628 KZ5D          599 LA EE5X          599 201
QSO: 28096 CW 2022-12-11 1628 KZ5D          599 LA AF5J          599 TX
