START-OF-LOG: 3.0
ARRL-SECTION:
CONTEST: CQ-WW-CW
CALLSIGN: SM6PPS
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 23712
OPERATORS: SM6PPS
CLUB:
NAME: Göran Sandin
SOAPBOX: 5 watt or less were used for all QSO's
SOAPBOX: Actual frequency not 100% correct for all QSOs, band should be right
SOAPBOX: (I hope), had problem with rig interface a few times.
QSO:  7034 CW 2012-11-24 0943 SM6PPS        599 14     DR1A          599 14
QSO:  7041 CW 2012-11-24 0950 SM6PPS        599 14     OH6R          599 15
QSO: 14002 CW 2012-11-24 1000 SM6PPS        599 14     HA7GN         599 15
QSO: 14009 CW 2012-11-24 1003 SM6PPS        599 14     DM3MM         599 14
QSO: 14011 CW 2012-11-24 1005 SM6PPS        599 14     RK4FM         599 16
QSO: 14013 CW 2012-11-24 1006 SM6PPS        599 14     S59ABC        599 15
QSO: 14014 CW 2012-11-24 1008 SM6PPS        599 14     RO2E          599 16
QSO: 14021 CW 2012-11-24 1013 SM6PPS        599 14     HG1S          599 15
QSO: 14028 CW 2012-11-24 1017 SM6PPS        599 14     OL9Z          599 15
QSO: 14032 CW 2012-11-24 1018 SM6PPS        599 14     TM5Y          599 14
QSO: 14032 CW 2012-11-24 1019 SM6PPS        599 14     OM5WW         599 15
QSO: 14033 CW 2012-11-24 1021 SM6PPS        599 14     OM7M          599 15
QSO: 14042 CW 2012-11-24 1031 SM6PPS        599 14     Z38N          599 15
QSO: 14044 CW 2012-11-24 1033 SM6PPS        599 14     TF2CW         599 40
QSO: 14051 CW 2012-11-24 1035 SM6PPS        599 14     HG1A          599 15
QSO: 14052 CW 2012-11-24 1037 SM6PPS        599 14     RM2U          599 16
QSO: 14053 CW 2012-11-24 1038 SM6PPS        599 14     HG4F          599 15
QSO: 14069 CW 2012-11-24 1042 SM6PPS        599 14     SO9Q          599 15
QSO: 14076 CW 2012-11-24 1044 SM6PPS        599 14     OQ5M          599 14
QSO: 14084 CW 2012-11-24 1046 SM6PPS        599 14     G5O           599 14
QSO: 14087 CW 2012-11-24 1048 SM6PPS        599 14     RA0SMS        599 18
QSO: 14095 CW 2012-11-24 1050 SM6PPS        599 14     YT2ISM        599 15
QSO: 28017 CW 2012-11-24 1146 SM6PPS        599 14     TC2M          599 20
QSO: 28026 CW 2012-11-24 1147 SM6PPS        599 14     RN6MA         599 16
QSO: 28031 CW 2012-11-24 1148 SM6PPS        599 14     ED1R          599 14
QSO: 28076 CW 2012-11-24 1200 SM6PPS        599 14     J43J          599 20
QSO: 28102 CW 2012-11-24 1204 SM6PPS        599 14     RY7G          599 16
QSO: 28026 CW 2012-11-24 1206 SM6PPS        599 14     RT7T          599 16
QSO: 28040 CW 2012-11-24 1208 SM6PPS        599 14     SV1ENG        599 20
QSO: 28056 CW 2012-11-24 1209 SM6PPS        599 14     EA2EA         599 14
QSO: 21002 CW 2012-11-24 1216 SM6PPS        599 14     E74Y          599 15
QSO: 21003 CW 2012-11-24 1217 SM6PPS        599 14     RW4W          599 16
QSO: 21010 CW 2012-11-24 1219 SM6PPS        599 14     YR1C          599 20
QSO: 21021 CW 2012-11-24 1223 SM6PPS        599 14     4O3A          599 15
QSO: 21021 CW 2012-11-24 1225 SM6PPS        599 14     YU1KX         599 15
QSO: 21038 CW 2012-11-24 1228 SM6PPS        599 14     YO9BPX        599 20
QSO: 21054 CW 2012-11-24 1232 SM6PPS        599 14     YT2W          599 15
QSO: 21069 CW 2012-11-24 1235 SM6PPS        599 14     YU5A          599 15
QSO: 21073 CW 2012-11-24 1236 SM6PPS        599 14     YT5M          599 15
QSO: 21097 CW 2012-11-24 1241 SM6PPS        599 14     LZ7A          599 20
QSO: 21104 CW 2012-11-24 1243 SM6PPS        599 14     RT5G          599 16
QSO: 21110 CW 2012-11-24 1244 SM6PPS        599 14     UR3HC         599 16
QSO: 21112 CW 2012-11-24 1245 SM6PPS        599 14     UU7J          599 16
QSO: 14001 CW 2012-11-24 1335 SM6PPS        599 14     HG4I          599 15
QSO: 14002 CW 2012-11-24 1339 SM6PPS        599 14     KF3B          599 05
QSO: 14003 CW 2012-11-24 1340 SM6PPS        599 14     UC7A          599 16
QSO: 14004 CW 2012-11-24 1342 SM6PPS        599 14     RC3F          599 16
QSO: 14012 CW 2012-11-24 1348 SM6PPS        599 14     HA8IH         599 15
QSO: 14017 CW 2012-11-24 1352 SM6PPS        599 14     OM3RRC        599 15
QSO: 14019 CW 2012-11-24 1354 SM6PPS        599 14     9A3IH         599 15
QSO: 14020 CW 2012-11-24 1355 SM6PPS        599 14     RM3F          599 16
QSO: 14020 CW 2012-11-24 1358 SM6PPS        599 14     RN3F          599 16
QSO: 14022 CW 2012-11-24 1400 SM6PPS        599 14     G8DX          599 14
QSO: 14041 CW 2012-11-24 1405 SM6PPS        599 14     YT3M          599 15
QSO: 14042 CW 2012-11-24 1406 SM6PPS        599 14     HG7T          599 15
QSO: 14050 CW 2012-11-24 1409 SM6PPS        599 14     UA6G          599 16
QSO: 14054 CW 2012-11-24 1411 SM6PPS        599 14     RA1TU         599 16
QSO: 14056 CW 2012-11-24 1413 SM6PPS        599 14     UA3R          599 16
QSO: 14058 CW 2012-11-24 1414 SM6PPS        599 14     SZ1A          599 20
QSO: 14059 CW 2012-11-24 1415 SM6PPS        599 14     N2MF          599 05
QSO: 14062 CW 2012-11-24 1417 SM6PPS        599 14     HG5C          599 15
QSO: 14066 CW 2012-11-24 1418 SM6PPS        599 14     UA2KW         599 16
QSO: 14067 CW 2012-11-24 1419 SM6PPS        599 14     OM3DX         599 15
QSO: 14067 CW 2012-11-24 1454 SM6PPS        599 14     S53EO         599 15
QSO: 14067 CW 2012-11-24 1455 SM6PPS        599 14     HA6OA         599 15
QSO: 14067 CW 2012-11-24 1500 SM6PPS        599 14     Z60WW         599 15
QSO: 14067 CW 2012-11-24 1503 SM6PPS        599 14     HA1ZH         599 15
QSO: 14008 CW 2012-11-24 1505 SM6PPS        599 14     OM5DX         599 15
QSO: 14008 CW 2012-11-24 1508 SM6PPS        599 14     RF9C          599 17
QSO: 14008 CW 2012-11-24 1512 SM6PPS        599 14     S56CW         599 15
QSO: 14008 CW 2012-11-24 1513 SM6PPS        599 14     UA4WI         599 16
QSO: 14008 CW 2012-11-24 1516 SM6PPS        599 14     TF4X          599 40
QSO: 14035 CW 2012-11-24 1520 SM6PPS        599 14     LZ9W          599 20
QSO: 14049 CW 2012-11-24 1524 SM6PPS        599 14     UA4M          599 16
QSO: 14052 CW 2012-11-24 1528 SM6PPS        599 14     UT7E          599 16
QSO: 14062 CW 2012-11-24 1530 SM6PPS        599 14     S52ZW         599 15
QSO: 14079 CW 2012-11-24 1533 SM6PPS        599 14     YT6T          599 15
QSO: 14079 CW 2012-11-24 1536 SM6PPS        599 14     RV5K          599 16
QSO: 14096 CW 2012-11-24 1537 SM6PPS        599 14     S58P          599 15
QSO: 14097 CW 2012-11-24 1538 SM6PPS        599 14     YT5RA         599 15
QSO: 21108 CW 2012-11-24 1546 SM6PPS        599 14     IT9ZAU        599 15
QSO: 21047 CW 2012-11-24 1549 SM6PPS        599 14     II9P          599 15
QSO: 14036 CW 2012-11-24 1617 SM6PPS        599 14     RT6A          599 16
QSO: 14043 CW 2012-11-24 1618 SM6PPS        599 14     YT7W          599 15
QSO: 14059 CW 2012-11-24 1626 SM6PPS        599 14     F4EUN         599 14
QSO: 14081 CW 2012-11-24 1628 SM6PPS        599 14     YT6M          599 15
QSO: 14088 CW 2012-11-24 1629 SM6PPS        599 14     LZ5R          599 20
QSO: 14090 CW 2012-11-24 1631 SM6PPS        599 14     UU7J          599 16
QSO: 14028 CW 2012-11-24 1640 SM6PPS        599 14     R6AF          599 16
QSO: 14055 CW 2012-11-24 1643 SM6PPS        599 14     R7AW          599 16
QSO:  7005 CW 2012-11-24 1927 SM6PPS        599 14     S52AW         599 15
QSO:  7008 CW 2012-11-24 1930 SM6PPS        599 14     UA4M          599 16
QSO:  7009 CW 2012-11-24 1933 SM6PPS        599 14     YU1LA         599 15
QSO:  7024 CW 2012-11-24 1935 SM6PPS        599 14     II1A          599 15
QSO:  3516 CW 2012-11-24 1945 SM6PPS        599 14     UA5B          599 16
QSO:  3533 CW 2012-11-24 1948 SM6PPS        599 14     DR1A          599 14
QSO:  7051 CW 2012-11-25 0724 SM6PPS        599 14     YL3FT         599 15
QSO:  7005 CW 2012-11-25 0726 SM6PPS        599 14     OH8X          599 15
QSO:  7051 CW 2012-11-25 0727 SM6PPS        599 14     UA5B          599 16
QSO:  7013 CW 2012-11-25 0730 SM6PPS        599 14     OH5Z          599 15
QSO:  7000 CW 2012-11-25 0734 SM6PPS        599 14     K1LZ          599 05
QSO:  7010 CW 2012-11-25 0742 SM6PPS        599 14     VE3EJ         599 04
QSO:  7015 CW 2012-11-25 0746 SM6PPS        599 14     K3LR          599 05
QSO:  7013 CW 2012-11-25 0751 SM6PPS        599 14     8S0W          599 14
QSO:  7031 CW 2012-11-25 0800 SM6PPS        599 14     K3CR          599 05
QSO:  7034 CW 2012-11-25 0803 SM6PPS        599 14     DL5YM         599 14
QSO:  7047 CW 2012-11-25 0810 SM6PPS        599 14     OH1TX         599 15
QSO:  7067 CW 2012-11-25 0814 SM6PPS        599 14     OG6N          599 15
QSO:  7068 CW 2012-11-25 0815 SM6PPS        599 14     OH3JF         599 15
QSO:  7072 CW 2012-11-25 0817 SM6PPS        599 14     YL2SW         599 15
QSO:  7003 CW 2012-11-25 0827 SM6PPS        599 14     DL4CF         599 14
QSO:  7040 CW 2012-11-25 0834 SM6PPS        599 14     OH9W          599 15
QSO:  7041 CW 2012-11-25 0836 SM6PPS        599 14     OH3OJ         599 15
QSO:  7044 CW 2012-11-25 0837 SM6PPS        599 14     YL0Y          599 15
QSO:  7052 CW 2012-11-25 0838 SM6PPS        599 14     OH2KW         599 15
QSO:  7060 CW 2012-11-25 0842 SM6PPS        599 14     PA5WT         599 14
QSO:  7063 CW 2012-11-25 0843 SM6PPS        599 14     OZ1LO         599 14
QSO: 14008 CW 2012-11-25 0852 SM6PPS        599 14     EF5F          599 14
QSO: 14013 CW 2012-11-25 0903 SM6PPS        599 14     HF8N          599 15
QSO: 14021 CW 2012-11-25 0909 SM6PPS        599 14     HA5AQ         599 15
QSO: 14032 CW 2012-11-25 0919 SM6PPS        599 14     EW6CU         599 16
QSO: 14033 CW 2012-11-25 0921 SM6PPS        599 14     GI0RQK        599 14
QSO: 14034 CW 2012-11-25 0923 SM6PPS        599 14     4U1ITU        599 14
QSO: 14035 CW 2012-11-25 0924 SM6PPS        599 14     9A7A          599 15
QSO: 14035 CW 2012-11-25 0925 SM6PPS        599 14     YT2W          599 15
QSO: 14036 CW 2012-11-25 0928 SM6PPS        599 14     4U1GSC        599 15
QSO: 14037 CW 2012-11-25 0933 SM6PPS        599 14     RM9I          599 18
QSO: 14041 CW 2012-11-25 0937 SM6PPS        599 14     RT3I          599 16
QSO: 14046 CW 2012-11-25 0940 SM6PPS        599 14     IR2T          599 15
QSO: 14051 CW 2012-11-25 0942 SM6PPS        599 14     DD1A          599 14
QSO: 14052 CW 2012-11-25 0943 SM6PPS        599 14     OK7AW         599 15
QSO: 14053 CW 2012-11-25 0945 SM6PPS        599 14     CR6K          599 14
QSO: 14053 CW 2012-11-25 0946 SM6PPS        599 14     9A5K          599 15
QSO: 14055 CW 2012-11-25 0948 SM6PPS        599 14     DL8SCG        599 14
QSO: 14059 CW 2012-11-25 0949 SM6PPS        599 14     RT5G          599 16
QSO: 14060 CW 2012-11-25 0951 SM6PPS        599 14     9A8M          599 15
QSO: 14062 CW 2012-11-25 0951 SM6PPS        599 14     G3V           599 14
QSO: 21003 CW 2012-11-25 1256 SM6PPS        599 14     K3LR          599 05
QSO: 21004 CW 2012-11-25 1257 SM6PPS        599 14     CR2X          599 14
QSO: 21005 CW 2012-11-25 1258 SM6PPS        599 14     RA4I          599 16
QSO: 21006 CW 2012-11-25 1300 SM6PPS        599 14     EA6SX         599 14
QSO: 21008 CW 2012-11-25 1302 SM6PPS        599 14     UW1M          599 16
QSO: 21009 CW 2012-11-25 1303 SM6PPS        599 14     UZ4I          599 16
QSO: 21014 CW 2012-11-25 1305 SM6PPS        599 14     N3RS          599 05
QSO: 21015 CW 2012-11-25 1308 SM6PPS        599 14     CS2C          599 14
QSO: 21019 CW 2012-11-25 1315 SM6PPS        599 14     UA4M          599 16
QSO: 21020 CW 2012-11-25 1316 SM6PPS        599 14     Z38N          599 15
QSO: 21028 CW 2012-11-25 1321 SM6PPS        599 14     VE3AAQ        599 04
QSO: 21030 CW 2012-11-25 1323 SM6PPS        599 14     K2LE          599 05
QSO: 21044 CW 2012-11-25 1327 SM6PPS        599 14     WT1T          599 05
QSO: 21046 CW 2012-11-25 1329 SM6PPS        599 14     KB1H          599 05
QSO: 21048 CW 2012-11-25 1332 SM6PPS        599 14     CR3L          599 33
QSO: 21055 CW 2012-11-25 1335 SM6PPS        599 14     R7AL          599 16
QSO: 21072 CW 2012-11-25 1341 SM6PPS        599 14     RU6M          599 16
QSO: 21080 CW 2012-11-25 1344 SM6PPS        599 14     LZ9W          599 20
QSO: 21093 CW 2012-11-25 1346 SM6PPS        599 14     CR3E          599 33
QSO: 21104 CW 2012-11-25 1348 SM6PPS        599 14     SZ6P          599 20
QSO: 21123 CW 2012-11-25 1356 SM6PPS        599 14     NN1N          599 05
QSO: 21010 CW 2012-11-25 1435 SM6PPS        599 14     TC7X          599 20
QSO: 21014 CW 2012-11-25 1437 SM6PPS        599 14     W3LPL         599 05
QSO: 14013 CW 2012-11-25 1512 SM6PPS        599 14     IK3SCB        599 15
QSO: 14018 CW 2012-11-25 1514 SM6PPS        599 14     UZ2M          599 16
QSO: 14064 CW 2012-11-25 1521 SM6PPS        599 14     ER4A          599 16
QSO: 14073 CW 2012-11-25 1523 SM6PPS        599 14     UT2G          599 16
QSO: 14080 CW 2012-11-25 1524 SM6PPS        599 14     YT7B          599 15
END-OF-LOG:
